DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,fex_c_2011
2610923,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,3,2,,,,,,,,,2,1,15,134.411.901.437.983
2610923,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,3,2,,,,,,,,,2,1,15,134.411.901.437.983
2610924,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,1,15,66.394.856.931.113
2610924,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,1,15,66.394.856.931.113
2610925,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,10,2,,,,,,,,,2,1,15,77.549.385.442.607
2610925,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,28,,,,,,,,,2,1,15,77.549.385.442.607
2610925,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,5,7,,,,,,,,,2,1,15,77.549.385.442.607
2610929,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,5,2,,,,,,,,,2,1,15,151.852.964.417.518
2610929,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,30,,,,,,,,,2,1,15,151.852.964.417.518
2610929,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,5,2,,,,,,,,,2,1,15,151.852.964.417.518
2610929,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,3,2,,,,,,,,,2,1,15,151.852.964.417.518
2610929,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,2,1,15,151.852.964.417.518
2610930,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,883.243.620.968.295
2610931,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,5,7,,,,,,,,,2,1,15,66.394.856.931.113
2610931,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,1,15,66.394.856.931.113
2610932,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,1,15,124.423.140.799.396
2610932,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,30,,,,,,,,,2,1,15,124.423.140.799.396
2610932,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,124.423.140.799.396
2610933,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,133.190.389.063.865
2610933,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,1,15,133.190.389.063.865
2610934,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,1,,,,,,,,,2,1,15,631.993.012.777.082
2610934,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,4,14,,,,,,,,,2,1,15,631.993.012.777.082
2610934,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,5,1,,,,,,,,,2,1,15,631.993.012.777.082
2610934,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,2,1,15,631.993.012.777.082
2610938,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,5,2,,,,,,,,,2,1,15,158.871.110.496.085
2610938,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,7,,,,,,,,,2,1,15,158.871.110.496.085
2610939,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,14,,,,,,,,,2,1,15,883.243.620.968.295
2610940,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,2,1,15,179.634.827.464.346
2610940,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,2,1,15,179.634.827.464.346
2610943,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,1,15,135.692.048.839.141
2610943,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,28,,,,,,,,,2,1,15,135.692.048.839.141
2610944,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,1,15,636.182.126.098.525
2610944,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,28,,,,,,,,,2,1,15,636.182.126.098.525
2610944,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,1,15,636.182.126.098.525
2610944,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,5,3,,,,,,,,,2,1,15,636.182.126.098.525
2610945,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,2,1,15,66.394.856.931.113
2610945,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,2,1,15,66.394.856.931.113
2610946,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,5,2,,,,,,,,,2,1,15,17.045.981.559.451
2610946,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,28,,,,,,,,,2,1,15,17.045.981.559.451
2610946,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,3,7,,,,,,,,,2,1,15,17.045.981.559.451
2610946,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,5,2,,,,,,,,,2,1,15,17.045.981.559.451
2610946,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,3,7,,,,,,,,,2,1,15,17.045.981.559.451
2610948,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,15,190.903.715.179.542
2610948,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,28,,,,,,,,,2,1,15,190.903.715.179.542
2610949,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,3,,,,,,,,,2,1,15,191.955.144.173.296
2610949,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,28,,,,,,,,,2,1,15,191.955.144.173.296
2610950,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,5,,,,,,,,,2,1,15,189.547.632.694.284
2610950,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,28,,,,,,,,,2,1,15,189.547.632.694.284
2610959,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,1,15,726.747.986.252.639
2610959,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,28,,,,,,,,,2,1,15,726.747.986.252.639
2610960,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,2,1,15,913.488.967.461.498
2610960,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,5,,,,,,,,,2,1,15,913.488.967.461.498
2610960,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,5,5,,,,,,,,,2,1,15,913.488.967.461.498
2610961,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,3,,,,,,,,,2,1,15,136.753.409.043.407
2610961,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,30,,,,,,,,,2,1,15,136.753.409.043.407
2610961,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,3,2,,,,,,,,,2,1,15,136.753.409.043.407
2610961,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,2,15,,,,,,,,,2,1,15,136.753.409.043.407
2610961,1,5,1,90,,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,1,15,136.753.409.043.407
2610962,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,795.901.709.126.645
2610962,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,1,15,795.901.709.126.645
2610962,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,1,15,795.901.709.126.645
2610963,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,483.574.927.209.377
2610963,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,2,1,15,483.574.927.209.377
2610964,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,89.855.568.852.947
2610964,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,1,15,89.855.568.852.947
2610965,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,135.904.328.303.146
2610965,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,24,,,,,,,,,2,1,15,135.904.328.303.146
2610965,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,4,2,,,,,,,,,2,1,15,135.904.328.303.146
2610965,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,135.904.328.303.146
2610965,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,135.904.328.303.146
2610965,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,2,1,15,135.904.328.303.146
2610966,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,991.966.560.336.718
2610967,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,15,897.722.773.961.055
2610967,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,897.722.773.961.055
2610967,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,15,897.722.773.961.055
2610968,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,15,807.989.976.405.538
2610968,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,18,,,,,,,,,2,1,15,807.989.976.405.538
2610968,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,807.989.976.405.538
2610969,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,16,,,,,,,,,2,1,15,724.536.500.390.396
2610969,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,724.536.500.390.396
2610970,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,540.616.968.224.546
2610970,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,2,1,15,540.616.968.224.546
2610970,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,540.616.968.224.546
2610970,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,540.616.968.224.546
2610971,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,15,65.538.277.751.639
2610972,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,7,,,,,,,,,2,1,15,483.574.927.209.377
2610972,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,14,,,,,,,,,2,1,15,483.574.927.209.377
2610973,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,991.966.560.336.718
2610974,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,761.933.029.573.494
2610974,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,24,,,,,,,,,2,1,15,761.933.029.573.494
2610974,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,12,3,,,,,,,,,2,1,15,761.933.029.573.494
2610975,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,189.547.632.694.284
2610975,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,20,,,,,,,,,2,1,15,189.547.632.694.284
2610976,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,918.492.187.932.151
2610976,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,918.492.187.932.151
2610976,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,10,20,,,,,,,,,2,1,15,918.492.187.932.151
2610976,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,918.492.187.932.151
2610976,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,15,918.492.187.932.151
2610976,1,6,1,90,,1,1,2,2,2,2,2,2,2,2,12,3,,,,,,,,,2,1,15,918.492.187.932.151
2610976,1,7,1,90,,1,1,2,2,2,2,2,2,2,2,10,2,,,,,,,,,2,1,15,918.492.187.932.151
2610977,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,190.903.715.179.541
2610977,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,4,20,,,,,,,,,2,1,15,190.903.715.179.541
2610978,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,112.102.844.414.995
2610978,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,112.102.844.414.995
2610979,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,10,,,,,,,,,2,1,15,66.394.856.931.113
2610979,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,18,,,,,,,,,2,1,15,66.394.856.931.113
2610983,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,10,2,,,,,,,,,2,1,15,631.993.012.777.082
2610983,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,15,,,,,,,,,2,1,15,631.993.012.777.082
2610983,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,631.993.012.777.082
2610984,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,15,483.574.927.209.377
2610984,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,22,,,,,,,,,2,1,15,483.574.927.209.377
2610985,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,191.955.144.173.296
2610985,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,20,,,,,,,,,2,1,15,191.955.144.173.296
2610986,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,,2,1,15,680.545.765.140.922
2610986,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,16,,,,,,,,,2,1,15,680.545.765.140.922
2610987,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,153.133.111.818.676
2610987,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,24,,,,,,,,,2,1,15,153.133.111.818.676
2610987,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,12,,,,,,,,,2,1,15,153.133.111.818.676
2610988,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,,2,1,15,12.954.390.739.453
2610988,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,18,,,,,,,,,2,1,15,12.954.390.739.453
2610988,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,10,12,,,,,,,,,2,1,15,12.954.390.739.453
2610989,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,1,15,761.933.029.573.494
2610989,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,20,,,,,,,,,2,1,15,761.933.029.573.494
2610989,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,761.933.029.573.494
2610993,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,132.065.778.077.244
2610993,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,1,15,132.065.778.077.244
2610994,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,140.698.435.906.024
2610994,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,3,,,14,,,,,,2,1,15,140.698.435.906.024
2610994,1,3,1,90,,2,1,2,2,1,2,2,2,2,2,,2,,,14,,,,,,2,1,15,140.698.435.906.024
2610994,1,4,1,90,,1,1,2,2,1,2,2,2,2,2,7,18,,,20,,,,,,2,1,15,140.698.435.906.024
2610995,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,714.659.718.973.745
2610995,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,1,15,714.659.718.973.745
2610997,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,153.133.111.818.676
2610997,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,20,,,,,,,,,2,1,15,153.133.111.818.676
2610997,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,10,12,,,,,,,,,2,1,15,153.133.111.818.676
2610998,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,12,,,,,,,,,2,1,15,883.243.620.968.295
2610999,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,190.422.749.256.758
2610999,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,190.422.749.256.758
2610999,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,190.422.749.256.758
2610999,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,190.422.749.256.758
2610999,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,190.422.749.256.758
2611000,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,136.452.785.873.364
2611000,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,136.452.785.873.364
2611000,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,1,15,136.452.785.873.364
2611000,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,136.452.785.873.364
2611000,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,136.452.785.873.364
2611000,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,136.452.785.873.364
2611000,1,8,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,136.452.785.873.364
2611004,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,12,4,,,,,,,,,2,1,15,66.394.856.931.113
2611004,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,1,15,66.394.856.931.113
2611005,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,731.664.325.321.241
2611005,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,731.664.325.321.241
2611005,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,731.664.325.321.241
2611005,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,731.664.325.321.241
2611005,1,6,1,90,,1,1,2,2,2,2,2,2,2,2,12,10,,,,,,,,,2,1,15,731.664.325.321.241
2611006,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,12,,,,,,,,,2,1,15,643.294.510.237.496
2611007,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,15,145.995.494.607.889
2611007,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,145.995.494.607.889
2611013,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,1,15,65.538.277.751.639
2611014,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,10,18,,,,,,,,,2,1,15,549.883.638.430.248
2611014,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,2,1,15,549.883.638.430.248
2611017,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,1,15,116.027.123.433.922
2611017,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,3,22,,,,,,,,,2,1,15,116.027.123.433.922
2611017,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,12,18,,,,,,,,,2,1,15,116.027.123.433.922
2611017,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,116.027.123.433.922
2611018,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,1,15,11.516.053.809.592
2611018,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,2,1,15,11.516.053.809.592
2611018,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,1,15,11.516.053.809.592
2611019,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,15,7,,,,,,,,,2,1,15,597.601.957.474.385
2611019,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,22,,,,,,,,,2,1,15,597.601.957.474.385
2611019,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,15,25,,,,,,,,,2,1,15,597.601.957.474.385
2611019,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,8,,,,,,,,,,2,1,15,597.601.957.474.385
2611019,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,15,20,,,,,,,,,2,1,15,597.601.957.474.385
2611019,1,6,1,90,,1,1,2,2,2,2,2,2,2,2,12,10,,,,,,,,,2,1,15,597.601.957.474.385
2611020,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,15,15,,,,,,,,,2,1,15,483.574.927.209.377
2611020,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,483.574.927.209.377
2611021,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,,2,1,15,110.599.359.060.173
2611021,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,15,25,,,,,,,,,2,1,15,110.599.359.060.173
2611021,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,28,10,,,,,,,,,2,1,15,110.599.359.060.173
2611021,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,20,15,,,,,,,,,2,1,15,110.599.359.060.173
2611021,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,15,18,,,,,,,,,2,1,15,110.599.359.060.173
2611022,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,15,15,,,,,,,,,2,1,15,10.703.633.908.063
2611022,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,16,25,,,,,,,,,2,1,15,10.703.633.908.063
2611023,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,1,15,483.574.927.209.377
2611023,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,1,15,483.574.927.209.377
2611024,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,12,8,,,,,,,,,2,1,15,483.574.927.209.377
2611024,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,23,,,,,,,,,2,1,15,483.574.927.209.377
2611025,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,12,,,,,,,,,,2,1,15,125.000.403.189.473
2611025,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,35,,,,,,,,,2,1,15,125.000.403.189.473
2611025,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,6,14,,,,,,,,,2,1,15,125.000.403.189.473
2611025,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,8,12,,,,,,,,,2,1,15,125.000.403.189.473
2611026,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,7,3,,,,,,,,,2,1,15,73.166.432.532.124
2611026,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,24,,,,,,,,,2,1,15,73.166.432.532.124
2611026,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,15,25,,,,,,,,,2,1,15,73.166.432.532.124
2611026,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,73.166.432.532.124
2611026,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,73.166.432.532.124
2611027,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,8,15,,,,,,,,,2,1,15,631.993.012.777.082
2611027,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,25,,,,,,,,,2,1,15,631.993.012.777.082
2611028,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,1,15,190.903.715.179.541
2611028,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,1,15,190.903.715.179.541
2611029,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,943.509.610.295.928
2611029,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,1,15,943.509.610.295.928
2611029,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,1,15,943.509.610.295.928
2611030,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,8,6,,,,,,,,,2,1,15,17.660.795.703.912
2611030,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,15,30,,,,,,,,,2,1,15,17.660.795.703.912
2611030,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,5,,,,,,,,,2,1,15,17.660.795.703.912
2611030,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,7,14,,,,,,,,,2,1,15,17.660.795.703.912
2611031,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,2,,,,,,,,,2,1,15,146.732.218.146.934
2611031,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,18,,,,,,,,,2,1,15,146.732.218.146.934
2611031,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,15,146.732.218.146.934
2611031,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,16,6,,,,,,,,,2,1,15,146.732.218.146.934
2611032,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,8,5,,,,,,,,,2,1,15,159.281.253.263.287
2611032,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,26,,,,,,,,,2,1,15,159.281.253.263.287
2611035,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,2,,,,,,,,,2,1,15,146.960.936.554.337
2611035,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,30,,,,,,,,,2,1,15,146.960.936.554.337
2611036,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,3,,,,,,,,,2,1,15,195.214.808.216.112
2611036,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,15,30,,,,,,,,,2,1,15,195.214.808.216.112
2611036,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,13,12,,,,,,,,,2,1,15,195.214.808.216.112
2611036,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,10,10,,,,,,,,,2,1,15,195.214.808.216.112
2611037,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,12,6,,,,,,,,,2,1,15,66.394.856.931.113
2611037,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,25,,,,,,,,,2,1,15,66.394.856.931.113
2611038,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,12,2,,,,,,,,,2,1,15,145.680.789.153.179
2611038,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,25,,,,,,,,,2,1,15,145.680.789.153.179
2611038,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,4,,,,,,,,,,2,1,15,145.680.789.153.179
2611038,1,4,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,1,15,145.680.789.153.179
2611039,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,2,1,15,680.545.765.140.922
2611039,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,6,20,,,,,,,,,2,1,15,680.545.765.140.922
2611040,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,1,15,130.833.776.335.217
