DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5386303;1;2;1;10;2;2;5;1969;51;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;23;1127,02701152953
5386303;1;3;1;10;3;1;8;1954;66;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;23;1127,02701152953
5386304;1;1;1;10;1;1;6;1979;41;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;3;113565;2;1;2; ;4;6; ; ;2;6;02;23;1582,84078476367
5386304;1;2;1;10;2;2;1;1979;42;2;6; ;3;2; ;2; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;2;14;02;23;1582,84078476367
5386304;1;3;1;10;3;1;1;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;02;23;1582,84078476367
5386304;1;4;1;10;4;2;1;2007;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;02;23;1582,84078476367
5386305;1;1;1;10;1;1;2;1954;67;1;6; ;3;2; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;23;1399,08360631309
5386305;1;2;1;10;1;2;4;1990;30;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;23;1399,08360631309
5386306;1;1;1;10;1;1;1;1972;49;1;6; ;2;3; ;2; ;1;2; ; ;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;02;23;1581,5721934583
5386306;1;2;1;10;2;2;9;1973;47;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;23;1581,5721934583
5386306;1;3;1;10;3;1;7;1990;30;3;6; ;6;1;5;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;1581,5721934583
5386306;1;4;1;10;4;1;3;1997;23;3;6; ;6;1;5;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;02;23;1581,5721934583
5386306;1;5;1;10;5;1;2;1942;79;9;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;23;1581,5721934583
5386307;1;1;1;10;1;2; ; ;66;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;23;1982,93382591424
5386308;1;1;1;10;1;2;2;1961;60;1;6; ;4;3; ;2; ; ; ; ; ;1; ; ; ;1; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;23;1908,97885493708
5386308;1;2;1;10;1;2;2;2007;14;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;02;23;1908,97885493708
5386308;1;3;1;10;1;1;12;2010;10;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;02;23;1908,97885493708
5386309;1;1;1;10;1;1;5;1955;65;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;23;1922,05470898754
5386309;1;2;1;10;2;2;9;1954;66;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;02;23;1922,05470898754
5386309;1;3;1;10;3;1;3;2004;16;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;1922,05470898754
5386310;1;1;1;10;1;1;2;1956;65;1;6; ;4;2; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;23;1943,82032722821
5386311;1;1;1;10;1;1;9;1965;55;1;6; ;2;2; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;1399,08360631309
5386311;1;2;1;10;2;2;7;1967;53;2;6; ;2;3; ;2; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;23;1399,08360631309
5386312;1;1;1;10;1;2;11;1972;48;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;2279,99233269559
5386312;1;2;1;10;2;2;3;2000;20;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;2279,99233269559
5386312;1;3;1;10;1;2;12;2016;4;4;6; ; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;02;23;2279,99233269559
5386313;1;1;1;10;1;2;7;2002;18;1;6; ;1;2; ;2; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;2141,92195103461
5386313;1;2;1;10;2;1;11;1997;23;2;6; ;1;2; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;71800;2;1;2; ;6;5;4; ;2;16;02;23;2141,92195103461
5386314;1;1;1;10;1;1;9;1973;47;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;02;23;1582,84078476367
5386314;1;2;1;10;2;2;4;1980;40;2;6; ;2;2; ;2; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;23;1582,84078476367
5386314;1;3;1;10;3;2;3;1998;22;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;23;1582,84078476367
5386314;1;4;1;10;4;1;10;2001;19;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;02;23;1582,84078476367
5386315;1;1;1;10;1;2;3;1971;49;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;02;23;1671,14020109665
5386343;1;1;1;10;1;2;11;1968;52;1;6; ;2;3; ;3; ;2; ; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;1177,53629758939
5386343;1;2;1;10;1;1;1;2007;14;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;02;41;1177,53629758939
5386343;1;3;1;10;1;2;10;2016;4;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;41;1177,53629758939
5386344;1;1;1;10;1;2;6;1960;60;1;6; ;4;3; ;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;02;41;1708,83184197528
5386344;1;2;1;10;2;1;12;1987;33;3;6; ;1;3; ;1;1;1;3; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;02;41;1708,83184197528
5386344;1;3;1;10;3;2;1;1985;36;5;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;02;41;1708,83184197528
5386344;1;4;1;10;2;1;8;2018;2;4;6; ; ;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;02;41;1708,83184197528
5386344;1;5;1;10;5;2;12;1997;23;3;6; ;2;2; ;1;1;2; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;1708,83184197528
5386344;1;6;1;10;5;1;12;2018;2;4;6; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;02;41;1708,83184197528
5386344;1;7;1;10;5;2;1;1934;87;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;41;1708,83184197528
5386345;1;1;1;10;1;1;1;1973;48;1;6; ;3;2; ;2; ;1;2; ;1; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;1956,13047184701
5386345;1;2;1;10;2;2;1;1990;31;2;6; ;3;3; ;2; ;1;1; ;1;1; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;1956,13047184701
5386345;1;3;1;10;2;1;9;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;02;41;1956,13047184701
5386345;1;4;1;10;2;1;7;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;02;41;1956,13047184701
5386346;1;1;1;10;1;1;6;1940;80;1;6; ;3;3; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;41;489,032617961751
5386346;1;2;1;10;2;2;12;1939;81;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;41;489,032617961751
5386346;1;3;1;10;3;2;4;1983;37;3;6; ;4;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;489,032617961751
5386346;1;4;1;10;4;1;12;2000;20;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;489,032617961751
5386346;1;5;1;10;1;1;9;2002;18;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;02;41;489,032617961751
5386346;1;6;1;10;1;2;9;2009;11;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;02;41;489,032617961751
5386347;1;1;1;10;1;1;8;1992;28;1;6; ;2;2; ;2; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;02;41;650,89623633114
5386347;1;2;1;10;2;2;3;1994;26;2;6; ;2;2; ;2; ;1;1; ;1; ; ;1; ; ; ; ; ; ; ; ;2;1;12; ; ; ;2;1;2; ;5;11;2; ;2;11;02;41;650,89623633114
5386348;1;1;1;10;1;2;5;1986;34;1;6; ;6;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;36500;2;1;2; ;5;11;2; ;2;11;02;41;1078,65665340683
5386348;1;2;1;10;1;2;2;2016;5;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;2;0;02;41;1078,65665340683
5386350;1;1;1;10;1;1;11;1962;58;1;6; ;3;3; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;753,246381496856
5386351;1;1;1;10;1;1;2;1941;80;1;6; ;2;3; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;02;41;686,760502451216
5386351;1;2;1;10;2;2; ; ;68;2;6; ;2;3; ;3; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;02;41;686,760502451216
5386351;1;3;1;10;1;1; ; ;31;3;6; ;4;1;1;1;2; ; ; ;1; ;1; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;02;41;686,760502451216
5386352;1;1;1;10;1;1;7;1952;68;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;787,351919934547
5386352;1;2;1;10;2;2;3;1953;67;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;787,351919934547
5386352;1;3;1;10;3;1;5;1976;44;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;787,351919934547
5386352;1;4;1;10;4;2;6;1978;42;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;02;41;787,351919934547
5386352;1;5;1;10;4;2;6;2011;9;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;02;41;787,351919934547
5386353;1;1;1;10;1;1;5;1948;72;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;489,032617961751
5386353;1;2;1;10;2;2;3;1952;68;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;489,032617961751
5386353;1;3;1;10;3;2;12;1983;37;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;1;3; ;2;12;02;41;489,032617961751
5386353;1;4;1;10;4;1;3;1986;34;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;105000;2;1;2; ;6;7;5; ;2;18;02;41;489,032617961751
5386354;1;1;1;10;1;2;6;1979;41;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;100000;2;1;2; ;6;6;5; ;2;17;02;41;650,89623633114
5386354;1;2;1;10;1;1; ; ;30;2;6; ;2;2; ;2; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;100000;2;1;2; ;6;5;4; ;2;16;02;41;650,89623633114
5386355;1;1;1;10;2;1;1;1975;46;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;747,16824520241
5386355;1;2;1;10;2;2;3;1977;43;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;747,16824520241
5386355;1;3;1;10;3;1;10;1998;22;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;02;41;747,16824520241
5386355;1;4;1;10;4;2;1;2001;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;02;41;747,16824520241
5386355;1;5;1;10;2;1;1;2010;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;02;41;747,16824520241
5386358;1;1;1;10;2;1;10;1968;52;1;5; ;3;2; ;3; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;911,579356877863
5386358;1;2;1;10;2;2;12;1962;58;2;6; ;3;3; ;3; ;1;1; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;911,579356877863
5386359;1;1;1;10;1;1;8;1978;42;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;1;12; ; ; ;2;1;2; ;5;11;2; ;2;11;02;41;749,7758805137
5386359;1;2;1;10;2;2;11;1980;40;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1;12; ; ; ;2;1;2; ;5;11;2; ;2;11;02;41;749,7758805137
5386359;1;3;1;10;2;1;8;2006;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1;12; ; ; ;2;1;1;1;4;8; ; ;2;8;02;41;749,7758805137
5386360;1;1;1;10;1;2; ; ;70;1;6; ;5;3; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;02;41;837,487523248125
5386361;1;1;1;10;1;1;12;1963;57;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;1;2;3;3; ; ;2;3;02;41;489,032617961751
5386361;1;2;1;10;2;2;5;1966;54;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;489,032617961751
5386361;1;3;1;10;3;1;12;1991;29;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;489,032617961751
5386362;1;1;1;10;2;1;6;1965;55;1;6; ;5;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;41;1146,36653714887
5386362;1;2;1;10;2;2;8;1987;33;5;6; ;2;1;1;3; ;1;3; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;1146,36653714887
5386362;1;3;1;10;2;1;9;1988;32;5;6; ;2;3; ;3; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;1146,36653714887
5386362;1;4;1;10;2;1;5;2015;5;5;6; ; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;02;41;1146,36653714887
5386363;1;1;1;10;3;1; ; ;80;1;1;999_01;3;3; ;3; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;02;41;489,032617961751
5386363;1;2;1;10;3;2;8;1947;73;2;1;999_01;3;3; ;3; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;02;41;489,032617961751
5386363;1;3;1;10;3;2;1;1976;45;3;1;999_01;6;1;1;1;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;489,032617961751
5386364;1;1;1;10;2;1;4;1972;48;1;6; ;3;3; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;02;41;489,032617961751
5386364;1;2;1;10;2;2;10;1969;51;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;02;41;489,032617961751
5386364;1;3;1;10;3;2;1;2001;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;489,032617961751
5386364;1;4;1;10;2;2;3;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;02;41;489,032617961751
5386366;1;1;1;10;1;2;7;1979;41;1;6; ;4;3; ;2; ; ; ;1;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;02;41;774,563691066522
5386366;1;2;1;10;2;1;1;2001;20;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;02;41;774,563691066522
5386366;1;3;1;10;3;1;5;2002;18;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;02;41;774,563691066522
5386367;1;1;1;10;1;2;3;1972;48;1;6; ;5;3; ;2; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;1442,66958989396
5386367;1;2;1;10;2;1;3;1992;28;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;02;41;1442,66958989396
5386367;1;3;1;10;3;1;4;1995;25;3;1;999_01;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;1442,66958989396
5386367;1;4;1;10;4;1;1;1997;24;3;6; ;1;3; ;1;1;1;5; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;02;41;1442,66958989396
5386367;1;5;1;10;5;2;2;2003;18;5;6; ;1;2; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;02;41;1442,66958989396
5386367;1;6;1;10;5;1;8;2019;1;4;6; ; ;1;4;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;02;41;1442,66958989396
5386368;1;1;1;10;1;2;6;1986;34;1;6; ;6;3; ;2; ; ; ; ;1;1; ; ; ;1; ; ; ; ; ;1;2;1;10; ; ; ;1;1;2; ;3;5; ; ;2;5;02;41;675,684046883962
5386368;1;2;1;10;1;1;6;2004;16;3;6; ;6;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;675,684046883962
5386369;1;1;1;10;1;1;3;1963;57;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;02;41;489,032617961751
5386369;1;2;1;10;2;2;3;1977;43;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;02;41;489,032617961751
5386371;1;1;1;10;2;1;12;1980;40;1;6; ;2;2; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;02;41;1956,13047184701
5386371;1;2;1;10;2;2;2;1980;41;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;02;41;1956,13047184701
5386371;1;3;1;10;2;1;4;2001;19;3;6; ;6;1;1;1;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;02;41;1956,13047184701
5386371;1;4;1;10;2;1;4;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;02;41;1956,13047184701
5386371;1;5;1;10;2;1;4;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;02;41;1956,13047184701
5386371;1;6;1;10;2;2;9;1997;23;3;6; ;4;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;02;41;1956,13047184701
5386371;1;7;1;10;2;1;6;2018;2;4;6; ; ;2; ;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;02;41;1956,13047184701
5386371;1;8;1;10;2;1; ; ;6;5;6; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;12; ; ; ;2;2;1;1;3;0; ; ;2;0;02;41;1956,13047184701
5386372;1;1;1;10;1;2;5;1984;36;1;1;999_01;2;2; ;2; ;2; ;1;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;02;41;774,563691066522
5386372;1;2;1;10;1;1;12;2002;18;3;1;999_01;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;02;41;774,563691066522
5386372;1;3;1;10;1;1;4;2004;16;3;1;999_01;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;02;41;774,563691066522
