directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
111941;1;5;16;1; ; ; ; ; ; ;1;05;76;76;1496,71274399646
111941;1;7;4;2;14;53;56;5611;1;5;1;05;76;76;1496,71274399646
111946;1;1;12;2;12;45;47;4773;4;1;1;05;52;52;249,254414764728
111947;1;2;12;2;15;54;55;5511;1;3;1;05;17;17;226,467622252506
111949;1;5;8;2;20;32;86;8621;1;2;1;05;44;44;59,8207442295435
111956;1;4;10;2;10;02;84;8413;1;4;1;05;17;17;73,4469105765694
111962;1;3;20;2;20;13;85;8559;4;1;1;05;05;05;899,524066650903
111969;1;2;8;2;8;45;56;5619;4;1;1;05;08;08;239,649442146797
111969;1;3;8;2;8;53;56;5619;1;4;1;05;08;08;239,649442146797
111978;1;1;16;2;16;02;41;4111;4;2;1;05;15;15;188,218842118026
111983;1;2;7;2;9;45;47;4781;4;1;1;05;76;76;740,059721817823
111983;1;3;6;2;7;33;85;8559;1;4;1;05;76;76;740,059721817823
111983;1;4;16;2;18;45;85;8559;1;4;1;05;76;76;740,059721817823
111986;1;1;8;2;8;81;31;3110;1;3;1;05;18;18;206,97619194401
111986;1;2;3;2;4;54;97;9700;3;1;1;05;18;18;206,97619194401
111987;1;2;12;2;12;62;01;0161;4;1;1;05;41;41;106,665663576019
111992;1;1;12;2;12;56;96;9601;4;1;1;05;76;76;1637,45881342425
111992;1;2;12;2;9;95;41;4111;1;5;1;05;76;76;1637,45881342425
111992;1;3;20;2;20;97;14;1410;1;6;1;05;76;76;1637,45881342425
111996;1;1;10;2;11;97;56;5611;1;4;1;05;66;66;741,18314724555
111998;1;2;45;2;45;21;82;8299;1;9;1;05;23;23;112,110472575466
112000;1;1;7;2;10;95;31;3110;4;1;1;05;63;63;198,956043153786
112002;1;1;2;2;10;79;95;9529;4;1;1;05;76;76;862,02208705446
112002;1;2;2;2;15;85;43;4321;4;1;1;05;76;76;862,02208705446
112003;1;1;2;2;8;54;97;9700;3;1;1;05;18;18;256,448510459275
112006;1;3;8;2;8;99;45;4520;4;5;1;05;11;11;2847,53617504681
112014;1;1;2;2;8;56;56;5619;1;1;1;05;44;44;132,538575696244
112015;1;3;24;2;24;13;85;8530;1;7;1;05;17;17;115,804857595568
112021;2;2;4;2;16;45;56;5619;1;2;1;05;76;76;787,759235707268
112021;3;1;3;2;10;54;97;9700;3;1;1;05;76;76;787,759235707268
112021;3;3;16;2;20;45;47;4711;1;5;1;05;76;76;787,759235707268
112022;1;1;3;2;12;45;56;5619;4;1;1;05;44;44;114,415333338612
112025;1;8;9;2;9;45;47;4789;4;1;1;05;70;70;125,104022253898
112030;1;1;8;2;8;77;56;5619;4;2;1;05;44;44;88,8603413798751
112032;1;1;13;2;13;59;96;9609;4;1;1;05;50;50;294,430736280174
112033;1;1;10;2;12;53;56;5621;1;2;1;05;47;47;478,008873419942
112042;1;2;10;2;10;03;86;8622;1;2;1;05;76;76;700,823951641011
112043;1;2;12;2;12;53;56;5611;1;4;1;05;41;41;142,01475269453
112045;1;1;24;2;30;59;86;8621;2;9;1;05;44;44;135,163085825432
112046;1;1;4;2;10;45;47;4759;1;7;1;05;23;23;111,755536261392
112049;1;1;6;2;8;54;97;9700;3;1;1;05;70;70;39,7722416744617
112051;1;1;52;2;780;97;17;1702;1;9;1;05;05;05;1407,16458400026
112054;1;3;10;2;12;41;47;4759;4;1;1;05;47;47;136,129674328704
112055;1;4;6;2;9;02;55;5511;1;8;1;05;08;08;544,107172149767
112058;1;1;4;2;8;98;49;4921;4;1;1;05;70;70;166,904974445021
112060;1;4;2;2;7;16;96;9609;4;1;1;05;17;17;239,419580568701
112060;1;5;5;2;20;44;61;6110;1;7;1;05;17;17;239,419580568701
112063;1;1;2;2;25;53;85;8511;1;7;1;05;44;44;90,4132238651582
112066;1;4;14;2;14;39;64;6499;1;7;1;05;73;73;129,381846924529
112072;1;3;7;2;8;55;56;5619;1;5;1;05;76;76;1062,422880006
112086;1;1;4;2;4;02;06;0610;1;9;1;05;11;11;3011,16835456831
112087;1;1;1;2;9;62;81;8130;4;1;1;05;76;76;1485,1734884232
112087;1;4;4;2;9;45;47;4789;4;1;1;05;76;76;1485,1734884232
112091;1;2;9;2;8;03;25;2599;1;4;1;05;76;76;1172,05474583073
112091;1;4;12;2;10;39;32;3210;1;5;1;05;76;76;1172,05474583073
112091;1;5;10;2;12;88;32;3210;1;5;1;05;76;76;1172,05474583073
112092;1;2;4;2;20;19;88;8890;4;8;1;05;18;18;36,3230341275203
112094;1;1;3;2;40;45;47;4792;4;1;1;05;44;44;160,325605687299
112097;1;1;24;2;24;79;14;1410;1;4;1;05;05;05;2286,27647864701
112097;1;2;11;2;11;93;41;4111;1;8;1;05;05;05;2286,27647864701
112097;1;4;9;1; ; ; ; ; ; ;1;05;05;05;2286,27647864701
112098;1;2;2;2;2;95;41;4111;1;2;1;05;18;18;105,795920580726
112099;1;2;28;2;12;85;43;4321;1;9;1;05;05;05;1588,49634429781
112103;1;1;2;2;8;53;56;5611;1;3;1;05;18;18;108,65130644325
112103;1;2;2;2;12;98;49;4923;1;2;1;05;18;18;108,65130644325
112103;1;3;4;2;28;32;45;4541;1;3;1;05;18;18;108,65130644325
112105;1;4;1;2;46;45;47;4773;1;5;1;05;18;18;42,5835947538048
112110;1;2;104;2;104;54;88;8890;1;9;1;05;76;76;1166,96368787303
112112;1;2;8;2;8;45;46;4631;1;9;1;05;05;05;1588,49634429781
112113;1;1;12;2;22;45;47;4711;1;9;1;05;05;05;1824,21362821887
112113;1;2;16;2;24;95;41;4111;1;2;1;05;05;05;1824,21362821887
112114;1;1;12;2;12;21;61;6190;1;2;1;05;05;05;1307,1460208112
112114;1;2;8;2;8;98;49;4921;4;1;1;05;05;05;1307,1460208112
112115;1;1;20;2;24;55;32;3290;1;4;1;05;76;76;1097,07099312983
112118;1;2;3;2;8;97;52;5224;4;1;1;05;44;44;98,3144321041609
112127;1;1;2;2;40;54;81;8121;4;1;1;05;44;44;110,234283933046
112129;1;4;24;2;24;97;85;8511;1;8;1;05;44;44;45,7938472418671
112134;1;3;5;2;5;45;47;4719;1;5;1;05;76;76;907,62545732517
112136;1;1;11;2;12;54;81;8121;1;3;1;05;13;13;706,094119090612
112146;1;1;8;2;8;45;56;5613;1;4;1;05;66;66;432,559216593216
112146;1;2;8;2;8;53;56;5613;1;4;1;05;66;66;432,559216593216
112149;1;1;2;2;12;03;95;9522;4;1;1;05;41;41;141,013206292458
112149;1;2;20;2;60;53;56;5611;1;4;1;05;41;41;141,013206292458
112151;1;2;13;2;13;55;81;8121;4;1;1;05;17;17;292,074469991612
112151;1;3;15;2;19;45;47;4771;1;4;1;05;17;17;292,074469991612
112151;1;4;40;2;40;95;41;4111;1;2;1;05;17;17;292,074469991612
112152;1;1;8;2;10;95;41;4111;4;1;1;05;54;54;225,925383871416
112161;1;2;6;2;8;55;86;8621;1;9;1;05;44;44;100,450249587458
112162;1;1;12;2;12;97;73;7310;1;3;1;05;41;41;156,495175568491
112165;1;1;18;2;18;44;61;6110;1;9;1;05;41;41;158,827737290375
112166;1;1;12;2;16;13;88;8890;1;5;1;05;44;44;104,534333476231
112166;1;2;14;2;16;59;79;7911;1;4;1;05;44;44;104,534333476231
112178;1;1;3;2;8;95;41;4111;4;1;1;05;54;54;414,490231752389
112179;1;1;6;2;8;45;47;4723;1;1;1;05;44;44;136,407339007716
112179;1;2;8;2;10;41;47;4771;1;5;1;05;44;44;136,407339007716
112180;1;2;32;2;32;39;84;8424;2;9;1;05;41;41;175,777682556402
112181;1;1;5;2;6;95;41;4111;1;8;1;05;13;13;465,603856498496
112184;1;3;998;2;48;59;97;9700;1;1;1;05;68;68;383,01400686714
112185;1;1;10;2;10;18;93;9311;1;3;1;05;41;41;156,495175568491
112185;1;2;10;2;10;18;93;9311;1;3;1;05;41;41;156,495175568491
112188;1;2;20;2;20;97;41;4111;1;6;1;05;15;15;79,9190156332479
112197;1;2;14;2;16;77;10;1081;4;1;1;05;44;44;76,1678322039915
112206;1;1;25;2;30;53;56;5611;1;3;1;05;44;44;51,6898248189583
112206;1;2;24;2;30;53;56;5611;1;3;1;05;44;44;51,6898248189583
112217;1;2;8;1; ; ; ; ; ; ;1;05;66;66;212,655976072553
112218;1;1;3;2;8;53;56;5611;1;3;1;05;66;66;161,770113522666
112220;1;2;8;2;52;07;86;8610;1;9;1;05;44;44;29,308062234795
112221;1;1;20;2;24;53;88;8810;4;4;1;05;50;50;252,68898534156
112229;1;5;12;2;16;97;49;4921;4;1;1;05;13;13;574,510481663969
112232;1;1;10;2;32;45;47;4755;1;2;1;05;47;47;165,758415684484
112233;1;3;4;2;8;87;42;4210;1;8;1;05;08;08;376,762017134748
112241;1;2;2;2;12;45;47;4771;1;4;1;05;68;68;271,822774622975
112244;1;1;5;2;8;89;23;2392;1;2;1;05;44;44;110,824642272764
112244;1;2;2;2;9;41;47;4771;1;5;1;05;44;44;110,824642272764
112244;1;3;2;2;10;41;47;4721;4;1;1;05;44;44;110,824642272764
112246;1;2;32;2;32;45;46;4649;1;9;1;05;68;68;409,756890355201
112248;1;1;2;2;24;95;41;4111;4;1;1;05;54;54;327,292279741536
112250;1;5;2;2;4;59;86;8610;2;9;1;05;17;17;100,012814402137
112253;1;2;3;2;23;95;94;9491;4;2;1;05;76;76;1296,87783949344
112259;1;2;8;2;16;53;56;5611;1;1;1;05;44;44;52,0031824611034
112259;1;3;8;1; ; ; ; ; ; ;1;05;44;44;52,0031824611034
112260;1;2;3;2;99;55;81;8121;4;1;1;05;54;54;345,5329087345
112265;1;2;15;2;15;95;41;4111;4;1;1;05;68;68;393,410540777712
112266;1;2;3;2;10;41;47;4721;4;1;1;05;54;54;175,661992609979
112267;1;1;4;2;8;54;97;9700;3;2;1;05;18;18;127,844796429139
112267;1;3;2;2;8;95;41;4111;1;2;1;05;18;18;127,844796429139
112267;1;4;2;2;8;53;56;5630;1;4;1;05;18;18;127,844796429139
112275;1;1;6;2;8;57;96;9602;1;4;1;05;41;41;200,66833745166
112284;1;3;12;2;12;98;49;4921;4;1;1;05;50;50;88,8788838002651
112287;1;1;24;2;26;55;85;8530;4;9;1;05;63;63;52,1304706425942
112287;1;2;20;2;21;95;41;4111;1;3;1;05;63;63;52,1304706425942
112287;1;3;4;1; ; ; ; ; ; ;1;05;63;63;52,1304706425942
112288;1;3;24;2;24;03;11;1101;1;9;1;05;19;19;70,8143838833774
112294;1;2;2;2;10;55;55;5511;1;3;1;05;52;52;355,791991424627
112299;2;2;52;2;52;98;49;4921;4;1;1;05;47;47;131,853285203567
112302;1;2;4;2;10;97;82;8292;4;1;1;05;54;54;459,210421419246
112303;1;1;4;2;12;54;97;9700;3;1;1;05;66;66;295,958305502214
112304;1;3;4;2;52;16;73;7310;4;1;1;05;44;44;24,7732899562437
112305;1;1;6;2;8;45;47;4721;1;2;1;05;44;44;87,0693733999276
112308;1;1;2;2;8;54;81;8121;4;1;1;05;66;66;289,067432290088
112314;1;4;998;2;40;45;47;4761;1;4;1;05;19;19;27,3661743423721
112315;1;1;8;2;8;45;47;4752;1;3;1;05;50;50;149,636187582697
112321;1;3;8;2;8;97;10;1081;1;9;1;05;05;05;2219,89354518874
112321;1;4;8;2;8;33;46;4631;1;6;1;05;05;05;2219,89354518874
112321;1;5;4;2;4;97;10;1081;1;9;1;05;05;05;2219,89354518874
112321;1;6;4;2;8;39;53;5320;1;9;1;05;05;05;2219,89354518874
112325;1;3;2;2;10;95;41;4111;1;5;1;05;54;54;274,563621737094
112326;1;2;84;2;20;79;95;9529;6;2;1;05;50;50;325,192285915326
112327;1;1;4;2;8;33;64;6412;1;3;1;05;08;08;457,501589602671
112329;1;2;24;2;24;32;85;8530;1;4;1;05;13;13;215,178061111501
112329;1;6;104;2;104;59;86;8610;1;9;1;05;13;13;215,178061111501
112333;1;1;24;2;24;53;56;5611;1;3;1;05;63;63;130,172577622615
112353;1;1;12;2;12;53;56;5619;4;1;1;05;47;47;205,373750940488
112353;1;2;7;2;7;57;96;9602;1;3;1;05;47;47;205,373750940488
112353;1;4;8;2;8;77;56;5619;1;2;1;05;47;47;205,373750940488
112359;1;1;23;2;23;59;85;8544;4;9;1;05;18;18;25,3630929231436
112362;1;1;2;2;10;54;97;9700;3;1;1;05;41;41;208,78489459891
112362;1;2;52;2;208;45;47;4723;1;4;1;05;41;41;208,78489459891
112363;1;1;3;2;8;45;47;4771;1;2;1;05;18;18;131,490017700815
112363;1;4;2;2;8;45;56;5619;1;4;1;05;18;18;131,490017700815
112367;1;1;12;2;20;13;85;8541;1;6;1;05;19;19;28,6167520712373
112370;1;1;4;2;6;90;22;2229;1;9;1;05;05;05;1206,25271267552
112371;1;2;8;2;12;95;41;4112;1;3;1;05;23;23;246,828470323707
112374;1;2;4;2;20;54;97;9700;3;1;1;05;76;76;1085,547451398
112376;1;2;40;2;40;45;47;4723;1;2;1;05;05;05;487,939152984757
112379;1;3;24;2;24;16;73;7310;1;4;1;05;15;15;61,1067242250103
112381;1;1;9;2;9;54;97;9700;3;1;1;05;73;73;203,517060715664
112381;1;2;9;2;9;32;68;6820;1;3;1;05;73;73;203,517060715664
112383;1;4;24;2;24;39;84;8413;2;9;1;05;05;05;1752,00036112771
112384;1;1;9;2;9;97;06;0610;1;9;1;05;50;50;150,161223250115
112390;1;3;245;2;250;19;42;4290;1;7;1;05;15;15;78,0993441981522
112394;1;1;20;2;20;45;46;4631;1;4;1;05;17;17;188,422543028694
112395;1;3;8;2;8;54;97;9700;3;1;1;05;05;05;1851,50914076149
112403;1;1;2;2;6;95;41;4111;4;1;1;05;66;66;236,782729319646
112404;1;2;1;2;6;41;47;4711;4;4;1;05;19;19;71,8455032466607
112404;1;4;1;2;7;45;47;4781;4;1;1;05;19;19;71,8455032466607
112404;1;5;3;2;8;45;47;4782;4;1;1;05;19;19;71,8455032466607
112404;1;8;1;2;8;53;56;5611;4;3;1;05;19;19;71,8455032466607
112417;1;1;12;2;12;06;86;8621;1;6;1;05;08;08;449,553302273698
112417;1;2;16;2;16;51;56;5619;5;3;1;05;08;08;449,553302273698
112420;1;1;6;2;16;98;49;4921;1;7;1;05;44;44;167,004038697042
112423;1;1;4;2;8;97;58;5813;1;9;1;05;18;18;90,5113102737153
112423;1;3;4;2;97;45;47;4752;1;2;1;05;18;18;90,5113102737153
112438;1;3;8;2;8;45;47;4773;1;2;1;05;68;68;543,954046943897
112445;1;1;2;2;13;45;47;4751;1;3;1;05;54;54;426,523253100577
112446;1;2;16;2;16;98;49;4921;4;1;1;05;52;52;135,090536587927
112446;1;6;8;2;8;45;11;1104;1;8;1;05;52;52;135,090536587927
112449;1;3;7;2;8;03;61;6110;1;3;1;05;17;17;210,784089965105
112453;1;1;12;2;12;95;41;4112;4;1;1;05;19;19;151,500312055077
112457;1;1;20;2;20;33;69;6920;1;2;1;05;15;15;116,721835136892
112457;1;2;2;2;2;53;56;5630;1;3;1;05;15;15;116,721835136892
112463;1;4;12;2;12;21;52;5221;1;3;1;05;13;13;443,710956191889
112469;1;3;999;1; ; ; ; ; ; ;1;05;73;73;387,712825566482
112470;1;5;6;2;9;39;86;8621;4;9;1;05;52;52;109,119832402234
112471;1;1;4;2;8;56;96;9601;4;1;1;05;18;18;83,4378725655286
112473;1;1;10;2;10;53;56;5619;1;3;1;05;19;19;142,711817449635
112473;1;2;12;2;12;95;41;4112;1;2;1;05;19;19;142,711817449635
112473;1;3;12;2;12;55;81;8121;1;1;1;05;19;19;142,711817449635
112478;1;1;6;2;7;80;15;1522;4;1;1;05;54;54;660,266507692519
112480;1;3;12;2;12;85;43;4321;4;1;1;05;05;05;961,015294889366
112485;1;3;14;2;14;02;41;4112;1;6;1;05;13;13;200,331366978761
112485;1;4;12;2;12;16;74;7410;1;4;1;05;13;13;200,331366978761
112493;1;2;24;2;24;02;42;4210;1;8;1;05;50;50;117,469719877813
112494;1;1;6;2;8;97;14;1410;1;8;1;05;05;05;1430,71802662837
112494;1;2;7;2;8;41;47;4719;1;4;1;05;05;05;1430,71802662837
112496;1;4;3;2;5;59;87;8720;1;7;1;05;54;54;292,320383700105
112497;1;2;9;2;48;16;18;1811;1;2;1;05;76;76;1272,10190251725
112497;1;3;20;2;20;77;10;1081;1;4;1;05;76;76;1272,10190251725
112501;1;1;42;2;42;12;69;6910;4;1;1;05;15;15;105,356720836757
112502;1;2;12;2;20;55;81;8121;4;1;1;05;19;19;107,844474217424
112505;1;1;2;2;13;45;47;4781;4;1;1;05;54;54;353,179245048857
112509;1;1;8;2;12;98;49;4921;1;9;1;05;70;70;133,653139620559
112511;1;2;32;2;32;39;55;5511;1;6;1;05;50;50;100,864301219134
112517;1;1;12;2;12;45;47;4781;4;1;1;05;19;19;168,222266192645
112517;1;2;16;1; ; ; ; ; ; ;1;05;19;19;168,222266192645
112517;1;4;12;2;12;87;25;2511;1;2;1;05;19;19;168,222266192645
112529;1;2;8;2;8;53;56;5611;1;3;1;05;15;15;243,479677424121
112529;1;4;8;2;8;53;56;5611;1;3;1;05;15;15;243,479677424121
112532;1;2;5;2;5;39;86;8610;1;9;1;05;54;54;564,360396451926
112537;3;1;8;2;8;95;41;4111;1;2;1;05;50;50;300,588174152496
112538;1;3;8;1; ; ; ; ; ; ;1;05;44;44;177,004811370585
112538;1;4;8;1; ; ; ; ; ; ;1;05;44;44;177,004811370585
112538;1;8;70;2;80;45;47;4771;1;2;1;05;44;44;177,004811370585
112552;1;7;8;2;12;18;93;9319;4;1;1;05;05;05;822,362714819388
112553;1;3;2;2;8;45;92;9200;1;9;1;05;54;54;320,680068714287
112556;1;4;6;2;6;39;84;8412;2;9;1;05;76;76;1127,17042831162
112564;1;1;10;2;12;45;56;5619;4;1;1;05;50;50;227,221455775222
112568;1;1;4;2;8;99;38;3811;2;8;1;05;17;17;185,197617618446
112580;1;1;52;2;9;53;56;5619;1;2;1;05;76;76;578,184072045368
112585;1;1;28;2;28;58;52;5221;1;2;1;05;63;63;110,540634770713
112585;1;2;12;2;12;53;56;5611;1;5;1;05;63;63;110,540634770713
112585;1;4;3;2;12;95;41;4111;1;6;1;05;63;63;110,540634770713
112605;1;1;4;2;8;45;47;4789;4;1;1;05;70;70;139,740194825741
112606;1;2;8;2;16;33;47;4754;1;4;1;05;54;54;208,55067688388
112609;1;2;8;2;9;54;97;9700;3;1;1;05;20;20;190,227015260044
112609;1;3;10;2;10;54;97;9700;3;1;1;05;20;20;190,227015260044
112616;1;2;2;2;3;15;73;7310;1;8;1;05;63;63;94,0544187101362
112620;1;1;8;2;10;54;97;9700;3;1;1;05;63;63;85,5655140070146
112620;1;2;20;1; ; ; ; ; ; ;1;05;63;63;85,5655140070146
112623;1;4;4;2;4;55;06;0620;1;9;1;05;44;44;16,8714174048984
112624;1;4;16;2;16;98;49;4921;4;1;1;05;50;50;173,744208276562
112625;1;1;16;2;16;85;45;4520;4;2;1;05;70;70;112,559238551142
112628;1;5;1;2;4;44;64;6412;4;9;1;05;19;19;50,1566464599289
112629;1;1;4;2;8;54;97;9700;3;1;1;05;44;44;96,9085705967261
112629;1;3;2;2;8;54;97;9700;3;1;1;05;44;44;96,9085705967261
112630;1;1;12;2;12;51;56;5611;1;4;1;05;73;73;455,279557060861
112633;1;5;16;2;16;59;86;8610;1;9;1;05;08;08;788,912090037612
112636;1;2;5;2;50;39;69;6910;1;3;1;05;63;63;144,976973755448
112636;1;3;4;2;11;30;69;6920;1;4;1;05;63;63;144,976973755448
112640;1;4;4;1; ; ; ; ; ; ;1;05;05;05;782,575182955975
112645;1;2;8;2;8;43;11;1103;1;9;1;05;05;05;734,311986374506
112645;1;3;20;1; ; ; ; ; ; ;1;05;05;05;734,311986374506
112654;1;1;3;2;8;95;41;4111;4;1;1;05;63;63;323,118968421121
112654;1;4;2;2;8;61;01;0123;4;1;1;05;63;63;323,118968421121
112655;1;2;8;2;8;45;47;4782;4;1;1;05;54;54;268,434639322162
112661;1;4;9;2;11;03;43;4321;4;1;1;05;76;76;613,370276613781
112664;1;1;8;2;16;98;49;4921;1;2;1;05;73;73;174,836795257465
112668;1;4;16;2;16;58;80;8010;1;8;1;05;13;13;327,765400109146
112671;1;1;20;2;52;38;82;8220;1;9;1;05;23;23;251,238693211504
112671;1;2;8;2;8;53;56;5619;4;1;1;05;23;23;251,238693211504
112671;1;3;24;2;24;59;68;6820;1;6;1;05;23;23;251,238693211504
112678;1;2;2;2;20;07;86;8610;1;9;1;05;68;68;409,756890355201
112683;1;2;4;2;8;77;47;4723;4;1;1;05;70;70;227,528826763052
112683;1;3;4;2;8;45;47;4721;1;2;1;05;70;70;227,528826763052
112684;1;1;14;2;14;57;96;9602;1;3;1;05;73;73;547,320710176022
112684;1;2;24;2;24;77;10;1081;1;4;1;05;73;73;547,320710176022
112684;1;3;25;2;25;03;95;9511;1;9;1;05;73;73;547,320710176022
112692;1;2;1;2;9;99;45;4520;1;3;1;05;70;70;213,771974773861
112692;1;4;1;2;10;45;47;4771;6;2;1;05;70;70;213,771974773861
112694;1;6;12;2;10;41;47;4723;4;1;1;05;44;44;45,7938472418671
112697;1;1;12;2;12;54;97;9700;3;1;1;05;50;50;157,524857037056
112698;1;3;40;2;48;45;47;4771;1;4;1;05;05;05;1146,49418917686
112698;1;4;16;2;16;53;56;5611;1;4;1;05;05;05;1146,49418917686
112701;1;2;3;2;104;54;97;9700;3;2;1;05;54;54;319,870217336428
112707;1;1;9;2;10;13;85;8559;4;1;1;05;44;44;94,7774597654543
112707;1;2;16;2;17;84;45;4520;1;3;1;05;44;44;94,7774597654543
112713;1;1;7;2;7;34;36;3600;4;9;1;05;50;50;118,998541916436
112714;1;3;12;2;12;45;47;4771;1;3;1;05;17;17;102,009598023013
112714;1;4;2;2;2;11;55;5511;1;4;1;05;17;17;102,009598023013
112723;1;1;4;2;6;98;49;4921;4;1;1;05;70;70;159,538834160843
112723;1;2;4;2;8;45;47;4741;1;2;1;05;70;70;159,538834160843
112723;1;3;4;1; ; ; ; ; ; ;1;05;70;70;159,538834160843
112735;1;1;3;2;60;95;41;4111;4;1;1;05;63;63;93,0587562410376
112736;2;1;4;2;10;98;49;4921;4;1;1;05;54;54;273,235790333082
112742;1;1;7;2;8;45;47;4724;4;1;1;05;76;76;646,889897692295
112746;1;2;20;2;20;39;84;8412;4;9;1;05;44;44;87,9980295837338
112747;1;2;8;2;10;57;96;9602;4;1;1;05;47;47;98,8899639026754
112747;1;3;8;2;8;44;61;6120;1;9;1;05;47;47;98,8899639026754
112749;1;2;48;1; ; ; ; ; ; ;1;05;20;20;96,3416684795059
112749;1;3;120;1; ; ; ; ; ; ;1;05;20;20;96,3416684795059
112750;1;4;12;2;16;15;73;7310;1;4;1;05;17;17;428,542068245663
112751;1;1;3;2;3;95;41;4111;4;1;1;05;54;54;748,223696260818
112751;1;2;24;2;24;45;47;4781;4;1;1;05;54;54;748,223696260818
112752;1;3;4;2;8;95;41;4111;4;2;1;05;44;44;174,695392070998
112754;1;1;32;2;16;03;35;3520;1;9;1;05;70;70;142,385663202264
112761;1;1;5;2;10;57;96;9602;4;1;1;05;63;63;58,0381197676489
112763;1;2;10;2;10;41;47;4791;4;1;1;05;11;11;2359,68133672734
112764;1;3;20;2;24;44;64;6412;1;9;1;05;17;17;208,807220100267
112768;1;1;12;2;12;98;49;4921;4;1;1;05;44;44;131,567447872452
112769;1;3;3;2;12;59;47;4773;1;2;1;05;17;17;100,012814402137
112779;1;2;110;1; ; ; ; ; ; ;1;05;05;05;1446,16613937144
112782;1;2;7;2;38;38;82;8220;1;9;1;05;05;05;2432,55745193282
112789;1;1;12;2;12;41;47;4741;4;1;1;05;54;54;290,473770178153
112795;1;2;8;2;8;45;47;4792;4;1;1;05;05;05;960,736575183246
112797;1;1;2;2;20;03;43;4321;4;5;1;05;15;15;120,472763637008
112798;1;1;8;2;8;51;56;5630;4;2;1;05;05;05;1776,89269966447
112798;1;2;8;2;8;51;56;5630;4;2;1;05;05;05;1776,89269966447
112807;1;2;998;1; ; ; ; ; ; ;1;05;19;19;40,6269495697431
112810;1;3;8;2;8;95;41;4111;1;3;1;05;68;68;709,275427632507
112817;1;3;3;2;10;39;17;1701;1;9;1;05;63;63;74,9552764669703
112821;1;2;10;2;10;45;10;1081;1;2;1;05;11;11;3778,4965952233
112826;1;1;12;2;12;80;15;1522;4;1;1;05;54;54;310,556047248096
112826;1;2;12;2;12;80;15;1522;4;1;1;05;54;54;310,556047248096
112826;1;3;24;1; ; ; ; ; ; ;1;05;54;54;310,556047248096
112827;1;2;24;2;24;95;41;4111;1;2;1;05;41;41;56,4048327870816
112832;1;1;10;2;10;41;47;4771;4;1;1;05;76;76;1599,01249909832
112833;1;1;12;2;12;95;41;4111;4;1;1;05;19;19;119,392421027981
112834;1;2;35;2;40;98;49;4921;4;1;1;05;70;70;120,605126258352
112840;1;1;24;2;20;79;14;1410;1;5;1;05;05;05;639,50086755404
112840;1;4;12;2;10;45;47;4759;1;4;1;05;05;05;639,50086755404
112848;1;5;8;2;8;80;15;1522;4;1;1;05;54;54;387,960311310928
112856;1;2;1;1; ; ; ; ; ; ;1;05;70;70;222,421173714092
112856;1;4;1;2;9;03;95;9522;4;1;1;05;70;70;222,421173714092
112858;1;5;3;2;3;32;05;0510;1;9;1;05;47;47;334,011524199474
112860;1;1;12;2;12;93;43;4330;4;1;1;05;11;11;2137,69576580344
112861;1;2;12;2;12;77;47;4723;1;2;1;05;66;66;313,036558782282
112861;1;4;12;2;12;84;95;9529;1;2;1;05;66;66;313,036558782282
112862;1;1;999;1; ; ; ; ; ; ;1;05;19;19;42,9034355014983
112864;1;2;16;2;24;45;47;4771;1;2;1;05;19;19;131,155836317286
112864;1;3;12;1; ; ; ; ; ; ;1;05;19;19;131,155836317286
112876;1;1;8;2;9;53;56;5613;1;2;1;05;70;70;39,1199191399254
112886;1;1;13;2;13;95;41;4111;1;9;1;05;05;05;1317,48555303481
112887;1;1;8;2;8;57;96;9602;4;1;1;05;50;50;312,612844686924
112892;1;2;2;2;10;03;68;6820;1;7;1;05;76;76;705,207190781794
112893;1;1;18;2;18;41;47;4759;4;1;1;05;05;05;1246,79918813662
112913;1;2;7;2;13;95;41;4111;4;1;1;05;05;05;1872,88420650714
112916;1;1;8;2;20;53;56;5619;4;2;1;05;47;47;489,254276106654
112917;1;1;1;2;8;53;56;5619;4;2;1;05;19;19;65,2086232430429
112917;1;4;1;2;6;53;56;5619;4;2;1;05;19;19;65,2086232430429
112917;1;5;1;2;6;84;45;4542;4;2;1;05;19;19;65,2086232430429
112925;1;1;8;2;8;53;56;5611;1;4;1;05;50;50;245,108594923179
112927;1;1;8;2;9;99;45;4520;4;1;1;05;23;23;147,72301893242
112927;1;4;10;2;10;45;47;4759;1;3;1;05;23;23;147,72301893242
112933;1;2;12;2;20;19;82;8220;1;8;1;05;68;68;334,862465239637
112934;1;2;2;2;10;53;56;5611;1;4;1;05;13;13;1036,84766041672
112936;1;1;20;2;28;39;84;8415;4;9;1;05;70;70;167,253468800916
112941;1;2;2;2;12;21;47;4792;1;9;1;05;18;18;25,8325306004489
112944;1;2;10;2;10;53;56;5619;4;3;1;05;11;11;2366,75562215734
112950;1;3;50;2;50;98;49;4921;1;7;1;05;73;73;88,0089028905842
112951;1;1;2;2;4;85;29;2920;1;9;1;05;66;66;384,497418615821
112951;1;2;20;2;24;41;47;4771;1;5;1;05;66;66;384,497418615821
112953;1;1;3;2;10;98;49;4921;4;1;1;05;41;41;66,0745902484473
112954;1;4;12;2;12;97;47;4711;1;9;1;05;08;08;405,092297668893
112959;1;4;8;2;8;81;16;1630;1;3;1;05;08;08;939,104885544297
