directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
109232;1;2;2; ; ;1;05;05;05;1045,9052144052
109232;1;4;2; ; ;1;05;05;05;1045,9052144052
109237;1;1;1;3;4;1;05;17;17;146,509683647365
109237;1;2;1;4;3;1;05;17;17;146,509683647365
109244;1;3;2; ; ;1;05;50;50;137,090903288902
109244;1;4;2; ; ;1;05;50;50;137,090903288902
109244;1;6;1;1,3;2;1;05;50;50;137,090903288902
109246;1;1;1;4;4;1;05;08;08;497,717754032488
109246;1;3;2; ; ;1;05;08;08;497,717754032488
109246;1;4;2; ; ;1;05;08;08;497,717754032488
109246;1;5;2; ; ;1;05;08;08;497,717754032488
109253;1;3;2; ; ;1;05;11;11;1820,13478695688
109253;1;4;2; ; ;1;05;11;11;1820,13478695688
109264;1;3;2; ; ;1;05;05;05;637,24523945617
109267;1;3;1;3;1;1;05;54;54;85,5868512615746
109268;1;1;1;4;4;1;05;66;66;438,18843149685
109268;1;2;2; ; ;1;05;66;66;438,18843149685
109268;1;3;2; ; ;1;05;66;66;438,18843149685
109270;1;3;2; ; ;1;05;73;73;474,570568956376
109274;1;3;1;1,3;8;1;05;54;54;251,829446016092
109275;1;1;1;4;8;1;05;50;50;146,590364721473
109276;1;3;2; ; ;1;05;76;76;660,992090908034
109280;1;6;2; ; ;1;05;17;17;121,321876662052
109281;1;3;2; ; ;1;05;76;76;996,511895687518
109282;1;4;2; ; ;1;05;05;05;755,25629146701
109283;1;1;1;4;3;1;05;11;11;1421,96256982233
109283;1;3;2; ; ;1;05;11;11;1421,96256982233
109283;1;4;1;3;9;1;05;11;11;1421,96256982233
109284;1;3;1;4;8;1;05;76;76;764,480692604505
109287;1;3;1;1,2;9;1;05;08;08;719,56261216262
109287;1;4;1;3;3;1;05;08;08;719,56261216262
109288;1;1;1;4;4;1;05;66;66;128,711501942413
109288;1;2;1;2;3;1;05;66;66;128,711501942413
109288;1;4;2; ; ;1;05;66;66;128,711501942413
109288;1;5;1;3;4;1;05;66;66;128,711501942413
109288;1;9;2; ; ;1;05;66;66;128,711501942413
109290;1;1;1;4;3;1;05;76;76;574,624870644161
109290;1;4;1;2;1;1;05;76;76;574,624870644161
109292;1;1;1;4;3;1;05;76;76;436,287964139136
109292;1;4;1;2;3;1;05;76;76;436,287964139136
109294;1;3;2; ; ;1;05;05;05;701,334115012162
109299;1;2;1;1,3;7;1;05;08;08;406,805729650704
109300;1;1;1;4;5;1;05;76;76;1360,02312375559
109300;1;2;1;3;5;1;05;76;76;1360,02312375559
109301;1;3;2; ; ;1;05;73;73;135,737601609393
109302;1;5;1;4;4;1;05;08;08;504,853718893813
109304;1;3;2; ; ;1;05;68;68;380,425380853086
109305;1;4;1;4;5;1;05;76;76;577,76557048518
109305;1;5;1;2;3;1;05;76;76;577,76557048518
109309;1;3;2; ; ;1;05;73;73;221,320384372328
109313;1;2;1;1,3;7;1;05;08;08;557,442494098205
109313;1;3;1;1,2;8;1;05;08;08;557,442494098205
109314;1;1;1;4;4;1;05;66;66;92,5419209785335
109314;1;2;1;3;3;1;05;66;66;92,5419209785335
109314;1;3;2; ; ;1;05;66;66;92,5419209785335
109314;1;4;2; ; ;1;05;66;66;92,5419209785335
109317;1;1;1;2;3;1;05;76;76;1334,06662946543
109318;1;1;1;9;5;1;05;54;54;183,372291509574
109318;1;3;1;1,2;7;1;05;54;54;183,372291509574
109318;1;4;1;9;5;1;05;54;54;183,372291509574
109320;1;2;1;1,4;1;1;05;76;76;1110,44263815381
109320;1;4;1;3;4;1;05;76;76;1110,44263815381
109332;1;1;1;1,3;8;1;05;73;73;106,427882438835
109332;1;2;1;1,3;7;1;05;73;73;106,427882438835
109335;1;1;1;4;5;1;05;08;08;592,61834115968
109335;1;2;2; ; ;1;05;08;08;592,61834115968
109337;1;1;1;4;5;1;05;76;76;764,480692604505
109337;1;2;1;4;5;1;05;76;76;764,480692604505
109342;1;3;1;4;9;1;05;17;17;164,229189674245
109345;1;2;1;1,4;3;1;05;73;73;170,466888359461
109347;1;1;1;4;5;1;05;05;05;849,314811519847
109348;1;3;2; ; ;1;05;08;08;370,313163861977
109351;1;2;1;4;3;1;05;76;76;475,127633565546
109351;1;3;1;4;8;1;05;76;76;475,127633565546
109351;1;5;1;1,2;9;1;05;76;76;475,127633565546
109358;1;1;1;4;5;1;05;17;17;187,757905433284
109358;1;4;2; ; ;1;05;17;17;187,757905433284
109358;1;5;2; ; ;1;05;17;17;187,757905433284
109369;1;3;2; ; ;1;05;76;76;585,604661046993
109373;1;2;1;4;4;1;05;73;73;203,423698168933
109373;1;3;2; ; ;1;05;73;73;203,423698168933
109378;1;1;1;2;1;1;05;08;08;615,567233758234
109378;1;3;2; ; ;1;05;08;08;615,567233758234
109378;1;4;2; ; ;1;05;08;08;615,567233758234
109380;1;2;1;2;3;1;05;66;66;120,514492262988
109382;1;2;1;3;4;1;05;13;13;615,692850253697
109385;1;2;1;1,4;8;1;05;76;76;899,479156634251
109385;2;1;1;2;4;1;05;76;76;899,479156634251
109385;2;2;2; ; ;1;05;76;76;899,479156634251
109385;2;3;2; ; ;1;05;76;76;899,479156634251
109387;1;2;2; ; ;1;05;76;76;1158,08291741322
109387;1;5;1;3;4;1;05;76;76;1158,08291741322
109387;1;6;1;1,4;2;1;05;76;76;1158,08291741322
109391;1;3;2; ; ;1;05;50;50;167,322505907271
109398;1;3;2; ; ;1;05;73;73;254,780605286615
109400;1;2;2; ; ;1;05;66;66;93,4243853652506
109400;1;3;2; ; ;1;05;66;66;93,4243853652506
109400;1;5;1;1,4;3;1;05;66;66;93,4243853652506
109403;1;2;1;1,3;9;1;05;50;50;230,792625754669
109403;1;4;2; ; ;1;05;50;50;230,792625754669
109403;1;5;2; ; ;1;05;50;50;230,792625754669
109404;1;2;2; ; ;1;05;76;76;712,433738020487
109404;2;2;2; ; ;1;05;76;76;712,433738020487
109406;1;3;1;1,2;6;1;05;08;08;530,161539054564
109407;1;3;2; ; ;1;05;50;50;399,443648054493
109408;1;2;1;4;3;1;05;08;08;406,398230380849
109414;1;1;1;4;5;1;05;13;13;270,174391229893
109414;1;3;1;1,4;7;1;05;13;13;270,174391229893
109415;1;3;1;1,2;9;1;05;76;76;925,436486686547
109422;1;2;1;4;4;1;05;50;50;110,447349992818
109424;1;1;1;1,2;9;1;05;08;08;512,730956963719
109424;1;2;1;1,2;9;1;05;08;08;512,730956963719
109424;1;3;2; ; ;1;05;08;08;512,730956963719
109424;1;4;2; ; ;1;05;08;08;512,730956963719
109425;1;2;2; ; ;1;05;11;11;1697,56679254654
109426;1;2;1;1,2;9;1;05;50;50;266,695031054814
109426;1;3;1;1,3;8;1;05;50;50;266,695031054814
109426;1;4;2; ; ;1;05;50;50;266,695031054814
109426;1;5;2; ; ;1;05;50;50;266,695031054814
109431;1;3;2; ; ;1;05;08;08;414,854474483773
109434;1;3;2; ; ;1;05;50;50;206,196030791441
109447;1;3;2; ; ;1;05;54;54;342,700328222017
109450;1;2;2; ; ;1;05;54;54;185,101843652003
109450;1;3;2; ; ;1;05;54;54;185,101843652003
109451;1;1;1;4;3;1;05;54;54;180,012412226388
109451;1;3;1;1,2;7;1;05;54;54;180,012412226388
109451;1;4;1;1,2;7;1;05;54;54;180,012412226388
109451;1;5;1;4;3;1;05;54;54;180,012412226388
109451;1;6;1;4;5;1;05;54;54;180,012412226388
109452;1;2;1;4;4;1;05;54;54;297,036051850915
109452;1;5;2; ; ;1;05;54;54;297,036051850915
109454;1;1;1;4;5;1;05;50;50;110,447349992818
109454;1;2;2; ; ;1;05;50;50;110,447349992818
109455;1;1;1;4;5;1;05;68;68;515,069060542653
109455;1;2;2; ; ;1;05;68;68;515,069060542653
109457;1;1;1;4;4;1;05;54;54;235,241326064229
109457;1;2;1;2;8;1;05;54;54;235,241326064229
109458;1;1;1;1,2;8;1;05;08;08;375,490608374073
109458;1;4;1;1,2;8;1;05;08;08;375,490608374073
109458;1;5;2; ; ;1;05;08;08;375,490608374073
109458;1;9;1;1,1;1;1;05;08;08;375,490608374073
109458;1;12;1;2;3;1;05;08;08;375,490608374073
109459;1;2;2; ; ;1;05;08;08;1381,36294853175
109459;1;3;1;1,2;1;1;05;08;08;1381,36294853175
109459;1;6;2; ; ;1;05;08;08;1381,36294853175
109463;1;1;1;4;8;1;05;50;50;59,6846805114095
109463;2;2;2; ; ;1;05;50;50;59,6846805114095
109463;2;3;2; ; ;1;05;50;50;59,6846805114095
109463;3;1;1;4;5;1;05;50;50;59,6846805114095
109463;3;2;1;4;3;1;05;50;50;59,6846805114095
109465;1;1;1;1,2;9;1;05;54;54;183,261700337794
109465;1;2;1;4;4;1;05;54;54;183,261700337794
109465;2;1;1;1,2;7;1;05;54;54;183,261700337794
109465;2;2;1;1,4;3;1;05;54;54;183,261700337794
109465;2;3;2; ; ;1;05;54;54;183,261700337794
109474;1;1;1;3;5;1;05;17;17;93,7376764901479
109481;1;3;2; ; ;1;05;54;54;119,764905006288
109482;1;1;2; ; ;1;05;73;73;682,239329419171
109488;1;2;1;1,2;7;1;05;54;54;195,361116428517
109488;1;4;1;4;3;1;05;54;54;195,361116428517
109488;1;5;1;1,2;7;1;05;54;54;195,361116428517
109488;1;6;2; ; ;1;05;54;54;195,361116428517
109489;1;1;1;4;5;1;05;50;50;104,328093489721
109490;1;1;2; ; ;1;05;17;17;76,7553299719104
109490;1;2;1;4;5;1;05;17;17;76,7553299719104
109490;1;4;1;3;5;1;05;17;17;76,7553299719104
109491;1;2;1;1,2;9;1;05;50;50;202,622154333574
109492;1;1;1;4;5;1;05;73;73;508,662673420902
109492;1;2;1;4;5;1;05;73;73;508,662673420902
109495;1;2;2; ; ;1;05;66;66;293,532613691143
109497;1;1;1;4;5;1;05;76;76;793,467918861523
109505;1;2;1;4;4;1;05;73;73;140,164394383767
109507;2;2;2; ; ;1;05;68;68;344,534958507102
109507;3;2;1;1,2;7;1;05;68;68;344,534958507102
109509;1;3;1;3;8;1;05;54;54;177,670911021339
109516;1;1;1;2;4;1;05;17;17;88,6126780125701
109516;1;2;1;4;5;1;05;17;17;88,6126780125701
109516;1;3;2; ; ;1;05;17;17;88,6126780125701
109518;1;2;1;4;9;1;05;11;11;965,359056756695
109518;1;4;1;4;5;1;05;11;11;965,359056756695
109518;1;5;2; ; ;1;05;11;11;965,359056756695
109522;1;1;1;2;4;1;05;73;73;151,235330241272
109522;1;2;1;2;3;1;05;73;73;151,235330241272
109524;1;1;1;3;3;1;05;08;08;435,999256479429
109524;1;2;1;1,2;9;1;05;08;08;435,999256479429
109524;1;4;2; ; ;1;05;08;08;435,999256479429
109524;1;7;2; ; ;1;05;08;08;435,999256479429
109525;1;4;2; ; ;1;05;05;05;1429,48957118179
109525;1;5;1;3;3;1;05;05;05;1429,48957118179
109526;1;3;1;3;9;1;05;52;52;166,898319699616
109530;1;1;1;4;8;1;05;50;50;146,590364721473
109534;1;1;1;4;5;1;05;11;11;1182,66069695354
109534;1;2;1;4;9;1;05;11;11;1182,66069695354
109534;1;3;2; ; ;1;05;11;11;1182,66069695354
109535;1;2;1;4;4;1;05;73;73;91,5670569588363
109535;1;3;1;3;4;1;05;73;73;91,5670569588363
109549;1;1;1;4;3;1;05;73;73;83,0813197642462
109549;1;4;1;4;3;1;05;73;73;83,0813197642462
109555;1;1;1;4;5;1;05;11;11;1581,27075105016
109555;1;2;1;4;5;1;05;11;11;1581,27075105016
109564;1;3;2; ; ;1;05;50;50;221,226018169749
109564;1;4;2; ; ;1;05;50;50;221,226018169749
109566;1;1;1;4;5;1;05;11;11;1292,95473179604
109566;1;3;1;3;3;1;05;11;11;1292,95473179604
109570;1;1;1;4;4;1;05;73;73;348,490076929402
109570;1;2;2; ; ;1;05;73;73;348,490076929402
109580;1;3;2; ; ;1;05;17;17;223,520596137108
109584;1;2;2; ; ;1;05;73;73;848,035191034078
109593;1;1;1;1,2;7;1;05;54;54;182,798850491979
109593;1;2;1;1,2;7;1;05;54;54;182,798850491979
109593;1;3;2; ; ;1;05;54;54;182,798850491979
109593;1;4;2; ; ;1;05;54;54;182,798850491979
109598;1;1;1;1,2;7;1;05;50;50;244,532993282628
109598;1;4;1;1,2;7;1;05;50;50;244,532993282628
109606;1;3;2; ; ;1;05;73;73;569,274298263615
109608;1;1;1;1,2;9;1;05;23;23;129,261050591493
109608;1;2;1;1,2;9;1;05;23;23;129,261050591493
109608;1;3;2; ; ;1;05;23;23;129,261050591493
109610;1;1;1;4;8;1;05;66;66;536,223765219901
109610;1;2;2; ; ;1;05;66;66;536,223765219901
109610;1;3;1;1,3;8;1;05;66;66;536,223765219901
109611;1;1;1;4;5;1;05;05;05;1278,53842594386
109626;1;2;1;1,2;7;1;05;54;54;184,818022789423
109626;1;4;1;4;3;1;05;54;54;184,818022789423
109626;1;5;1;1,2;7;1;05;54;54;184,818022789423
109628;1;2;2; ; ;1;05;50;50;194,313380377377
109628;1;3;2; ; ;1;05;50;50;194,313380377377
109630;1;2;1;4;3;1;05;08;08;555,089084921641
109636;1;1;1;4;5;1;05;08;08;595,833156980019
109636;1;3;2; ; ;1;05;08;08;595,833156980019
109636;1;5;1;3;3;1;05;08;08;595,833156980019
109636;1;8;1;1,2;1;1;05;08;08;595,833156980019
109642;1;4;1;4;3;1;05;08;08;442,011513725761
109642;1;7;2; ; ;1;05;08;08;442,011513725761
109643;1;3;2; ; ;1;05;50;50;324,14216216635
109646;1;2;2; ; ;1;05;73;73;216,486445792647
109647;1;1;1;4;3;1;05;11;11;3969,17386379377
109647;1;2;1;4;4;1;05;11;11;3969,17386379377
109651;1;3;2; ; ;1;05;17;17;289,807770010649
109652;1;1;1;4;4;1;05;50;50;128,831369181049
109659;1;2;2; ; ;1;05;66;66;85,2710935563672
109663;1;3;1;4;3;1;05;11;11;1505,37980217853
109670;1;2;1;3;5;1;05;17;17;110,835663353452
109672;1;4;1;1,2;7;1;05;08;08;695,06091728444
109676;1;1;1;1,3;7;1;05;11;11;2217,36281895806
109681;1;1;1;1,2;9;1;05;23;23;101,998342362574
109681;1;2;1;1,2;9;1;05;23;23;101,998342362574
109681;1;4;1;4;3;1;05;23;23;101,998342362574
109685;1;1;1;1,2;9;1;05;50;50;251,771099985995
109685;1;2;1;3;4;1;05;50;50;251,771099985995
109685;1;5;2; ; ;1;05;50;50;251,771099985995
109686;1;1;1;1,2;9;1;05;17;17;213,429135079306
109686;1;2;1;1,2;9;1;05;17;17;213,429135079306
109686;1;3;2; ; ;1;05;17;17;213,429135079306
109686;1;4;2; ; ;1;05;17;17;213,429135079306
109690;1;1;2; ; ;1;05;76;76;251,593427296948
109690;1;2;1;3;3;1;05;76;76;251,593427296948
109690;1;4;1;3;3;1;05;76;76;251,593427296948
109691;1;1;1;1,2;7;1;05;08;08;856,435038860888
109691;1;2;1;3;7;1;05;08;08;856,435038860888
109691;1;5;1;1,1;6;1;05;08;08;856,435038860888
109692;1;1;1;4;3;1;05;17;17;162,246559158248
109694;1;2;2; ; ;1;05;13;13;130,052600515906
109694;1;3;2; ; ;1;05;13;13;130,052600515906
109694;1;4;2; ; ;1;05;13;13;130,052600515906
109697;1;1;1;4;4;1;05;73;73;151,982241210003
109697;1;2;2; ; ;1;05;73;73;151,982241210003
109707;1;1;1;1,4;5;1;05;73;73;107,023851695901
109707;1;2;1;3;7;1;05;73;73;107,023851695901
109707;1;6;2; ; ;1;05;73;73;107,023851695901
109712;1;1;1;4;5;1;05;17;17;128,086079722502
109734;1;1;1;1,3;9;1;05;50;50;140,125414743164
109734;1;2;1;1,3;9;1;05;50;50;140,125414743164
109734;1;5;1;4;4;1;05;50;50;140,125414743164
109741;1;1;1;4;5;1;05;73;73;328,152637519741
109741;1;2;1;4;3;1;05;73;73;328,152637519741
109745;1;3;1;4;7;1;05;76;76;327,153231658351
109745;1;4;2; ; ;1;05;76;76;327,153231658351
109756;1;1;1;4;5;1;05;54;54;225,022426510106
109756;1;3;2; ; ;1;05;54;54;225,022426510106
109757;1;2;2; ; ;1;05;17;17;166,662986397248
109760;1;3;2; ; ;1;05;73;73;209,23380556128
109766;1;1;1;4;4;1;05;50;50;227,001164047739
109766;1;2;1;4;3;1;05;50;50;227,001164047739
109771;1;1;1;1,3;9;1;05;23;23;89,9908443711798
109796;1;3;2; ; ;1;05;54;54;270,147880057956
109797;1;3;1;1,2;9;1;05;73;73;286,51607165773
109804;1;1;1;4;5;1;05;73;73;103,031768260266
109804;1;2;2; ; ;1;05;73;73;103,031768260266
109804;1;3;1;2;8;1;05;73;73;103,031768260266
109804;1;6;2; ; ;1;05;73;73;103,031768260266
109805;1;3;2; ; ;1;05;54;54;243,190992947247
109821;1;3;1;4;4;1;05;50;50;221,81418071658
109825;1;4;1;1,2;7;1;05;73;73;171,073356147001
109828;1;3;2; ; ;1;05;50;50;368,435195063284
109832;1;3;2; ; ;1;05;73;73;267,697865447696
109834;1;1;1;9;5;1;05;73;73;111,328141391529
109843;1;2;2; ; ;1;05;66;66;112,714359379709
109846;1;1;1;2;5;1;05;66;66;112,714359379709
109846;1;2;2; ; ;1;05;66;66;112,714359379709
109853;1;2;1;1,2;9;1;05;50;50;337,472839070405
109856;1;2;2; ; ;1;05;66;66;651,952444325928
109856;1;4;2; ; ;1;05;66;66;651,952444325928
109860;1;1;1;1,2;9;1;05;66;66;588,444886329134
109860;1;2;2; ; ;1;05;66;66;588,444886329134
109863;1;2;2; ; ;1;05;50;50;138,632085379931
109863;1;3;2; ; ;1;05;50;50;138,632085379931
109863;1;4;2; ; ;1;05;50;50;138,632085379931
109863;1;5;1;3;4;1;05;50;50;138,632085379931
109863;1;6;2; ; ;1;05;50;50;138,632085379931
109863;1;7;2; ; ;1;05;50;50;138,632085379931
109871;1;2;1;3;3;1;05;08;08;734,459789450297
109871;1;3;1;1,2;7;1;05;08;08;734,459789450297
109872;1;3;2; ; ;1;05;17;17;199,223128885002
109873;1;2;2; ; ;1;05;50;50;298,917845116914
109883;1;3;2; ; ;1;05;66;66;511,456872164518
109883;1;4;2; ; ;1;05;66;66;511,456872164518
109886;1;1;1;4;7;1;05;73;73;139,104477501418
109886;1;4;2; ; ;1;05;73;73;139,104477501418
109888;1;2;2; ; ;1;05;17;17;148,847836118293
109888;1;4;2; ; ;1;05;17;17;148,847836118293
109890;1;3;2; ; ;1;05;50;50;154,535235490171
109890;1;4;2; ; ;1;05;50;50;154,535235490171
109892;1;1;1;1,3;8;1;05;73;73;154,740539598569
109892;1;2;2; ; ;1;05;73;73;154,740539598569
109893;1;2;1;4;5;1;05;08;08;401,559228655125
109893;1;3;2; ; ;1;05;08;08;401,559228655125
109894;1;2;1;1,3;8;1;05;50;50;394,416057950997
109894;1;3;2; ; ;1;05;50;50;394,416057950997
109894;1;4;2; ; ;1;05;50;50;394,416057950997
109896;1;3;1;1,2;8;1;05;08;08;482,447446342505
109896;1;4;2; ; ;1;05;08;08;482,447446342505
109897;1;2;2; ; ;1;05;50;50;317,286722611284
109907;1;2;1;4;3;1;05;08;08;404,238692674769
109907;1;3;2; ; ;1;05;08;08;404,238692674769
109907;1;4;2; ; ;1;05;08;08;404,238692674769
109908;1;1;2; ; ;1;05;50;50;137,455652804239
109908;1;3;1;1,3;8;1;05;50;50;137,455652804239
109908;1;4;1;1,3;8;1;05;50;50;137,455652804239
109914;1;3;2; ; ;1;05;08;08;763,036547437529
109914;1;4;1;4;5;1;05;08;08;763,036547437529
109917;1;4;2; ; ;1;05;73;73;152,131225505152
109922;1;1;2; ; ;1;05;08;08;679,040168438387
109922;1;2;1;2;5;1;05;08;08;679,040168438387
109922;1;3;1;2;5;1;05;08;08;679,040168438387
109922;1;4;1;4;4;1;05;08;08;679,040168438387
109922;1;5;1;3;8;1;05;08;08;679,040168438387
109922;1;7;1;3;4;1;05;08;08;679,040168438387
109925;1;1;1;1,4;4;1;05;50;50;87,4761440415304
109925;1;2;2; ; ;1;05;50;50;87,4761440415304
109928;1;1;1;4;5;1;05;08;08;783,517437340217
109928;1;2;2; ; ;1;05;08;08;783,517437340217
109928;1;4;1;3;3;1;05;08;08;783,517437340217
109928;1;5;2; ; ;1;05;08;08;783,517437340217
109928;1;7;1;2;7;1;05;08;08;783,517437340217
109936;1;2;1;4;4;1;05;73;73;118,642642239094
109948;1;3;2; ; ;1;05;08;08;445,313055692511
109952;1;1;1;4;4;1;05;73;73;133,285369683714
109952;1;3;2; ; ;1;05;73;73;133,285369683714
109953;1;1;1;3;3;1;05;08;08;370,180580596154
109956;1;2;1;4;3;1;05;66;66;472,239573342506
109956;1;3;2; ; ;1;05;66;66;472,239573342506
109960;1;2;1;4;4;1;05;50;50;242,134574984254
109962;1;2;2; ; ;1;05;66;66;171,198547357344
109962;1;3;2; ; ;1;05;66;66;171,198547357344
109963;1;2;1;3;3;1;05;73;73;212,78737367307
109963;1;4;2; ; ;1;05;73;73;212,78737367307
109963;1;5;1;4;4;1;05;73;73;212,78737367307
109974;1;2;2; ; ;1;05;73;73;163,519367980228
109974;1;3;1;1,2;8;1;05;73;73;163,519367980228
109974;1;4;2; ; ;1;05;73;73;163,519367980228
109981;1;5;1;4;4;1;05;50;50;131,926939209583
109982;1;2;1;1,2;7;1;05;73;73;318,316268736661
109982;1;3;2; ; ;1;05;73;73;318,316268736661
109982;1;4;2; ; ;1;05;73;73;318,316268736661
109987;1;3;2; ; ;1;05;66;66;156,341565686216
109987;1;4;2; ; ;1;05;66;66;156,341565686216
109990;1;1;1;4;5;1;05;50;50;83,0081188813427
109990;1;3;2; ; ;1;05;50;50;83,0081188813427
109992;1;2;2; ; ;1;05;50;50;303,619054332432
109994;1;4;2; ; ;1;05;73;73;211,793923035861
110003;1;2;2; ; ;1;05;50;50;144,472387555188
110006;1;4;2; ; ;1;05;50;50;134,201808084889
110006;1;6;2; ; ;1;05;50;50;134,201808084889
110013;1;2;1;3;3;1;05;50;50;227,613705906781
110013;1;3;1;1,3;2;1;05;50;50;227,613705906781
110014;1;2;2; ; ;1;05;50;50;365,379767377939
110014;1;3;2; ; ;1;05;50;50;365,379767377939
110018;1;1;1;3;4;1;05;50;50;256,517915705219
110018;1;2;1;2;7;1;05;50;50;256,517915705219
110018;1;3;2; ; ;1;05;50;50;256,517915705219
110018;1;5;1;4;6;1;05;50;50;256,517915705219
110020;1;3;1;2;2;1;05;50;50;287,501685822609
110020;1;4;1;4;4;1;05;50;50;287,501685822609
110021;1;1;2; ; ;1;05;66;66;210,038219058238
110022;1;2;1;4;3;1;05;66;66;136,449634133532
110022;1;4;2; ; ;1;05;66;66;136,449634133532
110024;1;2;2; ; ;1;05;50;50;237,675847163715
110024;1;4;1;4;3;1;05;50;50;237,675847163715
110036;1;1;1;4;3;1;05;66;66;180,95482130304
110036;1;4;2; ; ;1;05;66;66;180,95482130304
110037;1;2;1;3;8;1;05;50;50;301,399858415291
110037;1;3;1;4;3;1;05;50;50;301,399858415291
110039;1;3;2; ; ;1;05;66;66;263,357448498603
110044;1;1;1;4;5;1;05;66;66;156,220639897321
110044;1;2;1;4;8;1;05;66;66;156,220639897321
110044;1;3;1;4;4;1;05;66;66;156,220639897321
110048;1;6;1;1,4;2;1;05;66;66;135,110172652743
110050;1;4;1;4;4;1;05;66;66;374,742432506854
110074;1;4;2; ; ;1;05;66;66;374,490011577045
110093;1;1;2; ; ;1;05;17;17;146,767116880593
110099;1;2;1;1,3;7;1;05;08;08;371,73241203703
110099;1;3;2; ; ;1;05;08;08;371,73241203703
110100;1;3;1;1,2;2;1;05;50;50;398,664753541629
110105;1;3;2; ; ;1;05;66;66;326,548641141095
110116;1;3;2; ; ;1;05;66;66;374,490011577045
110116;1;4;2; ; ;1;05;66;66;374,490011577045
110125;1;2;2; ; ;1;05;50;50;241,14207134398
110128;1;3;2; ; ;1;05;17;17;313,084123484807
110128;1;4;2; ; ;1;05;17;17;313,084123484807
110130;1;4;2; ; ;1;05;08;08;482,559932429489
110135;1;1;1;4;5;1;05;50;50;179,145206369876
110139;1;2;2; ; ;1;05;50;50;270,373879326963
110139;1;3;2; ; ;1;05;50;50;270,373879326963
110145;1;1;1;3;4;1;05;50;50;221,415889136999
110145;1;2;1;1,2;8;1;05;50;50;221,415889136999
110145;1;3;2; ; ;1;05;50;50;221,415889136999
110149;1;2;1;4;4;1;05;66;66;296,524781673744
110149;2;2;1;9;3;1;05;66;66;296,524781673744
110151;1;1;1;1,2;9;1;05;50;50;257,216241698829
110154;1;1;1;2;8;1;05;66;66;286,586337194213
110154;1;2;1;4;3;1;05;66;66;286,586337194213
110155;1;2;1;3;3;1;05;66;66;489,927672951972
110155;1;4;1;4;3;1;05;66;66;489,927672951972
110158;1;5;2; ; ;1;05;50;50;299,008951143989
110158;1;6;2; ; ;1;05;50;50;299,008951143989
110166;1;3;2; ; ;1;05;68;68;135,386030295068
110166;1;4;2; ; ;1;05;68;68;135,386030295068
110168;1;1;2; ; ;1;05;05;05;1021,35271740926
110168;1;2;2; ; ;1;05;05;05;1021,35271740926
110172;1;4;1;4;3;1;05;68;68;121,455597843803
110174;1;1;2; ; ;1;05;68;68;935,432047660081
110174;1;3;2; ; ;1;05;68;68;935,432047660081
110174;1;4;1;3;4;1;05;68;68;935,432047660081
110174;1;7;2; ; ;1;05;68;68;935,432047660081
110177;1;2;1;4;9;1;05;66;66;173,023542082573
110179;1;1;1;1,1;9;1;05;05;05;1428,65229216894
110185;2;2;1;2;1;1;05;76;76;1025,88951315385
110186;1;2;2; ; ;1;05;50;50;261,314388942218
110187;1;4;2; ; ;1;05;08;08;424,779500173115
110191;1;2;1;3;3;1;05;50;50;257,216241698829
110200;1;1;1;4;7;1;05;66;66;235,182846013432
110200;1;2;1;4;5;1;05;66;66;235,182846013432
110201;1;1;1;2;3;1;05;50;50;288,688734142849
110203;1;3;2; ; ;1;05;17;17;326,609496365203
110204;2;1;1;1,2;9;1;05;17;17;315,773846456774
110204;2;2;2; ; ;1;05;17;17;315,773846456774
110206;1;2;2; ; ;1;05;50;50;221,415889136999
110206;1;3;2; ; ;1;05;50;50;221,415889136999
110218;1;1;1;4;5;1;05;50;50;209,120952584324
110218;1;2;2; ; ;1;05;50;50;209,120952584324
110218;1;4;2; ; ;1;05;50;50;209,120952584324
110219;1;2;2; ; ;1;05;50;50;208,018908381858
110219;1;4;1;3;4;1;05;50;50;208,018908381858
110222;1;2;1;1,2;7;1;05;76;76;1137,59373714211
110222;3;2;1;1,4;8;1;05;76;76;1137,59373714211
110229;1;2;2; ; ;1;05;68;68;424,685710378292
110233;1;2;1;1,2;9;1;05;50;50;208,816445736435
110240;1;1;2; ; ;1;05;17;17;181,103038026778
110240;1;2;2; ; ;1;05;17;17;181,103038026778
110252;1;1;1;3;9;1;05;17;17;182,732688162084
110253;1;3;2; ; ;1;05;76;76;1558,9436582169
110261;1;1;1;4;9;1;05;50;50;212,709650616572
110263;1;1;1;4;3;1;05;50;50;309,51663969171
110271;1;2;1;1,2;9;1;05;50;50;205,482247319592
110271;1;3;1;1,2;9;1;05;50;50;205,482247319592
110271;1;4;2; ; ;1;05;50;50;205,482247319592
110271;1;5;1;4;3;1;05;50;50;205,482247319592
110272;1;1;1;4;4;1;05;08;08;322,227141997133
110272;1;4;2; ; ;1;05;08;08;322,227141997133
110272;1;5;2; ; ;1;05;08;08;322,227141997133
110280;1;3;2; ; ;1;05;50;50;252,998513526799
110283;1;4;2; ; ;1;05;50;50;250,36896827719
110287;1;1;1;4;3;1;05;73;73;190,962865954478
110291;1;3;2; ; ;1;05;66;66;455,01571968381
110291;1;4;2; ; ;1;05;66;66;455,01571968381
110296;1;1;1;4;4;1;05;66;66;300,35465325328
110297;1;1;1;4;6;1;05;68;68;114,844701568422
110297;1;4;1;2;4;1;05;68;68;114,844701568422
