directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
117372;1;3;98;49;4921;4;50;0;6;1; ;0;1;1;4;2; ;1;05;08;08;758,98008686437
117373;1;1;21;14;1410;5;72;24;6;1; ;0;1;2;7;1;2;1;05;54;54;386,705190501433
117373;1;2;21;14;1410;5;50;0;6;1; ;0;1;2;7;1;2;1;05;54;54;386,705190501433
117374;1;1;54;97;9700;3;35;15;7; ;340000; ; ;1;1;1;2;1;05;15;15;123,424852374563
117376;1;1;21;68;6820;4;5;0;7; ; ;0;2;1;1;2; ;1;05;73;73;263,290616383893
117376;1;2;99;45;4520;1;55;40;7; ; ; ; ;5;7;1;1;1;05;73;73;263,290616383893
117377;1;1;17;90;9008;4;16;0;6;1; ;0;1;2;2;2; ;1;05;05;05;1416,08891452307
117377;1;4;45;20;2023;1;48;30;6;1;877803; ; ;8;7;2; ;1;05;05;05;1416,08891452307
117377;1;5;92;13;1313;1;48;24;6;1;877803; ; ;5;7;1;1;1;05;05;05;1416,08891452307
117378;1;3;90;22;2229;4;36;36; ; ; ;1200000;1;4;7;1;1;1;05;23;23;236,525305724531
117381;1;2;95;41;4111;4;55;38;6;1; ;300000;1;1;9;2; ;1;05;54;54;266,855889542657
117384;1;2;89;23;2310;1;48;48; ; ;880000; ; ;9;7;1;1;1;05;05;05;1162,82085334218
117385;1;1;11;84;8412;2;40;32;2; ; ; ; ;9;7;1;2;1;05;73;73;297,255649094915
117385;1;2;11;84;8415;2;45;37;2; ; ; ; ;9;7;1;2;1;05;73;73;297,255649094915
117388;1;3;79;95;9529;4;20;20; ; ; ; ;1;1;1;2; ;1;05;73;73;111,863062682574
117389;1;5;98;49;4921;4;63;0;7; ; ;0;1;1;4;2; ;1;05;70;70;79,8105804574091
117389;1;8;41;47;4729;4;14;0;7; ; ;0;1;1;1;2; ;1;05;70;70;79,8105804574091
117392;1;1;45;92;9200;4;60;60; ; ; ;1500000;1;1;6;2; ;1;05;70;70;52,3226515986068
117393;1;1;77;56;5619;4;48;0;6;1; ;0;1;1;1;2; ;1;05;05;05;1132,72939444296
117393;1;2;41;47;4775;4;84;0;6;1; ;0;1;1;7;2; ;1;05;05;05;1132,72939444296
117393;1;3;21;93;9329;1;48;24;6;1;878000; ; ;6;7;1;1;1;05;05;05;1132,72939444296
117395;1;2;13;88;8890;1;40;40; ; ;1080000; ; ;5;1;1;1;1;05;73;73;418,337798907359
117396;2;2;59;84;8430;1;56;18;6;1;730000; ; ;9;7;1;1;1;05;54;54;132,383255548902
117396;3;1;58;80;8010;1;72;48;6;1;500000; ; ;7;11;1;1;1;05;54;54;132,383255548902
117397;1;2;98;49;4921;4;60;36;6;1; ;300000;1;1;4;2; ;1;05;70;70;44,0407686867436
117398;1;1;21;32;3250;4;60;0;7; ; ;1600000;1;2;7;2; ;1;05;66;66;300,788765275367
117398;1;2;94;32;3250;4;40;0;7; ; ;600000;1;1;1;2; ;1;05;66;66;300,788765275367
117398;1;3;41;47;4792;4;30;5;7; ; ;400000;1;1;1;2; ;1;05;66;66;300,788765275367
117399;1;1;45;92;9200;4;35;0;7; ; ;0;1;1;6;2; ;1;05;70;70;48,5813671651602
117400;1;1;77;10;1089;4;50;16;6;1; ;100000;1;1;6;2; ;1;05;73;73;241,591732472347
117403;1;4;98;49;4921;4;70;30;6;1; ;120000;1;1;4;2; ;1;05;23;23;123,720157248658
117404;1;1;45;47;4711;1;60;60; ; ;900000; ; ;2;7;2; ;1;05;13;13;424,793167046568
117405;1;1;33;45;4511;1;40;0;6;1;0; ; ;9;7;1;2;1;05;11;11;1431,06591840481
117406;1;2;58;84;8424;2;70;70; ; ;3000000; ; ;9;6;1;2;1;05;11;11;2351,96180400345
117406;1;3;13;85;8551;2;40;60; ; ;1500000; ; ;9;7;1;2;1;05;11;11;2351,96180400345
117407;1;1;58;84;8424;2;72;72; ; ;2000000; ; ;9;11;1;2;1;05;68;68;1217,51770965611
117407;1;2;13;85;8511;1;48;48; ; ;1000000; ; ;9;1;1;2;1;05;68;68;1217,51770965611
117407;1;3;44;64;6499;1;48;48; ; ;950000; ; ;9;7;1;2;1;05;68;68;1217,51770965611
117410;1;1;12;84;8424;2;40;50; ; ; ; ; ;8;7;1;1;1;05;70;70;122,322425635762
117411;1;1;33;47;4711;1;48;0;1;2;760000; ; ;9;7;1;1;1;05;13;13;782,840844272475
117412;1;2;54;97;9700;3;60;60; ; ;140000; ; ;1;2;2; ;1;05;54;54;514,919773945405
117414;1;2;59;96;9609;4;20;20; ; ; ;150000;1;1;5;2; ;1;05;23;23;189,723331568507
117414;1;3;45;47;4781;4;48;48; ; ; ;360000;1;1;6;2; ;1;05;23;23;189,723331568507
117416;1;3;97;53;5320;1;54;54; ; ;1100000; ; ;9;5;1;1;1;05;47;47;170,413793484026
117417;1;1;55;09;0910;1;48;48; ; ;877000; ; ;9;7;1;1;1;05;41;41;114,474967028571
117417;1;4;55;85;8553;4;48;35;6;1; ;1000000;1;6;7;1;1;1;05;41;41;114,474967028571
117419;1;1;13;85;8544;1;40;50; ; ;6800000; ; ;9;7;1;2;1;05;76;76;655,771302969294
117421;1;2;55;94;9499;2;48;48; ; ;980657; ; ;5;7;1;2;1;05;66;66;517,651131966073
117422;1;1;55;68;6820;1;42;24;6;1;800000; ; ;2;2;1;2;1;05;11;11;1091,56063693497
117422;1;2;79;14;1410;1;48;0;6;1;0; ; ;6;7;1;1;1;05;11;11;1091,56063693497
117422;1;3;45;14;1410;1;48;0;6;1;0; ; ;6;7;1;1;1;05;11;11;1091,56063693497
117424;1;3;59;86;8610;1;84;84; ; ;900000; ; ;9;7;1;1;1;05;54;54;415,69294849311
117425;1;2;11;84;8412;4;50;50; ; ; ;3500000;1;9;7;1;1;1;05;54;54;371,534176869368
117426;1;1;37;65;6522;1;48;48; ; ;878000; ; ;9;7;1;1;1;05;76;76;1751,50728424813
117428;1;1;43;47;4711;1;84;70;6;1;900000; ; ;3;7;1;2;1;05;47;47;409,014272468209
117429;1;2;55;81;8121;4;40;20;6;1; ;400000;1;1;2;1;2;1;05;05;05;1427,86593816379
117429;1;3;97;20;2023;1;54;54; ; ;877803; ; ;8;7;1;2;1;05;05;05;1427,86593816379
117429;1;6;03;31;3120;1;48;48; ; ;1200000; ; ;8;7;1;2;1;05;05;05;1427,86593816379
117430;1;1;13;84;8413;2;48;48; ; ;1800000; ; ;9;7;1;3;1;05;47;47;116,917679960332
117437;1;1;03;61;6120;1;48;48; ; ;980657; ; ;4;5;1;2;1;05;66;66;751,296757441883
117438;1;1;95;25;2511;1;48;48; ; ;980000; ; ;3;5;1;2;1;05;76;76;1203,16264633842
117439;1;2;53;56;5619;4;12;12; ; ; ;180000;1;1;1;2; ;1;05;23;23;229,462662585324
117439;1;4;45;47;4789;4;40;0;6;1; ;0;1;1;6;2; ;1;05;23;23;229,462662585324
117440;1;1;53;47;4711;1;48;48; ; ;950000; ; ;9;7;1;1;1;05;47;47;361,044993495388
117442;1;2;97;96;9609;4;48;16;6;1; ;0;1;1;6;2; ;1;05;70;70;232,046079910201
117443;1;1;90;22;2229;1;48;30;5;1;980000; ; ;4;7;1;1;1;05;11;11;2429,24881825339
117444;1;2;79;95;9529;4;48;6;6;1; ;50000;1;1;1;1;2;1;05;76;76;1545,52925234863
117445;1;2;53;55;5511;1;48;0;5;1;1200000; ; ;9;7;1;1;1;05;13;13;399,627107629829
117445;1;3;03;62;6201;1;40;24;6;1;877803; ; ;5;7;1;1;1;05;13;13;399,627107629829
117447;1;2;84;45;4542;4;60;35;6;1; ;300000;1;1;1;2; ;1;05;23;23;297,436983235661
117448;1;1;98;49;4923;4;40;30;6;1; ;900000;1;1;4;1;2;1;05;76;76;1216,59974316322
117448;1;2;13;85;8530;1;40;40; ; ;1000000; ; ;7;7;1;2;1;05;76;76;1216,59974316322
117450;1;1;33;21;2100;1;48;0;3; ;2397000; ; ;8;7;1;1;1;05;11;11;6128,96626997133
117451;1;6;58;68;6820;1;48;48; ; ;877803; ; ;5;7;1;1;1;05;73;73;324,948681400778
117451;1;7;55;68;6820;1;48;48; ; ;880000; ; ;5;7;1;1;1;05;73;73;324,948681400778
117452;1;1;45;47;4781;4;40;40; ; ; ;400000;1;1;6;2; ;1;05;66;66;396,013681307228
117453;1;1;41;32;3290;4;40;20;6;1; ;500000;1;3;5;2; ;1;05;66;66;417,068614799869
117453;1;2;45;78;7810;1;30;0;5;1;980657; ; ;3;7;2; ;1;05;66;66;417,068614799869
117454;1;1;77;10;1081;1;45;30;7; ;400000; ; ;2;7;2; ;1;05;73;73;465,68225259213
117455;1;1;45;46;4620;1;48;24;7; ;3500000; ; ;7;5;1;1;1;05;47;47;175,804380271423
117455;1;4;13;85;8512;4;25;15;7; ; ;900000;1;5;7;1;1;1;05;47;47;175,804380271423
117458;1;1;55;86;8610;1;48;48; ; ;880000; ; ;9;7;1;1;1;05;73;73;222,657280323533
117459;1;5;13;84;8413;2;8;8; ; ;980000; ; ;5;7;1;2;1;05;44;44;42,5802439266484
117460;1;1;97;52;5224;4;40;20;6;1; ;100000;1;1;6;2; ;1;05;05;05;695,33959743504
117461;1;1;45;47;4755;1;50;50; ; ;0; ; ;3;7;1;1;1;05;76;76;769,41713486539
117461;1;2;45;47;4719;1;48;24;6;1;0; ; ;2;7;1;1;1;05;76;76;769,41713486539
117463;1;1;98;49;4923;1;48;48; ; ;1000000; ; ;8;4;1;1;1;05;13;13;401,604267592405
117467;1;1;84;95;9522;4;25;10;6;1; ;50000;1;1;1;2; ;1;05;08;08;634,945703286594
117467;1;2;41;56;5619;4;30;30; ; ; ;50000;1;1;1;2; ;1;05;08;08;634,945703286594
117468;1;1;13;84;8413;2;48;36;6;1;2887000; ; ;9;7;1;3;1;05;47;47;80,1461145355016
117468;1;3;45;47;4792;4;15;0;7; ; ;200000;1;1;1;2; ;1;05;47;47;80,1461145355016
117469;1;1;44;46;4620;4;45;40;6;1; ;2400000;1;1;8;1;1;1;05;70;70;131,16793415345
117475;1;1;41;47;4755;4;48;0;6;1; ;0;1;1;1;2; ;1;05;73;73;77,3702697992846
117476;1;1;13;85;8530;2;30;24;2; ;2600000; ; ;9;7;1;3;1;05;54;54;382,139062325857
117477;1;1;08;82;8291;1;48;45;7; ;4000000; ; ;9;7;1;1;1;05;08;08;543,339417214737
117477;1;2;32;35;3520;1;48;48; ; ;1800000; ; ;9;3;1;1;1;05;08;08;543,339417214737
117478;1;2;97;35;3514;2;48;24;6;1;4000000; ; ;9;7;1;2;1;05;76;76;493,45435156342
117478;1;3;45;47;4722;1;30;30; ; ;200000; ; ;2;7;2; ;1;05;76;76;493,45435156342
117480;1;1;57;96;9602;4;48;4;6;1; ;15000;1;1;6;2; ;1;05;13;13;629,195910595996
117483;1;1;19;94;9499;4;30;30; ; ; ;2000000;1;1;5;1;1;1;05;76;76;645,676220585931
117484;1;1;57;96;9602;1;48;30;5;1;890000; ; ;4;7;1;1;1;05;11;11;1944,733743324
117484;1;2;03;33;3312;4;48;20;6;1; ;200000;1;1;1;2; ;1;05;11;11;1944,733743324
117484;1;5;55;78;7810;1;48;20;5;1;900000; ; ;2;7;1;1;1;05;11;11;1944,733743324
117485;1;1;45;47;4721;1;40;24;6;1;700000; ; ;2;7;2; ;1;05;05;05;2422,73061984335
117486;1;1;09;70;7020;4;40;20;6;1; ;1000000;1;1;7;1;1;1;05;19;19;81,9268836975019
117487;1;2;53;56;5611;1;32;24;7; ;250000; ; ;3;7;2; ;1;05;23;23;136,283494985215
117487;1;3;53;56;5611;1;35;30;7; ;300000; ; ;3;7;2; ;1;05;23;23;136,283494985215
117489;1;1;15;73;7310;4;50;0;6;1; ;0;3;1;7;2; ;1;05;11;11;3311,42738450439
117489;1;2;16;74;7410;4;40;0;6;1; ;0;3;1;2;2; ;1;05;11;11;3311,42738450439
117491;1;1;02;43;4321;4;48;48; ; ; ;0;1;1;7;2; ;1;05;47;47;116,819289157681
117491;1;2;13;85;8551;4;40;40; ; ; ;2500000;1;9;7;1;1;1;05;47;47;116,819289157681
117492;1;1;13;85;8544;1;40;48; ; ;3000000; ; ;9;7;1;1;1;05;52;52;322,553432219496
117493;1;1;77;10;1081;4;50;50; ; ; ;350000;1;2;1;2; ;1;05;54;54;394,226569355465
117493;1;3;77;10;1081;6;48;48; ; ; ; ; ;2;1;2; ;1;05;54;54;394,226569355465
117493;1;11;95;41;4111;4;55;25;6;1; ;300000;1;1;9;2; ;1;05;54;54;394,226569355465
117494;1;3;57;96;9602;1;48;0;5;1;980000; ; ;2;7;2; ;1;05;76;76;1325,24236859946
117494;1;4;98;49;4921;4;50;13;6;1; ;50000;1;1;4;2; ;1;05;76;76;1325,24236859946
117495;1;2;39;41;4111;1;48;48; ; ;940000; ; ;9;7;1;1;1;05;54;54;295,221819084776
117498;1;1;88;32;3210;4;35;0;6;1; ;1000000;1;2;7;1;1;1;05;76;76;1419,36480723712
117498;1;2;97;32;3210;4;40;25;6;1; ;800000;1;2;4;2; ;1;05;76;76;1419,36480723712
117501;1;1;12;35;3511;1;50;50; ; ;2500000; ; ;9;7;1;2;1;05;19;19;85,3842154544084
117504;1;3;45;47;4792;4;24;24; ; ; ;100000;1;1;5;2; ;1;05;70;70;155,898630807311
117505;1;1;21;66;6614;4;72;0;6;1; ;0;1;1;7;1;2;1;05;54;54;296,990703079011
117505;1;2;33;46;4659;1;48;0;5;1;0; ; ;5;7;2; ;1;05;54;54;296,990703079011
117506;1;1;41;47;4771;4;30;0;6;1; ;100000;1;1;1;2; ;1;05;70;70;112,118716336391
117507;1;1;77;47;4723;1;48;48; ; ;877800; ; ;9;7;1;1;1;05;05;05;782,003422465294
117508;1;2;33;47;4711;1;63;63; ; ;1200000; ; ;9;7;1;1;1;05;17;17;146,086371818674
117509;1;1;93;43;4330;4;60;24;6;1; ;300000;1;1;2;2; ;1;05;68;68;803,300494943456
117509;1;2;79;14;1410;4;48;48; ; ; ;100000;1;1;1;2; ;1;05;68;68;803,300494943456
117510;1;1;59;96;9609;4;48;48; ; ; ;600000;1;1;5;2; ;1;05;66;66;312,415286439188
117511;1;3;58;68;6820;1;72;72; ; ;1020000; ; ;3;7;1;1;1;05;54;54;344,900112996178
117512;1;1;57;96;9602;4;42;0;7; ; ;0;1;1;1;2; ;1;05;70;70;38,665652328461
117513;1;1;59;87;8730;1;78;78; ; ;900000; ; ;3;2;2; ;1;05;73;73;244,135003080696
117513;1;4;37;47;4752;1;48;0;3; ;980657; ; ;4;7;1;1;1;05;73;73;244,135003080696
117514;1;2;13;85;8544;1;36;36; ; ;6000000; ; ;9;7;1;2;1;05;11;11;752,227836433788
117514;1;4;54;81;8121;1;48;48; ; ;900000; ; ;1;1;2; ;1;05;11;11;752,227836433788
117516;1;3;97;10;1020;1;48;0;1;1;787300; ; ;7;7;1;1;1;05;54;54;353,774079512244
117516;1;4;97;10;1020;1;48;48; ; ;787300; ; ;7;7;1;1;1;05;54;54;353,774079512244
117517;1;1;87;35;3520;1;48;48; ; ;1200000; ; ;9;2;1;1;1;05;15;15;136,484880109361
117520;1;1;77;56;5619;4;24;4;6;1; ;60000;1;1;1;2; ;1;05;13;13;401,125687500314
117520;1;3;98;49;4921;4;48;20;6;1; ;250000;1;1;4;2; ;1;05;13;13;401,125687500314
117522;1;2;03;49;4923;1;48;48; ; ;1180000; ; ;9;7;1;1;1;05;13;13;789,223717409923
117524;1;1;41;45;4512;4;48;25;7; ; ;1500000;1;1;1;2; ;1;05;70;70;136,804694645299
117525;1;1;45;47;4719;4;58;25;6;1; ;500000;1;1;6;2; ;1;05;70;70;126,687153211084
117526;1;1;95;41;4111;1;48;48; ; ;980000; ; ;5;2;2; ;1;05;05;05;1500,61270025928
117527;1;1;44;68;6820;4;48;48; ; ; ;1000000;1;1;6;1;1;1;05;50;50;275,832742517464
117528;1;3;13;85;8544;1;40;40; ; ; ; ; ;9;7;1;2;1;05;15;15;171,781697183182
117528;1;5;33;64;6412;1;40;40; ; ; ; ; ;9;7;1;2;1;05;15;15;171,781697183182
117531;1;1;45;10;1081;1;70;54;7; ;877803; ; ;3;7;2; ;1;05;52;52;129,327208773019
117531;1;2;55;81;8121;4;40;16;6;1; ;100000;1;1;2;2; ;1;05;52;52;129,327208773019
117532;1;2;95;41;4111;4;48;6;6;1; ; ;1;1;2;2; ;1;05;13;13;282,548014937236
117532;1;4;93;45;4520;1;48;28;6;1; ; ; ;3;7;2; ;1;05;13;13;282,548014937236
117533;1;1;87;25;2511;4;48;36;6;1; ;0;1;1;1;3; ;1;05;52;52;151,118913915797
117533;1;3;87;25;2511;4;48;36;6;1; ;0;1;1;1;2; ;1;05;52;52;151,118913915797
117534;1;1;12;69;6910;4;60;0;6;1; ;0;3;1;7;1;2;1;05;11;11;3633,49487722753
117535;1;1;98;49;4921;4;50;20;6;1; ;200000;1;1;4;2; ;1;05;68;68;597,409896683083
117535;1;2;45;47;4774;1;48;0;6;1;0; ; ;2;7;2; ;1;05;68;68;597,409896683083
117535;1;6;78;12;1200;4;50;50; ; ; ;0;1;2;2;2; ;1;05;68;68;597,409896683083
117536;1;1;41;47;4724;4;72;72; ; ; ;750000;1;1;1;2; ;1;05;05;05;867,843813082827
117536;1;5;39;94;9499;1;48;48; ; ;1774000; ; ;9;7;1;1;1;05;05;05;867,843813082827
117537;1;1;13;85;8530;1;35;50; ; ;980657; ; ;7;7;1;1;1;05;76;76;442,625140992116
117540;1;1;93;45;4520;4;48;25;6;1; ;400000;1;1;7;2; ;1;05;41;41;88,7376887877044
117540;1;2;79;14;1410;4;20;4;6;1; ;50000;1;1;1;2; ;1;05;41;41;88,7376887877044
117541;1;2;07;86;8610;4;40;40; ; ; ;2000000;1;9;7;1;2;1;05;19;19;61,0710569389905
117541;1;3;95;41;4111;4;48;48; ; ; ;0;1;5;7;1;1;1;05;19;19;61,0710569389905
117541;1;4;19;84;8413;4;45;45; ; ; ;2000000;1;9;7;1;2;1;05;19;19;61,0710569389905
117542;1;1;06;86;8621;4;48;48; ; ; ;2500000;1;1;7;1;1;1;05;11;11;1232,15902679233
117543;1;1;83;33;3312;4;48;36;6;1; ;550000;1;3;7;2; ;1;05;76;76;631,621229250647
117543;1;2;53;56;5611;1;48;0;6;1;600000; ; ;2;7;2; ;1;05;76;76;631,621229250647
117543;1;3;90;31;3110;1;48;48; ; ;980657; ; ;9;7;1;1;1;05;76;76;631,621229250647
117544;1;1;45;47;4722;1;48;48; ; ;877803; ; ;9;5;1;1;1;05;15;15;126,266096809219
117546;1;3;37;96;9609;4;48;0;7; ; ;0;1;1;5;2; ;1;05;76;76;1254,45174192741
117547;1;1;38;43;4390;1;40;40; ; ;877800; ; ;9;7;1;2;1;05;52;52;443,17315058596
117551;1;4;08;60;6020;1;48;48; ; ;1900000; ; ;7;7;1;1;1;05;11;11;1507,27685457508
117552;1;2;07;86;8610;1;50;50; ; ;3200000; ; ;9;7;1;1;1;05;52;52;268,173923918981
117553;1;1;41;47;4724;4;56;0;6;1; ;0;1;1;7;2; ;1;05;73;73;202,039960303145
117553;1;2;83;25;2512;1;40;40; ; ;980657; ; ;6;7;2; ;1;05;73;73;202,039960303145
117554;1;2;77;10;1081;1;48;48; ; ;980645; ; ;8;7;1;2;1;05;05;05;979,47116031743
117555;1;1;83;25;2511;4;40;15;6;1; ;180000;1;1;1;1;2;1;05;05;05;616,892539657247
117555;1;4;97;46;4649;1;48;0;6;1;877800; ; ;9;7;1;2;1;05;05;05;616,892539657247
117557;1;3;13;85;8530;2;48;48; ; ;2500000; ; ;6;1;1;2;1;05;68;68;559,681126107426
117558;1;2;84;45;4520;1;45;20;6;1;400000; ; ;2;7;2; ;1;05;18;18;107,363252125926
117559;1;2;41;47;4711;4;60;20;6;1; ;200000;1;1;1;1;2;1;05;54;54;343,134254717697
117559;2;1;97;47;4722;1;55;55; ; ;1000000; ; ;5;7;1;1;1;05;54;54;343,134254717697
117560;1;1;54;97;9700;3;48;48; ; ;950000; ; ;1;2;2; ;1;05;17;17;90,5432238640957
117561;1;1;55;78;7820;1;48;20;5;1;980000; ; ;6;7;1;1;1;05;11;11;1882,01081108909
117562;1;1;58;85;8530;1;72;72; ; ;1300000; ; ;9;7;1;1;1;05;76;76;653,199946582331
117564;1;1;19;49;4923;1;40;40; ; ;2800000; ; ;9;7;1;1;1;05;54;54;307,5955885355
117565;1;1;13;85;8530;2;40;40; ; ;1600000; ; ;9;7;1;2;1;05;13;13;376,424498485375
117565;1;2;06;86;8610;1;48;48; ; ;1600000; ; ;9;7;1;1;1;05;13;13;376,424498485375
117565;1;3;03;42;4210;1;40;24;6;1;900000; ; ;7;7;1;1;1;05;13;13;376,424498485375
117567;1;1;60;01;0122;1;48;0;3; ;2000000; ; ;5;8;1;2;1;05;47;47;143,868572448269
117569;1;3;32;25;2512;1;48;48; ; ;980000; ; ;4;7;2; ;1;05;76;76;1572,78326162171
117569;1;4;55;20;2023;1;48;48; ; ;1100000; ; ;9;7;1;1;1;05;76;76;1572,78326162171
117570;1;1;45;47;4781;4;11;3;6;1; ;125000;1;1;4;2; ;1;05;63;63;209,345987237562
117571;1;2;62;01;0161;8;60;0;5;1;0; ; ;1;8;2; ;1;05;66;66;248,162948933273
117572;1;1;53;56;5611;1;48;9;5;1;135000; ; ;4;7;1;1;1;05;76;76;1184,51366817878
117573;1;1;97;46;4632;4;60;40;6;1; ;900000;1;1;4;1;2;1;05;54;54;422,966885330791
117574;1;2;03;61;6120;1;48;48; ; ;1080000; ; ;9;5;1;1;1;05;54;54;493,560069380632
117575;1;2;79;14;1410;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;05;05;1068,29637805734
117576;1;3;55;81;8121;4;32;0;5;1; ;0;1;1;2;2; ;1;05;76;76;1368,06901682174
117577;1;1;41;47;4773;4;40;20;6;1; ;450000;1;2;5;2; ;1;05;68;68;572,358830972344
117577;1;2;41;47;4773;4;30;15;6;1; ;400000;1;2;5;2; ;1;05;68;68;572,358830972344
117581;1;1;21;31;3110;4;50;24;6;1; ;2000000;1;1;7;1;2;1;05;05;05;927,690628322966
117581;1;2;05;86;8691;1;48;48; ; ;1500000; ; ;7;7;1;1;1;05;05;05;927,690628322966
117581;1;3;45;47;4792;4;12;4;6;1; ;100000;1;1;1;2; ;1;05;05;05;927,690628322966
117583;1;1;45;56;5619;4;5;2;6;1; ;200000;1;1;1;3; ;1;05;76;76;1164,96117379493
117583;1;2;17;59;5911;4;48;48; ; ; ;1500000;1;1;1;1;2;1;05;76;76;1164,96117379493
117583;1;3;16;59;5911;4;24;48; ; ; ;500000;1;2;1;2; ;1;05;76;76;1164,96117379493
117584;1;4;45;56;5619;1;45;30;6;1;105000; ; ;3;7;2; ;1;05;18;18;97,3633007908757
117585;1;2;54;81;8121;4;48;0;5;1; ;0;1;1;2;2; ;1;05;20;20;206,443213063347
117586;1;1;41;47;4711;5;75;40;6;1; ; ;1;2;1;2; ;1;05;23;23;241,337660966715
117586;1;2;45;47;4711;1;40;30;6;1; ; ; ;2;1;2; ;1;05;23;23;241,337660966715
117587;1;1;11;47;4731;1;48;34;6;1;3500000; ; ;4;7;1;1;1;05;76;76;1433,22799631788
117587;1;2;43;46;4645;1;60;30;6;1;2800000; ; ;6;5;1;1;1;05;76;76;1433,22799631788
117589;1;1;56;96;9601;4;50;10;7; ; ;120000;1;1;2;2; ;1;05;41;41;102,70711401086
117590;1;1;45;47;4781;4;48;0;6;1; ;0;1;1;6;2; ;1;05;13;13;591,441571082494
117590;1;2;99;38;3811;1;48;48; ; ;877803; ; ;8;6;1;1;1;05;13;13;591,441571082494
117590;1;3;13;85;8530;1;40;40; ; ;877803; ; ;5;7;1;1;1;05;13;13;591,441571082494
117591;1;1;38;61;6190;4;48;20;7; ; ;200000;1;1;1;2; ;1;05;47;47;175,804380271423
117592;1;3;45;47;4711;1;60;50;7; ;1200000; ; ;9;7;1;1;1;05;76;76;821,215219201498
117592;1;4;97;43;4330;1;36;36; ; ;110000; ; ;2;2;2; ;1;05;76;76;821,215219201498
117593;1;1;54;81;8121;4;27;0;5;1; ;0;1;1;2;2; ;1;05;20;20;185,579850221278
117593;1;3;98;49;4921;4;24;0;5;1; ;0;1;1;4;2; ;1;05;20;20;185,579850221278
117594;1;1;41;47;4719;4;30;21;6;1; ;100000;1;1;1;2; ;1;05;70;70;136,080794793649
117594;1;2;98;49;4921;4;70;40;6;1; ;350000;1;1;4;2; ;1;05;70;70;136,080794793649
117598;1;1;41;47;4732;4;70;50;6;1; ;700000;1;1;1;2; ;1;05;47;47;158,852832059139
117599;1;1;45;47;4792;4;40;20;6;1; ;300000;1;1;5;2; ;1;05;70;70;79,163068770265
117599;1;2;13;84;8413;2;40;30;7; ;1000000; ; ;9;7;1;1;1;05;70;70;79,163068770265
117600;1;1;85;45;4520;4;50;30;6;1; ;0;1;1;7;2; ;1;05;15;15;98,8054562955516
117600;1;2;53;56;5611;4;40;30;6;1; ;800000;1;1;7;2; ;1;05;15;15;98,8054562955516
117601;1;2;98;49;4921;4;48;0;5;1; ;0;1;1;4;2; ;1;05;20;20;246,559679054151
117601;1;3;95;41;4111;4;48;0;5;1; ;0;1;2;2;2; ;1;05;20;20;246,559679054151
117603;1;1;97;52;5222;1;48;48; ; ;1200000; ; ;9;7;1;1;1;05;13;13;507,502769642296
117604;1;1;33;36;3600;1;50;50; ; ;1200000; ; ;8;7;1;2;1;05;18;18;61,7312945457848
117605;1;1;98;49;4921;4;70;0;6;1; ;980657;1;1;4;2; ;1;05;76;76;1166,62041336362
117605;1;2;98;49;4921;4;36;0;6;1; ;800000;1;1;4;3; ;1;05;76;76;1166,62041336362
117606;1;2;39;42;4210;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;05;05;535,74252496203
117608;1;1;13;85;8513;2;40;40; ; ;2000000; ; ;9;7;1;3;1;05;68;68;590,04992211149
117611;1;2;59;86;8621;1;48;48; ; ;1000000; ; ;7;7;1;1;1;05;13;13;296,218578531373
117612;1;1;98;49;4921;4;9;0;5;1; ;0;1;1;4;3; ;1;05;20;20;107,023349598584
117613;1;1;55;78;7820;1;48;30;5;1;980000; ; ;4;7;1;1;1;05;11;11;1818,72355847295
117613;1;3;03;10;1089;1;48;30;6;1;450000; ; ;4;7;1;1;1;05;11;11;1818,72355847295
117614;1;1;03;74;7490;4;40;0;7; ; ;0;1;1;5;3; ;1;05;05;05;3233,16885471116
117615;1;1;45;47;4782;4;48;24;6;1; ;300000;1;1;6;2; ;1;05;23;23;168,710771691608
117616;1;1;41;47;4761;4;70;0;6;1; ;0;1;1;7;2; ;1;05;18;18;102,063443940473
117617;1;2;98;49;4923;1;50;0;5;1;0; ; ;2;4;2; ;1;05;20;20;219,334223520631
117617;1;3;53;56;5619;1;49;0;5;1;0; ; ;2;6;2; ;1;05;20;20;219,334223520631
117619;1;1;98;49;4921;4;50;50; ; ; ;600000;1;1;4;2; ;1;05;18;18;69,0049300960638
117619;1;3;99;49;4923;4;50;50; ; ; ;800000;1;1;4;2; ;1;05;18;18;69,0049300960638
117619;1;4;06;75;7500;4;40;40; ; ; ;750000;1;1;7;2; ;1;05;18;18;69,0049300960638
117621;1;1;98;46;4631;1;48;40;6;1;700000; ; ;4;5;1;2;1;05;68;68;634,707295456764
117621;1;2;97;46;4631;1;48;0;5;1;0; ; ;4;5;2; ;1;05;68;68;634,707295456764
117622;1;1;77;10;1081;4;60;60; ; ; ;1200000;1;1;7;2; ;1;05;54;54;294,028672619537
117622;1;4;53;01;0112;1;40;40; ; ;500000; ; ;4;8;2; ;1;05;54;54;294,028672619537
