directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
110324;2;1;998;2;8;81;31;3110;4;2;1;05;76;76;1006,67470114441
110325;1;3;8;2;8;45;46;4663;1;4;1;05;66;66;409,401964845208
110348;1;2;6;2;10;16;96;9602;4;1;1;05;68;68;293,167580676225
110352;1;2;4;2;12;95;41;4111;1;6;1;05;73;73;135,360128717953
110352;1;3;7;2;16;95;41;4111;4;1;1;05;73;73;135,360128717953
110362;1;2;4;2;12;45;47;4773;1;9;1;05;68;68;327,7195822677
110363;1;2;2;1; ; ; ; ; ; ;1;05;73;73;175,867784127226
110378;1;3;8;2;16;95;41;4111;1;4;1;05;23;23;210,779059002898
110396;1;3;4;2;9;79;14;1410;1;3;1;05;73;73;194,046049773368
110397;1;2;999;2;8;98;49;4921;4;9;1;05;05;05;1339,06324810494
110403;1;1;6;2;20;45;47;4771;1;2;1;05;73;73;98,7006365544246
110408;1;2;8;2;12;41;47;4724;4;1;1;05;73;73;138,333004709542
110408;1;3;4;2;96;97;47;4711;1;4;1;05;73;73;138,333004709542
110412;1;1;6;2;8;79;14;1410;1;3;1;05;73;73;346,067644834436
110419;1;1;10;2;10;54;97;9700;3;1;1;05;73;73;105,005556924256
110419;1;3;8;2;8;54;97;9700;3;1;1;05;73;73;105,005556924256
110419;1;4;8;2;8;95;41;4112;4;1;1;05;73;73;105,005556924256
110427;1;1;6;2;9;53;56;5611;1;4;1;05;54;54;307,858697286705
110427;1;2;6;2;9;41;47;4729;5;2;1;05;54;54;307,858697286705
110443;1;1;4;2;8;11;69;6920;4;1;1;05;76;76;846,502867811254
110452;2;1;13;2;14;81;31;3110;4;1;1;05;68;68;112,123001445856
110464;1;3;4;2;4;39;49;4923;1;9;1;05;05;05;1094,66621686953
110465;1;2;20;2;144;33;47;4723;1;5;1;05;13;13;441,862636005236
110466;1;2;3;2;3;93;32;3290;1;9;1;05;11;11;5311,55575154662
110471;1;1;3;2;10;95;41;4111;1;3;1;05;52;52;177,321401718272
110471;1;3;2;2;10;59;97;9700;3;1;1;05;52;52;177,321401718272
110481;1;1;4;2;10;98;49;4921;4;1;1;05;54;54;336,092595640934
110485;1;2;8;2;12;79;14;1410;4;1;1;05;54;54;500,701722679956
110491;1;3;26;1; ; ; ; ; ; ;1;05;13;13;580,107163558561
110497;1;3;4;2;12;62;81;8130;4;1;1;05;73;73;217,185406557622
110507;1;3;5;2;7;85;43;4321;4;1;1;05;76;76;752,180328694505
110513;1;1;8;2;8;57;96;9602;4;1;1;05;52;52;192,523277636453
110516;1;2;48;2;48;54;97;9700;3;1;1;05;68;68;293,90773323858
110521;1;3;20;2;20;97;53;5320;4;1;1;05;68;68;112,05592615881
110521;1;5;32;2;36;80;15;1522;4;1;1;05;68;68;112,05592615881
110523;1;5;8;2;8;53;56;5611;1;4;1;05;73;73;216,417213450093
110525;1;1;4;2;12;62;81;8130;4;1;1;05;54;54;464,164776692273
110525;1;2;3;2;9;53;56;5630;1;2;1;05;54;54;464,164776692273
110525;1;4;4;2;9;53;56;5630;1;2;1;05;54;54;464,164776692273
110531;1;3;48;2;24;39;62;6202;1;9;1;05;73;73;113,114094138484
110538;1;1;4;2;5;55;69;6910;1;2;1;05;66;66;486,672577165848
110552;1;1;8;2;8;21;96;9609;4;3;1;05;11;11;1612,21867270884
110556;1;1;4;2;8;95;41;4112;5;2;1;05;23;23;220,074810587173
110556;1;2;8;2;8;55;68;6820;1;9;1;05;23;23;220,074810587173
110562;1;1;10;2;24;80;15;1522;4;1;1;05;54;54;542,390927172185
110571;2;1;4;2;9;45;47;4754;1;2;1;05;54;54;525,173645066914
110573;1;1;12;2;12;97;14;1410;1;6;1;05;76;76;1363,82003447575
110573;1;2;11;2;11;77;56;5619;1;3;1;05;76;76;1363,82003447575
110573;1;3;12;2;12;97;14;1410;1;6;1;05;76;76;1363,82003447575
110574;1;1;6;2;9;45;47;4772;1;2;1;05;54;54;335,523493425041
110577;1;2;16;2;16;03;84;8412;2;9;1;05;52;52;141,293500059432
110580;1;2;12;2;96;59;97;9700;3;1;1;05;73;73;142,055740299551
110585;1;2;16;2;260;75;14;1430;4;1;1;05;52;52;63,6532355679701
110585;1;3;8;2;12;39;10;1040;1;8;1;05;52;52;63,6532355679701
110588;1;2;20;2;96;59;86;8621;1;9;1;05;73;73;441,543943674335
110594;1;2;52;2;52;32;68;6820;1;4;1;05;11;11;1839,02570718772
110596;1;2;12;2;24;53;56;5619;1;4;1;05;13;13;419,312053573506
110618;1;2;8;1; ; ; ; ; ; ;1;05;68;68;594,039398261085
110621;1;1;2;2;24;21;65;6511;1;9;1;05;05;05;3078,42587408026
110626;1;4;4;2;7;90;22;2229;1;8;1;05;17;17;169,7927784289
110626;1;5;2;2;8;54;55;5511;1;7;1;05;17;17;169,7927784289
110628;1;4;4;2;8;41;47;4771;4;1;1;05;68;68;784,312510506604
110637;1;1;46;2;48;97;53;5320;1;9;1;05;17;17;257,071931122748
110640;1;3;19;2;20;39;84;8412;2;9;1;05;68;68;549,527739290826
110647;1;4;2;2;10;39;10;1020;1;5;1;05;17;17;125,536434593025
110652;1;1;20;2;260;54;88;8890;4;1;1;05;68;68;111,479321470146
110652;1;4;6;2;7;38;82;8220;1;9;1;05;68;68;111,479321470146
110654;1;1;12;2;12;98;45;4530;1;4;1;05;23;23;114,046431315788
110658;1;3;20;2;12;18;85;8530;1;7;1;05;68;68;445,439006120191
110658;1;4;72;2;70;95;42;4210;1;9;1;05;68;68;445,439006120191
110659;1;2;12;2;12;53;56;5611;1;3;1;05;73;73;414,259424699717
110662;1;2;8;2;27;02;42;4210;1;6;1;05;68;68;441,75686746007
110664;1;1;998;1; ; ; ; ; ; ;1;05;73;73;349,654203407844
110666;1;2;9;2;10;97;47;4771;1;3;1;05;73;73;358,432309955433
110668;1;5;32;2;32;53;56;5611;1;3;1;05;13;13;451,020096197157
110687;1;3;3;2;9;45;47;4771;1;3;1;05;17;17;150,223628443185
110687;1;4;8;2;8;95;41;4111;4;1;1;05;17;17;150,223628443185
110690;1;4;20;2;40;45;47;4771;1;5;1;05;23;23;73,7439809629117
110697;1;1;12;2;12;59;47;4773;1;4;1;05;73;73;128,10490359779
110697;1;2;8;2;8;32;86;8699;1;6;1;05;73;73;128,10490359779
110698;1;1;3;2;10;79;14;1410;4;1;1;05;54;54;508,249063624174
110710;1;2;8;2;8;33;49;4921;1;9;1;05;52;52;280,885261984924
110728;1;2;5;2;8;45;47;4724;1;2;1;05;68;68;121,638027031041
110733;1;1;48;2;48;54;55;5511;1;2;1;05;17;17;109,196663617459
110735;1;2;998;1; ; ; ; ; ; ;1;05;73;73;261,910325938263
110739;1;3;10;2;11;95;41;4111;4;1;1;05;73;73;250,204073794605
110739;1;5;10;2;11;95;41;4111;4;1;1;05;73;73;250,204073794605
110739;1;6;18;2;20;45;56;5619;4;1;1;05;73;73;250,204073794605
110740;1;2;12;2;13;19;88;8890;4;8;1;05;52;52;422,556557262458
110742;1;1;32;2;32;95;41;4111;4;1;1;05;17;17;134,682797644027
110760;1;1;8;2;8;94;32;3290;4;2;1;05;11;11;4130,39192526487
110760;1;2;8;2;8;41;47;4771;4;1;1;05;11;11;4130,39192526487
110760;1;3;8;2;8;39;69;6910;4;2;1;05;11;11;4130,39192526487
110767;1;1;8;2;8;21;56;5629;1;7;1;05;11;11;8130,2826776973
110771;1;2;20;2;20;21;95;9511;4;2;1;05;73;73;263,418734730925
110781;1;2;10;2;12;40;47;4724;1;3;1;05;73;73;129,823105680834
110781;1;3;12;2;12;53;56;5630;1;3;1;05;73;73;129,823105680834
110788;1;2;9;2;9;97;47;4771;1;8;1;05;11;11;1872,57709160231
110788;1;6;9;2;9;84;45;4520;4;1;1;05;11;11;1872,57709160231
110793;1;2;2;2;8;59;92;9200;1;9;1;05;05;05;2175,19219311574
110793;1;4;20;2;36;54;81;8121;1;1;1;05;05;05;2175,19219311574
110794;1;3;4;1; ; ; ; ; ; ;1;05;08;08;339,310620522043
110794;1;4;4;2;20;97;42;4210;1;8;1;05;08;08;339,310620522043
110801;1;2;4;2;16;03;15;1521;1;9;1;05;11;11;3265,33258800464
110811;1;1;2;2;6;58;84;8423;2;9;1;05;73;73;218,670822322696
110822;1;4;10;1; ; ; ; ; ; ;1;05;68;68;349,52852587062
110825;1;3;24;2;52;54;97;9700;3;1;1;05;13;13;352,035101408494
110833;1;3;8;2;8;03;11;1103;1;9;1;05;76;76;1771,13732197938
110837;1;3;20;2;20;45;47;4771;1;3;1;05;05;05;814,433271383968
110853;1;1;4;2;4;79;14;1410;1;9;1;05;17;17;196,367064567658
110854;1;2;8;2;8;45;47;4771;1;3;1;05;73;73;99,3730635517596
110901;1;2;10;2;10;12;84;8424;4;9;1;05;68;68;386,174272678223
110901;2;1;8;2;8;03;43;4321;4;1;1;05;68;68;386,174272678223
110906;1;2;2;2;10;41;46;4659;1;5;1;05;76;76;667,521541510711
110910;1;1;10;2;10;95;41;4111;4;1;1;05;23;23;200,289224424152
110910;1;2;8;2;8;54;97;9700;3;1;1;05;23;23;200,289224424152
110915;1;2;8;2;8;95;41;4112;1;9;1;05;73;73;272,753946409245
110927;1;2;10;2;10;45;10;1081;1;2;1;05;11;11;2551,15572033033
110931;1;3;10;2;18;97;47;4711;4;2;1;05;66;66;199,527547066545
110933;1;2;7;2;5;21;68;6820;1;7;1;05;05;05;2913,33016442293
110939;1;3;9;2;8;45;56;5619;1;2;1;05;50;50;331,198972399746
110941;1;3;1;2;1;85;43;4321;1;8;1;05;05;05;1570,22065052266
110941;1;4;2;2;2;03;43;4322;1;9;1;05;05;05;1570,22065052266
110946;1;2;4;1; ; ; ; ; ; ;1;05;68;68;300,967637025616
110947;1;2;20;2;20;03;56;5619;1;8;1;05;11;11;1746,81617973265
110949;1;1;4;2;4;95;41;4112;4;2;1;05;76;76;1296,58609008778
110949;1;5;8;2;8;93;43;4330;4;2;1;05;76;76;1296,58609008778
110952;1;3;13;2;13;59;15;1513;1;5;1;05;76;76;1830,62102550011
110967;1;3;4;2;10;21;28;2829;1;4;1;05;76;76;885,678851188146
110983;1;1;2;2;8;84;45;4542;4;2;1;05;76;76;1332,49349051083
110986;1;1;3;2;8;79;14;1410;1;3;1;05;17;17;138,191595422576
110990;1;3;8;2;9;95;41;4112;1;8;1;05;52;52;421,090443893221
110993;1;2;96;2;96;03;86;8622;1;2;1;05;17;17;153,116882897223
110995;1;4;12;2;12;93;43;4330;4;1;1;05;05;05;729,072909619221
111001;1;1;2;2;9;95;42;4210;4;1;1;05;13;13;839,060987416243
111001;1;2;2;2;9;54;97;9700;3;1;1;05;13;13;839,060987416243
111007;1;2;12;2;12;85;43;4321;4;1;1;05;05;05;1321,41668633474
111009;1;1;13;2;13;95;41;4111;1;7;1;05;50;50;320,685738505777
111016;1;3;4;2;20;45;47;4719;1;2;1;05;52;52;194,669708919913
111027;1;2;9;2;9;41;47;4771;4;1;1;05;50;50;314,816257367888
111031;1;1;4;2;4;97;47;4754;1;4;1;05;76;76;1008,04407863116
111036;1;1;9;2;10;59;86;8621;4;1;1;05;05;05;1785,87667490726
111041;1;2;8;2;9;53;56;5611;1;3;1;05;73;73;362,696183438203
111044;1;1;998;2;72;62;01;0113;8;4;1;05;66;66;444,232451129642
111050;1;2;3;2;3;95;41;4112;1;6;1;05;66;66;627,192734272091
111055;1;1;3;2;3;21;38;3811;1;7;1;05;68;68;364,024915865682
111055;1;2;10;2;10;17;90;9008;4;1;1;05;68;68;364,024915865682
111058;1;1;8;2;9;02;42;4290;1;8;1;05;68;68;563,714262857665
111071;1;6;7;2;7;77;56;5619;1;4;1;05;23;23;211,939751228202
111074;1;1;8;2;8;95;41;4112;5;2;1;05;23;23;189,558364179843
111074;1;2;8;2;8;55;68;6820;1;9;1;05;23;23;189,558364179843
111076;1;2;12;2;28;45;47;4771;1;3;1;05;08;08;528,101910352493
111079;1;2;2;2;8;53;56;5619;4;1;1;05;76;76;1138,57649083681
111079;1;3;2;2;8;88;32;3210;4;1;1;05;76;76;1138,57649083681
111085;1;1;3;2;8;54;81;8121;4;1;1;05;54;54;259,708278437986
111086;1;1;10;2;10;87;45;4520;4;2;1;05;11;11;2988,94156678938
111086;1;2;10;2;16;94;32;3290;4;1;1;05;11;11;2988,94156678938
111093;1;2;12;2;104;13;85;8512;1;4;1;05;23;23;174,299923474694
111114;1;3;24;2;24;37;53;5320;4;1;1;05;05;05;1680,79561507515
111115;1;1;3;2;8;13;85;8559;4;1;1;05;54;54;276,554902840307
111116;1;2;2;2;6;57;96;9602;4;1;1;05;54;54;219,462057907241
111117;1;1;98;2;14;95;41;4112;4;4;1;05;66;66;702,610643971833
111117;1;2;98;2;8;06;86;8621;1;6;1;05;66;66;702,610643971833
111117;1;3;98;2;8;95;41;4112;4;4;1;05;66;66;702,610643971833
111118;1;1;6;2;8;98;49;4923;1;2;1;05;05;05;1219,44849269723
111118;1;2;16;2;52;80;15;1512;1;9;1;05;05;05;1219,44849269723
111132;1;1;3;2;12;75;95;9524;4;1;1;05;73;73;276,739356476491
111137;1;2;12;2;104;54;85;8512;1;4;1;05;23;23;173,153353787836
111139;1;1;9;2;9;53;56;5619;1;3;1;05;23;23;164,778853841564
111142;1;4;6;2;8;33;47;4719;1;9;1;05;05;05;1443,79824853078
111145;1;1;10;2;10;45;47;4723;1;4;1;05;05;05;1262,69985295157
111145;1;2;9;2;9;45;17;1709;1;9;1;05;05;05;1262,69985295157
111149;1;4;6;2;8;77;10;1081;1;4;1;05;05;05;1557,82417170275
111155;1;3;50;2;500;39;46;4645;1;9;1;05;68;68;343,182852663844
111175;1;4;20;2;24;33;56;5619;1;4;1;05;13;13;578,753369397455
111181;1;2;20;2;20;33;47;4759;1;9;1;05;23;23;126,767754037465
111185;1;2;6;2;10;45;47;4771;1;2;1;05;54;54;529,892565653931
111188;1;1;10;2;20;05;91;9103;4;1;1;05;54;54;305,094896534354
111201;1;1;10;2;24;13;85;8530;1;8;1;05;54;54;237,755576060654
111201;1;2;4;2;16;53;56;5619;4;1;1;05;54;54;237,755576060654
111205;1;1;8;2;8;54;81;8121;4;1;1;05;11;11;2534,79055136833
111207;1;1;8;2;99;54;97;9700;3;1;1;05;23;23;237,160161387051
111207;1;2;4;2;8;98;49;4921;4;1;1;05;23;23;237,160161387051
111215;1;2;1;2;8;59;92;9200;4;5;1;05;76;76;499,942576012793
111224;1;2;8;2;9;34;96;9609;1;3;1;05;05;05;1191,99882428881
111235;1;1;4;2;10;45;47;4724;4;1;1;05;54;54;149,289163214967
111235;1;2;4;2;10;45;47;4724;1;1;1;05;54;54;149,289163214967
111242;1;1;4;2;8;79;14;1410;1;2;1;05;23;23;215,903205493597
111272;1;1;8;2;8;07;86;8610;2;9;1;05;66;66;656,143826942983
111272;1;3;8;2;8;39;93;9321;1;8;1;05;66;66;656,143826942983
111273;1;1;12;2;24;39;91;9102;4;1;1;05;05;05;1931,81091767798
111273;1;3;16;2;24;95;43;4330;4;1;1;05;05;05;1931,81091767798
111291;1;1;4;2;8;95;41;4112;1;7;1;05;73;73;414,318183461926
111300;1;1;3;2;8;45;47;4771;1;2;1;05;76;76;590,395530767756
111305;1;2;4;2;9;97;10;1082;1;9;1;05;17;17;271,299201781806
111317;1;3;20;2;20;33;64;6412;1;2;1;05;23;23;145,776980061328
111318;1;1;12;2;12;45;10;1081;1;2;1;05;68;68;288,47685341553
111318;1;4;12;2;12;77;56;5619;1;3;1;05;68;68;288,47685341553
111325;1;2;8;2;12;55;81;8121;4;1;1;05;23;23;104,885308105357
111331;1;1;5;2;1;98;49;4921;1;1;1;05;76;76;701,009451538463
111334;1;1;20;2;20;53;56;5611;1;4;1;05;05;05;632,386488423877
111334;1;2;4;2;52;53;56;5611;1;4;1;05;05;05;632,386488423877
111335;1;2;72;2;260;59;86;8621;1;7;1;05;66;66;418,070130747089
111347;1;2;24;2;24;53;56;5619;1;3;1;05;68;68;321,960489647684
111355;1;6;3;2;260;62;01;0113;6;3;1;05;68;68;93,1546835046955
111368;1;3;11;1; ; ; ; ; ; ;1;05;08;08;465,979288318314
111370;1;2;24;2;24;21;52;5221;1;2;1;05;05;05;883,782615839884
111370;1;3;48;2;51;21;52;5221;1;3;1;05;05;05;883,782615839884
111375;1;1;2;2;12;03;68;6820;4;1;1;05;13;13;220,724281497525
111377;1;2;8;2;8;13;85;8530;2;9;1;05;05;05;809,869458229265
111377;1;3;8;2;8;39;95;9511;1;4;1;05;05;05;809,869458229265
111378;1;1;2;2;8;55;55;5530;1;4;1;05;76;76;576,802217032392
111380;1;3;8;2;8;79;14;1410;1;4;1;05;11;11;1586,44024438988
111382;1;2;4;2;16;60;01;0141;1;3;1;05;73;73;223,726125365148
111382;1;4;3;2;12;97;49;4923;1;2;1;05;73;73;223,726125365148
111382;1;6;6;2;12;62;01;0161;8;2;1;05;73;73;223,726125365148
111394;1;3;12;2;12;05;86;8610;1;8;1;05;13;13;229,520260859024
111394;1;4;16;2;20;98;49;4921;1;3;1;05;13;13;229,520260859024
111396;1;1;4;2;17;07;86;8622;1;2;1;05;52;52;142,005106851098
111397;1;1;4;2;10;37;85;8551;1;9;1;05;17;17;235,20879431453
111406;1;2;6;2;10;18;93;9319;5;3;1;05;73;73;88,6899020323624
111408;1;5;4;2;8;45;47;4773;1;3;1;05;05;05;1049,81500168192
111422;1;2;20;2;20;39;84;8412;4;9;1;05;13;13;310,484488797333
111426;1;3;8;2;8;05;71;7110;4;1;1;05;68;68;721,453696230337
111429;1;2;4;2;8;55;81;8121;1;9;1;05;17;17;236,370860864273
111454;1;3;4;2;8;97;46;4632;1;4;1;05;52;52;205,919475192972
111455;1;2;52;2;208;32;46;4631;1;9;1;05;08;08;937,618716766151
111458;1;3;8;2;12;83;25;2599;1;9;1;05;08;08;478,539013148892
111462;1;1;6;2;8;95;41;4111;1;2;1;05;68;68;317,588931648379
111462;1;2;8;2;8;54;97;9700;3;1;1;05;68;68;317,588931648379
111467;1;1;5;2;5;41;46;4610;5;6;1;05;52;52;125,74389781055
111473;1;2;4;2;12;57;96;9602;4;1;1;05;05;05;1516,41655303857
111473;2;1;2;2;12;93;43;4330;1;4;1;05;05;05;1516,41655303857
111475;1;1;12;2;14;53;56;5611;1;4;1;05;05;05;527,348947135165
111477;1;7;12;2;12;57;96;9602;1;4;1;05;13;13;161,882970845057
111481;1;2;8;2;10;53;56;5611;1;3;1;05;54;54;588,685696362482
111485;1;1;10;2;19;95;41;4111;4;2;1;05;17;17;173,04554472656
111498;1;2;8;2;8;44;68;6820;1;4;1;05;68;68;571,553212057075
111501;1;1;6;2;8;54;97;9700;3;1;1;05;23;23;168,710303363576
111501;1;2;3;2;8;97;13;1313;1;2;1;05;23;23;168,710303363576
111504;1;1;8;2;10;60;01;0141;8;2;1;05;66;66;473,498477459278
111508;1;2;10;2;10;53;56;5613;1;9;1;05;73;73;271,289345010855
111514;2;1;4;2;6;95;41;4111;4;1;1;05;76;76;899,131690377938
111514;2;2;5;2;7;53;56;5611;1;3;1;05;76;76;899,131690377938
111526;1;2;10;2;20;54;97;9700;3;1;1;05;66;66;366,324920468013
111546;1;1;4;2;4;58;64;6412;1;9;1;05;11;11;5489,10897968182
111548;1;2;12;2;12;84;45;4520;4;1;1;05;73;73;62,2603112267184
111550;1;6;6;2;5;58;42;4210;1;9;1;05;54;54;529,259518747413
111556;1;2;8;2;8;83;25;2511;1;2;1;05;73;73;172,225935960578
111556;1;4;8;2;8;95;41;4111;1;3;1;05;73;73;172,225935960578
111556;1;5;8;1; ; ; ; ; ; ;1;05;73;73;172,225935960578
111563;1;1;4;2;4;77;47;4729;4;1;1;05;73;73;99,7231296902849
111566;1;5;8;2;16;97;47;4711;1;9;1;05;13;13;474,88111933296
111574;1;2;8;2;8;95;43;4330;4;1;1;05;73;73;344,375050704462
111575;1;1;4;2;5;85;41;4111;4;1;1;05;76;76;843,202373274054
111579;1;2;14;2;14;53;56;5611;1;4;1;05;50;50;199,500206267187
111581;1;4;96;2;30;39;84;8415;4;9;1;05;52;52;94,76195971773
111583;1;1;10;2;12;77;47;4781;4;1;1;05;54;54;202,584652707579
111583;1;2;4;2;4;94;32;3290;4;1;1;05;54;54;202,584652707579
111583;1;3;2;2;9;97;47;4771;4;1;1;05;54;54;202,584652707579
111590;1;2;52;2;20;33;47;4711;1;2;1;05;76;76;754,285736351783
111596;1;1;2;2;8;84;45;4520;4;1;1;05;17;17;169,848675979982
111600;1;2;8;2;8;39;45;4530;1;3;1;05;68;68;571,760377390649
111600;2;1;8;2;8;33;69;6920;1;3;1;05;68;68;571,760377390649
111600;2;2;4;2;52;44;65;6511;1;6;1;05;68;68;571,760377390649
111602;1;5;12;2;12;99;45;4520;4;4;1;05;11;11;2138,27803136476
111605;1;1;8;2;2;53;56;5611;1;4;1;05;76;76;1423,71401302544
111608;1;1;1;2;8;54;81;8121;4;1;1;05;76;76;564,339324610655
111608;1;4;12;1; ; ; ; ; ; ;1;05;76;76;564,339324610655
111611;1;3;12;2;12;44;61;6190;1;9;1;05;05;05;802,044654156991
111614;1;1;20;2;24;39;84;8412;4;9;1;05;66;66;177,48432390748
111627;1;6;18;1; ; ; ; ; ; ;1;05;05;05;1292,74408007538
111628;1;1;2;2;10;59;96;9609;4;1;1;05;76;76;1602,9523643029
111629;1;1;8;2;8;41;47;4719;4;1;1;05;08;08;497,773414252321
111629;1;2;8;2;8;98;49;4921;4;1;1;05;08;08;497,773414252321
111630;1;4;26;1; ; ; ; ; ; ;1;05;73;73;295,299451338816
111634;1;2;21;2;104;45;47;4752;1;8;1;05;52;52;75,8164867737957
111634;1;4;3;2;10;84;45;4542;1;2;1;05;52;52;75,8164867737957
111634;1;6;2;2;8;55;81;8121;4;1;1;05;52;52;75,8164867737957
111637;1;1;8;2;10;45;47;4761;1;3;1;05;76;76;786,682179735513
111637;1;2;8;2;10;53;56;5611;1;5;1;05;76;76;786,682179735513
111640;1;2;8;2;18;53;56;5611;4;1;1;05;13;13;414,679998874543
111640;1;6;8;2;20;45;47;4771;1;4;1;05;13;13;414,679998874543
111642;1;2;10;2;10;77;56;5619;4;1;1;05;11;11;2066,52948288947
111642;1;3;4;2;102;45;61;6120;1;9;1;05;11;11;2066,52948288947
111647;1;1;20;2;11;58;96;9609;4;1;1;05;68;68;593,528421182912
111657;1;8;4;2;20;55;64;6412;1;9;1;05;68;68;410,747916450184
111658;1;2;7;2;60;39;35;3511;2;9;1;05;52;52;100,530106725488
111671;1;2;8;2;8;54;97;9700;3;1;1;05;11;11;3080,67302050728
111677;1;2;9;2;9;95;41;4111;1;5;1;05;73;73;194,410288248336
111677;1;3;998;1; ; ; ; ; ; ;1;05;73;73;194,410288248336
111680;1;1;6;2;6;39;49;4921;1;9;1;05;17;17;253,265045426985
111686;1;1;52;2;52;41;47;4711;1;5;1;05;73;73;150,691726088621
111689;1;1;8;2;8;19;41;4112;1;4;1;05;05;05;480,444724001214
111689;1;2;6;2;8;33;47;4719;1;9;1;05;05;05;480,444724001214
111689;1;5;12;2;12;83;41;4111;1;7;1;05;05;05;480,444724001214
111698;1;1;12;2;12;54;97;9700;3;1;1;05;11;11;2985,8768608642
111698;1;2;4;2;4;95;41;4111;1;2;1;05;11;11;2985,8768608642
111703;1;2;4;2;4;39;55;5511;1;4;1;05;66;66;356,438188206029
111703;1;3;4;2;4;55;55;5511;1;4;1;05;66;66;356,438188206029
111706;1;3;20;2;20;45;47;4773;1;5;1;05;05;05;1085,39803513787
111715;1;4;20;2;20;97;50;5012;1;9;1;05;13;13;317,861782081806
111718;1;2;10;2;12;95;41;4111;1;6;1;05;50;50;221,801631104137
111726;1;2;12;2;12;95;41;4111;1;3;1;05;17;17;206,965607651943
111729;1;2;4;2;8;58;68;6820;1;9;1;05;11;11;2829,27798757757
111730;1;3;999;2;9;80;15;1522;1;5;1;05;68;68;389,495933505209
111730;1;5;8;2;10;98;49;4923;1;2;1;05;68;68;389,495933505209
111732;1;1;2;2;10;39;93;9311;1;4;1;05;76;76;1515,74453081095
111735;1;2;8;2;8;53;56;5621;1;5;1;05;05;05;932,881991082223
111737;1;2;1;2;8;84;33;3312;1;2;1;05;52;52;294,4175910295
111740;1;1;12;2;12;55;81;8121;4;1;1;05;73;73;162,719409489598
111740;1;2;9;2;9;95;41;4111;4;1;1;05;73;73;162,719409489598
111740;1;3;16;1; ; ; ; ; ; ;1;05;73;73;162,719409489598
111746;1;3;48;2;9;45;47;4741;1;2;1;05;73;73;228,011152364221
111759;1;5;12;2;12;41;47;4771;4;1;1;05;11;11;1471,29741980538
111766;1;3;52;2;52;37;45;4530;1;3;1;05;05;05;880,370707502815
111766;1;4;30;2;30;54;47;4771;1;9;1;05;05;05;880,370707502815
111771;1;3;2;2;10;53;56;5611;1;3;1;05;68;68;344,021038187719
111774;1;1;5;2;8;40;47;4774;1;5;1;05;05;05;731,544335061966
111776;1;1;20;2;8;03;95;9511;4;1;1;05;52;52;325,890748366326
111781;1;2;2;2;11;55;93;9311;1;4;1;05;76;76;1104,22502964313
111793;1;2;8;2;8;99;96;9609;4;1;1;05;11;11;1462,51414259851
111793;1;4;16;2;16;02;41;4111;1;8;1;05;11;11;1462,51414259851
111793;1;5;12;2;24;58;80;8010;2;9;1;05;11;11;1462,51414259851
111794;1;5;12;2;12;79;14;1410;1;9;1;05;66;66;220,253444403178
111797;1;3;46;1; ; ; ; ; ; ;1;05;11;11;5687,92120924025
111802;1;1;15;2;15;03;33;3312;4;1;1;05;76;76;1216,02479872861
111807;1;3;8;2;8;38;61;6120;1;9;1;05;17;17;117,499496596817
111823;1;3;8;2;8;45;47;4762;1;2;1;05;11;11;2788,35479054637
111832;1;1;4;2;8;55;81;8121;4;1;1;05;23;23;230,134546939981
111834;1;3;10;2;10;77;10;1020;1;4;1;05;68;68;353,467652475914
111834;1;4;2;2;9;45;31;3110;1;6;1;05;68;68;353,467652475914
111836;1;1;3;2;10;45;47;4782;4;1;1;05;52;52;291,725842920477
111839;1;2;9;2;9;54;97;9700;3;1;1;05;05;05;1013,4797305616
111841;1;1;7;2;8;55;81;8121;1;1;1;05;17;17;275,242480696384
111841;1;2;12;2;12;95;41;4111;1;4;1;05;17;17;275,242480696384
111848;1;1;20;2;20;85;43;4321;1;7;1;05;13;13;410,486951339226
111849;1;1;12;2;12;53;56;5611;1;3;1;05;73;73;216,020306234326
111849;1;2;16;2;16;57;96;9602;1;3;1;05;73;73;216,020306234326
111862;1;4;8;2;12;39;69;6910;1;4;1;05;11;11;4328,33235904121
111873;1;3;20;2;20;95;31;3110;1;3;1;05;52;52;106,50631452267
111900;1;1;12;2;12;95;42;4210;4;4;1;05;52;52;63,6532355679701
111900;1;3;24;2;24;19;42;4210;1;7;1;05;52;52;63,6532355679701
111905;1;1;24;2;32;45;47;4711;1;8;1;05;52;52;153,350811369537
111920;1;3;12;2;56;11;56;5611;1;9;1;05;76;76;741,669123920224
111920;1;4;8;2;60;39;86;8621;1;9;1;05;76;76;741,669123920224
111934;1;1;8;2;8;58;52;5221;1;2;1;05;76;76;665,326655705189
111934;1;2;16;2;24;53;56;5611;4;2;1;05;76;76;665,326655705189
111934;1;6;24;2;24;58;52;5221;1;2;1;05;76;76;665,326655705189
111934;1;7;8;2;8;33;56;5611;1;4;1;05;76;76;665,326655705189
111937;1;2;4;2;9;54;97;9700;3;1;1;05;08;08;661,161342144033
111937;1;3;12;2;12;79;31;3120;1;5;1;05;08;08;661,161342144033
111941;1;5;16;1; ; ; ; ; ; ;1;05;76;76;1496,71274399646
111941;1;7;4;2;14;53;56;5611;1;5;1;05;76;76;1496,71274399646
