DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;DPTO;AREA;fex_c_2011
1022033;1;2;1;95;1; ;2;1; ;380000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1108,72425415931
1022034;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;100000;2;1;2; ;2;05;05;671,621016419032
1022034;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3000000;2;1;2; ;2;05;05;671,621016419032
1022034;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;8000000;2;1;2; ;2;05;05;671,621016419032
1022034;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;8000000;2;1;2; ;2;05;05;671,621016419032
1022035;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1256,80517418638
1022036;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1200000;2;1;2; ;2;05;05;1370,7439941427
1022036;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1370,7439941427
1022036;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;350000;1;05;05;1370,7439941427
1022037;1;1;1;95;1; ;2;1; ;500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1074,22249425055
1022037;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1074,22249425055
1022037;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1074,22249425055
1022037;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1074,22249425055
1022038;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;120000;2;1;2; ;2;05;05;1302,43516250427
1022038;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1302,43516250427
1022038;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;200000;2;1;2; ;2;05;05;1302,43516250427
1022039;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;901,708668947085
1022039;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;901,708668947085
1022040;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1627,3419269957
1022040;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1627,3419269957
1022040;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1627,3419269957
1022040;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1627,3419269957
1022040;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1627,3419269957
1022041;1;1;1;95;1; ;1;1; ;520000;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;994,07258878836
1022041;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;994,07258878836
1022041;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;994,07258878836
1022041;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;150000;2;1;2; ;2;05;05;994,07258878836
1022041;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;994,07258878836
1022042;1;1;1;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1463,40724878273
1022042;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1463,40724878273
1022042;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1463,40724878273
1022042;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1463,40724878273
1022042;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1463,40724878273
1022043;1;1;1;95;1; ;2;1; ;461500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1093,04874755239
1022044;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;380000;1;05;05;1023,47252926079
1022044;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;1150000;1;05;05;1023,47252926079
1022044;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1023,47252926079
1022044;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;40000;2;1;2;390000;1;05;05;1023,47252926079
1022045;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1179,02762587785
1022045;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1179,02762587785
1022046;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1112,91289981409
1022046;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;245000;1;05;05;1112,91289981409
1022047;1;1;1;95;1; ;2;1; ;1104000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1124,83996528636
1022047;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;1200000;1;05;05;1124,83996528636
1022047;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1124,83996528636
1022049;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1056,17463048996
1022049;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1056,17463048996
1022049;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;1500000;2;1;2; ;2;05;05;1056,17463048996
1022050;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;3000000; ; ;1;2;2; ;2;05;05;1163,40928763013
1022050;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1163,40928763013
1022051;1;1;1;95;1; ;2;1; ;667000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022051;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022051;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022051;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022052;1;1;1;95;1; ;2;1; ;3000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1108,72425415931
1022052;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1108,72425415931
1022053;1;1;1;95;1; ;1;1; ;98;98;2;1;2; ;2; ; ; ;98; ; ;1;2;2;98;1;05;05;1256,80517418638
1022054;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022054;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022054;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022054;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1195,02225378512
1022055;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1093,04874755239
1022056;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,397082181435
1022056;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,397082181435
1022056;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,397082181435
1022056;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;978,397082181435
1022057;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1051,30823099181
1022057;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1051,30823099181
1022057;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1051,30823099181
1022057;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1051,30823099181
1022057;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1051,30823099181
1022058;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1062,41651199806
1022058;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;800000; ; ; ;2;2;2; ;2;05;05;1062,41651199806
1022059;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1040,55629224224
1022059;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1040,55629224224
1022059;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1040,55629224224
1022060;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1144,32782788851
1022060;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1144,32782788851
1022061;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1231,89637084755
1022061;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1231,89637084755
1022062;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1541,06371387149
1022062;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1541,06371387149
1022062;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1541,06371387149
1022062;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1541,06371387149
1022062;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1541,06371387149
1022064;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;995,104555503335
1022065;1;1;1;95;1; ;2;2;4800000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;917,327007194806
1022065;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;917,327007194806
1022066;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ;1200000; ; ;1;2;2; ;2;05;05;1315,55945840749
1022066;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1315,55945840749
1022066;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1315,55945840749
1022066;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1315,55945840749
1022066;1;9;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1315,55945840749
1022067;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;989,683614766656
1022068;1;1;1;95;1; ;2;1; ;461500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1101,62636722887
1022068;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;500000; ; ; ;2;2;2; ;2;05;05;1101,62636722887
1022068;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1101,62636722887
1022068;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1101,62636722887
1022068;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1101,62636722887
1022070;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2;3000000; ; ; ; ; ;2;2;1; ;2;05;05;1256,80517418638
1022071;1;1;1;95;1; ;1;1; ;5000000;1000000;2;1;2; ;2; ; ; ;6000000; ; ;1;2;2; ;2;05;05;1108,72425415931
1022071;1;2;1;95;1; ;1;2; ; ;400000;2;1;2; ;2; ; ; ;3600000; ; ;1;2;2; ;2;05;05;1108,72425415931
1022072;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;901,708668947085
1022072;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;901,708668947085
1022073;1;1;1;95;1; ;1;1; ;580000;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1025,90205477366
1022073;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1025,90205477366
1022073;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;200000; ; ; ;2;2;2; ;2;05;05;1025,90205477366
1022073;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1025,90205477366
1022073;1;5;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;98000; ; ; ;2;2;2; ;2;05;05;1025,90205477366
1022074;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;2700000;1;05;05;1153,20793904381
1022074;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;108000; ; ; ;2;2;2; ;2;05;05;1153,20793904381
1022074;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;250000; ; ; ;2;2;2; ;2;05;05;1153,20793904381
1022074;1;4;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ; ;2;2;2;2500000;1;05;05;1153,20793904381
1022074;1;5;1;95;2; ; ; ; ; ; ; ;1;1; ;2; ; ; ; ;150000; ;2;2;2; ;2;05;05;1153,20793904381
1022074;1;6;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;300000;2;1;2; ;2;05;05;1153,20793904381
1022075;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;3600000;2;1;2; ;2;05;05;1026,8957732373
1022075;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;10900000;2;1;2; ;2;05;05;1026,8957732373
1022075;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;5800000;2;1;2; ;2;05;05;1026,8957732373
1022076;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1452,98261233418
1022076;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1452,98261233418
1022076;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1452,98261233418
1022076;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1452,98261233418
1022078;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1213,31902009273
1022078;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1213,31902009273
1022078;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1213,31902009273
1022079;1;1;1;95;1; ;1;1; ;461500;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1068,13994421355
1022079;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1068,13994421355
1022080;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1247,69296067424
1022080;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1247,69296067424
1022081;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;917,327007194806
1022081;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;13200000;2;1;2; ;2;05;05;917,327007194806
1022082;1;1;1;95;1; ;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1210,81884361182
1022082;1;2;1;95;1; ;1;2; ; ;400000;2;1;2; ;1; ; ;216000; ; ; ;2;2;2; ;2;05;05;1210,81884361182
1022082;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;119400; ; ; ;2;2;2; ;2;05;05;1210,81884361182
1022082;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1210,81884361182
1022084;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1333,67183899971
1022084;1;2;1;95;1; ;2;1; ;461500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1333,67183899971
1022084;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;1700000; ; ; ;2;2;2; ;2;05;05;1333,67183899971
1022085;1;1;1;95;1; ;1;2; ; ;292000;2;1;2; ;1; ; ;255600; ; ; ;2;2;2; ;2;05;05;1109,04337545966
1022085;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1109,04337545966
1022085;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1109,04337545966
1022086;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;78000; ; ; ;2;2;2; ;2;05;05;1056,17463048996
1022086;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;52044; ; ; ;2;2;2; ;2;05;05;1056,17463048996
1022086;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1056,17463048996
1022087;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;2166000; ; ; ;2;2;2; ;2;05;05;1593,04023285596
1022087;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1593,04023285596
1022087;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1593,04023285596
1022087;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1593,04023285596
1022087;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1593,04023285596
1022088;1;1;1;95;1; ;2;1; ;860000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1246,16326824915
1022088;1;2;1;95;1; ;2;1; ;508000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1246,16326824915
1022089;1;1;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1093,04874755239
1022090;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;15200000;2;1;2; ;2;05;05;1504,11264194826
1022090;1;2;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;13600000;2;1;2; ;2;05;05;1504,11264194826
1022090;1;3;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;5850000;2;1;2; ;2;05;05;1504,11264194826
1022090;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1504,11264194826
1022091;1;1;1;95;1; ;2;1; ;3000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1093,04874755239
1022092;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;1; ; ;132000; ; ; ;2;2;2; ;2;05;05;1179,02762587785
1022092;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1179,02762587785
1022093;1;1;1;95;1; ;2;1; ;470000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;886,997263119293
1022093;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;886,997263119293
1022093;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;886,997263119293
1022096;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1056,17463048996
1022096;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1056,17463048996
1022096;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1056,17463048996
1022097;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1527,12211681569
1022098;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1619,59976028837
1022098;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1619,59976028837
1022098;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1619,59976028837
1022098;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1619,59976028837
1022098;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1619,59976028837
1022099;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1031,26582715113
1022099;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1031,26582715113
1022099;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1031,26582715113
1022099;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1031,26582715113
1022100;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1133,95217879849
1022100;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1133,95217879849
1022101;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1024,56166433497
1022103;1;1;1;95;1; ;2;1; ;461500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1169,91541236571
1022103;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1169,91541236571
1022103;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1169,91541236571
1022104;1;1;1;95;1; ;1;1; ;2000000;450000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1093,04874755239
1022105;1;1;1;95;1; ;2;1; ;461500; ;2;1;2; ;2; ; ; ; ; ;9600000;2;1;2; ;2;05;05;1108,72425415931
1022105;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1108,72425415931
1022107;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;14000000;2;1;2; ;2;05;05;1070,21484172727
1022107;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1070,21484172727
1022108;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1179,02762587785
1022108;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1179,02762587785
1022110;1;1;1;95;1; ;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1333,67183899971
1022110;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1333,67183899971
1022110;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1333,67183899971
1022111;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;8000000;2;1;2; ;2;05;05;1194,82421570455
1022111;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1194,82421570455
1022112;1;1;1;95;2; ; ; ; ; ; ; ;1;2; ;2; ; ; ; ; ;15000000;2;1;2; ;2;05;05;1256,80517418638
1022113;1;1;1;95;1; ;2;1; ;433000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1396,99318792022
