DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;P5070;DPTO;ORDEN;fex_c_2011
1013582;1;1;1;1;2;1;1;4;1; ; ;12000000;70000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;2;01;54;2;54;1;286,792491521717
1013583;1;1;1;1;1;4;1;4;3; ; ; ; ;50000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;1;1;1;2;3;2;01;54;2;54;1;346,744807964401
1013584;1;5;4;1;1;1;1;4;1; ; ;35000000;300000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;303,865569706718
1013585;1;2;1;1;1;1;1;4;3; ; ; ; ;170000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;311,33268283236
1013586;1;3;2;1;1;1;1;4;5; ; ; ;200000; ;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;364,96495470059
1013587;1;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;406,549005527266
1013588;1;5;3;1;1;1;1;3;5; ; ; ;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;54;1;54;1;347,992463282809
1013589;1;1;1;1;2;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;333,269327120196
1013590;1;2;1;1;2;1;1;3;5; ; ; ;250000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;325,848370974457
1013591;1;5;3;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;343,099678511006
1013592;1;5;3;1;1;1;1;3;1; ; ;60000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;351,636217603507
1013593;1;5;3;1;2;1;1;4;5; ; ; ;200000; ;2;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;438,038227706734
1013593;2;2;2;1;2;1;1;3;3; ; ; ; ;120000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54; ;54;1;438,038227706734
1013594;1;2;1;1;1;1;1;4;1; ; ;60000000;99; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;319,044263836174
1013595;1;1;1;1;2;1;1; ;5; ; ; ;100000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;54;6;54;1;415,456766793185
1013596;1;3;2;1;1;1;1;4;1; ; ;25000000;200000; ;2;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;3;3;2;01;54;1;54;1;431,852466919304
1013597;1;3;2;1;1;1;1;4;1; ; ;98;250000; ;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;351,751996372923
1013598;1;4;2;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;341,876587235179
1013599;1;4;3;1;1;1;1;4;1; ; ;40000000;200000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;1;2;1;4;1;4;1;2;1;1;1;2;2;2;01;54;1;54;1;388,295998053956
1013600;1;3;2;1;1;1;1;3;1; ; ;40000000;300000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;2;2;01;54;1;54;1;308,936583830069
1013601;1;4;3;1;1;1;1;4;1; ; ;17000000;150000; ;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;1;2;2;01;54;1;54;1;339,455924190308
1013602;1;5;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;339,455924190308
1013603;1;4;2;1;1;1;1;3;1; ; ;40000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;334,963580260891
1013604;1;3;2;1;1;1;2;4;5; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;54;1;370,22896164581
1013605;1;5;3;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;54;1;54;1;352,120994239317
1013606;1;1;1;1;2;1;1;1;1; ; ;30000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;2;01;54;2;54;1;395,616367432475
1013607;1;1;1;1;2;1;1;4;5; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;349,240118601216
1013608;1;1;1;1;2;1;1;3;3; ; ; ; ;160000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;1;1;1;1;2;3;2;01;54;1;54;1;367,493126074527
1013609;1;4;2;1;1;1;1;3;1; ; ;15000000;200000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;364,96495470059
1013610;1;3;2;1;1;1;1;3;1; ; ;40000000;200000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;4;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;303,187355365154
1013611;1;1;1;1;1;1;2;4;5; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;5;2;1;2;1;1;1;1;3;2;01;54;1;54;1;314,915732879665
1013612;1;2;1;1;1;1;1;4;1; ; ;15000000;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;343,099678511006
1013613;1;2;2;1;1;1;1;4;1; ; ;15000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;310,184239148476
1013614;1;3;2;1;1;1;1;3;1; ; ;40000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;312,580338150767
1013615;1;5;3;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;364,96495470059
1013616;1;5;3;1;1;1;1;4;1; ; ;45000000;250000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;295,329030614218
1013617;1;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;279,50498288032
1013618;1;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;406,549005527266
1013619;1;2;1;1;1;1;1;4;1; ; ;15000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;1;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;314,976437153058
1013620;1;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;54;1;54;1;343,099678511006
1013621;1;5;2;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;406,124488280965
1013622;1;4;2;1;1;1;1;3;1; ; ;25000000;150000; ;2;1;2;1;1;1;1;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;54;1;54;1;426,596852908492
1013623;1;3;2;1;1;1;1;3;1; ; ;20000000;150000; ;1;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;54;1;54;1;343,099678511006
1013624;1;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;54;4;54;1;294,65219140535
1013626;1;3;2;1;1;1;1;3;1; ; ;25000000;250000; ;1;1;2;1;1;1;1;2;1;2;1;1;2;1;2;2;1;1;2;1;2;1;4;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;339,455924190308
1013627;1;3;2;1;1;1;1;4;1; ; ;25000000;250000; ;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;3;3;2;01;54;1;54;1;362,121194719833
1013628;1;4;2;1;1;1;1;3;1; ; ;35000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;345,925203147067
1013629;1;7;4;1;1;1;1;4;1; ; ;50000000;250000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;322,981505651117
1013630;1;1;1;1;1;1;1;4;1; ; ;10000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;54;1;351,636217603507
1013631;1;3;2;1;1;1;1;4;1; ; ;14000000;150000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;54;1;282,000293517135
1013633;1;4;2;1;1;1;1;4;1; ; ;25000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;266,674318661828
1013633;2;2;1;1;1;1;1;4;3; ; ; ; ;80000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54; ;54;1;266,674318661828
1013634;1;3;2;1;1;1;1;4;1; ; ;15000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;322,265320927152
1013635;1;3;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;1;2;1;2;1;4;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;395,191850186174
1013636;1;3;2;1;1;1;1;4;5; ; ; ;100000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;54;1;309,711985323954
1013637;1;1;1;1;1;1;1;4;5; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;54;1;374,78200984862
1013638;1;4;3;1;1;1;1;3;1; ; ;25000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;449,163642446565
1013639;1;4;3;1;1;1;1;3;1; ; ;60000000;350000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;356,796530270298
1013640;1;3;2;1;1;1;2;5;5; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;3;2;01;54;1;54;1;409,868829368884
1013641;1;4;2;1;1;1;1;4;1; ; ;15000000;200000; ;1;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;1;54;1;310,184239148476
1013642;1;3;2;1;1;1;1;4;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;323,452271972166
1013643;1;3;2;1;1;1;1;3;1; ; ;5000000;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;1;54;1;343,160382784399
1013644;1;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;4;1;2;1;2;1;1;1;1;3;2;01;54;1;54;1;343,038974237613
1013648;1;3;2;1;1;1;1;4;1; ; ;20000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;54;1;307,688928511662
1013649;1;1;1;1;2;1;1;4;3; ; ; ; ;50000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;4;1;2;1;2;1;1;1;1;3;2;01;54;1;54;1;305,232125235977
1013650;1;1;1;1;2;1;1; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;1;3;2;01;54;6;54;1;415,456766793185
1013651;1;4;2;1;1;1;1;4;1; ; ;22000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;347,228209467515
1013652;1;4;3;1;1;1;1;4;4; ; ; ;300000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;379,336316847851
1013653;1;1;1;1;2;1;1;4;1; ; ;12000000;250000; ;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;383,139987076465
1013653;2;1;1;1;2;1;1;4;3; ; ; ; ;40000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54; ;54;1;383,139987076465
1013654;1;5;3;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;181,75911367878
1013655;1;3;2;1;1;1;1;3;1; ; ;7000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;391,124023503058
1013656;1;3;2;1;1;1;1;4;5; ; ; ;100000; ;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;5;54;1;396,646953525096
1013657;1;1;1;1;1;1;1;4;5; ; ; ;80000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;2;54;1;283,148737201019
1013658;1;2;1;1;2;1;1;4;1; ; ;99;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;4;4;1;2;1;1;1;1;3;2;01;54;1;54;1;415,456766793185
1013659;1;1;1;1;1;1;1;4;5; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;2;01;54;5;54;1;297,725129616509
1013660;1;4;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;2;01;54;1;54;1;319,044263836174
1013661;1;3;2;1;1;1;1;3;2; ;870000;60000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;1;1;5;1;1;1;1;1;4;3;2;01;54;1;54;1;367,215352575348
1013662;1;5;3;1;1;1;1;3;3; ; ; ; ;460000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;2;01;54;1;54;1;339,516628463701
1013663;1;4;2;1;1;1;1;4;3; ; ; ; ;540000;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;1;1;5;1;2;1;1;1;4;3;2;01;54;1;54;1;343,099678511006
1013664;1;2;1;1;2;1;1;4;4; ; ; ;85000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;2;2;1;4;1;2;1;2;1;1;1;1;3;2;01;54;1;54;1;339,455924190308
1013665;1;5;3;1;1;1;1;3;5; ; ; ;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;392,518422568588
1013666;1;3;2;1;1;1;1;4;4; ; ; ;160000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;311,33268283236
1013667;1;3;1;1;1;1;1;4;1; ; ;99;250000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;1;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;314,976437153058
1013668;1;3;2;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;333,13725474855
1013669;1;3;2;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;312,519633877374
1013670;1;6;4;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;2;01;54;1;54;1;323,613563012779
1013671;1;3;2;1;1;1;1;4;5; ; ; ;150000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;336,841713342642
1013672;1;4;1;1;1;1;1;4;3; ; ; ; ;520000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;1;2;2;2;2;2;1;1;1;5;1;2;1;1;1;4;3;2;01;54;1;54;1;286,792491521717
1013673;1;4;2;1;1;1;1;3;1; ; ;20000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;1;54;1;300,500631504788
1013674;1;3;2;1;1;1;1;3;5; ; ; ;120000; ;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;3;2;01;54;1;54;1;322,265320927152
1013675;1;2;1;1;1;1;1;3;5; ; ; ;150000; ;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;1;1;1;1;1;3;2;01;54;1;54;1;322,265320927152
1013676;1;3;2;1;1;1;1;4;5; ; ; ;120000; ;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;1;1;1;1;3;2;01;54;1;54;1;278,356539196437
1013678;1;5;3;1;1;1;1;3;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;2;01;54;1;54;1;312,519633877374
1013679;1;5;4;1;1;1;1;3;5; ; ; ;350000; ;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;314,884247275239
1013680;1;2;1;1;1;1;1;4;5; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;314,976437153058
1013681;1;2;2;1;1;1;1;3;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;1;54;1;430,119198682405
1013682;1;3;2;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;4;1;2;1;1;1;2;3;2;01;54;1;54;1;427,506030454328
1013683;1;3;2;1;1;1;1;4;4; ; ; ;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;443,640712424526
1013684;1;2;1;1;1;1;1; ;1; ; ;99;250000; ;1;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;6;54;1;343,099678511006
1013685;1;4;3;1;1;1;1;4;4; ; ; ;150000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;54;1;367,215352575348
1013686;1;4;3;1;1;1;1;4;1; ; ;99;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;54;1;291,067766225348
1013687;1;2;1;6; ;1;1;4;5; ; ; ;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;8;4;1;2;2;1;1;1;2;2;01;54;1;54;1;644,409233307517
1013688;1;1;1;6; ;1;2; ;5; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;1;1; ;2;2;01;54;6;54;1;588,162750591621
1013689;1;3;1;6; ;1;1;4;5; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;4;1;2;2;1;1;1;2;2;01;54;1;54;1;638,088527672348
1013690;1;3;2;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;54;1;54;1;564,00058703427
1013691;1;2;2;1;1;1;1;4;5; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;54;1;54;1;638,382015166593
1013692;1;1;1;6; ;1;1;4;5; ; ; ;20000; ;2;1;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;2;54;1;283,148737201019
1013693;1;4;3;1;1;1;1;4;2; ;510000;150000000;800000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;2;2;1;1;1;1;1;4;1;2;1;1;1;4;3;2;01;54;1;54;1;308,936583830069
1013694;1;4;2;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;4;3;2;01;54;1;54;1;339,455924190308
1013695;1;5;3;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;2;2;1;1;1;2;1;1;1;1;1;4;3;1;01;54;1;54;1;388,727924500767
1013696;1;4;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;2;01;54;1;54;1;283,148737201019
1013697;1;1;1;1;2;1;1;4;3; ; ; ; ;50000;2;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;4;1;1;1;1;1;1;1;1;3;2;01;54;2;54;1;279,50498288032
1013698;1;4;2;1;1;1;1;3;1; ; ;35000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;364,819253573057
1013699;1;2;2;1;1;1;1;4;3; ; ; ; ;130000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;2;54;1;382,155557963746
1013700;1;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;1;54;1;362,940077871717
1013701;1;4;2;1;1;1;1;4;3; ; ; ; ;275000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;2;01;54;1;54;1;311,271978558967
