DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,CLASE,P5070,DPTO,ORDEN,fex_c_2011
995633,1,2,2,6,,4,4,5,1,,,4000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,170.836.106.711.782
995636,1,3,2,6,,4,4,5,1,,,6000000,50000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,19,1,846.184.723.687.158
995637,1,3,2,6,,4,4,5,1,,,13000000,60000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,19,1,853.236.836.958.496
995639,1,4,2,6,,4,6,5,2,,100000,4000000,50000,,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,212.530.839.293.241
995643,1,3,1,6,,3,4,5,1,,,8000000,70000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,19,1,118.710.638.240.796
995646,1,4,4,2,1,3,4,5,4,,,,40000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,925.676.922.640.715
995648,1,4,3,6,,4,6,5,1,,,7000000,120000,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,19,1,170.002.120.816.078
995652,1,4,3,6,,4,6,4,1,,,5000000,70000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,5,2,1,2,2,2,2,1,,,1,2,1,19,1,20.290.717.627.774
995654,1,4,4,6,,4,6,5,1,,,5000000,60000,,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,19,1,180.664.170.420.948
995656,1,4,1,6,,4,4,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,19,1,118.701.376.946.052
995659,1,4,1,6,,4,1,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,1,,,2,1,2,1,19,1,968.925.980.317.234
995661,1,4,3,2,1,4,1,5,1,,,99,30000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,135.663.410.020.612
995664,1,2,1,2,1,3,2,5,1,,,99,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,853.236.836.958.496
995665,1,4,3,2,1,4,1,5,1,,,18000000,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,926.964.668.326.418
995668,1,3,1,2,1,4,1,5,1,,,20000000,150000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,5,2,1,2,2,2,1,1,,1,1,2,1,19,1,853.236.836.958.496
995669,1,1,1,2,1,3,4,5,1,,,99,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,1,,,2,1,2,1,19,1,853.236.836.958.496
995671,1,2,1,6,,4,4,5,4,,,,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,157.490.480.428.496
995673,1,5,3,2,1,5,1,4,1,,,20000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,19,1,923.819.842.599.372
995676,1,3,1,2,1,3,1,5,1,,,2000000,70000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,853.236.836.958.496
995678,1,3,2,2,1,3,1,5,1,,,98,80000,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,105.789.977.605.231
995682,1,5,3,2,1,3,1,5,1,,,15000000,50000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,125.897.713.373.454
995684,1,3,2,2,1,3,1,5,1,,,5000000,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,129.600.941.275.496
995685,1,4,2,2,1,3,1,5,1,,,8000000,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,128.374.066.060.688
995687,1,3,2,2,1,3,1,5,1,,,98,120000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,4,19,1,144.166.370.132.258
995688,1,5,4,2,1,3,1,5,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,952.884.293.100.149
995689,1,4,3,2,1,3,1,5,1,,,5000000,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,105.448.895.006.566
995692,1,2,2,2,1,3,6,5,1,,,98,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,19,1,938.533.806.447.328
995694,1,3,2,6,,3,6,5,1,,,98,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,138.809.112.714.276
995695,1,5,3,6,,3,6,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,161.531.237.033.048
995697,1,4,2,2,1,3,6,5,1,,,3000000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,126.534.987.051.268
995702,1,3,2,2,1,3,1,5,1,,,2000000,40000,,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,1,1,,1,1,2,1,19,1,127.240.198.378.402
995704,1,4,1,2,1,3,1,5,1,,,1500000,30000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,968.925.980.317.234
995705,1,3,2,2,1,3,6,5,1,,,5000000,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,946.460.289.170.768
995706,1,2,2,6,,3,1,5,3,,,,,35000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,7,1,2,2,2,2,1,,,2,1,2,4,19,1,138.268.537.276.416
995709,1,4,3,2,1,3,1,5,1,,,98,60000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,112.675.428.032.295
995711,1,2,2,2,1,3,1,5,1,,,3000000,50000,,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,147.643.681.353.587
995730,1,3,1,4,1,1,1,1,1,,,2000000,40000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,1,1,1,1,2,1,2,1,19,1,968.925.980.317.234
995732,1,3,2,2,1,1,1,4,1,,,98,30000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,19,1,836.667.161.181.972
995733,1,4,1,2,1,1,1,4,1,,,25000000,30000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,4,1,2,2,1,1,1,1,2,1,2,1,19,1,844.327.643.645.815
995734,1,4,3,2,1,1,1,4,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,19,1,126.534.987.051.268
995736,1,3,2,2,1,1,1,4,1,,,3000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,19,1,104.088.934.459.126
995738,1,4,1,1,2,1,1,,4,,,,40000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,6,19,1,963.029.964.947.291
995738,2,4,1,1,2,1,1,,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,2,,19,1,963.029.964.947.291
995744,1,3,2,2,1,1,1,4,1,,,38000000,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,1,1,1,1,2,1,2,1,19,1,135.202.583.052.188
995745,1,4,3,2,1,1,1,4,1,,,3000000,60000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,1,1,1,1,2,1,2,1,19,1,167.118.278.023.617
995748,1,3,2,2,1,3,4,5,1,,,98,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,19,1,115.259.483.173.239
995750,1,2,2,2,1,3,4,5,1,,,98,20000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,7,1,1,2,2,2,2,1,,,1,2,1,19,1,128.032.983.462.023
995752,1,3,2,2,1,3,4,5,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,83.077.114.581.203
995755,1,3,2,2,1,3,1,5,1,,,3000000,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,126.534.987.051.268
995757,1,3,2,2,1,3,1,5,1,,,7000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,125.539.155.232.297
995758,1,4,1,2,1,4,1,5,1,,,20000000,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,853.236.836.958.496
995760,1,3,2,2,1,4,1,5,1,,,20000000,80000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,19,1,117.230.117.372.534
995762,1,4,3,2,1,4,6,5,1,,,13000000,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,19,1,126.238.795.972.119
995764,1,4,3,2,1,3,1,5,1,,,15000000,30000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,1,2,2,2,1,1,,1,1,2,1,19,1,126.534.987.051.268
995766,1,3,2,2,1,3,1,5,1,,,10000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,596.454.892.415.232
995769,1,4,3,2,1,3,1,5,4,,,,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,19,1,629.253.032.445.267
995771,1,4,1,1,1,3,1,5,1,,,15000000,50000,,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,2,1,1,,1,1,2,1,19,1,838.431.628.275.873
995772,1,4,1,1,1,3,1,5,1,,,10000000,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,,1,1,2,1,19,1,853.236.836.958.496
995776,1,4,2,2,1,4,1,5,1,,,12000000,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,150.413.888.370.853
995778,1,3,2,2,1,4,1,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,149.119.075.506.725
995780,1,3,1,1,1,4,1,5,4,,,,50000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,,2,1,2,1,19,1,13.939.871.425.127
995781,1,3,2,2,1,4,1,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,146.642.722.819.492
995783,1,5,3,2,1,3,1,5,1,,,10000000,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,1,,1,1,2,1,19,1,705.732.053.456.085
995786,1,3,2,2,1,3,1,5,1,,,5000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,115.094.847.283.965
995788,1,4,2,2,1,3,1,5,1,,,3000000,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,1,1,,1,1,2,1,19,1,124.058.634.364.035
995791,1,3,1,6,,4,1,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,,,1,1,2,1,19,1,172.785.668.796.217
995794,1,3,2,2,1,4,1,5,4,,,,40000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,620.343.839.132.586
995795,1,4,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,853.236.836.958.496
995797,1,3,2,6,,4,6,5,1,,,500000,15000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,118.111.775.409.058
995798,1,3,2,2,1,4,1,5,1,,,14000000,80000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,129.600.941.275.496
995799,1,3,2,6,,4,1,1,1,,,1000000,100000,,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,1,19,1,19.473.248.357.386
995802,1,4,2,2,1,4,1,4,1,,,98,30000,,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,1,19,1,117.571.199.971.198
995804,1,4,2,2,1,4,1,4,1,,,30000000,150000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,946.460.289.170.768
995805,1,4,3,2,1,4,1,4,1,,,12000000,150000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,1,,1,1,2,1,19,1,197.301.399.921.428
995807,1,4,3,6,,4,1,5,1,,,9000000,40000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,127.240.198.378.402
995808,1,3,1,2,1,4,1,1,3,,,,,100000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,152.429.414.089.663
995810,1,3,2,6,,4,1,4,1,,,6000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,4,4,1,2,2,2,1,1,,2,1,2,1,19,1,117.230.117.372.534
995812,1,3,2,6,,4,1,5,1,,,98,100000,,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,105.789.977.605.231
995814,1,5,4,2,1,4,1,5,1,,,5000000,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,127.037.151.643.052
995815,1,5,1,2,1,3,1,5,1,,,98,98,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,853.236.836.958.496
995817,1,3,2,2,1,4,1,4,1,,,7000000,50000,,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,19,1,106.131.060.203.895
995819,1,3,1,2,1,4,1,4,1,,,10000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,4,1,2,2,2,1,1,,2,1,2,1,19,1,107.722.064.147.173
995821,1,4,2,2,1,4,1,5,1,,,5000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,107.132.462.610.178
995823,1,4,3,2,1,4,1,5,3,,,,,20000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,151.299.237.114.809
995825,1,5,2,2,1,4,1,4,1,,,18000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,847.340.821.588.554
995826,1,3,2,2,1,4,1,5,4,,,,30000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,128.032.983.462.023
995828,1,3,1,2,1,4,2,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,,,1,2,1,19,1,968.925.980.317.234
995831,1,3,1,2,1,4,1,4,4,,,,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,107.722.064.147.173
995833,1,4,2,6,,4,6,5,1,,,1000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,963.029.964.947.291
995837,1,4,2,2,1,4,6,5,1,,,1000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,104.726.208.136.939
995839,1,4,3,2,1,4,6,5,1,,,8000000,30000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,1,,,1,2,1,19,1,107.318.170.614.313
995840,1,3,2,2,1,4,6,5,4,,,,50000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,19,1,1.147.537.646.853
995842,1,3,2,2,1,3,6,5,1,,,10000000,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,,,1,2,1,19,1,106.131.060.203.895
995844,1,6,3,2,1,4,1,5,1,,,16000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,19,1,725.887.310.644.182
995847,1,5,2,2,1,3,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,725.887.310.644.182
995848,1,4,2,2,1,3,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,,2,1,2,1,19,1,137.337.853.140.758
995850,1,5,4,2,1,3,1,5,2,,58000,98,98,,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,19,1,101.890.037.485.299
995852,1,5,2,2,1,3,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,19,1,61.294.935.692.834
995854,1,5,2,2,1,4,1,5,4,,,,30000,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,949.871.115.157.411
995855,1,4,3,2,1,4,1,5,5,,,,80000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,19,1,137.337.853.140.758
995857,1,4,2,1,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,,2,1,2,1,19,1,847.340.821.588.554
995859,1,3,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,206.513.705.939.828
995861,1,4,3,2,1,4,1,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,1,2,1,1,,2,1,2,1,19,1,629.253.032.445.267
995862,1,4,3,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,2,1,2,1,19,1,82.828.595.642.873
995866,1,2,2,2,1,4,1,5,4,,,,20000,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,1,1,,1,1,2,1,19,1,106.131.060.203.895
995868,1,3,2,2,2,4,1,5,1,,,98,98,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,19,1,596.454.892.415.232
995869,1,2,1,2,2,4,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,1,1,,1,1,2,1,19,1,163.573.362.777.817
995871,1,3,2,2,1,4,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,19,1,853.236.836.958.496
995872,1,3,2,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,3,4,1,2,2,2,1,1,,1,1,2,1,19,1,81.552.518.144.488
995875,1,4,3,2,1,4,1,1,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,206.561.378.080.647
995877,1,5,3,2,1,4,1,1,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,19,1,104.841.817.927.079
995879,1,4,2,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,14.793.753.568.362
995880,1,4,2,2,1,4,1,1,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,1,1,,2,1,2,1,19,1,172.785.668.796.217
995881,1,3,2,2,1,4,1,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,2,1,2,1,19,1,163.869.553.856.966
995884,1,4,3,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,4,1,2,2,2,1,1,,2,1,2,1,19,1,847.340.821.588.554
995886,1,5,2,2,1,4,6,5,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,2,2,2,2,1,,,1,2,1,19,1,847.340.821.588.554
995888,1,4,1,3,1,4,6,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,853.236.836.958.496
995891,1,2,1,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,117.000.333.799.947
995892,1,3,2,2,1,4,6,5,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,19,1,169.816.412.811.943
995898,1,4,2,4,1,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,1,19,1,115.644.684.016.569
