DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4117481;1;5;1;80;13;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;337,654929703108
4117482;1;1;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;377,796472163401
4117482;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;377,796472163401
4117482;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;377,796472163401
4117483;1;2;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;296,295543448069
4117483;1;4;1;80;13;1;2;2; ;2; ; ;2; ;2; ;2; ;1;08;13;296,295543448069
4117484;1;1;1;80;13;1;3;4; ;2; ; ;4; ;2; ;2; ;1;08;13;437,418804755478
4117484;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;437,418804755478
4117486;1;1;1;80;13;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;13;411,424105617752
4117488;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;322,489320396693
4117489;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;509,517207908178
4117489;1;12;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;509,517207908178
4117492;1;1;1;80;13;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;13;439,964109817926
4117492;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;439,964109817926
4117494;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;13;409,630127697833
4117494;1;2;1;80;13;1;3;1; ;2; ; ;9; ;2; ;2; ;1;08;13;409,630127697833
4117494;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;409,630127697833
4117494;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;409,630127697833
4117494;1;7;1;80;13;1;1;1; ;2; ; ;1; ;2; ;2; ;1;08;13;409,630127697833
4117495;1;1;1;80;13;1;1;6; ;2; ; ;8; ;2; ;2; ;1;08;13;303,705013279884
4117495;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;303,705013279884
4117497;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;322,717877779669
4117499;1;3;1;80;13;1;1;8; ;2; ; ;2; ;2; ;2; ;1;08;13;416,561144113961
4117500;1;1;1;80;13;1;1;1; ;2; ; ;11; ;2; ;2; ;1;08;13;316,850850790667
4117501;1;5;1;80;13;1;4;4; ;2; ; ;8; ;2; ;2; ;1;08;13;410,651657188943
4117502;1;3;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;423,264571782238
4117503;1;5;1;80;13;1;4;4; ;2; ; ;11; ;2; ;2; ;1;08;13;371,251071349789
4117505;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;389,53394735678
4117505;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;389,53394735678
4117506;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;355,35547355058
4117506;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;355,35547355058
4117507;1;1;1;80;13;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;13;394,984616772711
4117512;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;355,165421782677
4117512;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;355,165421782677
4117514;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;13;361,492984753006
4117514;1;3;1;80;13;1;4;1; ;2; ; ;3; ;2; ;2; ;1;08;13;361,492984753006
4117514;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;361,492984753006
4117515;1;1;1;80;13;1;2;5; ;1; ;2;10; ;3; ;2; ;1;08;13;335,362284180634
4117515;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;335,362284180634
4117518;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;389,334869545882
4117518;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;389,334869545882
4117519;1;1;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;13;347,673129991924
4117519;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;347,673129991924
4117520;1;2;1;80;13;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;384,583162135274
4117521;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;431,072481752763
4117522;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;438,574507532908
4117522;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;438,574507532908
4117523;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;381,77780788218
4117523;1;4;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;381,77780788218
4117525;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;419,335006559384
4117527;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;391,950705136641
4117529;1;2;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;411,424105617752
4117530;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;380,882154295396
4117533;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;419,335006559384
4117534;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;364,92350837946
4117536;1;1;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;08;13;302,394549035422
4117536;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;302,394549035422
4117539;1;1;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;08;13;353,427322344341
4117539;1;2;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;08;13;353,427322344341
4117542;1;1;1;80;13;1;4;5; ;2; ; ;8; ;2; ;2; ;1;08;13;372,283568969243
4117542;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;372,283568969243
4117545;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;359,972723157954
4117546;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;380,601826416495
4117548;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;349,317439342976
4117550;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;325,991250425673
4117550;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;325,991250425673
4117550;1;7;1;80;13;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;325,991250425673
4117551;1;1;1;80;13;1;1;8; ;2; ; ;5; ;2; ;2; ;1;08;13;394,983774174686
4117551;1;2;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;13;394,983774174686
4117551;1;3;1;80;13;1;1;6; ;2; ; ;7; ;2; ;2; ;1;08;13;394,983774174686
4117551;1;5;1;80;13;1;4;8; ;2; ; ;1; ;2; ;2; ;1;08;13;394,983774174686
4117552;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;366,005415240946
4117552;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;366,005415240946
4117552;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;366,005415240946
4117552;1;6;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;366,005415240946
4117552;1;7;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;366,005415240946
4117554;1;1;1;80;13;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;13;364,182616259708
4117555;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;13;345,516421402709
4117555;1;2;1;80;13;1;4;5; ;2; ; ;8; ;3; ;2; ;1;08;13;345,516421402709
4117557;1;1;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;410,248124152067
4117559;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;418,3340007476
4117559;1;5;1;80;13;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;13;418,3340007476
4117560;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;331,43271895778
4117563;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;524,234139283738
4117563;1;3;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;13;524,234139283738
4117564;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;874,837609510956
4117565;1;2;1;80;13;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;13;833,579402993873
4117565;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;833,579402993873
4117566;1;1;1;80;13;1;4;3; ;2; ; ;8; ;2; ;2; ;1;08;13;748,112851205765
4117569;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;686,089255478581
4117572;1;3;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;714,854836191012
4117573;1;1;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;719,945446315908
4117573;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;719,945446315908
4117575;1;2;1;80;13;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;13;769,412734586498
4117575;1;4;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;769,412734586498
4117575;1;5;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;769,412734586498
4117576;1;3;1;80;13;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;13;797,411806601686
4117577;1;2;1;80;13;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;13;712,543430636152
4117732;1;1;1;80;17;1;1;8; ;2; ; ;9; ;1;1;2; ;1;08;17;231,145115441071
4117733;1;1;1;80;17;1;3;3; ;2; ; ;9; ;1;2;2; ;1;08;17;162,124521109483
4117735;1;1;1;80;17;1;2;2; ;2; ; ;2; ;1;1;2; ;1;08;17;225,325807770215
4117735;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;225,325807770215
4117737;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,146835900567
4117738;1;1;1;80;17;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;17;191,098653925605
4117739;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;200,795612022437
4117743;1;1;1;80;17;1;2;7; ;2; ; ;8; ;2; ;2; ;1;08;17;157,107400794861
4117743;1;3;1;80;17;1;3;6; ;2; ; ;1; ;2; ;2; ;1;08;17;157,107400794861
4117745;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;228,417391127666
4117748;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;154,826673682778
4117748;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;154,826673682778
4117749;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;98,0578871201132
4117749;1;2;1;80;17;1;4;3; ;2; ; ;8; ;3; ;2; ;1;08;17;98,0578871201132
4117749;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;98,0578871201132
4117749;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;98,0578871201132
4117750;1;1;1;80;17;1;4;4; ;2; ; ;4; ;1;2;2; ;1;08;17;154,968980015445
4117753;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;157,107400794861
4117754;1;2;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;08;17;260,239101452052
4117755;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;197,916912487233
4117756;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;154,968980015445
4117757;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;228,417391127666
4117759;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;195,778491707816
4117759;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;195,778491707816
4117760;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,146835900567
4117762;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;185,72634345607
4117763;1;2;1;80;17;1;4;7; ;2; ; ;9; ;1;1;2; ;1;08;17;192,287717217506
4117763;1;3;1;80;17;1;4;5; ;2; ; ;10; ;2; ;2; ;1;08;17;192,287717217506
4117764;1;1;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ;1;08;17;158,317448173088
4117764;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;158,317448173088
4117764;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;158,317448173088
4117765;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;222,850104458387
4117767;1;4;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;337,55016125102
4117769;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;148,478183743589
4117769;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;148,478183743589
4117770;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;195,778491707816
4117770;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;195,778491707816
4117771;1;3;1;80;17;1;1;2; ;2; ; ;2; ;1;2;2; ;1;08;17;191,884720994129
4117771;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;191,884720994129
4117772;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;200,795612022437
4117773;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;200,795612022437
4117776;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;200,795612022437
4117781;1;1;1;80;17;1;1;6; ;2; ; ;4; ;2; ;2; ;1;08;17;225,875974124873
4117782;1;1;1;80;17;1;3;4; ;2; ; ;4; ;3; ;2; ;1;08;17;159,648817797655
4117782;1;3;1;80;17;1;2;8; ;2; ; ;2; ;1;1;2; ;1;08;17;159,648817797655
4117784;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;195,778491707816
4117786;1;4;1;80;17;1;4;8; ;2; ; ;11; ;1;2;2; ;1;08;17;146,461085210513
4117788;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;151,947974147574
4117788;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;151,947974147574
4117788;1;3;1;80;17;1;2;3; ;2; ; ;9; ;2; ;2; ;1;08;17;151,947974147574
4117788;1;5;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;151,947974147574
4117788;1;6;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;151,947974147574
4117790;1;1;1;80;17;1;4;7; ;2; ; ;10; ;3; ;2; ;1;08;17;148,478183743589
4117790;1;2;1;80;17;1;3;4; ;2; ; ;11; ;1;1;2; ;1;08;17;148,478183743589
4117790;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;148,478183743589
4117790;1;5;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;148,478183743589
4117791;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;263,229302990959
4117791;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;263,229302990959
4117791;1;6;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;263,229302990959
4117791;1;7;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;263,229302990959
4117791;1;8;1;80;17;1;3;7; ;1; ;2;5; ;2; ;2; ;1;08;17;263,229302990959
4117792;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;300,161164257355
4117792;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;300,161164257355
4117792;1;3;1;80;17;1;4;1; ;1; ;4;1; ;1;2;2; ;1;08;17;300,161164257355
4117792;1;7;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;300,161164257355
4117793;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;161,574354754824
4117794;1;1;1;80;17;1;2;4; ;2; ; ;4; ;2; ;2; ;1;08;17;195,778491707816
4117794;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;195,778491707816
4117796;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;225,325807770215
4117797;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;162,124521109483
4117799;1;3;1;80;17;1;3;2; ;2; ; ;2; ;2; ;2; ;1;08;17;184,729179900091
4117800;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;189,746300214712
4117801;1;1;1;80;17;1;3;5; ;2; ; ;10; ;3; ;2; ;1;08;17;228,417391127666
4117801;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;228,417391127666
4117802;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;185,72634345607
4117803;1;1;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ;1;08;17;125,657564666911
4117803;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;125,657564666911
4117803;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;125,657564666911
4117804;1;1;1;80;17;1;4;3; ;2; ; ;11; ;2; ;2; ;1;08;17;230,005645552425
4117804;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;230,005645552425
4117805;1;1;1;80;17;1;4;8; ;1; ;4;8; ;2; ;2; ;1;08;17;195,778491707816
4117805;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;195,778491707816
4117807;1;1;1;80;17;1;3;8; ;2; ; ;8; ;1;4;2; ;1;08;17;223,400270813045
4117807;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;223,400270813045
4117808;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;164,665938112276
4117808;1;2;1;80;17;1;4;6; ;2; ; ;9; ;2; ;2; ;1;08;17;164,665938112276
4117809;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;202,596750269443
4117809;1;3;1;80;17;1;4;3; ;2; ; ;9; ;3; ;2; ;1;08;17;202,596750269443
4117809;1;4;1;80;17;1;1;1; ;2; ; ;2; ;2; ;2; ;1;08;17;202,596750269443
4117810;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;159,245821574278
4117810;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;159,245821574278
4117810;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;159,245821574278
4117812;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;228,417391127666
4117812;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;228,417391127666
4117814;1;2;1;80;17;1;2;5; ;2; ; ;10; ;3; ;2; ;1;08;17;195,778491707816
4117815;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,146835900567
4117816;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;195,778491707816
4117817;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,146835900567
4117819;1;2;1;80;17;1;2;5; ;2; ; ;10; ;3; ;2; ;1;08;17;195,778491707816
4117820;1;1;1;80;17;1;4;7; ;1; ;4;8; ;3; ;2; ;1;08;17;200,795612022437
4117821;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;195,778491707816
4117821;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;195,778491707816
4117822;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;200,795612022437
4117823;1;2;1;80;17;1;3;6; ;2; ; ;9; ;2; ;2; ;1;08;17;118,839306105284
4117824;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;189,746300214712
4117825;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;223,737553345456
4117830;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;223,106989258579
4117833;1;1;1;80;17;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;17;195,778491707816
4117833;1;2;1;80;17;1;4;8; ;2; ; ;8; ;2; ;2; ;1;08;17;195,778491707816
4117834;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;195,778491707816
4117835;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;08;17;126,867612045138
4117835;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;126,867612045138
4117835;1;5;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;126,867612045138
4117836;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;187,864764235487
4117836;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;187,864764235487
4117836;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;187,864764235487
4117838;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ;1;08;17;262,377522231469
4117840;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;252,947586875444
4117840;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;252,947586875444
4117841;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;200,795612022437
4117843;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;268,196829902326
4117847;1;3;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ;1;08;17;189,746300214712
4117848;1;1;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ;1;08;17;295,818609007555
4117849;1;5;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;17;128,940319133588
4117851;1;2;1;80;17;1;1;8; ;2; ; ;1; ;2; ;2; ;1;08;17;223,400270813045
4117852;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;230,555811907083
4117853;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;230,005645552425
4117853;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;230,005645552425
4117853;1;5;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;230,005645552425
4117854;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;125,994847199322
4117855;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;228,789265324102
4117855;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;228,789265324102
4117856;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;08;17;112,685792365839
4117857;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;224,916478696741
4117857;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;224,916478696741
4117858;1;2;1;80;17;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;17;187,607879435295
4117859;1;1;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ;1;08;17;205,475449804647
4117860;1;1;1;80;17;1;4;4; ;2; ; ;10; ;2; ;2; ;1;08;17;195,778491707816
4117860;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;08;17;195,778491707816
4117861;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;98,0578871201132
4117861;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;98,0578871201132
4117863;1;1;1;80;17;1;3;3; ;2; ; ;9; ;2; ;2; ;1;08;17;235,965790504466
4117864;1;1;1;80;17;1;3;3; ;2; ; ;9; ;1;1;2; ;1;08;17;232,617322346823
4117865;1;1;1;80;17;1;4;5; ;2; ; ;8; ;3; ;2; ;1;08;17;222,850104458387
4117865;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;222,850104458387
4117865;1;4;1;80;17;1;1;3; ;2; ; ;9; ;1;1;2; ;1;08;17;222,850104458387
4117866;1;1;1;80;17;1;4;7; ;2; ; ;8; ;3; ;2; ;1;08;17;191,098653925605
4117867;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;195,156278812095
4117868;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;213,898288915957
4117870;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;197,704028664985
4117871;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;150,146835900567
4117872;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,403720700759
4117872;1;6;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,403720700759
4117873;1;2;1;80;17;1;1;3; ;2; ; ;8; ;2; ;2; ;1;08;17;147,268136365363
4117874;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;150,403720700759
4117875;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;150,146835900567
4117876;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ;1;08;17;264,178660478476
4117876;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;264,178660478476
4117876;1;7;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;264,178660478476
4117877;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;172,751494691176
4117879;1;5;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ;1;08;17;188,786804786581
4117880;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;262,377522231469
4117880;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ;1;08;17;262,377522231469
