Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Fex_c_2011
394558;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;377,849267179751
394559;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;556,160647086472
394560;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;399,872404832486
394560;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;399,872404832486
394561;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;525,431810525416
394561;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;525,431810525416
394561;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;525,431810525416
394563;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;452,557958267442
394563;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;452,557958267442
394563;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;452,557958267442
394563;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;452,557958267442
394563;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;452,557958267442
394564;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;556,160647086472
394565;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;486,791185075045
394565;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;486,791185075045
394566;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;430,159069450595
394566;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;430,159069450595
394567;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;534,717601791173
394567;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;534,717601791173
394567;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;534,717601791173
394567;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;534,717601791173
394568;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;460,445734068703
394568;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;41;460,445734068703
394569;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;594,830634202624
394569;1;2;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;41;594,830634202624
394569;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;594,830634202624
394569;1;4;50;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;594,830634202624
394569;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;594,830634202624
394570;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;377,849267179751
394570;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;377,849267179751
394571;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;386,890229200235
394571;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;386,890229200235
394572;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;476,24045624516
394572;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;41;476,24045624516
394572;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;476,24045624516
394573;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;604,361254713655
394573;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;604,361254713655
394573;1;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;604,361254713655
394573;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;604,361254713655
394573;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;604,361254713655
394573;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;604,361254713655
394573;1;7;50;7;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;604,361254713655
394574;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;338,521640541159
394574;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;338,521640541159
394575;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;400,11723407776
394575;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;400,11723407776
394575;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;400,11723407776
394576;1;1;50;1;6;POR MOTIVOS DE SALUD Y EDAD NO TRABAJA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;41;334,660990701656
394576;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;334,660990701656
394577;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;544,00339305693
394577;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;544,00339305693
394577;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;544,00339305693
394577;1;4;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;41;544,00339305693
394577;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;544,00339305693
394578;1;1;50;1;6;POR RAZONES DE SALUD NO TRABAJA;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;758,490608057486
394578;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;758,490608057486
394578;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;758,490608057486
394578;1;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;41;758,490608057486
394578;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;758,490608057486
394579;1;1;50;1;6;POR RAZONES DE SALUD NO TRABAJA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;41;411,254379788448
394579;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;411,254379788448
394580;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;442,704421717625
394581;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;386,890229200235
394581;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;386,890229200235
394582;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;599,458849002612
394582;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;599,458849002612
394582;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;599,458849002612
394582;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;599,458849002612
394583;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;469,26135841507
394583;1;2;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;41;469,26135841507
394583;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;469,26135841507
394584;1;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;41;565,657924043333
394584;1;2;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;565,657924043333
394584;1;3;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;565,657924043333
394584;1;4;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;41;565,657924043333
394586;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;566,128090962723
394586;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;566,128090962723
394586;1;3;50;3;6;ESTABA ENFERMO;2;2;2;2; ; ;1;7; ;1;1; ;1;2;2;41;566,128090962723
394586;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;566,128090962723
394587;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;507,690498174338
394587;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;41;507,690498174338
394588;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;553,152124533929
394588;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;553,152124533929
394588;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;553,152124533929
394588;1;4;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;553,152124533929
394589;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;404,774810543528
394589;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;404,774810543528
394589;1;3;50;3;6;NADA, ESTUVO ENFERMO;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;41;404,774810543528
394589;1;4;50;4;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;404,774810543528
394589;1;5;50;5;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;404,774810543528
394590;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;514,029774382983
394590;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;514,029774382983
394590;1;3;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;514,029774382983
394590;1;4;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;514,029774382983
394590;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;514,029774382983
394590;1;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;514,029774382983
394591;1;1;50;1;6;ESTUBO ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;41;329,482834502205
394591;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;329,482834502205
394591;1;3;50;2;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;41;329,482834502205
394591;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;329,482834502205
394591;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;329,482834502205
394591;1;7;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;329,482834502205
394592;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;455,817519268715
394592;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;455,817519268715
394592;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;455,817519268715
394593;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;549,181549256382
394594;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;417,176893818344
394594;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;417,176893818344
394595;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;439,444860716352
394595;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;439,444860716352
394595;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;439,444860716352
394596;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;465,103310534472
394596;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;465,103310534472
394596;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;465,103310534472
394596;1;4;50;4;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;465,103310534472
394597;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;404,275281958357
394597;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;404,275281958357
394598;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394598;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;409,403025343517
394598;1;3;50;3;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;409,403025343517
394598;1;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;409,403025343517
394600;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;822,538644877247
394600;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;822,538644877247
394600;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;822,538644877247
394600;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;822,538644877247
394600;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;822,538644877247
394600;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;822,538644877247
394601;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;654,176904962181
394601;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;654,176904962181
394601;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;654,176904962181
394601;1;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;654,176904962181
394602;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;425,879400130468
394602;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;425,879400130468
394602;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;425,879400130468
394602;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;425,879400130468
394602;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;425,879400130468
394602;1;7;50;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;425,879400130468
394602;1;8;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;425,879400130468
394603;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;415,469784311269
394603;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;415,469784311269
394603;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;415,469784311269
394603;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;415,469784311269
394603;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;415,469784311269
394603;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;415,469784311269
394604;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394604;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;41;409,403025343517
394604;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;409,403025343517
394604;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;409,403025343517
394605;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,417013629777
394605;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;569,417013629777
394605;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;569,417013629777
394605;1;5;50;5;4; ;2;2;2;2; ; ;1;2; ;1;1; ;1;1;2;41;569,417013629777
394605;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,417013629777
394606;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;229,882040729105
394606;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;229,882040729105
394607;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;539,100987345888
394607;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;539,100987345888
394608;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;499,773360707296
394608;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;499,773360707296
394609;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;395,489019277771
394609;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;395,489019277771
394609;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;395,489019277771
394609;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;395,489019277771
394610;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;569,661842875051
394610;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,661842875051
394610;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,661842875051
394610;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;569,661842875051
394610;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;569,661842875051
394610;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;569,661842875051
394611;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;329,134289022343
394611;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;329,134289022343
394612;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;385,766404646793
394612;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;385,766404646793
394613;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;7;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;669,347331170367
394613;1;8;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;669,347331170367
394614;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;425,094031285386
394614;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;425,094031285386
394615;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;386,448057257287
394615;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;386,448057257287
394615;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;386,448057257287
394615;1;4;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;386,448057257287
394616;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;455,846880934495
394616;1;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;455,846880934495
394617;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;438,076206917637
394617;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;438,076206917637
394618;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;539,100987345888
394618;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;539,100987345888
394620;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;526,118811713637
394620;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;526,118811713637
394621;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;549,181549256382
394623;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;369,830569459651
394623;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;369,830569459651
394623;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;369,830569459651
394624;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;556,160647086472
394625;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;509,270637664156
394625;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;509,270637664156
394625;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;509,270637664156
394625;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;509,270637664156
394625;1;5;50;5;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;41;509,270637664156
394626;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;526,118811713637
394626;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;526,118811713637
394627;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;386,890229200235
394627;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;41;386,890229200235
394628;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;549,181549256382
394629;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;229,882040729105
394629;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;229,882040729105
394629;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;229,882040729105
394629;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;229,882040729105
394631;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;460,475095734484
394631;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;41;460,475095734484
394631;1;3;50;3;6;ESTUVO ENFERMO;2;2;2;2; ; ;1;7; ;1;1; ;1;1;2;41;460,475095734484
394631;1;4;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;41;460,475095734484
394631;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;460,475095734484
394632;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;417,176893818344
394632;1;2;50;2;6;NADA ( ESTA EN DIETA TUVO UN BEBE);2;2;2;2; ; ;1;7; ;1;2; ; ; ;2;41;417,176893818344
394633;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394633;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;574,319419340819
394633;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394633;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394633;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;574,319419340819
394633;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;574,319419340819
394633;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394633;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;574,319419340819
394634;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;256,260436764369
394634;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;256,260436764369
394634;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;256,260436764369
394634;1;8;50;8;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;256,260436764369
394635;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;549,181549256382
394636;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;656,090964627062
394636;1;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;656,090964627062
394636;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;656,090964627062
394636;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;656,090964627062
394637;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;456,504520456936
394637;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;456,504520456936
394638;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;468,362871535745
394638;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;468,362871535745
394639;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;689,121146046058
394639;1;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;41;689,121146046058
394640;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;556,160647086472
394641;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;41;334,90581994693
