Directorio;Secuencia_p;Orden;Area;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Dpto;Fex_c_2011
373767;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;377,569884233603
373768;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;455,486563523605
373768;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;455,486563523605
373768;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;455,486563523605
373768;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;455,486563523605
373770;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;24; ; ; ; ; ; ; ;08;412,667926920086
373770;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;412,667926920086
373770;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;24; ; ; ; ; ; ; ;08;412,667926920086
373771;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;30; ; ; ; ; ; ; ;08;453,705683543029
373771;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;16; ;18; ; ; ; ; ; ; ;08;453,705683543029
373771;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;453,705683543029
373771;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;16; ; ; ; ; ; ; ;08;453,705683543029
373772;1;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;16; ; ; ; ; ; ; ;08;459,963579989952
373772;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;36; ; ; ; ; ; ; ;08;459,963579989952
373772;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;20; ; ; ; ; ; ; ;08;459,963579989952
373772;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;16; ;14; ; ; ; ; ; ; ;08;459,963579989952
373772;1;6;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;24; ; ; ; ; ; ; ;08;459,963579989952
373773;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;30; ; ; ; ; ; ; ;08;573,583816121517
373773;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;08;573,583816121517
373773;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;573,583816121517
373773;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;573,583816121517
373775;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;20; ; ; ; ; ; ; ;08;587,849965479791
373775;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;26; ;24; ; ; ; ; ; ; ;08;587,849965479791
373775;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;587,849965479791
373776;1;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;16; ; ; ; ; ; ; ;08;492,06739677021
373776;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;45; ;50; ; ; ; ; ; ; ;08;492,06739677021
373776;1;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;24; ; ; ; ; ; ; ;08;492,06739677021
373777;1;1;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;40; ; ;40; ; ; ; ; ; ;08;406,736726812438
373777;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;406,736726812438
373778;1;1;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;20; ; ;30; ; ; ; ; ; ;08;392,163532594763
373778;1;2;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;40; ; ;40; ; ; ; ; ; ;08;392,163532594763
373778;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;392,163532594763
373780;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;570,613069826479
373780;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;24; ; ; ; ; ; ; ;08;570,613069826479
373780;1;3;08;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ; ; ; ;08;570,613069826479
373780;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;16; ; ; ; ; ; ; ; ; ;08;570,613069826479
373781;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;32; ;32; ; ; ; ; ; ; ;08;522,128600100619
373781;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;24; ; ; ; ; ; ; ;08;522,128600100619
373781;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;522,128600100619
373782;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;497,733170680642
373782;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;08;497,733170680642
373782;1;3;08;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;30; ; ; ; ;08;497,733170680642
373782;1;4;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ; ; ;08;497,733170680642
373782;1;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;32; ;45; ; ; ; ; ; ; ;08;497,733170680642
373783;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;1; ; ;48; ;48; ; ; ; ; ; ;4;08;533,130411657955
373784;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;454,899245108432
373784;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;454,899245108432
373784;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;454,899245108432
373785;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;474,219320692313
373785;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;474,219320692313
373786;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;517,352444555352
373786;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;517,352444555352
373787;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;396,889959817484
373787;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;396,889959817484
373787;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;396,889959817484
373787;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;396,889959817484
373788;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;478,687764117938
373788;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;478,687764117938
373788;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;478,687764117938
373789;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;08;336,261956504037
373789;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;336,261956504037
373789;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;336,261956504037
373789;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;336,261956504037
373789;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;336,261956504037
373790;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;541,77372625053
373790;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;541,77372625053
373790;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;541,77372625053
373790;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;541,77372625053
373790;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;541,77372625053
373790;1;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;541,77372625053
373791;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;448,93427290717
373791;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;448,93427290717
373791;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;48; ;48; ; ; ; ; ; ; ;08;448,93427290717
373792;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,628260427366
373792;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,628260427366
373792;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,628260427366
373792;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,628260427366
373793;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;503,972811903081
373793;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;48; ;48; ; ; ; ; ; ; ;08;503,972811903081
373794;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;468,60082919057
373794;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;468,60082919057
373794;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;468,60082919057
373795;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;457,594272723827
373795;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;08;457,594272723827
373795;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;457,594272723827
373795;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;457,594272723827
373795;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;457,594272723827
373796;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;08;474,219320692313
373796;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;474,219320692313
373797;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;430,210088779183
373797;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;08;430,210088779183
373797;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;430,210088779183
373797;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;430,210088779183
373797;1;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;430,210088779183
373798;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;08;378,754872758286
373798;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;378,754872758286
373798;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;378,754872758286
373798;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;378,754872758286
373799;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;578,648151003037
373799;1;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;15; ; ; ; ; ; ; ;08;578,648151003037
373799;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;578,648151003037
373799;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;578,648151003037
373799;1;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;578,648151003037
373799;1;7;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;08;578,648151003037
373800;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;473,025759126909
373800;1;2;08;90; ;2;2;1;2;1;1;2;2;2;2;2;2; ; ;40; ;30;20; ; ; ; ; ; ;08;473,025759126909
373800;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;473,025759126909
373801;1;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;15; ; ; ; ; ; ; ;08;591,164746560493
373801;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;591,164746560493
373801;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;591,164746560493
373801;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;20; ; ; ; ; ; ; ;08;591,164746560493
373801;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;591,164746560493
373801;1;9;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;591,164746560493
373801;1;10;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;20; ; ; ; ; ; ; ;08;591,164746560493
373802;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;491,456216345624
373803;1;1;08;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ; ; ;08;526,884054507546
373803;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;526,884054507546
373803;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;526,884054507546
373804;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;08;489,404362594814
373804;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;489,404362594814
373804;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;489,404362594814
373805;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;454,027634972895
373805;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;454,027634972895
373805;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;08;454,027634972895
373805;1;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;40; ; ; ; ; ; ; ;08;454,027634972895
373806;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;08;452,822862087968
373806;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;08;452,822862087968
373806;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;452,822862087968
373806;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;452,822862087968
373807;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;491,512071795035
373807;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;491,512071795035
373807;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;491,512071795035
373807;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;491,512071795035
373808;1;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;08;430,799185847972
373808;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;430,799185847972
373808;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;430,799185847972
373809;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;10;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373809;1;11;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;514,109328234691
373810;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;456,084233633114
373810;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;456,084233633114
373812;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373812;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;415,668220741266
373814;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;452,225191978459
373814;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;452,225191978459
373814;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;08;452,225191978459
373814;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;452,225191978459
373814;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;452,225191978459
373814;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;452,225191978459
373815;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;583,992702478751
373815;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ; ;08;583,992702478751
373815;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;583,992702478751
373815;1;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;583,992702478751
373816;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;08;489,706662544806
373816;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;08;489,706662544806
373816;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;489,706662544806
373817;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;442,109229866885
373817;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;442,109229866885
373817;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;442,109229866885
373817;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;442,109229866885
373817;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;442,109229866885
373817;1;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;442,109229866885
373817;1;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;442,109229866885
373818;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;502,779250337677
373818;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;502,779250337677
373818;1;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;502,779250337677
373819;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;517,101255145363
373819;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;517,101255145363
373819;1;3;08;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ; ; ;08;517,101255145363
373819;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;517,101255145363
373819;1;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;517,101255145363
373820;1;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;448,93427290717
373820;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;448,93427290717
373820;1;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;448,93427290717
373821;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;488,194844800478
373821;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;488,194844800478
373821;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;488,194844800478
373822;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;542,083335720272
373822;1;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;542,083335720272
373822;1;3;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;42; ; ; ; ; ; ; ;08;542,083335720272
373822;1;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;70; ; ; ; ; ; ; ;08;542,083335720272
373823;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;455,486563523605
373823;1;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;455,486563523605
373823;1;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;455,486563523605
373823;1;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;455,486563523605
373824;1;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;410,269592469756
