Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4104915;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;276,402846498423
4104916;1;3;1;1;1;1;1;1;3;3; ; ; ; ;270000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;323,980786533122
4104917;1;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;313,117855372104
4104918;1;4;3;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;356,706402759213
4104919;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;66;07;66;313,446827457918
4104920;1;3;1;1;1;1;1;1;4;1; ; ;70000000;300000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;66;07;66;276,402846498423
4104921;1;2;1;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;07;66;323,980786533122
4104922;1;3;2;1;2;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;07;66;242,564128005965
4104923;1;4;2;1;1;1;1;1;4;1; ; ;250000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;66;07;66;181,135569023706
4104924;1;3;1;1;1;1;1;1;1;1; ; ;400000000;1200000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1; ;1;2; ;1;2;1;4;1;6;2;1;1;2;1;1;01;66;07;66;265,986653445656
4104925;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;07;66;187,938893683299
4104926;1;5;3;1;1;1;1;1;3;1; ; ;300000000;800000; ;2;1;1;1;1;1;1;1;2;1;1;2;2;2;1;1;2;1;2;1;2;1;3; ;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;66;07;66;158,879862091893
4104927;1;6;2;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;66;07;66;172,350258186024
4104928;1;4;3;1;1;1;1;1;3;2; ;350000;95000000;500000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;07;66;949,613324156671
4104929;1;4;2;1;1;1;1;1;3;2; ;600000;80000000;400000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;2;1;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;714,070749690055
4104930;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;380,652534404361
4104931;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;07;66;292,548831473593
4104932;1;5;3;1;1;1;1;1;3;1; ; ;90000000;450000; ;1;1;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;624,471226609196
4104933;1;5;4;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4; ;6;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;344,897615965587
4104934;1;5;3;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;1;2;1;5; ;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;537,847763719318
4104935;1;1;1;1;2;1;1;2;4;4; ; ; ;120000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;66;07;66;265,986653445656
4104936;1;2;1;1;1;1;1;1;4;3; ; ; ; ;480000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;2;1;1;6;1;1;01;66;07;66;303,411762634611
4104937;1;3;1;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;2;1;1;4;1;1;01;66;07;66;323,980786533122
4104938;1;4;2;1;1;1;1;1;4;3; ; ; ; ;320000;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;66;07;66;255,418236698952
4104939;1;3;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;275,329316425834
4104940;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;255,089264613137
4104941;1;3;3;1;1;1;1;1;4;3; ; ; ; ;370000;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;2;1;1;6;1;1;01;66;07;66;265,868887423219
4104942;1;2;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;296,64289831112
4104943;1;2;1;1;1;1;1;1;3;2; ;300000;50000000;300000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;276,402846498423
4104944;1;3;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;323,980786533122
4104945;1;3;1;1;1;1;1;1;3;3; ; ; ; ;270000;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;323,980786533122
4104946;1;3;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;255,452694370453
4104947;1;6;4;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;1;2;1;5; ;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;07;66;356,208177450451
4104948;1;3;1;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;313,775799543733
4104949;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3; ;4;2; ;1;2;1;7;1;4;1;1;1;3;1;1;01;66;07;66;275,329316425834
4104950;1;3;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;07;66;200,565711863071
4104951;1;3;1;1;1;1;1;1;3;1; ; ;90000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;276,402846498423
4104952;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;07;66;275,329316425834
4104953;1;5;2;1;1;1;1;1;3;1; ; ;90000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ;2;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;07;66;266,197859509034
4104954;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;1;2;2;1;3; ;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;66;07;66;357,035374845028
4104955;1;6;3;1;1;1;1;1;3;2; ;950000;200000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;66;07;66;190,379174057816
4104956;1;4;3;1;1;1;1;1;3;1; ; ;26000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;4; ;5;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;66;07;66;437,221834026514
4104957;1;5;4;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;4; ;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;66;07;66;383,757271735831
4104958;1;4;3;1;1;1;1;1;3;1; ; ;90000000;350000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;1;2;2;1;6; ;6;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;66;07;66;295,240396152717
4104959;1;2;1;1;1;1;1;2;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;2;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;66;07;66;336,795323032331
4104960;1;3;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2; ;7;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;66;07;66;294,998037882048
4104961;1;4;2;1;1;1;1;1;3;3; ; ; ; ;540000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;66;07;66;133,68750279438
4104962;1;2;1;1;1;1;1;1;5;1; ; ;40000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;2;2; ;2;1;1;2;1;1;01;66;07;66;276,402846498423
4104963;1;3;3;1;1;1;1;1;3;2; ;340000;50000000;300000; ;2;2;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3; ;5;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;66;07;66;355,844747693135
4104964;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2; ;3;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;66;07;66;357,035374845028
4104965;1;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;5;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;66;07;66;318,056208746866
4104966;1;5;1;1;1;1;1;1;4;1; ; ;90000000;450000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;66;07;66;552,805692996846
4104967;1;4;3;1;1;1;1;1;3;1; ; ;32000000;300000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;4; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;296,261770081661
4104968;1;4;3;1;1;1;1;1;3;1; ; ;170000000;500000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2; ;5;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;66;07;66;241,374787574279
4104969;1;6;3;1;1;1;1;1;4;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1;3; ;3;2; ;1;1;1;4;1;4;2;1;1;6;1;1;01;66;07;66;258,888817036351
4104970;1;2;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;1;1;1;6;1;1;01;66;07;66;323,980786533122
4104971;1;5;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;3; ;4;1;5;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;995,652371133866
4104972;1;5;3;1;1;1;1;1;3;1; ; ;95000000;580000; ;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;592,627852450611
4104973;1;4;1;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;477,297530447308
4104974;1;3;2;1;1;1;1;1;3;3; ; ; ; ;825000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2; ;4;2; ;1;2;1;4;1;6;1;1;1;2;1;1;01;66;07;66;437,550806112329
4104975;1;3;1;1;1;1;1;1;3;4; ; ; ;340000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;1;3;1;1;1;2;1;1;01;66;07;66;276,402846498423
4104976;1;3;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;313,775799543733
4104977;1;3;2;1;1;1;1;1;3;4; ; ; ;270000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;255,089264613137
4104978;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;356,17371977895
4104979;1;2;1;1;1;1;1;1;3;1; ; ;20000000;220000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;265,986653445656
4104980;1;3;2;1;1;1;1;1;4;4; ; ; ;250000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;2; ;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;66;07;66;366,378706768339
4104981;1;5;4;1;1;1;1;1;3;1; ; ;45000000;400000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;5; ;6;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;66;07;66;199,544337934126
4104982;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;66;07;66;276,021718268964
4104983;1;3;1;1;1;1;1;1;4;3; ; ; ; ;270000;1;1;2;1;1;1;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;3;2;1;1;2;1;1;01;66;07;66;293,535747731036
4104984;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;66;07;66;323,980786533122
4104985;1;6;2;1;1;1;1;1;3;1; ; ;300000000;550000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;66;07;66;402,211780024526
4104986;1;3;1;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;190,326267202181
4104987;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;66;07;66;265,868887423219
4104988;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;285,863275501038
4104989;1;2;1;1;1;1;1;1;3;3; ; ; ; ;240000;1;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;374,051178998337
4104990;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;3;1;3;1;2;1;4;1;2;1;1;1;2;1;1;01;66;07;66;352,14237429093
4104991;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;465,419211767212
4104992;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;68;07;68;489,282083951537
4104993;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;384,513678568653
4104994;1;3;2;1;1;1;1;1;3;1; ; ;38000000;450000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;2;2;1;2; ;5;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;68;07;68;456,489778398589
4104995;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;1;4; ;5;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;68;07;68;380,230765298877
4104996;1;5;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;505,082868416945
4104997;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;68;07;68;505,087827457556
4104998;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;6;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;68;07;68;506,482408120212
4104999;1;6;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;2;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;424,182294258997
4105000;1;5;2;1;1;1;1;1;3;2; ;1500000;98;700000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;536,183978791946
4105001;1;1;1;1;1;1;1;1;3;4; ; ; ;850000; ;1;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;4;1;4;1;3;1;1;1;3;1;1;01;68;07;68;496,520322142213
4105002;1;4;3;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;1;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;439,551885419858
4105003;1;5;3;1;1;1;1;1;3;1; ; ;98;800000; ;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;1; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;485,004129722372
4105004;1;4;3;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;526,503478420532
4105005;1;5;2;1;1;1;1;1;3;1; ; ;65000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;07;68;444,198405518705
4105006;1;2;1;1;1;1;1;6; ;3; ; ; ; ;700000;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;459,681688918928
4105006;2;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;2;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;459,681688918928
4105006;3;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;3;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;459,681688918928
4105006;4;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;4;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;459,681688918928
4105007;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;5;2;1;1;2;1;1;3;1;1;01;68;07;68;513,720646310889
4105008;1;3;1;1;1;1;1;1;3;1; ; ;80000000;550000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;07;68;536,188937832558
4105009;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;5;2;1;2;1;1;1;3;1;1;01;68;07;68;491,050189524487
4105010;1;4;3;1;1;1;1;1;3;2; ;800000;130000000;800000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;2;2;1;4; ;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;479,533997104646
4105011;1;3;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;509,303154251856
4105012;1;3;2;1;1;1;1;1;4;3; ; ; ; ;240000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2; ;4;2; ;1;1;1;4;1;1;2;1;1;3;1;1;01;68;07;68;421,735073037648
4105013;1;3;2;3;1;1;1;1;4;1; ; ;20000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;1;1;3;1;1;01;68;07;68;424,550860128679
4105014;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;07;68;509,303154251856
4105015;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;2;4;1;1;2;1;1;3;1;1;01;68;07;68;530,718805214831
4105016;1;3;2;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;2;1;1;3;1;1;01;68;07;68;445,335514032028
4105017;1;4;2;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;1;3; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;07;68;530,718805214831
