DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6059393;1;2;1;80;76;;;;1;7;;2;;;9;;1;2;;2;;1;12;4;76;1067.9726714
6059988;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1442.0918025
6059988;1;5;1;80;05;1;48;908526;2;;;;2;;;.;2;2;;2;;1;12;;05;1442.0918025
6059989;1;1;1;80;05;;;;1;5;;2;;;10;;2;2;;2;;1;12;3;05;1221.9524306
6059989;1;2;1;80;05;1;48;908526;1;7;;2;;;8;;2;2;;2;;1;12;2;05;1221.9524306
6059990;1;2;1;80;05;1;48;1200000;1;3;;2;;;9;;2;2;;2;;1;12;3;05;1471.3773889
6059991;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1057.2416569
6059994;1;1;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1375.6850256
6059994;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1375.6850256
6059995;1;2;1;80;05;;;;2;;;;1;3;9;;2;2;;2;;1;12;;05;2693.1636601
6059996;1;2;1;80;05;1;24;1000000;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1155.4021972
6059996;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1155.4021972
6059997;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;2009.816673
6060000;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1322.4151814
6060000;1;3;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1322.4151814
6060001;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1432.1223282
6060001;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1432.1223282
6060002;1;1;1;80;05;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;05;1296.0920571
6060003;1;1;1;80;05;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;12;2;05;1041.985
6060003;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1041.985
6060003;1;5;1;80;05;2;;908526;1;2;;2;;;2;;2;2;;2;;1;12;2;05;1041.985
6060006;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1043.5036387
6060016;1;3;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1181.7253215
6060018;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;05;1571.8626497
6060019;1;3;1;80;05;;;;1;8;;2;;;3;;2;2;;2;;1;12;1.1;05;1448.6770737
6060021;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1116.290593
6060022;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1537.7265268
6060022;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1537.7265268
6060024;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1155.4021972
6060026;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;05;1206.8415085
6060027;1;1;1;80;05;1;24;500000;1;3;;2;;;4;;2;2;;2;;1;12;4;05;1062.3831047
6060027;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1062.3831047
6060028;1;2;1;80;05;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;2;05;1170.403175
6060028;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1170.403175
6060029;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1211.9829563
6060030;1;1;1;80;05;1;48;908526;1;7;;1;;3;8;;2;2;;2;;1;12;4;05;1402.0081499
6060031;1;1;1;80;05;2;;908526;1;3;;1;;2;9;;2;2;;2;;1;12;3;05;1471.3773889
6060032;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1552.9831837
6060033;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1391.7844204
6060034;1;2;1;80;05;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;05;1274.7444141
6060035;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1314.9715231
6060040;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1410.6638864
6060040;1;3;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1410.6638864
6060041;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1113.822416
6060042;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1057.2416569
6060042;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1057.2416569
6060044;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1254.5122759
6060044;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1254.5122759
6060045;1;2;1;80;05;1;48;1000000;2;;;;2;;;.;2;2;;2;;1;12;;05;1253.5627375
6060046;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;05;1485.1154071
6060048;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1314.9715231
6060048;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1314.9715231
6060051;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1078.5893
6060051;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1078.5893
6060055;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6060057;1;1;1;80;05;;;;1;5;;2;;;11;;3;3;;2;;1;12;4;05;1233.1646328
6060057;1;2;1;80;05;1;48;908526;2;;;;2;;;.;2;2;;2;;1;12;;05;1233.1646328
6060057;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1233.1646328
6060058;1;3;1;80;05;2;;1800000;1;2;;2;;;2;;2;2;;2;;1;12;1.2;05;1272.4422035
6060064;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1181.7253215
6060065;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1170.403175
6060065;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1170.403175
6060065;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1170.403175
6060066;1;2;1;80;05;1;48;908526;1;4;;2;;;4;;3;3;;2;;1;12;2;05;1170.403175
6060066;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1170.403175
6060067;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1206.8415085
6060068;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1603.616606
6060069;1;1;1;80;05;1;24;450000;1;5;;2;;;6;;3;3;;2;;1;12;4;05;1274.7444141
6060070;1;3;1;80;05;;;;1;8;;2;;;9;;2;2;;2;;1;12;2;05;1530.2828685
6060071;1;1;1;80;05;1;48;1000000;1;7;;1;;4;1;;3;3;;2;;1;12;4;05;1067.0077574
6060071;2;1;2;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1067.0077574
6060071;2;3;2;80;05;;;;2;;;;1;4;4;;2;2;;2;;1;12;;05;1067.0077574
6060071;2;4;2;80;05;1;48;1000000;2;;;;2;;;.;2;2;;2;;1;12;;05;1067.0077574
6060072;1;2;1;80;05;2;;1000000;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1715.5151646
6060072;1;5;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1715.5151646
6060080;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;05;1269.7689328
6060082;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;1.3;05;1269.7689328
6060084;1;2;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1672.6372948
6060085;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;05;1471.3773889
6060087;1;2;1;80;05;;;;2;;;;1;1;1;;2;2;;2;;1;12;;05;1136.5227312
6060088;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1261.0063958
6060089;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1038.3621909
6060089;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1038.3621909
6060090;1;1;1;80;05;;;;1;7;;2;;;10;;3;3;;2;;1;12;4;05;1314.9715231
6060090;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1314.9715231
6060091;1;1;1;80;05;;;;1;9;POR LA CUARENTENA;2;;;9;;2;2;;2;;1;12;2;05;1193.1034902
6060092;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1698.9829291
6060094;1;1;1;80;05;;;;1;7;;2;;;8;;2;2;;2;;1;12;2;05;974.1343997
6060094;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;974.1343997
6060095;1;3;1;80;05;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;05;1478.8210472
6060096;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1136.5227312
6060097;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1279.8858618
6060102;1;3;1;80;05;;;;1;8;;2;;;2;;2;2;;2;;1;12;1.3;05;1224.7325019
6060102;1;7;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1224.7325019
6060104;1;1;1;80;05;1;40;908526;1;9;PANDEMIA;2;;;10;;3;3;;2;;1;12;2;05;1184.1934986
6060105;1;2;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1219.4266146
6060105;1;3;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;05;1219.4266146
6060106;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1380.6605069
6060110;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1192.9560355
6060113;1;2;1;80;05;;;;1;8;;2;;;9;;1;2;;2;;1;12;4;05;1296.0920571
6060115;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1314.9715231
6060115;1;2;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1314.9715231
6060116;1;3;1;80;05;1;48;908526;2;;;;2;;;.;2;2;;2;;1;12;;05;1320.5131539
6060117;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1373.2168486
6060118;1;1;1;80;05;1;48;908526;2;;;;2;;;.;2;2;;2;;1;12;;05;1203.0729646
6060118;1;2;1;80;05;;;;1;8;;2;;;1;;2;2;;2;;1;12;4;05;1203.0729646
6060120;1;4;1;80;05;2;;908526;1;8;;1;;2;9;;2;2;;2;;1;12;2;05;1696.6582086
6060122;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1253.5627375
6060123;1;1;1;80;05;2;;908526;1;9;CAMBIO DE DOMICILIO;2;;;4;;2;2;;2;;1;12;2;05;1238.3060806
6060125;1;2;1;80;05;;;;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;12;2;05;1502.4934108
6060125;1;3;1;80;05;;;;1;5;;2;;;4;;3;3;;2;;1;12;4;05;1502.4934108
6060127;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1647.612259
6060130;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1155.4021972
6060141;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;659.80092518
6060141;1;5;1;80;08;2;;1200000;1;8;;2;;;1;;2;2;;2;;1;12;1.2;08;659.80092518
6060142;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;585.23183644
6060142;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;585.23183644
6060143;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;501.42261816
6060143;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;501.42261816
6060143;1;5;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;501.42261816
6060144;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;649.22782259
6060145;1;2;1;80;08;2;;900000;1;3;;2;;;9;;2;2;;2;;1;12;3;08;772.5602716
6060145;1;6;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;772.5602716
6060146;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;733.0458405
6060147;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;466.43796558
6060147;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;466.43796558
6060149;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;572.54153645
6060151;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;441.6253146
6060151;1;5;1;80;08;1;48;500000;2;;;;2;;;.;2;2;;2;;1;12;;08;441.6253146
6060152;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;740.1674665
6060152;1;5;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;08;740.1674665
6060154;1;1;1;80;08;;;;1;5;;2;;;8;;2;2;;2;;1;12;1.4;08;670.64413117
6060154;1;2;1;80;08;;;;1;5;;2;;;8;;2;2;;2;;1;12;3;08;670.64413117
6060154;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;670.64413117
6060156;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;693.09611025
6060158;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;599.39679313
6060158;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;08;599.39679313
6060158;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;599.39679313
6060160;1;1;1;80;08;1;48;500000;1;6;;2;;;8;;2;2;;2;;1;12;2;08;589.46029482
6060160;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;589.46029482
6060160;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;589.46029482
6060160;1;5;1;80;08;1;48;500000;1;7;;2;;;1;;2;2;;2;;1;12;2;08;589.46029482
6060162;1;2;1;80;08;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;08;545.80637132
6060163;1;1;1;80;08;;;;1;5;;2;;;8;;2;2;;2;;1;12;4;08;528.2717259
6060164;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;448.26866664
6060164;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;448.26866664
6060164;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;448.26866664
6060164;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;448.26866664
6060164;1;11;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;448.26866664
6060164;1;13;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;448.26866664
6060165;1;1;1;80;08;;;;1;5;;2;;;8;;2;2;;2;;1;12;4;08;681.68476123
6060165;1;9;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;681.68476123
6060166;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;08;652.79368848
6060166;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;652.79368848
6060167;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;700.81498961
6060167;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;700.81498961
6060168;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;636.82468096
6060174;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;530.36162895
6060174;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;530.36162895
6060174;1;3;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;530.36162895
6060175;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;579.6695054
6060180;1;3;1;80;08;;;;1;2;;2;;;2;;2;2;;2;;1;12;2;08;700.34790881
6060181;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;08;651.29405514
6060181;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;651.29405514
6060182;1;1;1;80;08;2;;906000;1;3;;2;;;9;;2;2;;2;;1;12;1.3;08;629.69671201
6060182;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;629.69671201
6060184;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;608.52387793
6060184;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;608.52387793
6060186;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;634.66178968
6060187;1;2;1;80;08;1;40;900000;2;;;;2;;;.;2;2;;2;;1;12;;08;523.27734387
6060187;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;523.27734387
6060187;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;523.27734387
6060189;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;638.03083773
6060189;1;3;1;80;08;;;;1;6;;2;;;1;;2;2;;2;;1;12;3;08;638.03083773
6060189;1;4;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;638.03083773
6060189;1;6;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;638.03083773
6060191;1;2;1;80;08;2;;1500000;1;7;;2;;;9;;2;2;;2;;1;12;3;08;652.79368848
6060191;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;652.79368848
6060192;1;2;1;80;08;2;;900000;1;3;;2;;;9;;2;2;;2;;1;12;3;08;706.37732065
6060193;1;1;1;80;08;2;;906000;1;4;;2;;;4;;2;2;;2;;1;12;1.3;08;549.56529223
6060194;1;2;1;80;08;1;48;900000;1;6;;2;;;1;;2;2;;2;;1;12;3;08;698.06118792
6060194;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;698.06118792
6060195;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;633.41255528
6060195;1;7;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;633.41255528
6060195;1;8;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;633.41255528
6060196;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;08;655.66822241
6060196;1;4;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;655.66822241
6060197;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;670.92558727
6060198;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;602.0778006
6060200;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;620.49619231
6060200;1;5;1;80;08;1;48;900000;2;;;;2;;;.;2;2;;2;;1;12;;08;620.49619231
6060201;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;545.80637132
6060201;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;545.80637132
6060203;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;641.78975864
6060203;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;641.78975864
6060204;1;4;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;633.77740271
6060204;1;5;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;633.77740271
6060211;1;2;1;80;08;2;;500000;1;9;POR EL VIRUS PERDIO EL TRABAJO QUE TENIA;2;;;4;;2;2;;2;;1;12;2;08;708.53386897
6060211;1;3;1;80;08;;;908526;1;9;PO EL VIRUS PERDIO EL TRABAJO QUE TENIA;1;;1;1;;2;2;;2;;1;12;2;08;708.53386897
6060212;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;483.45144322
6060212;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;483.45144322
6060212;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;483.45144322
6060213;1;1;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;08;585.23183644
6060214;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;08;608.52387793
6060214;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;608.52387793
6060214;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;608.52387793
6060217;1;1;1;80;08;;;;1;7;;2;;;10;;3;3;;2;;1;12;2;08;545.68563907
6060217;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;545.68563907
6060218;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;733.72773213
6060218;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;733.72773213
6060219;1;2;1;80;08;2;;908526;2;;;;1;2;9;;2;2;;2;;1;12;;08;645.13447073
6060219;1;6;1;80;08;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.4;08;645.13447073
6060219;1;7;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;645.13447073
6060220;1;3;1;80;08;1;24;500000;2;;;;1;1;7;;2;2;;2;;1;12;;08;563.22707413
6060220;1;4;1;80;08;2;;800000;1;9;DIFICULTAD DEL PAIS;2;;;8;;2;2;;2;;1;12;3;08;563.22707413
6060220;1;5;1;80;08;1;48;900000;1;3;;2;;;9;;2;2;;2;;1;12;2;08;563.22707413
6060220;1;6;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;563.22707413
6060221;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;668.82870057
6060221;1;6;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;668.82870057
6060222;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;516.86736054
6060223;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;528.2717259
6060224;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;626.05852335
6060224;1;3;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;626.05852335
6060224;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;626.05852335
6060228;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;796.44523874
6060229;1;2;1;80;08;;;;1;6;;2;;;9;;2;2;;2;;1;12;4;08;601.96385799
6060229;1;3;1;80;08;1;24;1000000;2;;;;2;;;.;2;2;;2;;1;12;;08;601.96385799
6060229;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;601.96385799
6060230;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;08;716.19308671
6060231;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;637.41559137
6060231;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;637.41559137
6060232;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;715.59583334
6060233;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;620.09575678
6060234;1;1;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;567.69719102
6060235;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;559.45016023
6060235;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;559.45016023
6060235;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;559.45016023
6060236;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;625.9377911
6060236;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;625.9377911
6060237;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;665.36325622
6060237;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;665.36325622
6060237;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;665.36325622
6060238;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;596.51546956
6060239;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;569.0984128
6060239;1;2;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;08;569.0984128
6060241;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;617.80903589
6060242;1;5;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;637.53632362
6060243;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;647.94934305
6060244;1;4;1;80;08;;;;1;8;;2;;;2;;2;2;;2;;1;12;3;08;652.79368848
6060245;1;1;1;80;08;;;;1;9;POR PANDEMIA;2;;;12;POR PANDEMIA;2;2;;2;;1;12;2;08;647.94934305
6060246;1;2;1;80;08;;;;1;4;;2;;;9;;3;3;;2;;1;12;2;08;483.16998712
6060246;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;483.16998712
6060246;1;6;1;80;08;;;;1;7;;2;;;12;DE VIAJE;2;2;;2;;1;12;1.1;08;483.16998712
6060247;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;08;616.24275729
6060247;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;616.24275729
6060252;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;591.67791377
6060252;1;2;1;80;08;2;;908526;1;8;;2;;;9;;2;2;;2;;1;12;4;08;591.67791377
6060253;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;769.02818199
6060253;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;769.02818199
6060253;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;769.02818199
6060255;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;580.85766918
6060256;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;613.96547672
6060256;1;3;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.4;08;613.96547672
6060257;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;08;607.92662456
6060257;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;607.92662456
6060259;1;3;1;80;08;;;;1;7;;1;;4;8;;2;2;;2;;1;12;4;08;575.41607038
6060261;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;716.19308671
6060262;1;2;1;80;08;2;;908000;2;;;;2;;;.;2;2;;2;;1;12;;08;647.8286108
6060262;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;647.8286108
