DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6047191;1;2;1;80;2;1;44;300000;1;8;;2;;;1;;2;2;;2;;1;12;2;52;1091.9204049
6047192;1;1;1;80;2;1;24;908000;1;8;;2;;;1;;2;2;;2;;1;12;1.3;52;1091.9204049
6047192;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;1091.9204049
6047193;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;52;1091.9204049
6047193;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1091.9204049
6047193;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;1091.9204049
6047194;1;2;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;12;1.4;52;3865.6387432
6047194;1;4;1;80;2;2;;100000;1;8;;2;;;2;;;;;2;;1;12;1.4;52;3865.6387432
6047194;1;7;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.4;52;3865.6387432
6047194;1;8;1;80;2;;;;1;8;;2;;;8;;9;2;;2;;1;12;3;52;3865.6387432
6047195;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;1;400000;1;12;1.1;52;1091.9204049
6047196;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;52;1976.4618807
6047196;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1976.4618807
6047197;1;1;1;80;2;1;44;700000;1;6;;2;;;2;;2;2;;2;;1;12;1.3;52;2808.1471431
6047197;1;2;1;80;2;;;;1;8;;2;;;2;;2;2;;1;60000;1;12;1.4;52;2808.1471431
6047198;1;1;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;52;1550.8881366
6047198;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1550.8881366
6047199;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;1.4;52;4029.6657003
6047199;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;4029.6657003
6047200;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;52;1091.9204049
6047201;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;2108.2172249
6047203;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1589.4378683
6047203;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1589.4378683
6047203;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1589.4378683
6047204;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;52;1091.9204049
6047204;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1091.9204049
6047205;1;1;1;80;2;1;40;908000;1;8;;2;;;1;;2;2;;2;;1;12;1.3;52;2521.0602962
6047207;1;2;1;80;2;1;40;908000;1;8;;2;;;1;;2;2;;2;;1;12;1.3;52;4029.6657003
6047207;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;4029.6657003
6047240;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047241;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047243;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;52;3046.4726496
6047244;1;4;1;80;2;2;;700000;1;3;;2;;;9;;2;2;;2;;1;12;4;52;4847.397007
6047244;1;8;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;4847.397007
6047245;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;52;5277.9469876
6047246;1;2;1;80;2;1;40;300000;1;8;;2;;;1;;2;2;;1;160000;1;12;1.2;52;2562.912266
6047246;1;3;1;80;2;2;;160000;1;2;;2;;;2;;2;2;;1;40000;1;12;1.2;52;2562.912266
6047247;1;2;1;80;2;2;;600000;1;3;;2;;;9;;2;2;;2;;1;12;2;52;3606.5782586
6047248;1;2;1;80;2;;;;1;6;;2;;;4;;2;2;;2;;1;12;2;52;1319.4867469
6047251;1;2;1;80;2;2;;1000000;1;4;;2;;;4;;2;2;;2;;1;12;1.2;52;3402.9972532
6047252;1;2;1;80;2;2;;600000;1;3;;2;;;9;;2;2;;2;;1;12;4;52;3183.5986217
6047252;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;52;3183.5986217
6047252;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;3183.5986217
6047254;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;52;1874.1076117
6047255;1;2;1;80;2;2;;900000;1;3;;2;;;9;;2;2;;2;;1;12;4;52;3418.3202668
6047256;1;2;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;12;4;52;2908.5045547
6047256;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.4;52;2908.5045547
6047257;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.1;52;1319.4867469
6047257;1;4;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.1;52;1319.4867469
6047257;1;5;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;12;1.1;52;1319.4867469
6047257;1;6;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;12;1.1;52;1319.4867469
6047258;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;52;1319.4867469
6047260;1;2;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047260;1;3;1;80;2;2;;200000;1;2;;2;;;2;;2;2;;2;;1;12;2;52;1319.4867469
6047260;1;4;1;80;2;1;24;300000;2;;;;2;;;.;2;2;;2;;1;12;;52;1319.4867469
6047261;1;2;1;80;2;2;;450000;1;8;;2;;;9;;2;2;;2;;1;12;1.2;52;1319.4867469
6047261;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1319.4867469
6047261;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;1319.4867469
6047263;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.4;52;2191.0646488
6047264;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047266;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;5277.9469876
6047269;1;2;1;80;2;;;;1;6;;1;;3;9;;2;2;;2;;1;12;4;52;2776.099466
6047269;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;2776.099466
6047271;1;2;1;80;2;2;;908526;1;9;PANDEMIA COVID 19;2;;;9;;2;2;;2;;1;12;2;52;3418.3202668
6047272;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.3;52;1319.4867469
6047274;1;3;1;80;2;1;24;300000;2;;;;2;;;.;2;2;;2;;1;12;;52;1319.4867469
6047275;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;3402.9972532
6047277;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;52;3046.4726496
6047279;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;52;3267.5328134
6047279;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;3267.5328134
6047282;1;2;1;80;2;1;24;400000;1;8;;2;;;1;;2;2;;2;;1;12;1.4;52;1319.4867469
6047282;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;1319.4867469
6047283;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047285;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;1.4;52;1920.6914652
6047285;1;4;1;80;2;;;;1;2;;2;;;2;;;;;2;;1;12;1.3;52;1920.6914652
6047286;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;4659.2964827
6047287;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;52;1319.4867469
6047289;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1319.4867469
6047292;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047292;1;3;1;80;2;2;;300000;1;4;;2;;;2;;;;;2;;1;12;2;52;1319.4867469
6047293;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;52;1319.4867469
6047294;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;52;1319.4867469
6047295;1;2;1;80;2;1;40;500000;1;9;PANDEMIA COVID 19;2;;;9;;2;2;;2;;1;12;2;52;1319.4867469
6047296;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;52;1319.4867469
6047297;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;52;1654.6496297
6047299;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;52;1319.4867469
6050681;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;05;2222.9325758
6050683;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;2;05;2024.9596426
6050684;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1627.1331339
6050684;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1627.1331339
6050686;1;2;1;80;2;;;;1;4;;1;;2;4;;2;2;;1;100000;1;12;3;05;2053.8636415
6050688;1;2;1;80;2;1;30;900000;1;3;;2;;;9;;2;2;;2;;1;12;2;05;5187.3757883
6050689;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;2222.9325758
6050690;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;2319.1745679
6050691;1;3;1;80;2;1;48;500000;1;9;POR MENOR DE EDAD;2;;;2;;;;;2;;1;12;2;05;5267.8276841
6050691;1;7;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;05;5267.8276841
6050695;1;2;1;80;2;2;;908000;1;3;;2;;;9;;2;2;;1;400000;1;12;1.1;05;3912.9724143
6050696;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3544.0499046
6050696;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;3544.0499046
6050697;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;2053.8636415
6050698;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;1;400000;1;12;1.1;05;2053.8636415
6050698;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;2053.8636415
6050700;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1348.6674499
6050700;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1348.6674499
6050703;1;2;1;80;2;2;;600000;1;9;TERMINO DE COSECHA;2;;;9;;2;2;;1;1500000;1;12;1.2;05;2774.0275927
6050705;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;3517.4576451
6050706;1;2;1;80;2;;;;2;;;;1;3;5;;2;2;;2;;1;12;;05;1316.956921
6050706;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1316.956921
6050707;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;2222.9325758
6050708;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;5267.8276841
6050710;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1316.956921
6050710;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1316.956921
6050710;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1316.956921
6050711;1;2;1;80;2;2;;600000;1;8;;2;;;9;;2;2;;2;;1;12;3;05;1316.956921
6050711;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1316.956921
6050712;1;1;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;05;2222.9325758
6050713;1;2;1;80;2;;;;1;9;CAMBIO DE RESIDENCIA;2;;;9;;2;2;;2;;1;12;4;05;1361.8222075
6050713;1;3;1;80;2;2;;908500;1;2;;2;;;2;;2;2;;1;400000;1;12;1.1;05;1361.8222075
6050714;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1316.956921
6050714;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1316.956921
6050715;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.2;05;3067.1320153
6050715;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3067.1320153
6050715;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;3067.1320153
6050716;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;2319.1745679
6050717;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;2888.3817503
6050717;1;3;1;80;2;1;24;400000;2;;;;2;;;.;2;2;;2;;1;12;;05;2888.3817503
6050718;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;3249.8349792
6050718;1;3;1;80;2;2;;908500;1;4;;2;;;4;;2;2;;1;800000;1;12;1.1;05;3249.8349792
6050719;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1759.6487162
6050722;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.2;05;3343.5000035
6050723;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;5145.4459193
6050723;1;4;1;80;2;2;;908000;1;8;;2;;;9;;2;2;;1;800000;1;12;1.1;05;5145.4459193
6050723;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;5145.4459193
6050724;1;2;1;80;2;2;;908500;1;7;;1;;2;5;;2;2;;2;;1;12;2;05;1316.956921
6050731;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;975.53108312
6050732;1;2;1;80;2;2;;500000;2;;;;2;;;.;2;2;;2;;1;12;;17;1904.4356385
6050732;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1904.4356385
6050733;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;17;577.94483989
6050733;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050733;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050737;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;17;1555.3017126
6050737;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1555.3017126
6050739;1;2;1;80;2;2;;500000;2;;;;2;;;.;2;2;;2;;1;12;;17;2311.7793596
6050740;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;17;901.33540021
6050740;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;901.33540021
6050742;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;901.33540021
6050744;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;17;714.06526936
6050744;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;714.06526936
6050745;1;2;1;80;2;2;;908526;2;;;;2;;;.;2;2;;2;;1;12;;17;2021.9188697
6050745;1;4;1;80;2;2;;600000;2;;;;2;;;.;2;2;;2;;1;12;;17;2021.9188697
6050746;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050746;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;577.94483989
6050747;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;17;638.73868744
6050748;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;1717.0864833
6050748;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;1717.0864833
6050749;1;1;1;80;2;1;24;480000;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050749;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;577.94483989
6050750;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;1697.7170237
6050750;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1697.7170237
6050751;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;1368.0315817
6050751;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;1368.0315817
6050751;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1368.0315817
6050752;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050754;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;975.53108312
6050755;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;17;1467.2906481
6050756;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;1467.2906481
6050757;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050758;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050758;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;577.94483989
6050758;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;577.94483989
6050758;1;6;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;17;577.94483989
6050760;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;943.57107387
6050760;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;17;943.57107387
6050760;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;17;943.57107387
6050761;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;577.94483989
6050763;1;2;1;80;2;1;20;500000;1;3;;2;;;9;;2;2;;2;;1;12;3;17;577.94483989
6050764;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;975.53108312
6050765;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;17;1946.6713122
6050765;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1946.6713122
6050765;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1946.6713122
6050767;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;17;901.33540021
6050768;1;1;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;12;4;17;1542.5008349
6050768;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;17;1542.5008349
6050798;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;860.67712415
6050801;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;860.67712415
6050801;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050805;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;19;1222.4461923
6050806;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;19;860.67712415
6050806;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050807;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1883.9829189
6050807;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1883.9829189
6050809;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;860.67712415
6050810;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050811;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;19;3219.0745715
6050811;1;3;1;80;2;1;30;600000;1;3;;2;;;9;;2;2;;2;;1;12;3;19;3219.0745715
6050814;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;2938.8624436
6050814;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;2938.8624436
6050815;1;2;1;80;2;1;40;900000;1;8;;2;;;1;;2;2;;2;;1;12;1.2;19;3309.0686418
6050816;1;2;1;80;2;2;;1000000;1;3;;2;;;9;;2;2;;2;;1;12;4;19;1429.1914831
6050816;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1429.1914831
6050818;1;3;1;80;2;;;;2;;;;1;1;2;;;;;2;;1;12;;19;1671.7408975
6050819;1;3;1;80;2;2;;600000;2;;;;2;;;.;2;2;;2;;1;12;;19;2302.8918267
6050819;1;5;1;80;2;2;;500000;2;;;;1;1;2;;2;2;;2;;1;12;;19;2302.8918267
6050822;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;2396.0724963
6050823;1;2;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;12;3;19;1987.1585107
6050824;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;19;860.67712415
6050826;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3442.7084966
6050826;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3442.7084966
6050828;1;3;1;80;2;1;8;80000;2;;;;2;;;.;2;2;;2;;1;12;;19;3342.9567414
6050831;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;19;3442.7084966
6050831;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;3442.7084966
6050831;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3442.7084966
6050833;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;1351.1480501
6050834;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;3;19;860.67712415
6050834;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050835;1;2;1;80;2;1;40;908526;1;3;;2;;;9;;2;2;;2;;1;12;3;19;3176.2764674
6050835;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3176.2764674
6050837;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1429.1914831
6050838;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;19;1351.1480501
6050839;1;2;1;80;2;1;40;908526;1;8;;2;;;7;;2;2;;2;;1;12;3;19;2441.9499465
6050839;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;2441.9499465
6050842;1;2;1;80;2;1;40;900000;1;8;;2;;;9;;2;2;;2;;1;12;1.3;19;1671.7408975
6050842;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1671.7408975
6050843;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1287.9987617
6050843;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;1287.9987617
6050843;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1287.9987617
6050843;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1287.9987617
6050844;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050844;1;3;1;80;2;1;40;908300;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050844;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050845;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3418.8258818
6050847;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;860.67712415
6050848;1;1;1;80;2;1;24;200000;1;3;;2;;;9;;2;2;;2;;1;12;3;19;860.67712415
6050848;1;5;1;80;2;;;;1;9;POR EMBARAZO;2;;;9;;2;2;;2;;1;12;1.4;19;860.67712415
6050851;1;1;1;80;2;2;;350000;1;4;;2;;;4;;2;2;;2;;1;12;1.4;19;3442.7084966
6050851;1;4;1;80;2;2;;600000;1;9;EMBARAZO;2;;;1;;2;2;;2;;1;12;1.4;19;3442.7084966
6050852;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;860.67712415
6050853;1;2;1;80;2;2;;600000;1;3;;2;;;9;;2;2;;2;;1;12;2;19;3176.2764674
6050854;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;2178.9709435
6050855;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;871.22445552
6050855;1;3;1;80;2;1;32;500000;2;;;;2;;;.;2;2;;2;;1;12;;19;871.22445552
6050855;1;4;1;80;2;1;40;800000;2;;;;2;;;.;2;2;;2;;1;12;;19;871.22445552
6050857;1;2;1;80;2;1;24;600000;1;6;;2;;;9;;2;2;;2;;1;12;4;19;1252.8319898
6050857;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1252.8319898
6050858;1;2;1;80;2;2;;400000;2;;;;2;;;.;2;2;;2;;1;12;;19;3442.7084966
6050858;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;3442.7084966
6050859;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.2;19;860.67712415
6050860;1;2;1;80;2;2;;300000;1;3;;2;;;9;;2;2;;2;;1;12;4;19;3442.7084966
6050860;1;5;1;80;2;2;;450000;2;;;;2;;;.;2;2;;2;;1;12;;19;3442.7084966
6050860;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3442.7084966
6050861;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;860.67712415
6050864;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050865;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;12;4;19;860.67712415
6050866;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1073.3931504
6050867;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;19;860.67712415
6050868;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;1939.5008751
6050868;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;19;1939.5008751
6050870;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;19;860.67712415
6050872;1;2;1;80;2;1;16;240000;1;8;;2;;;9;;2;2;;2;;1;12;2;19;1515.5569061
6050873;1;2;1;80;2;1;40;908300;1;3;;2;;;9;;2;2;;2;;1;12;4;19;860.67712415
6050874;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1429.1914831
6050875;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050876;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1252.8319898
6050876;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1252.8319898
6050880;1;2;1;80;2;2;;900000;1;9;POR QUEDAR EN EMBARAZO;2;;;9;;2;2;;2;;1;12;4;19;3442.7084966
6050881;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
