DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
6041744;1;4;1;10;4;1;5;1995;26;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36400;2;1;1;2;6;4;3;;52;15;12;52;225.4678699
6041745;1;1;1;10;1;2;5;1955;66;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;2;98;2;1;2;;6;5;4;;52;16;12;52;157.08493783
6041746;1;1;1;10;1;1;10;1975;46;1;2;;2;;6;;2;1;2;;1;1;1;;;1;;1;;;;1;2;1;6;;;;2;1;2;;6;3;3;;52;14;12;52;239.7089525
6041746;1;2;1;10;2;2;2;1973;48;2;2;;2;;6;;2;1;1;;1;1;;;;;;1;;;;;2;1;6;;;;2;1;2;;6;5;4;;52;16;12;52;239.7089525
6041746;1;3;1;10;3;1;8;2005;16;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;2;1;6;;;;2;1;1;1;4;9;;;52;9;12;52;239.7089525
6041746;1;4;1;10;4;1;10;2008;13;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;2;1;6;;;;2;1;1;1;4;7;;;52;7;12;52;239.7089525
6041747;1;1;1;10;1;1;12;1967;53;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;200000;2;1;2;;6;10;5;;52;21;12;52;272.5686329
6041747;1;2;1;10;2;2;11;1971;50;2;2;;2;;6;;3;1;1;1;;;;;;;;;;;;;1;;;2;1;160000;2;1;2;;6;9;5;;52;20;12;52;272.5686329
6041747;1;3;1;10;3;2;10;2006;15;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;2;5;;2;1;1;2;4;9;;;52;9;12;52;272.5686329
6041749;1;1;1;10;1;1;5;1955;66;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;3;99;2;1;2;;6;6;5;;52;17;12;52;160.37833506
6041749;1;2;1;10;2;2;4;1957;64;2;3;;3;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;2;99;2;1;2;;6;5;4;;52;16;12;52;160.37833506
6041750;1;1;1;10;1;1;10;1972;49;1;2;;3;;6;;3;1;2;;;1;1;;;;;;;;;2;1;;;1;1;45000;2;1;2;;5;11;2;;52;11;12;52;272.43482832
6041750;1;2;1;10;2;2;6;1970;51;2;2;;2;;6;;3;1;1;;;1;1;;;;;;;;;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;272.43482832
6041750;1;3;1;10;3;1;2;1999;22;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;6;4;2;2;52;15;12;52;272.43482832
6041750;1;4;1;10;4;2;5;2000;21;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;4;2;2;52;15;12;52;272.43482832
6041751;1;1;1;10;1;1;11;1981;40;1;3;;2;;6;;4;;;1;;;;;;;;;;;;2;1;;;1;3;130000;2;1;2;;6;7;5;;52;18;12;52;324.51688862
6041751;1;2;1;10;2;1;3;1997;24;3;2;;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;1;1;6;3;2;2;52;14;12;52;324.51688862
6041751;1;3;1;10;3;2;10;2004;17;3;2;;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;324.51688862
6041752;1;1;1;10;1;1;5;1966;55;1;3;;3;;6;;3;1;2;;1;;1;;;1;;1;;;;2;1;;;1;3;113600;2;1;2;;6;5;4;;52;16;12;52;129.75692727
6041752;1;2;1;10;2;2;11;1965;56;2;3;;2;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;3;113600;2;1;2;;6;5;4;;52;16;12;52;129.75692727
6041752;1;3;1;10;3;2;11;1986;35;3;1;2;1;1;6;;6;;;;1;1;;;;;;;;;;;1;;;1;3;113600;2;1;2;;6;5;4;;52;16;12;52;129.75692727
6041752;1;4;1;10;4;1;3;2000;21;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;2;;6;4;2;2;52;15;12;52;129.75692727
6041753;1;1;1;10;1;1;5;1983;38;1;2;;2;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;3;98;2;1;2;;6;7;5;;52;18;12;52;328.77917371
6041753;1;2;1;10;2;2;7;1984;37;2;2;;2;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;3;98;2;1;2;;6;7;5;;52;18;12;52;328.77917371
6041753;1;3;1;10;3;2;9;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;2;;;52;2;12;52;328.77917371
6041754;1;1;1;10;1;2;11;1949;72;1;3;;3;;6;;4;;;;;;;;;;1;;;;;2;1;;;2;2;99;2;1;2;;6;6;5;;52;17;12;52;137.54764495
6041754;1;2;1;10;2;2;8;1974;47;3;1;1;2;;6;;6;;;;;;;;;;;1;;;;;1;;;2;1;200000;2;1;2;;6;6;5;;52;17;12;52;137.54764495
6041754;1;3;1;10;3;1;7;1986;35;3;1;1;2;;6;;6;;;;;;;;;;;1;;;;;1;;;1;1;180000;2;1;2;;6;6;5;;52;17;12;52;137.54764495
6041755;1;1;1;10;1;1;6;1932;89;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;72000;2;1;2;;3;2;;;52;2;12;52;129.75692727
6041755;1;2;1;10;2;2;10;1932;89;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;2;;;52;2;12;52;129.75692727
6041755;1;3;1;10;3;2;2;1969;52;3;1;2;1;1;6;;6;;;;;;;;;;;1;;;;;1;;;3;;;2;1;2;;4;7;;;52;7;12;52;129.75692727
6041756;1;1;1;10;1;2;3;1945;76;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;2;100000;2;1;2;;4;7;;;52;7;12;52;157.08493783
6041757;1;1;1;10;1;2;6;1942;79;1;3;;3;;6;;6;;;;1;1;;;;;;1;;;;1;1;;;1;2;100000;2;1;2;;4;8;;;52;8;12;52;129.75692727
6041757;1;2;1;10;2;2;1;1951;70;5;3;;3;;6;;4;;;1;1;1;;;;;;1;;;;;1;;;1;5;;2;1;2;;3;5;;;52;5;12;52;129.75692727
6041757;1;3;1;10;2;1;2;1979;42;5;1;2;2;;6;;6;;;1;1;1;;;;;;1;;;;;1;;;1;1;36300;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6041757;1;4;1;10;2;1;11;1984;37;5;1;2;2;;6;;6;;;1;;;;;;;;1;;;;;1;;;1;1;36300;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6041758;1;1;1;10;1;2;12;1948;73;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;90000;2;1;2;;6;2;3;;52;13;12;52;170.1397162
6041758;1;2;1;10;3;1;10;1982;39;4;2;;2;;6;;2;1;3;;;;;;1;1;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;170.1397162
6041758;1;3;1;10;3;2;1;1988;33;5;2;;2;;6;;2;1;2;1;;;;;1;;;;;;;;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;170.1397162
6041758;1;4;1;10;4;2;6;2004;17;4;1;3;1;2;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;5;10;1;;52;10;12;52;170.1397162
6041760;1;1;1;10;1;1;1;1980;41;1;3;;2;;6;;3;1;2;1;;;;;;;;;;;;2;1;;;1;1;80000;2;1;2;;6;3;3;;52;14;12;52;239.84275708
6041760;1;2;1;10;2;2;10;1976;45;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;52;11;12;52;239.84275708
6041760;1;3;1;10;3;1;9;2004;17;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;5;10;1;;52;10;12;52;239.84275708
6041762;1;1;1;10;1;1;3;1977;44;1;2;;2;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;1;150000;2;1;2;;6;6;5;;52;17;12;52;396.94345415
6041762;1;2;1;10;2;2;1;1983;38;2;2;;2;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;6;5;4;;52;16;12;52;396.94345415
6041762;1;3;1;10;3;2;3;2004;17;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;0;2;2;52;11;12;52;396.94345415
6041762;1;4;1;10;2;1;6;2017;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;2;2;0;;;52;0;12;52;396.94345415
6041763;1;1;1;10;1;2;12;1982;38;1;1;2;2;;6;;6;;;;;;;;;1;;;;;;2;1;;;1;3;113400;2;1;2;;6;5;4;;52;16;12;52;129.75692727
6041763;1;2;1;10;1;2;5;1939;82;5;3;;3;;6;;4;;;;;;;;;;;;;;1;;1;;;1;2;80000;2;1;2;;3;3;;;52;3;12;52;129.75692727
6041764;1;1;1;10;1;1;2;1944;77;1;3;;3;;6;;3;1;2;;1;1;;;;;;1;;;;2;1;;;1;2;120000;2;1;2;;3;5;;;52;5;12;52;129.75692727
6041764;1;2;1;10;2;2;6;1945;76;2;3;;3;;6;;3;1;1;;1;1;;;;;;1;;;;;1;;;1;5;;2;1;2;;3;5;;;52;5;12;52;129.75692727
6041764;1;3;1;10;3;2;11;1968;53;3;1;2;1;1;6;;6;;;;1;1;1;;;;;;;;;;1;;;1;1;36300;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6041764;1;4;1;10;4;2;5;1973;48;3;1;2;1;1;6;;2;1;5;;1;1;;;;;;;;;;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6041764;1;5;1;10;5;1;4;1970;51;5;2;;2;;6;;2;1;4;;;;;;;;;;;;1;;1;;;1;1;36300;2;1;2;;6;5;4;;52;16;12;52;129.75692727
6041764;1;6;1;10;6;1;6;2009;12;4;1;4;1;5;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;4;0;;;52;5;12;52;129.75692727
6041764;1;7;1;10;1;2;7;1987;34;4;2;;2;;6;;6;;;;;;1;;;;;;;;;;1;;;1;3;98;2;1;2;;6;7;5;;52;18;12;52;129.75692727
6041765;1;1;1;10;1;2;8;1940;81;1;3;;3;;6;;5;;;;1;1;;;;;;1;;;;2;1;;;2;2;99;2;1;2;;6;9;5;;52;20;12;52;157.08493783
6041766;1;1;1;10;1;1;1;1966;55;1;3;;3;;6;;3;1;2;;1;1;1;;;;;1;;;;2;1;;;1;3;98;2;1;2;;6;5;4;;52;16;12;52;275.90933396
6041766;1;2;1;10;1;2;8;1971;50;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;3;98;2;1;2;;6;7;5;;52;18;12;52;275.90933396
6041766;1;3;1;10;1;2;10;2003;18;3;1;2;1;1;6;;6;;;1;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;0;2;2;52;11;12;52;275.90933396
6041766;1;4;1;10;1;2;12;2005;15;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;4;9;;;52;9;12;52;275.90933396
6041767;1;1;1;10;1;1;3;1980;41;1;3;;3;;6;;3;1;2;;1;1;;;;;;1;;;;2;1;;;1;1;98;2;1;2;;6;6;5;;52;17;12;52;361.37124496
6041767;1;2;1;10;1;2;6;1982;39;2;2;;2;;6;;3;1;1;;1;1;;;;;;;;;;;1;;;1;3;98;2;1;2;;6;5;4;;52;16;12;52;361.37124496
6041767;1;3;1;10;1;2;7;2008;13;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;4;7;;;52;7;12;52;361.37124496
6041767;1;4;1;10;1;2;10;2012;9;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;2;;;52;2;12;52;361.37124496
6041769;1;1;1;10;4;2;1;1977;44;1;1;4;1;3;6;;6;;;;1;1;1;;;;;;;;;1;1;;;1;1;98;2;1;2;;6;6;5;;52;17;12;52;197.09888683
6041769;1;2;1;10;2;2;1;2013;8;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;2;;;52;2;12;52;197.09888683
6041769;1;3;1;10;4;1;7;1949;72;5;3;;3;;6;;3;1;4;;1;1;1;;;;;1;;;;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;197.09888683
6041769;1;4;1;10;4;2;3;1957;64;5;3;;3;;6;;3;1;3;;1;1;;;;;;1;;;;;1;;;1;5;;2;1;2;;4;8;;;52;8;12;52;197.09888683
6041770;1;1;1;10;1;1;9;1953;68;1;3;;3;;6;;5;;;1;;;;;;;;;;;;2;1;;;2;2;400000;2;1;2;;6;7;5;;52;18;12;52;262.80725176
6041771;1;1;1;10;1;1;5;1971;50;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;3;120000;2;1;2;;6;7;5;;52;18;12;52;272.5686329
6041771;1;2;1;10;2;2;12;1981;40;2;2;;2;;6;;3;1;1;1;;;;;;;;;;;;;1;;;1;1;120000;2;1;1;2;6;6;5;;52;17;12;52;272.5686329
6041771;1;3;1;10;3;2;7;2009;12;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;4;7;;;52;7;12;52;272.5686329
6041773;1;1;1;10;1;1;6;1942;79;1;3;;3;;6;;3;1;2;1;1;1;;;;;;1;;;;2;1;;;1;2;538000;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6041773;1;2;1;10;2;2;1;1938;83;2;3;;3;;6;;3;1;1;1;;;;;;;;;;;;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;129.75692727
6041773;1;3;1;10;3;2;3;1964;57;3;1;2;1;1;6;;3;2;;1;;;1;;;;;;;;;;1;;;1;1;98;2;1;2;;6;5;4;;52;16;12;52;129.75692727
6041774;1;1;1;10;1;1;8;1961;60;1;3;;3;;6;;5;;;;;;1;;;;;1;;;;2;1;;;3;;;2;1;2;;3;4;;;52;4;12;52;262.80725176
6041775;1;1;1;10;1;1;7;1945;76;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;2;113000;2;1;2;;5;10;1;;52;10;12;52;192.92310248
6041775;1;2;1;10;2;2;8;1950;71;2;3;;3;;6;;3;1;1;;;1;1;;;;;;;;;;1;;;1;5;;2;1;2;;3;5;;;52;5;12;52;192.92310248
6041775;1;3;1;10;3;1;5;1974;47;3;1;2;2;;6;;6;;;;;1;1;;;;;;;;;;1;;;1;1;37000;2;1;2;;6;5;4;;52;16;12;52;192.92310248
6041776;1;1;1;10;1;2;4;1933;88;1;3;;3;;6;;5;;;;1;1;;;;;;1;;;;1;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;129.75692727
6041776;1;2;1;10;2;2;8;1969;52;3;1;1;3;;6;;6;;;;1;;1;;;;;;;;;;1;;;3;;;2;1;2;;4;7;;;52;7;12;52;129.75692727
6041779;1;1;1;10;1;1;11;1964;57;1;3;;3;;6;;2;1;2;;1;1;;;1;;1;1;;;;2;1;;;1;3;98;2;1;1;2;6;12;5;;52;23;12;52;192.92310248
6041779;1;2;1;10;2;2;6;1965;56;2;2;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;120000;2;1;2;;6;5;4;;52;16;12;52;192.92310248
6041779;1;3;1;10;1;1;8;1996;25;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;6;2;2;52;17;12;52;192.92310248
6041780;1;1;1;10;1;1;6;1963;58;1;3;;3;;6;;4;;;;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;7;;;52;7;12;52;262.80725176
6041781;1;1;1;10;1;2;7;1984;37;1;2;;2;;6;;2;1;2;;;;1;;;1;;;;;;2;1;;;1;3;113000;2;1;2;;6;5;4;;52;16;12;52;364.35138291
6041781;1;2;1;10;2;1;10;1985;36;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;364.35138291
6041781;1;3;1;10;2;1;3;2017;4;3;1;1;1;2;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;2;2;0;;;52;0;12;52;364.35138291
6041784;1;1;1;10;1;2;11;1975;46;1;2;;2;;6;;4;;;1;;1;;1;;;;;;;;1;1;;;3;;;2;1;2;;6;3;3;;52;14;12;52;207.43179424
6041785;1;1;1;10;1;1;10;1981;40;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;2;1;36;;;;2;1;2;;4;9;;;52;9;12;52;292.05862195
6041786;1;1;1;10;1;1;8;1986;35;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;1;;;2;1;60000;2;1;2;;5;11;2;;52;11;12;52;292.05862195
6041787;1;1;1;10;1;1;11;1967;54;1;2;;2;;6;;3;1;2;1;;;;;;;;;;;;1;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;311.02438856
6041787;1;2;1;10;2;2;4;1966;55;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;311.02438856
6041787;1;3;1;10;3;2;3;1999;22;3;1;2;1;1;6;;6;;;;;;;1;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;311.02438856
6041787;1;4;1;10;3;2;1;2016;5;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;52;0;12;52;311.02438856
6041788;1;1;1;10;2;1;12;1974;46;1;2;;3;;6;;3;1;2;;;;1;;;;1;;;;;1;1;;;1;1;40000;2;1;2;;3;5;;;52;5;12;52;272.43482832
6041788;1;2;1;10;2;2;3;1975;46;2;2;;3;;6;;3;1;1;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;6;3;3;;52;14;12;52;272.43482832
6041788;1;3;1;10;3;1;1;2005;16;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;272.43482832
6041788;1;4;1;10;4;2;11;2007;14;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;52;8;12;52;272.43482832
6041789;1;1;1;10;1;1;1;1941;80;1;3;;3;;6;;5;;;;;;;;;;;1;;;;1;1;;;3;;;2;1;2;;3;2;;;52;2;12;52;262.80725176
6041790;1;1;1;10;1;1;8;1972;49;1;2;;2;;6;;3;1;2;;1;;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;272.5686329
6041790;1;2;1;10;2;2;9;1967;54;2;3;;2;;6;;3;1;1;1;;;1;;1;;;1;;;;;1;;;1;1;36400;2;1;2;;3;5;;;52;5;12;52;272.5686329
6041790;1;3;1;10;3;2;4;2005;16;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;2;;5;11;2;;52;11;12;52;272.5686329
6041791;1;1;1;10;1;2;12;1962;58;1;3;;3;;6;;4;;;1;;;;;;1;;1;;;;1;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;157.08493783
6041792;1;1;1;10;1;1;2;1956;65;1;3;;3;;6;;4;;;;1;1;1;;;;;1;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;387.18207302
6041792;1;2;1;10;2;1;7;2014;7;3;2;;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;2;;;52;2;12;52;387.18207302
6041793;1;1;1;10;1;2;12;2000;21;1;2;;2;;6;;4;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;505.28335909
6041793;1;2;1;10;1;1;6;2016;5;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;52;0;12;52;505.28335909
6041793;1;3;1;10;1;2;6;2016;5;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;52;0;12;52;505.28335909
6041794;1;1;1;10;1;2;6;1950;71;1;3;;3;;6;;5;;;;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;3;4;;;52;4;12;52;157.08493783
6041795;1;1;1;10;1;2;8;1987;34;1;2;;2;;6;;4;;;;1;1;;;;;;1;;;;1;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;456.18143674
6041795;1;2;1;10;1;1;3;2011;10;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;0;;;52;5;12;52;456.18143674
6041795;1;3;1;10;1;1;9;2016;5;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;52;0;12;52;456.18143674
6041796;1;1;1;10;1;1;6;1999;22;1;2;;2;;1;560_01;2;1;2;;1;1;;;;;;;;;;1;2;1;23;;;;2;1;2;;5;11;2;;52;11;12;52;207.29798966
6041796;1;2;1;10;2;2;4;1996;25;2;2;;2;;6;;2;1;1;;1;1;;;;;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;207.29798966
6041797;1;1;1;10;1;1;1;1971;50;1;2;;3;;6;;6;;;;;;;;;1;;;;;;2;1;;;3;;;2;1;2;;4;6;;;52;6;12;52;292.05862195
6041798;1;1;1;10;1;1;9;1954;67;1;3;;3;;6;;2;1;2;;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;229.64365425
6041798;1;2;1;10;2;2;11;1961;60;2;3;;3;;6;;2;1;1;;;1;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;229.64365425
6041798;1;3;1;10;3;1;10;1991;30;3;1;2;2;;6;;2;1;4;1;;1;1;;;;;;;;;;1;;;1;1;37000;2;1;2;;5;11;2;;52;11;12;52;229.64365425
6041798;1;4;1;10;4;2;3;1991;30;5;2;;2;;6;;2;1;3;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;6;2;3;;52;13;12;52;229.64365425
6041798;1;5;1;10;5;2;8;2010;11;4;1;4;1;3;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;0;;;52;5;12;52;229.64365425
6041799;1;1;1;10;1;2;1;1959;62;1;2;;3;;6;;4;;;;1;1;;;;;;1;;;;1;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;157.08493783
6041800;1;1;1;10;1;1;10;1967;54;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;3;4;;;52;4;12;52;305.16070414
6041800;1;2;1;10;2;2;8;1978;43;2;2;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;305.16070414
6041800;1;3;1;10;3;2;9;2001;20;3;1;2;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;305.16070414
6041800;1;4;1;10;4;2;11;2002;19;3;1;2;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;9;;;52;9;12;52;305.16070414
6041802;1;1;1;10;1;1;9;1967;54;1;3;;3;;6;;2;1;2;1;;1;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;8;;;52;8;12;52;189.62970525
6041802;1;2;1;10;2;2;8;1948;73;2;3;;3;;6;;2;1;1;;;1;;;;;;;;;;;1;;;3;;;2;1;2;;3;3;;;52;3;12;52;189.62970525
6041803;1;1;1;10;1;2;9;1985;36;1;2;;2;;6;;3;2;;;;;;;;;;1;;;;2;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;361.23744039
6041803;1;2;1;10;2;1;6;2007;14;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;52;8;12;52;361.23744039
6041803;1;3;1;10;1;2;10;2020;1;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;52;;12;52;361.23744039
6041803;1;4;1;10;4;1;7;1993;28;5;2;;2;;6;;2;1;5;1;;1;;;;;;;;;;;1;;;1;1;37000;2;1;2;;6;2;3;;52;13;12;52;361.23744039
6041803;1;5;1;10;5;2;5;2001;20;5;2;;3;;6;;2;1;4;;;1;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;361.23744039
6041804;1;1;1;10;1;1;5;1986;35;1;1;4;2;;6;;2;1;2;;1;1;1;;;1;;1;;;;1;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;226.35025701
6041804;1;2;1;10;2;2;4;1988;33;2;2;;2;;6;;2;1;1;;1;1;1;;;;1;1;;;;;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;226.35025701
6041804;1;3;1;10;3;2;12;2015;6;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;2;0;;;52;0;12;52;226.35025701
6041804;1;4;1;10;4;2;3;1956;65;5;3;;3;;6;;4;;;;1;;;;;;;1;;;;;1;;;3;;;2;2;2;;1;0;;;52;0;12;52;226.35025701
6041807;1;1;1;10;1;1;12;1948;72;1;2;;2;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;3;;;2;1;2;;3;5;;;52;5;12;52;225.4678699
6041807;1;2;1;10;2;2;7;1947;74;2;3;;3;;6;;3;1;1;;1;;1;;;;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;225.4678699
6041807;1;3;1;10;3;1;10;1977;44;3;1;2;1;1;6;;6;;;;1;;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;225.4678699
6041807;1;4;1;10;4;1;9;1981;40;3;1;2;1;1;6;;6;;;;1;;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;52;11;12;52;225.4678699
6041808;1;1;1;10;1;1;9;1945;76;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;1;1;;;1;2;113000;2;1;2;;3;5;;;52;5;12;52;160.37833506
6041808;1;2;1;10;2;2;1;1946;75;2;3;;3;;6;;3;1;1;;;;;;;;;1;;;;;1;;;1;5;;2;1;2;;3;2;;;52;2;12;52;160.37833506
6041809;1;1;1;10;1;2;9;1955;66;1;3;;3;;6;;4;;;;;;;;;;;1;;;;1;1;;;1;5;;2;1;2;;3;5;;;52;5;12;52;261.92246621
6041809;1;2;1;10;2;1;10;1982;39;3;1;1;2;;6;;6;;;1;;1;;1;;;;;;;;;1;;;3;;;2;1;2;;6;5;4;;52;16;12;52;261.92246621
6041809;1;3;1;10;3;2;11;1987;34;3;1;1;2;;6;;6;;;;;1;;;;;;;;;;;1;;;3;;;2;1;1;1;6;3;2;2;52;14;12;52;261.92246621
6041809;1;4;1;10;4;1;10;2012;9;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;3;;;52;3;12;52;261.92246621
6041810;1;1;1;10;2;1;4;1965;56;1;3;;2;;6;;3;1;2;;1;1;1;;;;;1;;;;2;1;;;1;1;99;2;1;2;;6;7;5;;52;18;12;52;243.18345814
6041810;1;2;1;10;2;2;10;1967;54;2;2;;2;;6;;3;1;1;;1;;;;;;;1;;;;;1;;;1;1;36400;2;1;2;;6;5;4;;52;16;12;52;243.18345814
