DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5321681;1;1;1;70;2;2;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;01;61;61;1;1;12;0161;70;835,038038151401
5321684;1;1;1;70;2;3;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;400000;2; ;01;61;61;1;1;12;0162;70;620,03458691409
5321688;1;1;1;70;2;2;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;380000;500000;2; ;01;61;61;1;1;12;0112;70;735,433715180973
5321803;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;1;12;.;17;734,386916095129
5321810;1;4;1;70;2;2;48;1; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;877803;877803;1;1;84;45;62;1;1;12;8412;17;1257,85843535206
5321842;1;2;1;70;2;40;50;1; ;2;40;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;46;98;98;1;2;12;4632;17;1572,619195891
5321938;1;5;1;70;2;42;36;1; ;2;42;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;97;45;54;1;2;12;9700;76;9925,84519861863
5322622;1;1;1;70;2;1;42;1; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;41;39;95;1;1;12;4111;18;1123,9257950385
5322622;1;2;1;70;2;4;41;4; ;2;4;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1900000;1600000;1;1;71;03;39;1;1;12;7120;18;1123,9257950385
5322645;1;1;1;70;2;5;49;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;1;12;0161;18;913,912391994739
5322658;1;1;1;70;2;3;39;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;200000;2; ;81;54;54;1;1;12;8121;18;361,321477603161
5322664;1;2;1;70;2;4;51;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;500000;2; ;01;61;61;1;1;12;0161;18;913,912391994739
5322669;1;2;1;70;2;1;36;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;200000;2; ;81;54;54;1;1;12;8121;18;228,478097998685
5322677;1;2;1;70;2;3;49;8; ;2;6;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;1;12;0141;18;705,004577485083
5322722;1;2;1;70;2;2;43;4; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;97;54;54;1;1;12;9700;18;228,478097998685
5322722;1;3;1;70;2;6;43;4; ;2;9;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;81;54;54;1;1;12;8121;18;228,478097998685
5322725;1;2;1;70;2;40;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;53; ;1;2;12;.;18;665,924784778146
5323079;1;5;1;70;2;8;45;1; ;2;2;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;120000;877803;2; ;56;53;53;1;1;12;5611;76;1284,59121632879
5323081;1;2;1;70;2;4;24;4; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;56;53;53;1;1;12;5619;76;8497,76991621789
5324719;1;2;1;70;2;20;40;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;97;97;1;2;12;4111;08;3961,53850911418
5324763;1;2;1;70;2;1;35;3; ;2;35;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;97;54;54;1;1;12;9700;76;3460,82829611728
5325921;1;4;1;70;2;5;48;2; ;2;6;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;600000;877803;2; ;84;58;58;1;1;12;8423;76;7034,21078057854
5326803;1;2;1;70;2;32;48;1; ;2;36;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;53;45;1;2;12;4771;25;7605,66241841703
5326829;1;2;1;70;2;220;48;1; ;2;220;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;887803;2; ;41;95;95;1;2;12;4111;25;2103,09950639994
5326833;1;2;1;70;2;6;48;1; ;2;6;8; ;3;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;877803;1;1;01;62;62;1;1;12;0141;25;7605,66241841703
5326859;1;1;1;70;2;52;40;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;1500000;2; ;15;13;80;1;2;12;1512;25;4260,35910659028
5326877;1;3;1;70;2;6;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;45; ;1;1;12;.;25;2792,21656440523
5326888;1;2;1;70;2;36;40;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;2;12;4771;25;3120,94494762783
5326889;1;3;1;70;2;4;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;53;45;1;1;12;4752;25;3120,94494762783
5326913;1;2;1;70;2;18;48;1; ;2;5;1; ;8;2;5; ; ;1; ; ; ; ; ; ; ; ;1;99;1500000;2; ;43;85;85;1;2;12;4321;25;2027,75151631744
5326945;1;3;1;70;2;52;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;13;13;1;2;12;8530;25;3120,94494762783
5327190;1;2;1;70;2;4;48;3; ;2;52;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;12;9700;25;900,003703304805
5327215;1;3;1;70;2;6;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;39;32;1;1;12;8610;25;700,112248021602
5327288;1;4;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;900000;2; ;01;62;62;1;1;12;0141;18;228,478097998685
5327295;1;1;1;70;2;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;900000;2; ;01;60;60;1;1;12;0141;18;577,914205928345
5327318;1;3;1;70;2;20;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;13; ;1;2;12;.;18;228,478097998685
5327320;1;1;1;70;2;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;800000;2; ;41;95;95;1;1;12;4111;18;472,938306434059
