DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5123647;1;3;1;70; ;2;23;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;01;9700;19;705,305162022857
5123651;1;1;1;70; ;2;4;45;4; ;2;2;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;850000;850000;2; ;47;79;45;1;1;01;4752;19;1310,80405410579
5123665;1;2;1;70; ;2;52;40;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;81;58;55;1;2;01;8121;19;1306,91856694043
5123670;1;6;1;70; ;2;2;40;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;1;01;9700;19;1014,56524947463
5123671;1;1;1;70; ;2;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;800000;2; ;47;45;77;1;1;01;4723;19;800,696273601741
5123672;1;1;1;70; ;2;52;40;3; ;2;988;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;54;54;1;2;01;9700;19;1692,26312531268
5123672;1;5;1;70; ;2;104;40;1; ;2;23;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;13;61;1;2;01;0161;19;1692,26312531268
5123694;1;3;1;70; ;2;20;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;41;95;95;1;2;01;4111;19;1022,87747942617
5124525;1;2;1;70; ;2;4;48;4; ;2;4;4; ;9;2;9;PAGA SEGURIDAD SOCIAL INDEPENDIENTE (CONTRIBUTIVO); ; ; ;1; ; ; ; ; ; ;1;2500000;2000000;1;1;84;12;12;1;1;01;8412;20;842,196776811425
5124547;1;2;1;70; ;2;10;24;3; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;250000;2; ;56;54;53;1;1;01;5611;20;2151,15273187808
5124580;1;1;1;70; ;2;12;48;1; ;2;16;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;920000;2; ;97;45;54;1;1;01;9700;20;802,38722677438
5124618;1;1;1;70; ;2;20;40;1; ;2;102;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;55;54;55;1;2;01;5511;20;953,787790935096
5124621;1;1;1;70; ;2;8;40;8; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;61;1;1;01;0161;20;1261,87418548642
5124679;1;1;1;70; ;2;24;40;2; ;2;1;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;13;13;1;2;01;8513;20;889,76112025651
5124719;1;4;1;70; ;2;12;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;54; ;1;1;01;.;23;1197,73499002551
5124725;1;2;1;70; ;2;4;36;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;01;61;61;1;1;01;0161;23;1840,15168754629
5124739;1;3;1;70; ;2;12;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1400000; ; ; ;21; ;1;1;01;.;23;1408,99526492822
5124742;1;2;1;70; ;2;8;60;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;97;54;54;1;1;01;9700;23;1692,59841897861
5124896;1;2;1;70; ;2;28;30;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;55; ;1;2;01;.;63;1562,86655862681
5124903;1;3;1;70; ;2;1;40;1; ;2;48;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;88;59;54;1;1;01;8890;63;921,805349706261
5124962;1;2;1;70; ;2;1;24;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ; ;54; ;1;1;01;.;63;694,619420341808
5124971;1;4;1;70; ;2;1;40;4; ;2;2;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;93;18;18;1;1;01;9319;63;923,192125897351
5124977;1;3;1;70; ;2;5;48;2; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;47;05;42;1;1;01;4711;63;664,075389775287
5124977;1;4;1;70; ;2;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;69;05;39;1;2;01;6910;63;664,075389775287
5124985;1;1;1;70; ;2;8;45;2; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;19;50;1;1;01;5611;63;1206,06335022738
5124986;1;3;1;70; ;2;1;40;8; ;2;2;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;01;62;62;1;1;01;0141;63;1432,67913354934
5125111;1;3;1;70; ;2;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;1;01;5613;66;342,350856843255
5125118;1;3;1;70; ;2;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;877800;2; ;47;45;45;1;1;01;4721;66;578,350416588338
5125129;1;3;1;70; ;2;3;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;01;4771;66;362,605657038123
5125151;1;3;1;70; ;2;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;45;45;1;1;01;4771;66;342,350856843255
5125166;1;2;1;70; ;2;34;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;54; ;1;2;01;.;66;342,350856843255
5125197;1;5;1;70; ;2;3;48;8; ;2;3;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;600000;2; ;01;77;62;1;1;01;0113;66;1604,64564430426
5125238;1;2;1;70; ;2;23;48;1; ;2;28;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;42;58;58;1;2;01;4290;68;1051,84106373238
5125245;1;3;1;70; ;2;2;48;4; ;2;2;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;1;828116;980000;2; ;94;60;13;1;1;01;9491;68;2995,34656830001
5125334;1;3;1;70; ;2;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;61; ;1;1;01;.;15;1584,03404176915
5125360;1;6;1;70; ;2;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;53; ;1;1;01;.;15;1715,84197157997
5125363;1;4;1;70; ;2;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;42;58;58;1;2;01;4290;15;1192,15414437297
5125393;1;4;1;70; ;2;24;40;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;53;54;1;2;01;9700;15;1621,08947221304
5125431;1;4;1;70; ;2;4;40;4; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;31;97;81;1;1;01;3110;15;677,029483713154
5125438;1;2;1;70; ;2;4;40;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;877800;2; ;01;62;61;1;1;01;0113;15;751,022181135141
5125459;1;2;1;70; ;2;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ; ;62; ;1;1;01;.;15;677,029483713154
5125460;1;1;1;70; ;2;8;50;4; ;2;8;4; ;1;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;500000;2; ;01;61;61;1;1;01;0161;15;1584,03404176915
5125492;1;5;1;70; ;2;8;40;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;53;53;1;1;01;5611;15;2646,86862367051
5125502;1;2;1;70; ;2;4;40;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;500000;2; ;01;53;61;1;1;01;0161;15;2449,45131021437
5125511;1;3;1;70; ;2;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;69;61;39;1;1;01;6910;15;751,022181135141
5125528;1;2;1;70; ;2;30;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;45;84;84;1;2;01;4520;15;751,022181135141
5125529;1;1;1;70; ;2;6;40;1; ;2;6;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;1;42;02;02;1;1;01;4210;15;2705,23217917614
5125536;1;3;1;70; ;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ; ;45; ;1;1;01;.;15;1658,14490265694
5125539;1;3;1;70; ;2;25;48;1; ;2;30;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;42;95;95;1;2;01;4290;15;751,022181135142
5125542;1;4;1;70; ;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;84; ;1;1;01;.;15;677,029483713154
5125547;1;3;1;70; ;2;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;56;53;53;1;1;01;5611;15;2245,34088209372
5125553;1;3;1;70; ;2;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;42;58;58;1;2;01;4290;15;751,022181135141
5126863;1;1;1;70; ;2;3;48;3; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877013;2; ;81;54;54;1;1;01;8121;25;2384,25407931646
5126866;1;2;1;70; ;2;12;48;1; ;2;52;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877113;2; ;01;53;62;1;1;01;0145;25;9537,01631726584
5126867;1;4;1;70; ;2;52;48;1; ;2;4;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;97;54;1;2;01;9700;25;8353,06867788359
5126878;1;3;1;70; ;2;16;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877013;2; ;96;98;58;1;2;01;9603;25;5578,39756867127
5126884;1;1;1;70; ;2;4;48;1; ;2;5;1; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;1;4000000;877803;2; ;33;58;95;1;1;01;3311;25;4755,34312326907
5126884;1;2;1;70; ;2;4;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;18; ;1;1;01;.;25;4755,34312326907
5126896;1;2;1;70; ;2;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877113;2; ;49;95;98;1;1;01;4921;25;3626,55909954542
5126896;1;3;1;70; ;2;16;48;3; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877103;2; ;01;54;62;1;2;01;0144;25;3626,55909954542
5126897;1;2;1;70; ;2;3;48;5; ;2;156;5; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1500000;2; ;47;51;41;1;1;01;4741;25;1378,88061618582
5127024;1;1;1;70; ;2;1;40;2; ;2;3;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2300000;2000000;2; ;84;19;19;1;1;01;8412;25;5355,69271182588
5127057;1;2;1;70; ;2;103;48;1; ;2;5;1; ;2;2;9;SISBEN DE BOGOTA; ; ; ;1; ; ; ; ; ; ;2; ;700000;2; ;47;52;45;1;2;01;4719;25;5355,69271182588
5127062;1;1;1;70; ;2;36;48;1; ;2;36;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;23;98;97;1;2;01;2392;25;4966,82029884931
5127072;1;1;1;70; ;2;8;56;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;62;45;1;1;01;4789;25;2779,64676273043
5127113;1;1;1;70; ;2;12;50;4; ;2;12;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;49;98;98;1;1;01;4923;27;1561,63964297771
5127154;1;1;1;70; ;2;14;40;1; ;2;19;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;88;58;58;1;2;01;8890;27;1407,9489116309
5127169;1;2;1;70; ;2;60;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;2;01;.;27;788,923461533809
5127171;1;1;1;70; ;2;25;40;3; ;2;45;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;01;9700;27;1513,18535238408
5127185;1;3;1;70; ;2;13;40;2; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;88;13;13;1;1;01;8890;27;572,678561930365
5127208;1;2;1;70; ;2;8;40;1; ;2;8;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1405000;2; ;88;12;12;1;1;01;8890;27;1470,04057687084
5127237;1;2;1;70; ;2;5;40;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;01;62;62;1;1;01;0141;27;1234,71338151772
5127242;1;2;1;70; ;2;3;40;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;95;95;1;1;01;4111;27;572,678561930365
5127349;1;2;1;70; ;2;4;40;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;49;44;98;1;1;01;4921;27;853,292337286877
5127360;1;3;1;70; ;2;4;40;1; ;2;10;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;1;01;4921;27;1479,28396683727
5127455;1;2;1;70; ;2;2;40;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;300000;2; ;96;57;57;1;1;01;9602;52;3394,276443219
5127524;1;4;1;70; ;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;53; ;1;2;01;.;52;2485,35549033532
5127548;1;2;1;70; ;2;4;40;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;300000;2; ;01;45;61;1;1;01;0161;52;1850,51385384662
5127567;1;1;1;70; ;2;4;48;1; ;2;4;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;280000;828116;2; ;88;54;54;1;1;01;8890;52;3237,60703906931
5127679;1;2;1;70; ;2;4;40;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;87;59;59;1;1;01;8730;70;1591,67068748081
5127682;1;3;1;70; ;2;5;48;3; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;01;9700;70;1126,31540572047
5127692;1;3;1;70; ;2;3;56;8; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;49;62;98;1;1;01;4921;70;2454,86253846368
5127694;1;2;1;70; ;2;4;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;41;95;95;1;1;01;4112;70;2332,45708178338
5127694;1;3;1;70; ;2;4;48;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;600000;2; ;41;95;95;1;1;01;4112;70;2332,45708178338
5127696;1;1;1;70; ;2;3;54;4; ;2;5;8; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;300000;2; ;01;95;62;1;1;01;0141;70;1627,6011048796
5127721;1;2;1;70; ;2;3;54;4; ;2;4;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;97;54;54;1;1;01;9700;76;1290,31419539889
5127992;1;1;1;70; ;2;12;30;1; ;2;60;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;3; ;01;61;61;1;1;01;0145;18;1049,22426427176
5129798;1;4;1;70; ;2;8;48;1; ;2;8;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;1;200000;877803;2; ;96;45;57;1;1;01;9602;76;2487,22816954241
5129798;1;8;1;70; ;2;2;48;1; ;2;5;4; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;1;98;877803;2; ;84;45;11;1;1;01;8412;76;2487,22816954241
5129807;1;3;1;70; ;2;6;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;970000; ; ; ;13; ;1;1;01;.;68;1051,84106373238
5129879;1;2;1;70; ;2;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;500000;2; ;01;61;61;1;1;01;0161;15;1600,4478337339
5129880;1;3;1;70; ;2;12;40;4; ;2;12;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;88;32;30;1;1;01;8890;15;677,029483713154
