Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3708988;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;04;54;410,466438125631;54
3708988;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;54;410,466438125631;54
3708988;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;54;410,466438125631;54
3708988;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;04;54;410,466438125631;54
3708989;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;54;221,141445750884;54
3708989;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;04;54;221,141445750884;54
3708990;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;19; ; ; ; ; ; ; ; ;1;04;54;356,028879382314;54
3708991;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;04;54;318,886109871618;54
3708991;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;54;318,886109871618;54
3708992;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;54;186,487309644665;54
3708992;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;54;186,487309644665;54
3708992;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;04;54;186,487309644665;54
3708993;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1;04;54;422,39332584115;54
3708993;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;21; ;12; ;2; ; ; ; ;1;04;54;422,39332584115;54
3708993;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;54;422,39332584115;54
3708993;1;4;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;2; ; ; ;1;04;54;422,39332584115;54
3708993;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;54;422,39332584115;54
3708994;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;10; ; ; ; ; ; ; ;4;1;04;54;384,901507004849;54
3708995;1;1;1;90;2;1;2;1;2;2;1;2;2;2; ;14; ;14; ; ;5; ; ; ;1;04;54;391,504099504842;54
3708995;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;1;04;54;391,504099504842;54
3708996;1;1;1;90;2;1;1;1;2;2;2;2;2;2; ;14;8;15; ; ; ; ; ; ;1;04;54;287,156842884115;54
3708997;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;54;351,797919844111;54
3708997;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;54;351,797919844111;54
3708997;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;54;351,797919844111;54
3708997;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;54;351,797919844111;54
3708998;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;04;54;290,013482249084;54
3708998;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;04;54;290,013482249084;54
3708999;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3708999;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3708999;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3708999;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3709000;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;15;81,2538624796451;15
3709000;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;15;81,2538624796451;15
3709001;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;15; ; ; ; ; ; ;1;04;15;71,3718940108822;15
3709001;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;71,3718940108822;15
3709001;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;04;15;71,3718940108822;15
3709002;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;7; ; ; ; ; ; ;1;04;15;109,111405132111;15
3709002;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;20; ; ; ; ; ; ;1;04;15;109,111405132111;15
3709003;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;04;15;94,3226020695098;15
3709003;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;10; ; ; ; ; ; ;1;04;15;94,3226020695098;15
3709003;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;15;94,3226020695098;15
3709004;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;04;15;78,9464306611379;15
3709004;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;78,9464306611379;15
3709004;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;15;78,9464306611379;15
3709005;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;89,6717374204437;15
3709005;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;04;15;89,6717374204437;15
3709005;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;04;15;89,6717374204437;15
3709005;2;1;2;90;2;1;2;2;1;2;2;2;2;2; ;2; ; ;15; ; ; ; ; ;1;04;15;89,6717374204437;15
3709005;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;04;15;89,6717374204437;15
3709006;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;15;50,193162059993;15
3709006;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;04;15;50,193162059993;15
3709006;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;04;15;50,193162059993;15
3709006;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;15;50,193162059993;15
3709006;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;50,193162059993;15
3709007;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;15;60,123096983519;15
3709007;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;60,123096983519;15
3709007;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;60,123096983519;15
3709008;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;1;04;15;60,123096983519;15
3709008;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;60,123096983519;15
3709008;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;60,123096983519;15
3709009;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;15;95,9573893153404;15
3709009;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;15;95,9573893153404;15
3709010;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;04;15;115,902676653352;15
3709010;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;34; ; ; ; ; ; ;1;04;15;115,902676653352;15
3709011;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;15;78,1220931370795;15
3709011;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;1;04;15;78,1220931370795;15
3709011;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;15;78,1220931370795;15
3709012;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;2;1;2;90;2;1;2;1;2;2;2;2;2;2; ;7; ;4; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;2;2;2;90;2;1;2;1;2;2;2;2;2;2; ;16; ;14; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;3;1;3;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;3;2;3;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;3;3;3;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709012;3;4;3;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;15;57,5794725315031;15
3709013;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;103,591999127124;15
3709013;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;17; ; ; ; ; ; ;1;04;15;103,591999127124;15
3709013;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;103,591999127124;15
3709013;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;15;103,591999127124;15
3709013;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;04;15;103,591999127124;15
3709014;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;04;15;115,902676653352;15
3709014;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;04;15;115,902676653352;15
3709015;1;1;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;6;1;04;15;115,902676653352;15
3709015;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;1;04;15;115,902676653352;15
3709016;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;14; ; ; ; ; ; ;1;04;15;94,3226020695098;15
3709016;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;15; ; ; ; ; ; ;1;04;15;94,3226020695098;15
3709016;1;3;1;90;2;2;2;1;2;2;1;2;2;2; ; ; ;14; ; ;4; ; ; ;1;04;15;94,3226020695098;15
3709017;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;15;83,6756774773909;15
3709018;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3709018;2;1;2;90;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;14; ; ; ;1;04;15;87,1494080522075;15
3709018;2;2;2;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3709018;2;3;2;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;87,1494080522075;15
3709019;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709019;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709019;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709019;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709020;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;04;15;90,4448773700727;15
3709020;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;15;90,4448773700727;15
3709020;1;3;1;90;2;1;2;2;2;1;2;2;2;2; ;7; ; ; ;2; ; ; ; ;1;04;15;90,4448773700727;15
3709020;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;90,4448773700727;15
3709021;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;6; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709021;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;48; ;18; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709021;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709021;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;2; ; ; ; ; ; ;1;04;15;93,7403466879379;15
3709022;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;1;04;15;88,5977502148136;15
3709022;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;04;15;88,5977502148136;15
3709022;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;15; ; ; ; ; ; ;1;04;15;88,5977502148136;15
3709022;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;15;88,5977502148136;15
3709023;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;1;04;15;109,111405132111;15
3709023;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;8; ; ; ; ; ; ;1;04;15;109,111405132111;15
3709024;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;04;15;105,899430945632;15
3709024;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;04;15;105,899430945632;15
3709024;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;15;105,899430945632;15
3709024;1;4;1;90;2;1;1;2;2;2;2;2;2;2; ;3;4; ; ; ; ; ; ; ;1;04;15;105,899430945632;15
3709025;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;04;15;105,233680432674;15
3709025;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;24; ; ; ; ; ; ;1;04;15;105,233680432674;15
3709025;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;15;105,233680432674;15
3709026;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;63; ; ;63; ; ; ; ; ;1;04;41;95,8170397956075;41
3709026;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;63; ; ; ; ; ; ;1;04;41;95,8170397956075;41
3709026;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;41;95,8170397956075;41
3709026;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;41;95,8170397956075;41
3709027;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;1;04;41;116,745160655175;41
3709027;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;41;116,745160655175;41
3709027;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;41;116,745160655175;41
3709028;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;41;158,654162312956;41
3709029;1;1;1;90;2;1;2;1;2;2;2;2;1;2; ;7; ;21; ; ; ; ;15; ;1;04;41;141,622455564393;41
3709029;1;2;1;90;2;1;2;1;2;2;2;2;1;2; ;28; ;21; ; ; ; ;20; ;1;04;41;141,622455564393;41
3709048;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;04;20;128,973768411225;20
3709049;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;112,313053244497;20
3709049;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;1;04;20;112,313053244497;20
3709050;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;20;127,798665473398;20
3709051;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;20;161,090818115243;20
3709051;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;1;04;20;161,090818115243;20
3709051;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;1;04;20;161,090818115243;20
3709052;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;5; ; ; ; ; ; ;1;04;20;140,524217208342;20
3709052;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;1;04;20;140,524217208342;20
3709053;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;8; ; ; ; ; ; ;1;04;20;171,447514657612;20
3709053;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;1;04;20;171,447514657612;20
3709054;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;04;20;278,582886278923;20
3709054;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;20;278,582886278923;20
3709055;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;20;244,927905406384;20
3709055;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;20;244,927905406384;20
3709056;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;20;244,528289757264;20
3709056;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;04;20;244,528289757264;20
3709056;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;20;244,528289757264;20
3709056;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;1;04;20;244,528289757264;20
3709057;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;35; ; ; ; ; ; ;1;04;20;344,40986712884;20
3709057;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;20;344,40986712884;20
3709057;2;1;2;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;344,40986712884;20
3709057;2;2;2;90;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;1;04;20;344,40986712884;20
3709058;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;329,432135759427;20
3709058;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;35; ; ; ; ; ; ;1;04;20;329,432135759427;20
3709059;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;5; ; ; ; ; ; ;1;04;20;342,895029315224;20
3709059;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;1;04;20;342,895029315224;20
3709060;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;04;20;159,926792595936;20
3709060;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;20;159,926792595936;20
3709060;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;20;159,926792595936;20
3709060;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;04;20;159,926792595936;20
3709061;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;20;172,583595781307;20
3709061;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;3; ; ; ; ; ; ;1;04;20;172,583595781307;20
3709061;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;6; ; ; ; ; ; ;1;04;20;172,583595781307;20
3709061;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;1;04;20;172,583595781307;20
3709062;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;10; ; ;5; ; ; ; ; ;1;04;20;151,753093984602;20
3709062;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;151,753093984602;20
3709062;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;04;20;151,753093984602;20
3709063;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;04;20;128,973768411225;20
3709064;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;30; ; ; ; ; ; ;1;04;20;189,23223182525;20
3709064;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;1;04;20;189,23223182525;20
3709065;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;219,852606570585;20
3709065;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;04;20;219,852606570585;20
3709065;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;04;20;219,852606570585;20
3709065;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;04;20;219,852606570585;20
3709066;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;81,1220489038818;20
3709066;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;30; ; ; ; ; ;1;04;20;81,1220489038818;20
3709066;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;21; ; ;28; ; ; ; ; ;1;04;20;81,1220489038818;20
3709067;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;7; ; ; ; ; ; ;1;04;20;163,601810001324;20
3709067;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;1;04;20;163,601810001324;20
3709067;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;1;04;20;163,601810001324;20
3709068;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;04;20;202,067889402947;20
3709068;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;04;20;202,067889402947;20
3709068;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;20;202,067889402947;20
3709068;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;20;202,067889402947;20
3709069;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;04;20;131,445738483174;20
3709069;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;04;20;131,445738483174;20
3709069;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;20;131,445738483174;20
3709070;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;20; ; ; ; ; ; ;1;04;20;291,166765282073;20
3709071;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;363,130763122578;20
3709071;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;44; ; ; ; ; ; ; ; ;1;04;20;363,130763122578;20
3709071;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;363,130763122578;20
3709071;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;04;20;363,130763122578;20
3709071;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;04;20;363,130763122578;20
3709072;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;10; ; ; ; ; ; ;1;04;20;342,895029315224;20
3709072;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;1;04;20;342,895029315224;20
3709073;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;04;20;282,999024643217;20
3709073;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;20;282,999024643217;20
3709073;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;20;282,999024643217;20
3709073;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;04;20;282,999024643217;20
3709074;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;04;20;257,947536822449;20
3709075;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;04;20;203,381955105896;20
3709076;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;20;173,633760594452;20
3709077;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;04;20;164,840573329319;20
3709077;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;28; ; ; ; ; ; ;1;04;20;164,840573329319;20
3709077;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;5; ; ; ; ; ; ;1;04;20;164,840573329319;20
3709077;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;35; ; ; ; ; ; ;1;04;20;164,840573329319;20
