"DIRECTORIO","SECUENCIA_P","P5000","P5010","P5020","P5030","P5040","P5050","P5070","P5080","P5090","P5090S1","P5100","P5110","P5130","P5140","P5210S1","P5210S2","P5210S3","P5210S4","P5210S5","P5210S6","P5210S7","P5210S8","P5210S9","P5210S10","P5210S11","P5210S14","P5210S15","P5210S16","P5210S17","P5210S18","P5210S19","P5210S20","P5210S21","P5210S22","P5210S24","P5220","P5220S1","P6008","P6007","P6007S1","HOGAR","P4000","P4010","P4020","P4030S1","P4030S1A1","P4030S2","P4030S3","P4030S4","P4030S4A1","P4030S5","P4040","REGIS","AREA","MES","DPTO","fex_c_2011"
4468869,1,4,3,1,1,1,10,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,450000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,6,1,3,1,1,1,4,1,3,1,1,1,3,1,2,"01","54","11","54",408.942025291861
4468870,1,3,1,1,1,1,1,1,4,1,"",1.79769313486232e+308,98,98,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1.79769313486232e+308,1,1,1,4,1,3,2,1,1,3,1,2,"01","54","11","54",452.759696242975
4468871,1,6,1,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,600000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,3,1,2,"01","54","11","54",434.521248957678
4468872,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,45000000,300000,1.79769313486232e+308,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,2,"01","54","11","54",654.05455444363
4468873,1,3,2,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",509.985719995054
4468874,1,3,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",548.053723288292
4468875,1,3,2,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1.79769313486232e+308,5,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",460.320217194948
4468876,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,300000,1.79769313486232e+308,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",396.642903104291
4468877,1,1,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,99,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,2,1.79769313486232e+308,1,1,5,2,1,1,2,1,1,3,1,2,"01","54","11","54",571.565182797023
4468878,1,3,2,1,2,1,1,1,3,1,"",1.79769313486232e+308,99,99,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,4,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",391.430933175927
4468879,1,1,1,1,2,1,1,2,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,130000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,4,1,2,1,2,2,1,1,3,1,2,"01","54","11","54",416.472459112231
4468880,1,5,4,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,6,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",584.308795900662
4468882,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,200000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,4,5,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",429.1748167289
4468883,1,3,2,1,1,1,1,1,4,5,"",1.79769313486232e+308,1.79769313486232e+308,150000,1.79769313486232e+308,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1.79769313486232e+308,3,2,1.79769313486232e+308,1,1,1,4,1,1,2,1,1,3,1,2,"01","54","11","54",426.801157697457
4468884,1,1,1,1,1,1,1,2,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1000000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,2,2,1,1,3,1,2,"01","54","11","54",558.760527398313
4468885,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,120000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,4,7,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",547.132697208806
4468886,1,3,2,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,4,1,2,1,1,1,2,1,2,1,1,1,3,1,2,"01","54","11","54",436.558057951295
4468887,1,3,2,1,1,1,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,250000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,3,4,2,1.79769313486232e+308,1,2,1,2,1,2,2,1,1,3,1,2,"01","54","11","54",416.662116552081
4468888,1,4,3,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,280000,1.79769313486232e+308,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,8,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,3,1,2,"01","54","11","54",522.091171272502
4468890,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,200000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,2,1,2,1,1,1,3,1,2,"01","54","11","54",458.539451032455
4468891,1,3,2,1,1,1,1,1,4,5,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,1,1,3,1,2,"01","54","11","54",391.138977954036
4468892,1,3,2,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",395.058850892188
4468893,1,3,2,1,1,1,1,1,4,1,"",1.79769313486232e+308,10000000,200000,1.79769313486232e+308,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,2,1,1,2,1,1,3,1,2,"01","54","11","54",447.893689217504
4468895,1,4,3,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,180000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,2,1,2,1,1,1,3,1,2,"01","54","11","54",515.448389658339
4468896,1,2,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,230000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,1.79769313486232e+308,1,1,1,2,1,1,2,1,1,3,1,2,"01","54","11","54",659.517224106915
4468897,1,2,1,2,1,1,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,350000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,2,2,2,1,3,1,2,"01","54","11","54",434.710906397528
4468898,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,350000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",455.556751652926
4468899,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,5,2,1.79769313486232e+308,1,2,1,2,1,1,2,1,1,3,1,2,"01","54","11","54",604.073800353064
4468900,1,2,1,1,1,1,1,4,4,1,"",1.79769313486232e+308,40000000,200000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,2,1,2,2,1,1,3,1,2,"01","54","11","54",436.619100246366
4468901,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,35000000,300000,1.79769313486232e+308,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,3,1,2,"01","54","11","54",429.02641477602
4468902,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,200000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",424.004102287506
4468903,1,3,2,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,2,1,4,1,1,2,1,1,3,1,2,"01","54","11","54",447.515561796238
4468904,1,2,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,99,200000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,3,1,2,"01","54","11","54",439.733218886041
4468905,1,2,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,1.79769313486232e+308,1,2,1,2,1,1,2,1,1,3,1,2,"01","54","11","54",490.7309834623
4468906,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,98,250000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",431.346088022932
4468907,1,4,2,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,98,1.79769313486232e+308,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,2,"01","54","11","54",457.971666171338
4468908,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,250000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,4,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",386.577303860729
4468913,1,3,2,1,1,1,10,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,1,1,4,1,3,2,1,1,3,1,2,"01","54","11","54",434.521248957678
4468922,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,7,1,2,"01","54","11","54",282.669401525004
4468923,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,3,1,2,"01","54","11","54",439.922876325891
4468924,1,3,2,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,200000,1.79769313486232e+308,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,2,"01","54","11","54",457.971666171338
4468925,1,2,1,1,1,1,1,6,1.79769313486232e+308,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,225000,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,3,1,2,"01","54","11","54",484.502003048244
4468926,1,2,2,1,1,1,1,1,4,4,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1.79769313486232e+308,4,2,1.79769313486232e+308,1,1,1,4,1,2,2,1,1,3,1,2,"01","54","11","54",381.365333932365
4468927,1,3,1,1,1,1,1,1,3,5,"",1.79769313486232e+308,1.79769313486232e+308,300000,1.79769313486232e+308,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,7,1,2,"01","54","11","54",291.671974538319
4468928,1,3,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,3,1,2,"01","54","11","54",646.522911268354
4468936,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,300000,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,4,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",201.192038108776
4468937,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,29000000,300000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,5,7,2,1.79769313486232e+308,1,1,1,4,1,1,1,1,1,2,1,1,"01","66","11","66",261.225882784759
4468938,1,5,4,1,1,1,1,1,3,1,"",1.79769313486232e+308,80000000,400000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,4,8,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",279.651463525525
4468941,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,120000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,4,1,1,1,2,1,1,"01","66","11","66",219.512204770426
4468942,1,5,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,120000000,600000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,4,1,1,1,2,1,1,"01","66","11","66",285.33337015533
4468943,1,5,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,99,700000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",272.153481109699
4468944,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,660000,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,3,3,1,1,1,1,1,4,1,4,1,1,1,2,1,1,"01","66","11","66",273.886667284801
4468945,1,5,4,1,1,1,1,1,3,4,"",1.79769313486232e+308,1.79769313486232e+308,500000,1.79769313486232e+308,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,6,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",316.396854414945
4468946,1,6,4,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,600000,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,3,5,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",302.924921772206
4468947,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,90000000,450000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",284.511780571616
4468949,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,55000000,250000,1.79769313486232e+308,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",230.407422647193
4468950,1,2,1,1,1,1,1,1,4,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,1.79769313486232e+308,1,1,1,2,1,1,2,1,1,2,1,1,"01","66","11","66",327.486559690522
4468951,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,380000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,4,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,2,1,1,"01","66","11","66",284.781885161568
4468952,1,5,4,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,600000,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,7,7,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",362.821739965455
4468953,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,380000,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,6,6,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",406.310484070045
4468954,1,5,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,180000000,700000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",284.511780571616
4468955,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,60000000,400000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,6,6,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",339.705249109506
4468956,1,1,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,200000,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,4,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",413.39287289931
4468957,1,5,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,180000000,800000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,3,3,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",218.011603177197
4468958,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,200000000,99,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",314.269150636812
4468959,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,50000000,400000,1.79769313486232e+308,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,3,3,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",218.011603177197
4468960,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,420000,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",308.344803445158
4468961,1,3,1,1,1,1,1,1,3,1,"",1.79769313486232e+308,80000000,450000,1.79769313486232e+308,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1.79769313486232e+308,1,2,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",236.331769838847
4468962,1,8,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,180000000,500000,1.79769313486232e+308,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",223.38446537509
4468963,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,70000000,300000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,2,1,1,"01","66","11","66",309.166393028872
4468964,1,4,4,1,1,1,1,1,3,1,"",1.79769313486232e+308,45000000,300000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,5,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",244.361881801478
4468965,1,3,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,60000000,250000,1.79769313486232e+308,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,7,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",456.327548449939
4468966,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,7000000,350000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,4,1,1,1,1,1,2,1,1,"01","66","11","66",315.090740220527
4468969,1,5,4,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,700000,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,3,6,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",285.585310184161
4468970,1,3,1,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,450000,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1.79769313486232e+308,1,1,2,1,2,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",266.089139904044
4468971,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,600000,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",278.599872920136
4468972,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,42000000,500000,1.79769313486232e+308,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,5,5,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,2,1,1,"01","66","11","66",423.846581156059
4468973,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,85000000,350000,1.79769313486232e+308,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,4,2,1.79769313486232e+308,1,2,1,4,1,1,1,1,1,2,1,1,"01","66","11","66",346.600651907783
4468974,1,4,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,50000000,250000,1.79769313486232e+308,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,3,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",339.707832669705
4468975,1,4,3,1,1,1,1,1,3,1,"",1.79769313486232e+308,65000000,250000,1.79769313486232e+308,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,5,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",346.096186389081
4468976,1,3,2,1,1,1,1,1,3,1,"",1.79769313486232e+308,60000000,300000,1.79769313486232e+308,2,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,1.79769313486232e+308,1,2,1,2,1,1,1,1,1,2,1,1,"01","66","11","66",208.065501899898
4468977,1,4,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,400000,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,3,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",351.049477974112
4468978,1,10,6,1,1,1,1,1,3,1,"",1.79769313486232e+308,120000000,700000,1.79769313486232e+308,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,1,6,6,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",167.8349603883
4468979,1,5,2,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,600000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,4,2,1.79769313486232e+308,1,1,1,4,1,3,1,1,1,2,1,1,"01","66","11","66",323.716745633708
4468980,1,4,3,1,1,1,1,1,3,3,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,450000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,5,2,1.79769313486232e+308,1,1,1,4,1,2,1,1,1,2,1,1,"01","66","11","66",375.841116914103
