directorio;secuencia_p;orden;P6020;P6040;P6050;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P6090;P6100;P6110;P6160;P6170;P6210;P6210S1;P6220;ESC;mes;area;dpto;fex_c_2011
160620;1;2;1;31;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;08;08;274,919248265587
160620;1;3;2;23;3;1; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;08;08;274,919248265587
160622;1;1;2;48;1; ; ;1; ;1; ;1; ;1; ; ;1;1;3;1;2;6;7;5;18;07;11;11;2775,93875094294
160622;1;2;2;11;3; ; ; ; ; ; ; ;1;1; ; ;1;1;5;1;1;3;4; ;4;07;11;11;2775,93875094294
160622;1;3;2;9;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;3; ;3;07;11;11;2775,93875094294
160624;1;1;2;28;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;11;11;3663,64334979601
160624;1;2;2;6;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;0; ;0;07;11;11;3663,64334979601
160624;1;3;2;50;5; ; ;1; ; ; ;1; ; ; ; ;1;1;9;1;2;3;3; ;3;07;11;11;3663,64334979601
160624;1;4;1;14;5; ; ; ; ; ; ; ;1; ; ; ;1;1;9;1;1;4;6; ;6;07;11;11;3663,64334979601
160626;1;1;2;26;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;1;3;12;07;05;05;2188,70892412175
160626;1;2;2;4;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;07;05;05;2188,70892412175
160626;1;3;2;45;5; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;05;05;2188,70892412175
160626;1;4;2;10;5; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;07;05;05;2188,70892412175
160628;1;1;2;27;1;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;76;76;1634,3746986845
160628;1;2;2;24;2;1; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;5;11;2;11;07;76;76;1634,3746986845
160628;1;3;2;0;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;76;76;1634,3746986845
160630;1;1;1;45;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;76;76;1414,5840171131
160630;1;2;2;36;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;76;76;1414,5840171131
160632;1;1;2;54;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;3;4; ;4;07;52;52;209,900018062374
160634;1;1;1;46;1;1; ; ; ; ; ; ; ;1;1; ;2; ; ;1;2;6;6;5;17;07;08;08;770,075295699595
160634;1;2;2;46;2; ; ; ; ; ; ; ; ;1; ; ;1;2;1;1;2;6;7;5;18;07;08;08;770,075295699595
160634;1;3;1;15;3; ; ; ; ; ; ; ;1; ; ; ;1;2;5;1;1;4;8; ;8;07;08;08;770,075295699595
160634;1;4;1;9;3; ; ; ; ; ; ; ; ; ; ; ;1;2;5;1;1;3;4; ;4;07;08;08;770,075295699595
160634;1;5;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;2;5;1;1;3;1; ;1;07;08;08;770,075295699595
160635;1;1;2;84;1; ; ; ; ; ; ; ; ; ;1; ;1;1;5;1;2;1;0; ;0;07;17;17;49,2385755345779
160635;1;2;2;52;3; ; ; ; ;1; ; ; ;1; ; ;1;3; ;1;2;6;5;4;16;07;17;17;49,2385755345779
160635;1;3;2;50;3; ; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;17;17;49,2385755345779
160635;1;4;1;36;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;5;4;16;07;17;17;49,2385755345779
160635;1;5;1;24;4; ; ; ; ;1; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;17;17;49,2385755345779
160637;1;1;2;53;1; ; ;1; ; ; ;1; ; ; ; ;1;3; ;1;2;4;9; ;9;07;08;08;390,488260993869
160637;1;2;1;27;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;3;3; ;3;07;08;08;390,488260993869
160637;1;3;2;12;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;4;7; ;7;07;08;08;390,488260993869
160637;1;4;1;24;3; ; ; ; ; ; ; ; ; ; ;1;1;2;4;1;2;5;11;2;11;07;08;08;390,488260993869
160637;1;5;1;55;5; ; ; ; ; ; ;1; ; ; ; ;1;1;4;1;2;4;9; ;9;07;08;08;390,488260993869
160640;1;1;1;61;1; ; ; ;1;1; ;1; ;1; ; ;1;3; ;1;2;3;1; ;1;07;50;50;140,542092478446
160640;1;2;2;49;2; ; ; ;1; ; ;1; ; ; ; ;1;3; ;1;2;3;1; ;1;07;50;50;140,542092478446
160640;1;3;2;90;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;07;50;50;140,542092478446
160641;1;1;2;31;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;23;23;161,347663226076
160641;1;2;1;36;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;5;4;16;07;23;23;161,347663226076
160641;1;3;1;3;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;1;0; ;0;07;23;23;161,347663226076
160642;1;1;2;27;1; ;1;1; ; ; ; ; ;1; ; ;2; ; ;1;2;3;4; ;4;07;66;66;441,33441870586
160642;1;2;1;11;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;5; ;5;07;66;66;441,33441870586
160643;1;1;1;56;1; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;54;54;149,320653737566
160643;1;2;2;49;2; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;54;54;149,320653737566
160643;1;3;1;19;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;0;2;11;07;54;54;149,320653737566
160643;1;4;2;27;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;54;54;149,320653737566
160643;1;5;2;2;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;54;54;149,320653737566
160644;1;1;2;33;1; ; ;1; ; ; ; ; ; ; ; ;2; ; ;1;2;4;7; ;7;07;54;54;275,388871751614
160644;1;2;2;9;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;2; ;2;07;54;54;275,388871751614
160644;1;3;1;4;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;2;1;0; ;0;07;54;54;275,388871751614
160644;1;4;2;2;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;07;54;54;275,388871751614
160645;1;1;2;52;1; ; ; ; ;1; ;1; ; ; ; ;1;1;5;1;2;3;5; ;5;07;76;76;2350,49566479905
160645;1;2;1;26;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;07;76;76;2350,49566479905
160646;1;1;1;60;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;5; ;5;07;76;76;948,988656696649
160646;1;2;2;54;2; ; ;1; ; ; ;1; ; ; ; ;1;3; ;1;2;4;7; ;7;07;76;76;948,988656696649
160646;1;3;1;18;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;2;6;0;2;11;07;76;76;948,988656696649
160647;1;1;1;79;1; ;1; ; ; ; ; ; ;1; ; ;1;1;5;1;2;4;8; ;8;07;11;11;2566,1658249863
160647;1;2;2;65;2; ; ; ; ; ; ;1; ;1; ; ;1;1;3;1;2;3;5; ;5;07;11;11;2566,1658249863
160648;1;1;2;59;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;4;9; ;9;07;54;54;194,163833271084
160649;1;1;2;32;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;3;3;14;07;17;17;70,0879713619816
160649;1;2;2;15;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;07;17;17;70,0879713619816
160650;1;1;1;67;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;4;7; ;7;07;66;66;270,281047336194
160650;1;2;2;64;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;66;66;270,281047336194
160654;1;1;1;52;1; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;4;8; ;8;07;13;13;443,210753250567
160654;1;2;1;23;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;0;2;11;07;13;13;443,210753250567
160654;1;3;1;21;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;13;13;443,210753250567
160654;1;4;1;18;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;5;10;1;10;07;13;13;443,210753250567
160655;1;1;1;18;1; ;1;1;1; ; ; ; ; ; ; ;2; ; ;1;2;5;11;2;11;07;54;54;248,999027082425
160656;1;1;1;70;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;3;5; ;5;07;66;66;291,071897131285
160656;1;2;2;64;2; ; ; ; ; ; ; ; ; ; ;1;1;2;5;1;2;4;8; ;8;07;66;66;291,071897131285
160657;1;1;2;28;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;5;4;16;07;23;23;168,520408955631
160657;1;2;1;34;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;23;23;168,520408955631
160657;1;3;2;6;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;07;23;23;168,520408955631
160659;1;1;2;75;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;76;76;1320,0683506747
160659;1;2;1;83;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;76;76;1320,0683506747
160660;1;1;2;30;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;1;6;4;2;15;07;11;11;1648,88576178737
160660;1;2;1;29;2; ; ;1;1; ; ; ; ; ; ; ;1;1;5;1;1;6;0;2;11;07;11;11;1648,88576178737
160660;1;3;1;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;07;11;11;1648,88576178737
160661;1;1;1;55;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;4;6; ;6;07;17;17;119,128610104175
160661;1;2;2;62;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;9; ;9;07;17;17;119,128610104175
160662;1;1;2;28;1; ; ;1; ; ; ; ; ; ; ; ;2; ; ;1;2;4;7; ;7;07;54;54;317,652919289999
160662;1;2;1;34;2; ; ;1; ; ; ; ; ; ; ; ;2; ; ;1;2;5;11;2;11;07;54;54;317,652919289999
160662;1;3;2;9;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;3; ;3;07;54;54;317,652919289999
160662;1;4;1;3;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;2;1;0; ;0;07;54;54;317,652919289999
160662;1;5;1;1;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;07;54;54;317,652919289999
160666;1;1;2;63;1; ; ; ; ; ; ; ; ; ;1; ;1;1;2;1;2;5;11;2;11;07;17;17;219,005345683513
160666;1;2;2;23;3; ; ; ; ; ; ; ; ; ;1; ;1;1;1;1;2;6;5;4;16;07;17;17;219,005345683513
160667;1;1;2;44;1; ;1;1; ; ; ;1; ;1; ; ;1;1;5;1;2;5;11;2;11;07;11;11;4231,81661993276
160667;1;2;1;26;3; ;1;1; ; ;1; ; ;1; ; ;1;1;1;1;2;5;11;2;11;07;11;11;4231,81661993276
160667;1;3;1;23;3; ;1;1;1; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;07;11;11;4231,81661993276
160667;1;4;2;16;9; ;1; ; ; ; ; ; ;1; ; ;1;1;5;1;2;4;7; ;7;07;11;11;4231,81661993276
160667;1;5;2;0;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;11;11;4231,81661993276
160668;1;1;1;80;1; ; ;1; ; ; ;1; ; ; ; ;1;1;5;1;2;5;11;2;11;07;76;76;1508,889664796
160668;1;2;2;79;2; ; ;1;1; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;07;76;76;1508,889664796
160668;1;3;1;30;3; ; ;1;1; ; ; ; ; ; ; ;2; ; ;1;2;5;11;2;11;07;76;76;1508,889664796
160669;1;1;1;22;1; ;1;1; ; ; ; ; ; ; ; ;2; ; ;1;2;5;11;2;11;07;54;54;378,429813362942
160669;1;2;2;25;2; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;5;11;2;11;07;54;54;378,429813362942
160672;1;1;2;61;1; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;4;7; ;7;07;17;17;347,568457459166
160672;1;2;2;34;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;17;17;347,568457459166
160672;1;3;2;13;4; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;1;4;7; ;7;07;17;17;347,568457459166
160672;1;4;1;7;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;07;17;17;347,568457459166
160672;1;5;1;7;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;07;17;17;347,568457459166
160672;1;6;2;25;3; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;17;17;347,568457459166
160672;1;7;1;32;5; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;07;17;17;347,568457459166
160672;1;8;1;1;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;17;17;347,568457459166
160673;1;1;1;62;1; ;1;1; ; ; ; ; ; ; ; ;1;1;2;1;2;3;3; ;3;07;73;73;380,047566627909
160675;1;1;1;57;1; ; ; ; ; ; ; ; ; ;1; ;1;1;2;1;2;3;5; ;5;07;11;11;1717,89674974228
160675;1;2;2;54;2; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;3;5; ;5;07;11;11;1717,89674974228
160675;1;3;1;26;3; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;07;11;11;1717,89674974228
160675;1;4;1;23;3; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;07;11;11;1717,89674974228
160677;1;1;1;63;1; ; ; ;1; ; ; ; ;1;1; ;1;1;3;1;2;5;11;2;11;07;17;17;161,674542284237
160677;1;2;2;59;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;2;3;13;07;17;17;161,674542284237
160678;1;1;1;75;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;2;2;3;1; ;1;07;08;08;312,54663490442
160678;1;2;1;23;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;08;08;312,54663490442
160678;1;3;1;17;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;2;3;5; ;5;07;08;08;312,54663490442
160678;1;4;1;12;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;0; ;5;07;08;08;312,54663490442
160681;1;1;1;49;1; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;2;6;7;5;18;07;11;11;1528,18748156781
160683;1;1;1;71;1; ;1;1; ; ; ; ; ; ; ; ;1;1;2;1;2;3;2; ;2;07;73;73;228,366655862303
160683;1;2;2;73;2; ;1;1; ; ; ; ; ; ; ; ;1;1;5;1;2;3;2; ;2;07;73;73;228,366655862303
160683;1;3;2;92;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;07;73;73;228,366655862303
160684;1;1;1;51;1; ;1; ;1; ; ; ;1; ; ; ;1;2;1;1;2;6;9;5;20;07;52;52;300,472503615257
160684;1;2;2;47;2; ; ; ; ;1; ;1; ;1; ; ;1;2;5;1;2;6;3;3;14;07;52;52;300,472503615257
160684;1;3;1;24;3; ; ; ; ; ; ;1; ;1; ; ;2; ; ;1;1;6;5;4;16;07;52;52;300,472503615257
160684;1;4;2;15;3; ; ; ; ; ; ; ;1; ; ; ;1;2;5;1;1;4;8; ;8;07;52;52;300,472503615257
160685;1;1;1;51;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;5; ;5;07;05;05;1029,44023047042
160685;1;2;2;51;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;07;05;05;1029,44023047042
160685;1;3;1;30;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;05;05;1029,44023047042
160685;1;4;1;14;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;07;05;05;1029,44023047042
160686;1;1;2;36;1; ; ; ; ;1; ; ; ;1; ; ;2; ; ;1;2;6;3;3;14;07;17;17;192,574052530337
160688;1;1;1;69;1; ; ; ; ; ; ;1; ; ;1; ;1;1;2;1;2;4;9; ;9;07;11;11;1264,77897676795
160688;1;2;2;50;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;11;11;1264,77897676795
160688;1;3;1;36;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;1;5;11;2;11;07;11;11;1264,77897676795
160688;1;4;1;23;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;07;11;11;1264,77897676795
160688;1;5;2;21;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;1;2;12;07;11;11;1264,77897676795
160690;1;1;2;20;1; ; ; ; ;1; ; ;1; ; ; ;1;1;5;1;1;6;0;2;11;07;17;17;252,943074087188
160692;1;1;1;83;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;07;08;08;385,644311197933
160692;1;2;1;44;3; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;6;3;3;14;07;08;08;385,644311197933
160692;1;3;2;47;3; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;07;08;08;385,644311197933
160692;1;4;1;16;4; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;6;0;2;11;07;08;08;385,644311197933
160694;1;1;1;50;1;1; ;1;1; ; ; ; ;1; ; ;1;3; ;1;2;4;9; ;9;07;08;08;438,320126037161
160694;1;2;2;43;2;1; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;4;9; ;9;07;08;08;438,320126037161
160694;1;3;2;20;3; ; ; ; ; ; ; ; ;1; ; ;2; ; ;1;2;5;11;2;11;07;08;08;438,320126037161
160694;1;4;1;17;3; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;08;08;438,320126037161
160694;1;5;1;15;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;7; ;7;07;08;08;438,320126037161
160698;1;1;2;28;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6;2;3;13;07;05;05;1164,98976793653
160698;1;2;1;28;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;1;6;4;3;15;07;05;05;1164,98976793653
160698;1;3;1;5;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;07;05;05;1164,98976793653
160698;1;4;2;2;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;05;05;1164,98976793653
160699;1;1;2;47;1; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;2;3;13;07;13;13;401,942742472872
160699;1;2;1;26;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;13;13;401,942742472872
160699;1;3;2;27;3; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;07;13;13;401,942742472872
160699;1;4;2;6;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;2;3;0; ;0;07;13;13;401,942742472872
160699;1;5;1;23;5; ; ; ;1; ; ; ; ; ; ; ;2; ; ;1;2;3;5; ;5;07;13;13;401,942742472872
160700;1;1;1;60;1; ; ;1; ; ; ; ; ; ; ; ;1;1;3;1;2;3;4; ;4;07;73;73;330,425259946564
160700;1;2;2;37;2; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;73;73;330,425259946564
160700;1;3;1;17;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;07;73;73;330,425259946564
160700;1;4;1;13;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;07;73;73;330,425259946564
160701;1;1;1;66;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;4;6; ;6;07;66;66;129,834598614368
160701;1;2;2;52;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;4;6; ;6;07;66;66;129,834598614368
160701;1;3;2;35;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;66;66;129,834598614368
160701;1;4;1;51;9; ; ; ; ; ; ; ; ; ;1; ;1;3; ;1;2;5;11;2;11;07;66;66;129,834598614368
160701;1;5;2;13;9; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;6; ;6;07;66;66;129,834598614368
160705;1;1;1;27;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;66;66;766,43994800794
160705;1;2;2;20;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;6; ;6;07;66;66;766,43994800794
160705;1;3;1;5;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;07;66;66;766,43994800794
160705;1;4;1;0;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;66;66;766,43994800794
160707;1;1;1;70;1; ; ; ; ;1; ;1; ; ; ; ;1;3; ;1;2;3;5; ;5;07;52;52;116,029543879935
160707;1;2;2;59;2; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;3; ;3;07;52;52;116,029543879935
160707;1;3;2;40;3; ; ; ; ; ; ;1;1; ; ; ;1;3; ;1;1;6;4;2;15;07;52;52;116,029543879935
160707;1;4;2;24;3; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;07;52;52;116,029543879935
160708;1;1;1;78;1; ; ; ; ; ; ; ; ;1; ; ;1;2;2;1;2;6;7;5;18;07;11;11;1045,48176354093
160708;1;2;2;69;2; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;6;7;4;18;07;11;11;1045,48176354093
160708;1;3;2;42;3; ; ; ;1; ; ; ; ;1; ; ;1;1;3;1;2;6;12;5;23;07;11;11;1045,48176354093
160708;1;4;2;50;6; ; ; ; ; ; ; ; ;1; ; ;1;1;4;1;2;3;5; ;5;07;11;11;1045,48176354093
160708;1;5;2;21;9; ; ; ;1; ;1;1;1;1; ; ;1;1;1;1;1;6;4;2;15;07;11;11;1045,48176354093
160709;1;1;1;47;1;1; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;07;08;08;304,588532281749
160709;1;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ;1;3; ;1;2;4;6; ;6;07;08;08;304,588532281749
160709;1;3;2;19;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;08;08;304,588532281749
160711;1;1;1;31;1; ; ;1; ; ; ; ; ; ;1; ;1;1;3;1;2;5;11;2;11;07;05;05;928,912801875847
160711;1;2;2;30;2; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;05;05;928,912801875847
160711;1;3;1;11;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;07;05;05;928,912801875847
160712;1;1;2;65;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;2;3;13;07;17;17;91,1629986629745
160712;1;2;2;69;2; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;07;17;17;91,1629986629745
160712;1;3;2;42;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;07;17;17;91,1629986629745
160712;1;4;2;41;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;6;3;3;14;07;17;17;91,1629986629745
160713;1;1;1;30;1; ;1;1; ; ; ;1; ; ; ; ;1;3; ;1;2;6;2;3;13;07;13;13;368,369218120633
160713;1;2;2;28;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;2;3;13;07;13;13;368,369218120633
160713;1;3;1;3;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;1;0; ;0;07;13;13;368,369218120633
160713;1;4;2;31;6; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;13;13;368,369218120633
160713;1;5;2;3;6; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;1;0; ;0;07;13;13;368,369218120633
160714;1;1;1;60;1; ; ; ; ; ; ; ;1;1; ; ;1;2;2;1;2;6;12;5;23;07;52;52;308,120608661525
160714;1;2;2;52;2; ; ; ; ; ; ; ; ;1; ; ;1;2;5;1;2;6;5;4;16;07;52;52;308,120608661525
160714;1;3;1;35;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;6;5;4;16;07;52;52;308,120608661525
160714;1;4;1;25;3; ; ; ; ;1; ;1;1; ; ; ;1;2;5;1;1;6;5;4;16;07;52;52;308,120608661525
160715;1;1;1;49;1; ; ;1;1;1; ; ; ; ; ; ;1;3; ;1;2;4;7; ;7;07;73;73;414,921081073519
160716;1;1;2;30;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;08;08;1150,92385784173
160716;1;2;1;10;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;4; ;4;07;08;08;1150,92385784173
160716;1;3;2;6;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;0; ;0;07;08;08;1150,92385784173
160717;1;1;2;54;1; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;5;11;2;11;07;11;11;2633,40133305244
160717;1;2;1;63;2; ; ; ; ; ; ; ; ; ;1; ;1;1;2;1;2;5;11;2;11;07;11;11;2633,40133305244
160717;1;3;2;26;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;1;6;5;2;16;07;11;11;2633,40133305244
160717;1;4;2;31;9; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;4;7; ;7;07;11;11;2633,40133305244
160717;1;5;2;11;9; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;3; ;3;07;11;11;2633,40133305244
160717;1;6;2;10;9; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;2; ;2;07;11;11;2633,40133305244
160717;1;7;2;7;9; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;3;0; ;0;07;11;11;2633,40133305244
160717;1;8;1;1;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;11;11;2633,40133305244
160719;1;1;1;27;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;66;66;657,315994637237
160719;1;2;2;25;2; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;3;3;14;07;66;66;657,315994637237
