directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
152805;1;4;87;43;4322;4;50;0;6;1; ;0;1;2;2;2; ;1;07;76;76;204,265506439555
152805;1;6;95;41;4111;1;40;12;6;1;0; ; ;2;2;2; ;1;07;76;76;204,265506439555
152805;1;7;79;14;1410;1;40;30;6;1; ; ; ;3;7;2; ;1;07;76;76;204,265506439555
152807;1;1;81;31;3110;4;21;21; ; ; ;200000;1;1;1;1;1;1;07;50;50;217,452849695437
152810;1;1;32;84;8415;2;48;48; ; ;1884000; ; ;9;7;1;2;1;07;05;05;421,610765429247
152811;1;1;51;56;5612;4;48;40;6;1; ;0;1;2;7;2; ;1;07;50;50;161,937125790876
152811;1;2;97;56;5619;6;18;18; ; ; ; ; ;2;5;2; ;1;07;50;50;161,937125790876
152813;1;1;98;49;4921;4;70;30;7; ; ;400000;1;1;4;2; ;1;07;52;52;360,263526280972
152816;1;1;53;56;5619;4;72;50;6;1; ;250000;1;1;6;2; ;1;07;73;73;461,7007241407
152821;1;2;98;49;4921;4;50;40;5;1; ;300000;1;1;4;2; ;1;07;23;23;120,238063722311
152823;1;1;38;46;4661;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;11;11;1954,31779774958
152823;1;2;95;41;4111;1;48;48; ; ;877803; ; ;9;9;1;1;1;07;11;11;1954,31779774958
152828;1;1;03;27;2750;1;48;48; ; ;2340000; ; ;9;7;1;1;1;07;17;17;140,883621874838
152830;1;2;57;96;9602;4;40;40; ; ; ;200000;1;1;2;2; ;1;07;23;23;118,141867837383
152833;1;3;95;41;4111;4;40;8;5;1; ;0;1;1;2;2; ;1;07;08;08;808,244406538801
152834;1;1;15;60;6020;1;50;50; ; ; ; ; ;9;7;1;1;1;07;73;73;274,595529152986
152834;1;2;11;69;6920;4;50;50; ; ; ; ;1;1;1;1;1;1;07;73;73;274,595529152986
152836;1;1;57;96;9602;4;20;5;6;1; ;100000;1;1;2;2; ;1;07;73;73;231,902878978488
152836;1;2;98;49;4923;4;60;12;6;1; ;2000000;1;1;4;1;1;1;07;73;73;231,902878978488
152837;1;2;58;80;8010;1;48;48; ; ; ; ; ;7;4;1;1;1;07;68;68;443,347171050635
152841;1;1;77;56;5619;4;16;16; ; ; ;30000;1;1;1;2; ;1;07;76;76;1253,39928745372
152842;1;2;33;56;5619;1;48;24;6;1;450000; ; ;4;7;2; ;1;07;66;66;418,696868066645
152847;1;1;79;95;9529;4;50;25;6;1; ;100000;1;1;1;2; ;1;07;50;50;179,170398770703
152848;1;1;58;84;8423;2;60;60; ; ;2000000; ; ;9;7;1;3;1;07;23;23;263,804572504473
152848;1;2;40;46;4663;1;48;48; ; ;2200000; ; ;9;7;1;1;1;07;23;23;263,804572504473
152849;1;1;97;24;2431;1;48;48; ; ;1960000; ; ;9;7;1;2;1;07;17;17;223,327347145937
152851;1;3;98;49;4923;4;60;25;6;1; ;240000;1;1;4;2; ;1;07;08;08;615,32892776907
152853;1;1;53;56;5611;1;48;60; ; ;776000; ; ;9;7;1;2;1;07;17;17;172,389771766065
152853;1;2;45;47;4721;1;48;48; ; ;500000; ; ;3;7;2; ;1;07;17;17;172,389771766065
152855;1;2;45;47;4782;4;49;8;7; ; ;120000;1;1;6;2; ;1;07;54;54;271,972344931
152856;1;1;79;14;1410;4;50;20;6;1; ;100000;1;1;1;2; ;1;07;23;23;211,938988903131
152858;1;1;61;01;0141;5;40;20;6;1; ;1500000;1;5;8;2; ;1;07;23;23;76,3508910052486
152860;1;3;58;84;8423;2;48;48; ; ;1400000; ; ;9;6;1;3;1;07;66;66;365,618314951382
152863;1;1;41;47;4711;4;80;70;6;1; ;700000;1;1;1;2; ;1;07;76;76;833,244928468022
152863;1;4;58;68;6820;1;48;48; ; ;980000; ; ;4;7;1;1;1;07;76;76;833,244928468022
152868;1;1;57;96;9602;4;60;30;6;1; ;350000;1;1;5;2; ;1;07;17;17;148,881429349374
152869;1;1;45;47;4772;1;40;40; ; ;800000; ; ;2;7;2; ;1;07;50;50;186,128349615274
152870;1;2;55;47;4772;1;30;30; ; ;560000; ; ;2;7;1;2;1;07;50;50;190,786168687885
152870;1;3;97;46;4631;1;48;48; ; ;950000; ; ;9;5;1;2;1;07;50;50;190,786168687885
152871;1;1;95;41;4111;1;48;48; ; ;877803; ; ;7;9;1;2;1;07;11;11;2023,7720946717
152872;1;2;85;86;8610;1;48;40;2; ;887803; ; ;9;7;1;1;1;07;23;23;273,712823931674
152876;1;2;45;47;4791;4;25;25; ; ; ;500000;1;1;1;1;1;1;07;17;17;160,710983570603
152876;1;4;87;22;2229;1;48;48; ; ;877802; ; ;8;7;1;1;1;07;17;17;160,710983570603
152882;1;1;85;45;4520;4;56;40;6;1; ; ;1;1;7;2; ;1;07;54;54;659,589758229862
152890;1;2;58;84;8423;2;48;48; ; ;1400000; ; ;9;6;1;3;1;07;66;66;557,722662116444
152891;1;1;55;78;7820;1;48;48; ; ;877802; ; ;8;7;1;1;1;07;17;17;155,639497357671
152892;1;1;58;84;8423;2;70;70; ; ;1200000; ; ;9;6;1;3;1;07;50;50;609,729388189757
152894;1;1;45;47;4781;4;48;48; ; ; ;200000;1;1;5;2; ;1;07;08;08;699,35359451759
152895;1;4;54;97;9700;3;48;48; ; ;400000; ; ;1;1;2; ;1;07;23;23;76,5093714732415
152897;1;1;12;69;6910;4;40;0;6;1; ;0;1;1;7;1;2;1;07;08;08;650,00446783273
152898;1;1;83;25;2511;4;50;0;6;1; ;0;1;1;1;2; ;1;07;54;54;386,956375322592
152898;1;2;79;14;1410;4;30;0;6;1; ;0;1;1;1;2; ;1;07;54;54;386,956375322592
152903;1;1;19;94;9499;1;48;60; ; ;1100000; ; ;8;7;1;2;1;07;17;17;142,298969012727
152903;1;2;80;15;1522;1;48;42;6;1;400000; ; ;5;7;1;1;1;07;17;17;142,298969012727
152908;1;1;98;42;4210;1;78;78; ; ;1800000; ; ;9;4;1;2;1;07;50;50;299,274661488221
152908;1;2;37;65;6511;1;48;48; ; ;960000; ; ;4;5;1;2;1;07;50;50;299,274661488221
152915;1;2;59;86;8610;1;72;72; ; ;2195000; ; ;9;7;1;1;1;07;05;05;607,912563933849
152918;1;1;45;47;4711;6;10;10; ; ; ; ; ;2;7;2; ;1;07;17;17;162,550992329363
152918;1;2;58;68;6820;1;48;48; ; ;900000; ; ;4;7;1;1;1;07;17;17;162,550992329363
152919;1;1;79;14;1410;4;60;30;6;1; ;150000;1;2;1;2; ;1;07;66;66;902,481328819505
152919;1;2;79;14;1410;6;32;12;6;1; ; ; ;2;1;2; ;1;07;66;66;902,481328819505
152920;1;1;45;47;4711;1;48;48; ; ;2000000; ; ;4;7;1;2;1;07;17;17;97,2655659223654
152920;1;2;45;47;4723;1;48;48; ; ;2000000; ; ;4;7;1;2;1;07;17;17;97,2655659223654
152922;1;4;58;80;8010;4;48;48; ; ; ;400000;1;1;2;2; ;1;07;08;08;228,124875101191
152922;1;5;59;86;8699;4;10;2;6;1; ;20000;1;1;2;2; ;1;07;08;08;228,124875101191
152922;1;6;02;43;4321;1;44;44; ; ;1500000; ; ;9;7;1;1;1;07;08;08;228,124875101191
152923;1;1;12;84;8412;4;40;40; ; ; ; ;1;9;7;1;2;1;07;08;08;834,807708554083
152923;1;2;51;56;5630;5;60;0;5;1; ;0;1;7;7;2; ;1;07;08;08;834,807708554083
152927;1;1;77;56;5619;4;44;44; ; ; ;500000;1;2;1;2; ;1;07;50;50;255,690595637809
152927;1;2;97;56;5619;6;14;14; ; ; ; ; ;2;1;2; ;1;07;50;50;255,690595637809
152928;1;2;58;85;8530;1;48;48; ; ;877803; ; ;9;7;1;2;1;07;05;05;809,118335465968
152933;1;1;85;95;9511;4;48;48; ; ; ;1200000;1;1;5;2; ;1;07;11;11;9401,99155326484
152934;1;3;45;47;4781;1;48;48; ; ;250000; ; ;2;6;2; ;1;07;52;52;344,322613462507
152938;1;3;45;47;4771;1;48;48; ; ;877803; ; ;9;7;1;2;1;07;66;66;172,621000430467
152938;1;4;97;82;8292;1;48;48; ; ;877803; ; ;4;7;1;2;1;07;66;66;172,621000430467
152939;1;1;54;97;9700;3;3;3; ; ;80000; ; ;1;2;2; ;1;07;76;76;882,472289096866
152941;1;1;53;56;5619;4;30;30; ; ; ;900000;1;2;1;2; ;1;07;11;11;5217,20899977201
152941;1;2;97;56;5619;4;20;20; ; ; ;500000;1;2;5;2; ;1;07;11;11;5217,20899977201
152943;1;1;58;80;8010;1;60;60; ; ; ; ; ;6;7;1;1;1;07;73;73;364,765785559138
152944;1;1;45;46;4663;4;44;44; ; ; ;1000000;1;1;5;1;1;1;07;50;50;153,487662060751
152944;1;2;45;47;4792;4;30;12;6;1; ;200000;1;1;1;2; ;1;07;50;50;153,487662060751
152945;1;2;99;96;9609;4;5;3;6;1; ;300000;1;1;5;2; ;1;07;05;05;1792,21161681368
152945;1;4;98;49;4921;4;78;78; ; ; ;700000;1;1;4;1;1;1;07;05;05;1792,21161681368
152948;1;1;85;43;4321;1;48;48; ; ;950000; ; ;6;7;1;1;1;07;66;66;1019,09901362014
152954;1;4;85;43;4322;1;48;35;6;1;550000; ; ;2;2;2; ;1;07;23;23;153,880868623137
152956;1;1;97;52;5224;4;40;24;6;1; ;400000;1;1;7;2; ;1;07;08;08;690,095434893391
152956;1;2;79;14;1410;4;30;0;6;1; ;0;1;1;1;2; ;1;07;08;08;690,095434893391
152959;1;1;98;49;4923;4;90;40;6;1; ;500000;1;1;4;2; ;1;07;50;50;338,422480907001
152962;1;1;99;38;3811;2;48;48; ; ;877803; ; ;9;6;1;2;1;07;05;05;682,635970473976
152962;1;3;59;46;4645;1;48;58; ; ;877803; ; ;9;7;1;2;1;07;05;05;682,635970473976
152968;1;1;45;47;4761;4;50;50; ; ; ;950000;1;1;5;2; ;1;07;11;11;7829,72043266506
152969;1;1;45;45;4542;1;40;40; ; ;600000; ; ;2;7;2; ;1;07;50;50;380,974388776871
152974;1;2;05;86;8691;1;48;48; ; ;1500000; ; ;3;7;1;2;1;07;05;05;739,668360403414
152974;1;3;98;49;4923;4;60;24;6;1; ;360000;1;2;4;1;2;1;07;05;05;739,668360403414
152974;1;4;95;86;8621;1;48;48; ; ;877803; ; ;9;7;1;2;1;07;05;05;739,668360403414
152974;1;6;40;46;4631;1;48;48; ; ;877803; ; ;2;7;1;1;1;07;05;05;739,668360403414
152980;1;1;55;81;8121;4;55;30;6;1; ;500000;1;1;5;2; ;1;07;66;66;520,996391856033
152981;1;1;95;41;4111;4;60;60; ; ; ;0;1;1;2;2; ;1;07;08;08;683,207452150259
152981;1;8;77;10;1081;1;48;48; ; ;599999; ; ;4;7;2; ;1;07;08;08;683,207452150259
152983;1;1;16;74;7410;4;40;40; ; ; ;3500000;1;1;1;1;1;1;07;76;76;784,532037790812
152983;1;2;32;84;8412;4;40;30;6;1; ; ;1;9;7;1;2;1;07;76;76;784,532037790812
152985;1;1;45;47;4792;4;60;32;6;1; ;210000;1;1;5;2; ;1;07;66;66;1504,83167883994
152992;1;1;45;47;4781;4;45;45; ; ; ;400000;1;1;6;2; ;1;07;23;23;153,26318562083
152992;1;2;53;56;5611;4;40;28;7; ; ;300000;1;1;1;2; ;1;07;23;23;153,26318562083
152994;1;1;11;84;8415;2;40;40; ; ;4500000; ; ;9;7;1;2;1;07;50;50;103,200188260383
152994;1;2;45;47;4792;1;30;8;6;1;80000; ; ;1;1;2; ;1;07;50;50;103,200188260383
152997;1;1;55;81;8121;4;40;25;6;1; ;520000;1;1;2;2; ;1;07;54;54;436,356366536239
153000;1;1;61;01;0122;4;50;50; ; ; ;1200000;1;2;8;2; ;1;07;66;66;328,82406624726
153000;1;3;42;61;6120;1;48;48; ; ;1600000; ; ;9;7;1;1;1;07;66;66;328,82406624726
153001;1;1;80;15;1521;1;45;24;6;1;400000; ; ;8;7;1;1;1;07;54;54;379,86506604456
153001;1;2;54;88;8890;1;40;20;6;1;700000; ; ;9;1;1;2;1;07;54;54;379,86506604456
153004;1;1;45;47;4711;1;48;48; ; ;877803; ; ;8;7;1;1;1;07;66;66;1031,31825937458
153006;1;1;33;47;4711;1;48;0;3; ;1100000; ; ;9;7;1;2;1;07;05;05;747,572236098227
153008;1;1;37;47;4773;1;48;48; ; ;878000; ; ;2;7;1;1;1;07;05;05;582,460980667668
153008;1;2;45;47;4792;4;48;16;6;1; ;100000;1;1;1;2; ;1;07;05;05;582,460980667668
153008;1;5;59;86;8622;1;48;48; ; ;878000; ; ;2;7;1;1;1;07;05;05;582,460980667668
153013;1;3;98;49;4923;4;48;30;6;1; ;300000;1;1;4;2; ;1;07;54;54;625,714882368313
153014;1;1;36;49;4921;1;55;35;6;1;500000; ; ;2;4;2; ;1;07;23;23;161,980787305651
153016;1;2;37;43;4322;1;48;48; ; ;877803; ; ;7;5;1;2;1;07;11;11;4033,43082165941
153016;1;3;98;49;4923;1;48;48; ; ;877803; ; ;8;4;1;2;1;07;11;11;4033,43082165941
153017;1;1;39;84;8424;4;48;48; ; ; ;1200000;1;6;7;1;1;1;07;11;11;3729,77418954231
153021;1;1;97;84;8412;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;11;11;5186,61255937688
153023;1;1;96;41;4111;4;50;18;6;1; ;0;1;1;1;2; ;1;07;08;08;591,556280880618
153023;1;3;97;52;5224;4;45;20;6;1; ;300000;1;1;7;2; ;1;07;08;08;591,556280880618
153026;1;1;57;96;9602;4;40;16;6;1; ;120000;1;1;2;2; ;1;07;54;54;464,110079923041
153026;1;2;95;41;4111;4;40;40; ; ; ;400000;1;1;9;2; ;1;07;54;54;464,110079923041
153034;1;1;59;86;8610;4;60;60; ; ; ;1263000;1;9;7;1;2;1;07;66;66;598,50460098707
153035;1;2;45;45;4512;4;40;40; ; ; ; ;1;1;6;2; ;1;07;17;17;120,547131150031
153035;1;4;97;27;2732;1;48;48; ; ;877802; ; ;8;7;1;1;1;07;17;17;120,547131150031
153040;1;2;70;20;2030;1;48;48; ; ;1400000; ; ;6;7;1;2;1;07;11;11;4033,43082165941
153041;1;1;45;47;4792;4;9;4;7; ; ;40000;1;1;2;2; ;1;07;54;54;372,151367509873
153041;1;2;84;45;4520;4;35;10;7; ; ;290000;1;2;7;2; ;1;07;54;54;372,151367509873
153042;1;1;99;38;3830;4;60;30;6;1; ;400000;1;1;6;2; ;1;07;11;11;7829,72043266506
153044;1;1;97;96;9609;4;24;24; ; ; ;0;1;1;5;2; ;1;07;54;54;383,125171754202
153044;1;2;54;97;9700;3;45;45; ; ;500000; ; ;1;2;2; ;1;07;54;54;383,125171754202
153044;1;3;59;86;8621;1;40;40; ; ;900000; ; ;4;7;1;1;1;07;54;54;383,125171754202
153045;1;2;59;97;9700;3;40;40; ; ;800000; ; ;1;2;1;1;1;07;54;54;391,692266210513
153047;1;3;16;96;9602;4;48;15;6;1; ;0;1;2;7;2; ;1;07;11;11;3604,8787968581
153056;1;1;84;45;4541;1;48;48; ; ;960000; ; ;9;7;1;2;1;07;50;50;210,357334385752
153056;1;2;39;86;8610;1;50;50; ; ;1800000; ; ;9;7;1;2;1;07;50;50;210,357334385752
153058;1;1;03;62;6201;4;70;70; ; ; ;0;1;1;7;2; ;1;07;11;11;5139,02729090397
153062;1;1;98;49;4921;4;40;40; ; ; ;700000;1;1;4;2; ;1;07;08;08;279,262401600235
153062;1;4;98;49;4921;4;40;20;6;1; ;200000;1;1;4;2; ;1;07;08;08;279,262401600235
153062;1;5;16;62;6201;4;40;20;6;1; ;200000;1;1;1;2; ;1;07;08;08;279,262401600235
153063;1;1;37;84;8413;2;40;0;5;1;1200000; ; ;9;5;1;2;1;07;52;52;58,3506721910675
153063;1;3;32;80;8010;1;48;48; ; ;980657; ; ;9;7;1;2;1;07;52;52;58,3506721910675
153066;1;1;13;85;8530;2;30;40; ; ;4250000; ; ;9;7;1;1;1;07;54;54;404,64942714633
153066;1;2;77;56;5619;4;48;0;7; ; ;0;1;1;2;2; ;1;07;54;54;404,64942714633
153066;1;5;41;47;4774;4;35;0;7; ; ;0;1;1;1;2; ;1;07;54;54;404,64942714633
153067;1;2;79;95;9529;4;48;24;6;1; ;0;1;1;2;2; ;1;07;11;11;3217,14171441297
153075;1;3;59;52;5221;4;56;56; ; ; ; ;1;2;7;2; ;1;07;17;17;225,791899371888
153076;1;1;02;71;7110;4;40;40; ; ; ;3500000;1;1;1;1;1;1;07;08;08;643,723968035908
153076;1;2;16;74;7410;4;48;24;6;1; ;1500000;1;1;7;1;1;1;07;08;08;643,723968035908
153078;1;1;42;47;4773;1;48;48; ; ;1000000; ; ;6;7;1;1;1;07;08;08;843,969591783911
153078;1;2;42;45;4511;1;48;48; ; ;1500000; ; ;8;7;1;1;1;07;08;08;843,969591783911
153079;1;1;59;86;8621;4;48;60; ; ; ;1200000;1;7;7;1;1;1;07;11;11;4715,54772097626
153080;1;3;03;82;8220;1;48;48; ; ;1200000; ; ;9;7;1;1;1;07;11;11;4166,98741762144
153090;1;1;21;10;1082;4;42;42; ; ; ;900000;1;3;7;2; ;1;07;54;54;200,403224402279
153090;1;2;77;10;1082;6;20;20; ; ; ; ; ;3;7;2; ;1;07;54;54;200,403224402279
153090;1;3;39;10;1082;6;30;30; ; ; ; ; ;3;7;2; ;1;07;54;54;200,403224402279
153090;1;4;97;10;1082;6;30;30; ; ; ; ; ;3;7;2; ;1;07;54;54;200,403224402279
153090;1;5;97;10;1082;6;30;30; ; ; ; ; ;3;7;2; ;1;07;54;54;200,403224402279
153091;1;1;41;47;4723;4;42;42; ; ; ;1100000;1;1;7;2; ;1;07;54;54;307,797542403557
153091;1;2;53;56;5611;1;50;50; ; ;560000; ; ;2;7;2; ;1;07;54;54;307,797542403557
153091;1;3;85;95;9522;4;40;8;6;1; ;180000;1;1;2;2; ;1;07;54;54;307,797542403557
153091;1;6;97;96;9609;4;48;48; ; ; ; ;1;1;4;2; ;1;07;54;54;307,797542403557
153094;1;1;59;86;8610;1;48;48; ; ;1200000; ; ;9;7;1;2;1;07;11;11;3815,53177797603
153094;1;2;61;01;0121;4;40;40; ; ; ;600000;1;1;8;2; ;1;07;11;11;3815,53177797603
153103;1;1;95;41;4111;1;44;20;6;1;250000; ; ;2;2;2; ;1;07;52;52;518,76205687873
153103;1;4;45;47;4792;4;24;16;6;1; ;100000;1;1;5;2; ;1;07;52;52;518,76205687873
153104;1;1;02;49;4921;1;48;48; ; ;0; ; ;9;7;1;1;1;07;11;11;4853,65802402073
153107;1;1;87;25;2511;1;48;30;6;1;250000; ; ;3;7;2; ;1;07;08;08;517,870144612854
153107;1;3;95;41;4111;4;48;24;6;1; ;700000;1;1;2;2; ;1;07;08;08;517,870144612854
153107;1;4;79;95;9529;4;30;6;6;1; ;25000;1;1;1;2; ;1;07;08;08;517,870144612854
153107;1;6;98;49;4921;4;48;48; ; ; ;650000;1;1;4;2; ;1;07;08;08;517,870144612854
153107;1;7;45;47;4789;4;20;20; ; ; ;70000;1;1;6; ; ;1;07;08;08;517,870144612854
153113;1;1;98;49;4921;4;80;60;6;1; ;900000;1;1;4;2; ;1;07;54;54;411,267997800769
153113;1;3;98;46;4631;1;48;42;2; ;1400000; ; ;9;4;1;1;1;07;54;54;411,267997800769
153114;2;1;97;52;5224;4;48;30;6;1; ;200000;1;1;6;2; ;1;07;54;54;210,327546953322
153114;3;1;53;56;5619;4;77;77; ; ; ;600000;1;1;6;2; ;1;07;54;54;210,327546953322
153114;3;2;53;56;5619;4;77;77; ; ; ;800000;1;1;6;2; ;1;07;54;54;210,327546953322
153114;4;1;97;46;4632;1;72;36;6;1;420000; ; ;2;5;1;1;1;07;54;54;210,327546953322
153116;1;1;21;14;1410;1;48;48; ; ;877803; ; ;5;7;1;1;1;07;11;11;4488,74714744398
153118;1;1;97;52;5224;4;40;40; ; ; ;400000;1;1;6;2; ;1;07;23;23;148,773076417012
153119;1;3;32;47;4711;1;48;48; ; ;877802; ; ;4;7;1;1;1;07;17;17;71,9832508923228
153120;1;1;19;84;8413;4;40;40; ; ; ;3900000;1;9;7;1;1;1;07;54;54;384,664646522539
153122;1;1;58;85;8544;1;48;48; ; ;920000; ; ;9;7;1;1;1;07;50;50;326,381720500665
153122;2;1;98;49;4921;4;98;60;6;1; ;600000;1;1;4;2; ;1;07;50;50;326,381720500665
153123;1;1;95;41;4111;4;48;12;7; ; ;180000;1;1;2;2; ;1;07;08;08;707,996715960511
153126;1;3;97;56;5611;1;54;40;6;1;840000; ; ;3;7;2; ;1;07;11;11;2520,08847525979
153128;1;1;02;20;2023;1;48;48; ; ;3000000; ; ;8;7;1;2;1;07;05;05;564,480041291977
153128;1;3;08;66;6619;1;60;60; ; ;3200000; ; ;9;7;1;1;1;07;05;05;564,480041291977
153132;1;2;13;85;8530;2;40;50; ; ;3000000; ; ;9;7;1;3;1;07;08;08;840,95384702471
153132;1;3;81;31;3110;4;48;0;5;1; ;0;1;1;2;2; ;1;07;08;08;840,95384702471
153132;1;7;11;68;6820;1;48;48; ; ; ; ; ;6;7;1;1;1;07;08;08;840,95384702471
153135;1;1;99;47;4721;1;25;8;6;1;100000; ; ;2;7;2; ;1;07;52;52;95,3152198138284
153136;1;2;33;47;4711;1;48;30;6;1;750000; ; ;9;7;1;2;1;07;08;08;560,962728828684
153143;1;1;57;96;9602;4;30;30; ; ; ;300000;1;1;1;2; ;1;07;66;66;221,913492106908
153143;1;4;79;14;1410;1;48;24;7; ;877803; ; ;9;7;1;1;1;07;66;66;221,913492106908
153144;1;3;81;31;3110;4;44;26;6;1; ;300000;1;1;7;2; ;1;07;52;52;330,703515885409
153144;1;4;58;80;8010;1;40;40; ; ;980657; ; ;9;7;1;1;1;07;52;52;330,703515885409
153144;1;5;84;45;4520;4;40;40; ; ; ;400000;1;1;7;2; ;1;07;52;52;330,703515885409
153146;1;1;97;52;5224;4;30;20;7; ; ;100000;1;1;6;2; ;1;07;54;54;380,852879851679
153148;1;1;97;96;9609;4;48;20;6;1; ;250000;1;1;5;2; ;1;07;54;54;469,947942563582
153148;1;4;97;96;9609;4;40;14;6;1; ;120000;1;1;5;2; ;1;07;54;54;469,947942563582
153149;1;3;03;25;2593;1;48;48; ; ;877802; ; ;9;7;1;1;1;07;17;17;169,217974919737
153152;1;2;58;80;8010;1;48;48; ; ;877803; ; ;9;7;1;2;1;07;66;66;275,551713842621
153153;1;1;33;66;6614;4;50;0;7; ; ;0;1;1;7;2; ;1;07;54;54;131,951474389461
153153;1;2;21;66;6614;5;56;0;7; ; ;0;1;2;7;2; ;1;07;54;54;131,951474389461
153155;1;1;21;45;4520;4;40;40; ; ; ;160000;1;1;7;2; ;1;07;54;54;286,544622225295
153157;1;3;97;21;2100;1;48;48; ; ;900000; ; ;9;7;1;1;1;07;08;08;281,566493903559
153158;1;1;45;47;4774;5;84;35;6;1; ;100000;1;3;7;2; ;1;07;50;50;227,775115396102
153158;1;2;62;01;0125;6;44;44; ; ; ; ; ;2;8;2; ;1;07;50;50;227,775115396102
153158;1;3;41;47;4774;5;70;40;6;1; ;100000;1;3;7;1;1;1;07;50;50;227,775115396102
153159;1;1;91;17;1702;4;30;30; ; ; ;0;1;2;1;2; ;1;07;50;50;335,334266911011
153159;1;2;83;25;2511;1;48;48; ; ;600000; ; ;2;7;2; ;1;07;50;50;335,334266911011
153159;1;3;91;17;1702;6;30;30; ; ; ; ; ;2;1;2; ;1;07;50;50;335,334266911011
153159;1;4;91;17;1702;6;12;12; ; ; ; ; ;2;1;2; ;1;07;50;50;335,334266911011
153160;1;1;84;33;3312;1;48;48; ; ;700000; ; ;3;8;2; ;1;07;52;52;217,942574566507
153160;1;3;11;45;4511;1;48;48; ; ;890000; ; ;6;7;1;1;1;07;52;52;217,942574566507
153160;1;4;97;47;4711;1;48;40;6;1;500000; ; ;2;7;2; ;1;07;52;52;217,942574566507
153164;1;1;55;68;6820;1;42;42; ; ;877800; ; ;5;7;1;1;1;07;54;54;285,203913292298
153165;1;1;03;28;2812;1;48;48; ; ;1450000; ; ;9;7;1;1;1;07;05;05;786,003140048793
153165;1;2;33;77;7730;1;48;48; ; ;1200000; ; ;6;7;1;1;1;07;05;05;786,003140048793
153166;1;1;58;68;6820;1;84;84; ; ;1000000; ; ;2;7;1;1;1;07;11;11;5254,44735322047
153166;1;2;45;47;4789;4;50;0;7; ; ;0;1;1;6;2; ;1;07;11;11;5254,44735322047
153171;1;1;39;78;7810;1;40;50; ; ;900000; ; ;8;7;1;1;1;07;11;11;1469,04452098167
153171;1;3;98;49;4921;4;72;72; ; ; ;800000;1;1;4;2; ;1;07;11;11;1469,04452098167
153174;1;1;32;84;8412;2;48;48; ; ; ; ; ;9;7;1;2;1;07;23;23;173,898026044665
153188;1;1;77;47;4711;1;48;60; ; ;877803; ; ;9;7;1;1;1;07;05;05;2156,20443947225
153189;1;1;13;85;8530;2;30;36; ; ;4200000; ; ;9;7;1;3;1;07;08;08;738,905069507826
153189;1;2;12;69;6910;4;48;6;7; ; ;2500000;1;1;1;1;1;1;07;08;08;738,905069507826
153194;1;3;95;41;4111;1;48;48; ; ;870000; ; ;2;2;2; ;1;07;66;66;249,052525862882
153200;1;2;59;96;9609;4;60;30;6;1; ;200000;1;1;5;2; ;1;07;23;23;130,212392850017
153200;1;3;41;47;4729;4;40;10;6;1; ;200000;1;1;1;2; ;1;07;23;23;130,212392850017
153200;1;4;38;82;8291;1;48;48; ; ;1200000; ; ;4;7;1;1;1;07;23;23;130,212392850017
153200;1;5;58;84;8423;2;48;0;1;1;1700000; ; ;9;6;1;3;1;07;23;23;130,212392850017
153208;1;1;80;15;1522;4;48;3;6;1; ;0;1;1;1;2; ;1;07;08;08;416,87979031543
153208;1;2;45;47;4782;4;48;0;6;1; ;0;1;1;6;2; ;1;07;08;08;416,87979031543
153208;1;6;45;47;4781;4;60;40;6;1; ;450000;1;1;6;2; ;1;07;08;08;416,87979031543
153209;1;1;41;47;4729;4;42;42; ; ; ;0;1;1;1;2; ;1;07;54;54;383,339141542459
153210;1;1;79;95;9529;4;2;2; ; ; ;0;1;1;1;2; ;1;07;11;11;2403,86618243836
153210;1;2;44;49;4921;1;48;48; ; ;803877; ; ;9;7;1;1;1;07;11;11;2403,86618243836
153212;1;2;55;94;9499;1;55;36;6;1;877803; ; ;6;7;1;1;1;07;52;52;337,783031855884
153212;1;4;95;43;4330;4;50;24;6;1; ;200000;1;1;2;2; ;1;07;52;52;337,783031855884
153212;1;8;95;43;4330;4;50;50; ; ; ;800000;1;1;2;2; ;1;07;52;52;337,783031855884
153216;1;1;85;95;9522;4;40;20;6;1; ; ;1;1;1;3; ;1;07;54;54;286,544622225295
153218;1;1;45;47;4799;4;32;32; ; ; ;1550000;1;1;5;2; ;1;07;66;66;657,826729675806
153219;1;1;19;88;8890;1;40;40; ; ;1000000; ; ;5;1;1;1;1;07;73;73;405,446318588229
153219;1;2;97;47;4711;1;48;48; ; ;950000; ; ;8;7;1;1;1;07;73;73;405,446318588229
153219;1;5;97;47;4711;1;48;48; ; ;877803; ; ;9;5;1;1;1;07;73;73;405,446318588229
153222;1;1;40;47;4752;1;48;48; ; ;1100000; ; ;3;7;1;1;1;07;73;73;497,456635145047
153225;1;1;21;52;5221;4;48;24;6;1; ;200000;1;1;7;2; ;1;07;05;05;771,382503418621
153226;1;1;98;02;0210;1;48;48; ; ;1100000; ; ;3;4;2; ;1;07;50;50;291,01622764272
153226;1;2;77;56;5619;4;24;24; ; ; ;0;1;2;1;2; ;1;07;50;50;291,01622764272
153226;1;3;77;56;5619;4;24;0;6;1; ;0;1;1;2;2; ;1;07;50;50;291,01622764272
