DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
593332,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,286.981.633.096.487
593332,2,1,8,80,1,4,3,,2,,2,,,,,8,2,1,8,286.981.633.096.487
593332,2,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,286.981.633.096.487
593332,2,3,8,80,1,4,3,,3,,2,,,,,8,2,1,8,286.981.633.096.487
593333,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,43.052.565.720.878
593333,2,1,8,80,1,4,2,,2,,2,,,,,9,2,1,8,43.052.565.720.878
593333,2,2,8,80,2,,,,2,,2,,2,,.,,,1,8,43.052.565.720.878
593333,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,43.052.565.720.878
593333,2,4,8,80,2,,,,2,,2,,2,,.,,,1,8,43.052.565.720.878
593334,1,4,8,80,1,4,2,,2,,2,,,,,8,2,1,8,239.161.869.172.829
593334,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,239.161.869.172.829
593334,1,6,8,80,1,4,3,,2,,2,,,,,8,2,1,8,239.161.869.172.829
593335,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,396.509.601.867.929
593335,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,396.509.601.867.929
593335,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,396.509.601.867.929
593336,1,1,8,80,1,4,2,,2,,2,,,,,9,2,1,8,366.169.020.483.119
593337,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,505.400.660.872.912
593337,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,505.400.660.872.912
593337,1,5,8,80,1,4,2,,2,,2,,,,,9,2,1,8,505.400.660.872.912
593337,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,505.400.660.872.912
593338,1,2,8,80,1,2,2,,2,,2,,,,,9,2,1,8,50.566.396.956.971
593339,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,378.709.713.328.341
593339,2,1,8,80,1,4,4,,3,,2,,,,,10,2,1,8,378.709.713.328.341
593339,2,2,8,80,2,,,,2,,2,,2,,.,,,1,8,378.709.713.328.341
593339,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,378.709.713.328.341
593339,2,5,8,80,2,,,,2,,2,,2,,.,,,1,8,378.709.713.328.341
593339,2,6,8,80,2,,,,2,,2,,2,,.,,,1,8,378.709.713.328.341
593342,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,487.458.053.252.597
593344,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,374.512.137.757.538
593344,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,374.512.137.757.538
593345,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,488.336.765.665.768
593345,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,488.336.765.665.768
593346,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,499.553.631.250.526
593347,1,2,8,80,1,4,0,,2,,2,,,,,5,2,1,8,461.075.914.285.125
593347,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,461.075.914.285.125
593348,1,3,8,80,1,4,3,,2,,2,,,,,8,2,1,8,413.256.150.361.467
593349,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,508.062.142.587.583
593349,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,508.062.142.587.583
593349,1,12,8,80,2,,,,2,,2,,2,,.,,,1,8,508.062.142.587.583
593349,1,13,8,80,2,,,,2,,2,,2,,.,,,1,8,508.062.142.587.583
593349,1,14,8,80,2,,,,2,,2,,2,,.,,,1,8,508.062.142.587.583
593349,1,15,8,80,2,,,,2,,2,,2,,.,,,1,8,508.062.142.587.583
593350,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,546.954.343.543.801
593350,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,546.954.343.543.801
593350,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,546.954.343.543.801
593351,1,2,8,80,1,4,0,,2,,2,,,,,8,2,1,8,373.603.963.419.716
593352,1,1,8,80,1,4,4,,3,,2,,,,,5,2,1,8,456.063.589.215.763
593352,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,456.063.589.215.763
593352,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,456.063.589.215.763
593352,1,4,8,80,1,4,2,,2,,2,,,,,8,2,1,8,456.063.589.215.763
593353,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,461.075.914.285.125
593353,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,461.075.914.285.125
593354,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,321.680.048.764.518
593355,1,1,8,80,1,4,4,,3,,2,,,,,8,2,1,8,364.411.595.656.777
593356,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,589.644.503.926.705
593358,1,2,8,80,1,4,0,,2,,2,,,,,9,2,1,8,487.358.969.686.612
593358,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,487.358.969.686.612
593358,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,487.358.969.686.612
593358,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,487.358.969.686.612
593359,1,2,8,80,1,4,4,,3,,2,,,,,9,2,1,8,323.285.494.955.955
593360,1,2,8,80,1,1,2,,2,,2,,,,,9,2,1,8,47.913.215.140.692
593361,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,43.544.960.096.691
593362,1,2,8,80,1,4,0,,2,,2,,,,,9,2,1,8,437.055.047.158.347
593362,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,437.055.047.158.347
593363,1,1,8,80,1,2,2,,2,,2,,,,,9,2,1,8,419.727.843.254.405
593363,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,419.727.843.254.405
593363,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,419.727.843.254.405
593364,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,485.589.298.364.362
593364,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,485.589.298.364.362
593364,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,485.589.298.364.362
593365,1,2,8,80,1,4,0,,2,,2,,,,,8,2,1,8,43.532.771.334
593365,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,43.532.771.334
593365,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,43.532.771.334
593366,1,5,8,80,1,3,3,,2,,2,,,,,4,2,1,8,513.282.405.270.744
593367,1,4,8,80,1,4,2,,2,,2,,,,,8,2,1,8,349.805.066.622.836
593367,1,5,8,80,1,4,4,,3,,2,,,,,10,2,1,8,349.805.066.622.836
593373,1,4,11,80,1,1,1,,2,,2,,,,,2,2,1,11,21.574.831.622.821
593376,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,283.103.042.124.955
593377,1,2,11,80,1,4,6,,2,,2,,,,,8,2,1,11,216.989.612.540.365
593378,1,1,11,80,1,4,3,,2,,2,,,,,4,2,1,11,200.027.853.658.715
593378,1,2,11,80,2,,,,2,,2,,1,3,,4,,1,11,200.027.853.658.715
593378,2,3,11,80,1,1,5,,2,,2,,,,,8,2,1,11,200.027.853.658.715
593378,2,4,11,80,2,,,,2,,2,,2,,.,,,1,11,200.027.853.658.715
593379,1,2,11,80,1,1,1,,2,,2,,,,,2,2,1,11,261.153.725.009.333
593380,1,3,11,80,1,1,7,,2,,2,,,,,2,2,1,11,236.355.373.588.926
593380,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,236.355.373.588.926
593388,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,2.714.504.653.132
593388,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,2.714.504.653.132
593389,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,243.931.128.698.199
593391,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,795.375.949.721.445
593395,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,83.321.274.251.982
593395,1,3,11,80,2,,,,2,,2,,1,1,,2,,1,11,83.321.274.251.982
593397,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,270.073.108.589.603
593397,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,270.073.108.589.603
593398,1,3,11,80,1,4,1,,2,,2,,,,,2,2,1,11,269.999.721.625.493
593400,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,800.000.195.226.009
593400,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,800.000.195.226.009
593402,1,1,11,80,1,4,4,,3,,2,,,,,10,2,1,11,177.591.245.866.527
593403,1,3,11,80,1,4,3,,2,,2,,,,,4,2,1,11,205.192.633.136.356
593405,1,1,11,80,2,,,,2,,2,,2,,.,,,1,11,247.507.981.427.718
593405,2,3,11,80,2,,,,2,,2,,2,,.,,,1,11,247.507.981.427.718
593406,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,885.982.418.403.816
593406,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,885.982.418.403.816
593409,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,284.862.053.494.753
593411,1,1,11,80,1,4,4,,3,,2,,,,,8,2,1,11,250.611.726.331.363
593411,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,250.611.726.331.363
593414,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,268.622.364.901.896
593417,1,2,11,80,1,2,2,,2,,2,,,,,9,2,1,11,251.697.939.015.841
593417,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,251.697.939.015.841
593417,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,251.697.939.015.841
593419,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,249.529.709.716.532
593422,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,250.907.066.440.129
593422,1,3,11,80,1,2,1,,2,,2,,,,,2,2,1,11,250.907.066.440.129
593423,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,265.597.995.149.939
593425,1,4,11,80,1,1,1,,2,,2,,,1,,2,1,1,11,256.825.385.497.888
593427,1,2,11,80,1,3,3,,2,,2,,,2,,8,1,1,11,211.471.366.770.697
593429,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,767.964.579.560.005
593433,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,199.193.123.794.015
593434,1,1,11,80,1,1,3,,2,,2,,,,,4,2,1,11,234.335.677.550.271
593434,1,3,11,80,2,,,,2,,2,,1,1,,5,,1,11,234.335.677.550.271
593434,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,234.335.677.550.271
593435,2,1,11,80,1,3,4,,3,,2,,,2,,8,1,1,11,197.306.868.464.121
593435,2,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,197.306.868.464.121
593436,1,1,11,80,1,3,3,,2,,1,400000,,,,4,2,1,11,616.448.646.271.858
593437,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,256.859.113.750.488
593438,1,1,11,80,1,3,3,,2,,2,,,,,4,2,1,11,180.924.640.141.134
593443,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,278.226.644.871.426
593444,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,226.679.774.962.736
593445,1,1,11,80,1,4,4,,3,,2,,,,,10,2,1,11,249.434.450.968.341
593445,1,6,11,80,2,,,,2,,2,,2,,.,,,1,11,249.434.450.968.341
593447,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,865.248.358.185.825
593447,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,865.248.358.185.825
593449,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,234.668.007.302.367
593450,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,202.068.686.237.301
593450,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,202.068.686.237.301
593451,1,1,11,80,1,4,4,,3,,2,,,,,10,2,1,11,205.262.415.357.472
593451,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,205.262.415.357.472
593451,1,4,11,80,1,2,1,,2,,2,,,,,2,2,1,11,205.262.415.357.472
593451,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,205.262.415.357.472
593453,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,2.714.504.653.132
593453,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,2.714.504.653.132
593455,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,258.399.011.562.138
593456,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,712.282.309.765.694
593456,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,712.282.309.765.694
593461,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,28.050.328.960.223
593461,1,5,11,80,1,4,2,,2,,2,,,,,9,2,1,11,28.050.328.960.223
593461,1,7,11,80,2,,,,2,,2,,2,,.,,,1,11,28.050.328.960.223
593462,1,1,11,80,2,,,,2,,2,,2,,.,,,1,11,803.464.112.240.799
593462,1,2,11,80,1,4,1,,2,,2,,,,,2,2,1,11,803.464.112.240.799
593463,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,256.825.385.497.888
593463,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,256.825.385.497.888
593464,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,26.132.668.912.054
593465,1,2,11,80,1,4,5,,2,,2,,,,,6,2,1,11,256.387.979.214.203
593467,1,2,11,80,1,2,2,,2,,2,,,,,9,2,1,11,23.321.726.361.466
593467,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,23.321.726.361.466
593468,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,187.693.885.519.255
593468,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,187.693.885.519.255
593470,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,270.073.108.589.603
593470,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,270.073.108.589.603
593471,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,225.662.645.045.318
593472,1,2,11,80,1,4,8,SE IVA PARA LA COSTA,2,,2,,,,,9,2,1,11,26.132.668.912.054
593474,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,203.515.825.182.013
593474,1,7,11,80,2,,,,2,,2,,2,,.,,,1,11,203.515.825.182.013
593475,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,197.843.857.199.572
593475,3,1,11,80,1,4,3,,2,,2,,,,,4,2,1,11,197.843.857.199.572
593475,3,2,11,80,1,4,3,,2,,2,,,,,4,2,1,11,197.843.857.199.572
593476,1,2,11,80,1,1,2,,2,,2,,,,,9,2,1,11,227.022.469.971.978
593477,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,24.660.203.215.813
593478,1,1,11,80,1,4,4,,3,,2,,,4,,8,1,1,11,192.268.576.106.017
593478,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,192.268.576.106.017
593481,1,3,11,80,1,1,1,,2,,2,,,,,2,2,1,11,232.134.149.294.191
593482,1,1,11,80,1,1,5,,2,,2,,,,,8,2,1,11,217.423.414.081.056
593482,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,217.423.414.081.056
593485,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,220.090.818.814.865
593485,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,220.090.818.814.865
593485,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,220.090.818.814.865
593489,1,2,11,80,1,1,3,,2,,1,98,,,,4,2,1,11,250.980.453.404.238
593489,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,250.980.453.404.238
593489,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,250.980.453.404.238
593490,1,4,11,80,1,4,3,,2,,2,,,,,4,2,1,11,234.767.584.449.465
593495,1,2,11,80,1,1,8,EMBARAZO,2,,2,,,1,POR  EMBARAZO,12,1,1,11,221.420.284.210.652
593495,1,3,11,80,1,1,3,,2,,2,,,,,4,2,1,11,221.420.284.210.652
593496,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,277.295.397.406.849
593497,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,262.777.432.808.247
593498,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,234.145.181.642.126
593498,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,234.145.181.642.126
593499,1,2,11,80,1,2,1,,2,,2,,,,POR  EMBARAZO,12,2,1,11,255.481.757.026.891
593500,1,1,11,80,1,4,4,,3,,2,,,,,4,2,1,11,186.596.608.123.576
593500,1,2,11,80,1,4,3,,2,,2,,,,,4,2,1,11,186.596.608.123.576
593501,1,3,11,80,1,1,1,,2,,2,,,,,2,2,1,11,250.980.453.404.238
593501,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,250.980.453.404.238
593502,1,3,11,80,1,3,0,,2,,2,,,1,,8,1,1,11,26.140.007.608.465
593503,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,273.734.044.224.109
593503,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,273.734.044.224.109
593505,1,1,11,80,2,,,,2,,2,,2,,.,,,1,11,216.662.071.180.466
593506,1,2,11,80,1,2,5,,2,,2,,,2,,6,1,1,11,174.645.928.556.169
593506,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,174.645.928.556.169
593510,1,2,11,80,1,4,8,POR  LA  EDAD,2,,2,,,,,8,2,1,11,193.848.087.186.415
593512,1,2,11,80,1,3,6,,2,,2,,,,,9,2,1,11,229.142.090.138.068
593512,1,4,11,80,2,,,,2,,2,,1,1,,8,,1,11,229.142.090.138.068
593513,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,239.422.944.361.493
593513,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,239.422.944.361.493
593514,1,4,11,80,1,1,8,POR EL ESTUDIO,2,,2,,,,,2,2,1,11,256.825.385.497.888
593515,1,1,11,80,1,4,6,,3,,2,,,,,4,2,1,11,186.596.608.123.576
593515,1,2,11,80,1,4,6,,3,,2,,,,,4,2,1,11,186.596.608.123.576
593517,1,1,11,80,1,4,3,,2,,2,,,,LOS  HIJOS  NO  LA  DEJAN  TRABAJAR,12,2,1,11,169.127.660.737.125
593518,1,3,11,80,1,1,7,,2,,2,,,,,2,2,1,11,204.602.544.245.477
593518,1,4,11,80,1,4,2,,2,,2,,,,,9,2,1,11,204.602.544.245.477
593520,1,1,11,80,1,4,4,,3,,2,,,4,,8,1,1,11,222.608.480.367.378
593520,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,222.608.480.367.378
593520,1,7,11,80,2,,,,2,,2,,2,,.,,,1,11,222.608.480.367.378
593521,1,1,11,80,1,4,4,,3,,2,,,,,8,2,1,11,180.924.640.141.134
593521,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,180.924.640.141.134
593522,1,1,11,80,1,4,4,,3,,2,,,,,8,2,1,11,180.924.640.141.134
593524,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,224.240.629.402.694
593524,1,6,11,80,2,,,,2,,2,,2,,.,,,1,11,224.240.629.402.694
593525,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,249.603.096.680.641
593526,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,169.127.660.737.125
593526,1,3,11,80,1,1,1,,2,,2,,,,,2,2,1,11,169.127.660.737.125
593527,1,2,11,80,1,1,2,,2,,2,,,,,9,2,1,11,262.777.432.808.247
593527,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,262.777.432.808.247
593528,1,2,11,80,1,3,4,,3,,2,,,2,,1,1,1,11,211.634.337.154.579
593528,1,4,11,80,1,2,1,,2,,2,,,1,,2,1,1,11,211.634.337.154.579
593528,1,5,11,80,1,1,1,,2,,2,,,,,2,2,1,11,211.634.337.154.579
593531,1,1,11,80,2,,,,2,,2,,2,,.,,,1,11,210.990.103.198.024
593532,1,1,11,80,1,4,4,,3,,2,,,,,9,2,1,11,186.596.608.123.576
593532,1,2,11,80,1,4,4,,3,,2,,,,,9,2,1,11,186.596.608.123.576
593533,1,4,11,80,1,4,6,,3,,2,,,1,,9,1,1,11,209.243.513.022.566
593534,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,250.907.066.440.129
593536,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,249.603.096.680.641
593539,1,1,11,80,1,4,4,,3,,2,,,,,8,2,1,11,193.848.087.186.415
593539,1,2,11,80,1,4,2,,2,,2,,,,,1,2,1,11,193.848.087.186.415
593542,2,2,11,80,1,4,0,,2,,2,,,2,,8,1,1,11,284.594.629.865.484
593544,1,1,11,80,1,4,3,,3,,2,,,,,4,2,1,11,220.323.006.814.972
593545,1,1,11,80,1,4,2,,2,,2,,,,,9,2,1,11,142.395.591.954.843
593545,1,3,11,80,1,4,5,,2,,2,,,,,2,2,1,11,142.395.591.954.843
593547,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,220.323.006.814.972
593548,1,1,11,80,1,4,4,,3,,2,,,,,10,2,1,11,219.637.210.770.849
593549,1,1,11,80,2,,,,2,,2,,2,,.,,,1,11,283.258.003.049.425
593549,1,2,11,80,1,1,8,POR QUE FUE DETENIDO,2,,2,,,,ESTA  DETENIDO,12,2,1,11,283.258.003.049.425
593549,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,283.258.003.049.425
593549,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,283.258.003.049.425
593551,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,222.661.580.522.806
593552,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,185.387.006.683.568
593552,2,3,11,80,2,,,,2,,2,,2,,.,,,1,11,185.387.006.683.568
593553,1,1,11,80,1,4,4,,3,,2,,,,,10,2,1,11,186.400.138.581.448
593553,1,3,11,80,1,1,5,,2,,2,,,1,POR FALTA DE  DINERO  PARA TRANSPORTES,12,1,1,11,186.400.138.581.448
593553,1,6,11,80,1,4,4,,3,,2,,,,,10,2,1,11,186.400.138.581.448
593554,1,1,11,80,1,1,8,POR  QUE  SE  TRASTIO  Y  TERMINO EL  NEGOCIO  QUE  TENIA,2,,2,,,,,8,2,1,11,227.219.461.936.016
593556,1,2,11,80,1,1,1,,2,,2,,,1,,2,1,1,11,258.399.011.562.138
593557,1,3,11,80,1,1,5,,2,,2,,,1,,9,1,1,11,324.783.062.525.499
593557,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,324.783.062.525.499
593558,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,232.884.933.862.564
593558,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,232.884.933.862.564
593563,1,1,11,80,1,4,4,,3,,2,,,3,,11,1,1,11,200.967.804.098.627
593563,1,2,11,80,1,4,4,,3,,2,,,,,10,2,1,11,200.967.804.098.627
593565,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,268.622.364.901.896
593566,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,222.465.311.182.153
593566,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,222.465.311.182.153
593566,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,222.465.311.182.153
593569,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,217.336.105.367.671
593571,1,2,11,80,1,4,2,,2,,2,,,,,4,2,1,11,195.269.640.628.529
593571,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,195.269.640.628.529
593573,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,22.965.591.043.192
593576,1,2,11,80,1,1,1,,2,,1,50000,,,,2,2,1,11,306.114.200.802.656
593576,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,306.114.200.802.656
593576,1,5,11,80,1,2,3,,2,,2,,,,,4,2,1,11,306.114.200.802.656
593577,1,2,11,80,1,1,8,ESTA EMBARAZADA Y SE ENFERMA DE LAS VENAS SI SE  ESTA MUCO TIEMPO PARADA,2,,2,,,,EMBARAZO,12,2,1,11,241.820.513.898.498
593579,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,26.140.007.608.465
593581,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,205.192.633.136.356
593586,1,1,11,80,1,2,0,,2,,2,,,,,11,2,1,11,210.990.103.198.024
593587,1,1,11,80,1,4,4,,3,,2,,,3,,8,1,1,11,154.192.571.358.851
593587,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,154.192.571.358.851
593588,1,1,11,80,1,2,2,,2,,2,,,,,9,2,1,11,243.577.662.406.172
593589,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,180.924.640.141.134
593590,1,1,11,80,1,3,3,,3,,2,,,2,,4,1,1,11,184.655.417.198.466
593591,1,4,11,80,1,1,5,,2,,2,,,,,2,2,1,11,303.839.576.520.371
593591,1,6,11,80,2,,,,2,,2,,2,,.,,,1,11,303.839.576.520.371
593591,3,2,11,80,1,1,1,,2,,2,,,,,2,2,1,11,303.839.576.520.371
593591,3,3,11,80,2,,,,2,,2,,2,,.,,,1,11,303.839.576.520.371
593592,1,1,11,80,2,,,,2,,2,,2,,.,,,1,11,236.218.328.137.172
593592,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,236.218.328.137.172
593593,1,3,11,80,1,2,3,,3,,2,,,,,4,2,1,11,186.924.149.483.475
593594,1,2,11,80,1,2,3,,2,,2,,,,,9,2,1,11,26.717.162.121.419
593595,1,3,11,80,1,1,1,,2,,2,,,,,2,2,1,11,322.845.161.481.992
593595,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,322.845.161.481.992
593596,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,261.277.193.708.105
593596,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,261.277.193.708.105
593596,1,5,11,80,1,1,0,,2,,2,,,,,8,2,1,11,261.277.193.708.105
593597,1,4,11,80,1,4,2,,2,,2,,,,,9,2,1,11,2.508.539.662.847
593597,1,8,11,80,2,,,,2,,2,,2,,.,,,1,11,2.508.539.662.847
593598,1,2,11,80,1,4,2,,2,,2,,,,,8,2,1,11,200.949.619.220.441
593599,1,2,11,80,1,4,2,,2,,2,,,1,,9,1,1,11,235.729.230.729.532
593602,1,2,11,80,1,4,0,,2,,2,,,,,9,2,1,11,224.211.901.357.611
593606,1,1,11,80,1,4,4,,3,,2,,,,,8,2,1,11,184.258.034.415.741
593606,1,2,11,80,1,1,4,,3,,2,,,,,4,2,1,11,184.258.034.415.741
593608,1,1,11,80,1,4,2,,3,,2,,,,,9,2,1,11,210.990.103.198.024
593609,1,1,11,80,2,,,,3,,2,,2,,.,,,1,11,210.990.103.198.024
593612,1,2,11,80,1,1,8,CAMBIO DE PAIS,2,,2,,,1,,9,1,1,11,274.393.910.031.436
593613,1,2,11,80,1,1,3,,2,,2,,,,,4,2,1,11,19.959.044.737.503
593615,1,2,13,80,2,,,,2,,2,,2,,.,,,1,13,280.316.855.110.263
593615,1,3,13,80,2,,,,2,,2,,2,,.,,,1,13,280.316.855.110.263
593615,1,4,13,80,2,,,,2,,2,,2,,.,,,1,13,280.316.855.110.263
593615,1,6,13,80,2,,,,2,,2,,2,,.,,,1,13,280.316.855.110.263
593616,1,1,13,80,1,3,8,Por  dedicarse  al  ron y  a  las  maquinitas,2,,2,,,,,11,2,1,13,273.609.110.103.713
593616,1,4,13,80,2,,,,2,,2,,2,,.,,,1,13,273.609.110.103.713
593616,1,5,13,80,2,,,,2,,2,,2,,.,,,1,13,273.609.110.103.713
593617,1,3,13,80,2,,,,2,,2,,2,,.,,,1,13,231.649.294.147.907
593617,1,4,13,80,2,,,,2,,2,,2,,.,,,1,13,231.649.294.147.907
