DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
609969,1,4,5,60,2,,,,,,,,,,30,3,,1,,240000,2,,,1,300000,1,110000,2,,1,45000,,,,,,,,2,2,,2,2,2,,,2,20000,,,,1,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,20,2,,,,,,2,1,,,,1,1,3,2,1,1,,,,,,,,,2,1,18,1,,2,,,,,4,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,2,2,3,3,2,2,2,3,3,10,REBUSCARIA OTRO EMPLEO,1,,9500,54,95,,,5,137.862.862.604.376
609970,1,2,5,60,1,1,,,1,1,,2,2,2,180,1,,1,,0,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,0,1,,2,,,,,,,,,7,7,,,,2,,,,1,,,1,,,,,,,1,1,84,4,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,3,3,2,2,2,3,3,,1,,8050,13,80,,,5,15.128.039.856.379
609970,1,4,5,60,2,,,,,,,,,,2,1,,1,,1000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,1000000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,6,,1,,7412,21,74,,,5,15.128.039.856.379
609971,1,3,5,60,1,2,1,,1,1,,2,1,1,108,3,,1,,420000,2,,,1,300000,1,120000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,11,48,,.,48,,,2,,,,,,,,,1,1,,,,1,2,3,9,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,9500,54,95,,,5,152.450.933.617.823
609973,1,1,5,60,1,2,1,,1,1,,2,2,1,108,1,,7,LA LLAMARON A LA EMPRESA ANTERIOR,5000000,2,,,1,300000,2,,1,60000,2,,,,,,,,,2,2,,2,2,2,,,2,2000000,,,,1,2,2,1,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,7,,,,1,1,1,19,1,1,1,,,,,,,,1,1,96,1,,2,,,,,0,,50,,18,2,40,,,8,6,,10,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,1,2,3,2,2,4,3,10,REBUSCARIA OTRO EMPLEO,1,,6340,30,63,,,5,811.443.434.304.849
609973,1,2,5,60,1,2,1,,1,1,,2,2,1,222,1,,2,,7000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,1,8,5,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,5,,,,1,1,1,18,1,1,1,,,,,,,,1,1,144,1,,2,,,,,6,,15,,,,,,,,,15,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,10,REB,1,,6512,21,65,,,5,811.443.434.304.849
609974,1,1,5,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1600000,1,,3,,12,50,,.,50,,,2,,,,,,,,,1,5,,,,2,,,,1,,,,,,1,,,,2,1,180,2,,2,,,,,36,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,1,,7499,43,74,,,5,725.787.550.192.359
609976,1,1,5,60,2,,,,,,,,,,660,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2000000,1,,1,,12,48,,.,48,,,1,8,17,2,,,,,,7,7,,,,2,,,,1,,,,1,,,,,,2,1,60,5,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,1,,7010,21,70,,,5,862.044.730.653.012
609977,1,1,5,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6000000,1,,3,,12,48,,.,48,,,1,8,19,2,,,,,,2,7,,,,1,1,2,20,1,1,1,,,,,,,,2,1,180,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,1,2,1,1,3,1,2,3,3,10,REBUSCARIA OTRO EMPLEO,1,,8513,6,85,,,5,769.804.576.487.389
609977,1,2,5,60,1,2,1,,1,2,,2,1,1,192,1,,1,,950000,2,,,2,,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,1200000,2,2,1,2,,,,,,,,,,,12,24,1,,24,,,1,8,16,2,,,,,,4,7,,,,1,1,1,14,1,1,1,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,16,1,1,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,10,REBUSCARIA OTRO EMPLEO,1,,8511,6,85,,,5,769.804.576.487.389
609977,1,5,5,60,1,2,2,12,1,1,,2,1,1,36,3,,1,,320000,2,,,1,300000,1,120000,2,,1,35000,,50800,,,,2,,1,2,,2,2,2,,,2,,,,160000,2,2,1,2,,,,,,,,,,,9,48,,.,48,,,1,6,20,2,,,,,,1,1,,,,1,1,3,1,1,1,,,,,,,,,1,1,36,1,,2,,,,,6,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,1,,9500,54,95,,,5,769.804.576.487.389
609978,1,2,5,60,1,1,,,1,1,,2,1,1,24,3,,1,,400000,2,,,1,160000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,400000,2,2,1,2,,,,,,,,,,,12,40,,.,40,,,1,8,18,2,,,,,,1,1,,,,1,2,3,5,1,1,,,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,5,,1,,9500,54,95,,,5,130.862.126.181.068
609979,1,1,5,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,600000,1,,3,,12,48,,.,48,,,1,8,18,2,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,10,2,1,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,6340,44,63,,,5,97.726.095.113.816
609981,1,1,5,60,1,2,2,6,1,1,,2,2,2,168,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1200000,1,,3,,12,52,,.,52,,,1,7,17,2,,,,,,9,9,,,,1,2,2,6,1,1,,,,1,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,2,1,2,1,2,2,1,2,2,,2,1,,2,2,2,3,3,2,2,2,3,2,,1,,2030,95,20,,,5,196.294.375.980.771
609982,1,1,5,60,2,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,300000,1,,1,,12,50,,.,50,,,2,,,,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,3,,1,2007,1,10,2,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,,3,3,4,3,3,2,2,2,3,6,,1,,5233,45,52,,,5,189.821.219.663.137
609982,1,2,5,60,1,2,1,,1,1,,2,1,1,12,1,,1,,1200000,2,,,1,60000,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,1100000,2,2,1,1,19,18,,,,,,,,,12,48,,.,48,,,1,7,18,2,,,,,,7,7,,,,1,1,1,15,1,1,1,,,,,,,,1,1,36,1,,2,,,,,1,,3,,,,,,,,,3,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,1,2,2,2,1,1,2,,2,1,,3,3,2,2,2,3,2,3,3,1,,1,,1810,16,18,,,5,189.821.219.663.137
609983,1,1,5,60,1,2,1,,1,1,,2,1,1,174,1,,1,,3000000,2,,,1,150000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,2900000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,6,15,2,,,,,,9,7,,,,1,1,1,15,1,1,,,,,,,,,1,1,1,4,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,2930,70,29,,,5,168.606.187.837.494
609983,1,2,5,60,1,2,1,,1,1,,1,1,1,144,2,,1,,1600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,800000,1800000,2,1,1,2,,,,,,,,,,,12,40,,.,40,,,1,7,13,2,,,,,,9,7,,,,1,3,1,15,1,1,,,,,,,,,1,1,1,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,800000,1,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,4,1,,1,,8043,13,80,,,5,168.606.187.837.494
609984,1,1,5,60,1,2,1,,1,1,,2,1,2,384,1,,1,,2200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,5000000,,,,1,2,2,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,2,4,,,,1,2,3,0,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,2,2,2,2,2,2,1,2,2,,2,1,,2,3,2,3,2,3,2,2,2,5,,1,,6041,98,60,,,5,192.353.876.017.925
609984,1,3,5,60,2,,,,,,,,,,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1000000,1,,3,,12,48,,.,48,,,2,,,,,,,,,2,5,,,,2,,,,1,,,,,,,,1,,2,1,132,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,1,2007,1,10,1,1,1,1,2,1,2,2,2,2,2,2,1,SECTOR EN DIFICULTADES,1,1,,4,3,2,3,3,2,2,3,3,9,,1,,6041,21,60,,,5,192.353.876.017.925
609984,1,4,5,60,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,0,1,,1,,1,24,1,,2,6,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,1,8,2,1,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,3,3,,1,,7430,16,74,,,5,192.353.876.017.925
609985,1,1,5,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,20000,1,,3,,12,40,,.,40,,,1,8,20,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,10,2,1,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,3,8,,1,,5225,41,52,,,5,876.051.380.543.056
609985,1,2,5,60,2,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,,1,,12,25,1,,25,,,2,,,,,,,,,6,4,,,,2,,,,1,,,,,,,,1,,1,1,36,4,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,20,2,1,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,3,10,REBUSCARIA OTRO EMPLEO,1,,6021,98,60,,,5,876.051.380.543.056
609985,1,3,5,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,,1,,10,40,,.,40,,,1,5,17,2,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,1,20,2,1,1,1,2,1,2,1,2,2,2,2,1,QUIERE TENER PRESTACIONES,1,1,,3,3,2,3,3,2,2,2,3,10,REBUSCARIA OTRO EMPLEO,1,,6031,98,60,,,5,876.051.380.543.056
609986,1,1,5,60,1,1,,,1,1,,2,2,1,12,1,,1,,560000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,550000,2,2,1,1,21,19,,,,,,,,,12,48,,.,48,,,1,8,19,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,,10,,,,,,,,,10,,2,2,2,,,,2,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,2,5,,1,,5231,45,52,,,5,666.985.197.184.528
609987,1,1,5,60,1,2,1,,1,1,,2,1,1,45,1,,1,,461500,1,120000,2,1,40000,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,700000,,,433700,1,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,20,4,2,,,,,,5,11,ESTACIONES Y TRENES DEL METRO,,,1,1,1,4,1,1,,,,,,,,,1,1,9,1,,2,,,,,36,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,15,2,1,1,1,2,1,2,2,2,1,1,2,1,NO LE GUSTA EL HORARIO DE TRABAJO,2,1,,2,2,2,2,2,4,2,3,2,10,REBUSCARIA OTRO EMPLEO,1,,7430,3,74,,,5,66.995.980.005.387
609987,1,2,5,60,1,2,1,,1,1,,2,1,1,16,1,,2,,461500,2,,,2,,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,433700,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,10,20,2,,,,,,9,7,,,,1,1,1,1,1,1,,,,,,,,,1,1,6,4,,2,,,,,0,,,,,,,,,,,,,2,1,1,20000,,,2,,,1,,,,2,,,,1,1,1,1,1,2,2,2,1,2,1,HORARIOS INCOMPATIBLES CON EL HOGAR,1,1,,2,3,2,3,2,3,2,2,2,5,,1,,5211,45,52,,,5,66.995.980.005.387
609987,1,3,5,60,1,1,,,1,1,,2,2,2,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,,3,,12,7,1,,7,,,1,9,16,2,,,,,,2,2,,,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,35,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,3,2,3,3,2,2,2,3,8,,1,,7493,54,74,,,5,66.995.980.005.387
609988,1,1,5,60,2,,,,,,,,,,120,1,,1,,461500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,10,50,,.,50,,,1,7,17,1,7,15,2,,,4,9,,,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,1,1,,3,2,2,3,3,2,2,2,3,8,,1,,4521,95,45,,,5,801.170.313.842.107
609988,1,3,5,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,15000,1,,1,,9,15,1,,0,6,,2,,,,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,25,1,1,1,1,2,1,2,1,2,2,2,2,1,QUIERE TENER PRESTACIONES,1,1,,3,3,1,3,3,2,2,2,3,3,,1,,9302,57,93,,,5,801.170.313.842.107
609989,1,1,5,60,1,2,1,,1,1,,1,1,1,384,2,,1,,1300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,1300000,650000,2,1,1,2,,,,,,,,,,,12,40,,.,40,,,1,12,19,2,,,,,,7,7,,,,1,3,1,31,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,10,REBUSCARIA OTRO EMPLEO,1,,8046,13,80,,,5,789.962.525.434.962
609990,1,1,5,60,1,2,1,,1,1,,2,1,1,12,1,,2,,900000,2,,,2,,2,,2,,2,,,50800,45000,,2,2,,1,1,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,9,19,2,,,,,,3,7,,,,1,2,1,0,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,3,3,5,,1,,5233,45,52,,,5,559.194.747.321.626
609990,1,2,5,60,1,2,1,,1,1,,2,1,1,8,1,,1,,461500,2,,,1,20000,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,210000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,3,7,,,,1,2,1,0,1,1,,,,,,,,,1,1,6,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5233,45,52,,,5,559.194.747.321.626
609990,1,6,5,60,1,1,,,1,1,,2,2,2,1,3,,1,,0,2,,,1,300000,1,90000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,1,48,,.,48,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,10,REBUSCARIA OTRO EMPLEO,1,,9500,54,95,,,5,559.194.747.321.626
609991,1,1,5,60,2,,,,,,,,,,96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,400000,1,,3,,12,48,,.,48,,,2,,,,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,1,144,2,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,3,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,1810,21,18,,,5,693.451.407.830.464
609991,1,2,5,60,2,,,,,,,,,,89,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,500000,1,,3,,12,48,,.,48,,,1,9,17,2,,,,,,3,1,,,,2,,,,1,,,1,,,,,,,2,1,24,1,,2,,,,,30,,,,,,,,,,,,,,2,,,,,,,,1,,1,2007,1,15,2,1,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,5,,1,,1810,21,18,,,5,693.451.407.830.464
609991,1,4,5,60,2,,,,,,,,,,3,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,3,24,1,,24,,,2,,,,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,1,20,2,1,2,,,,,,,,,,,,,,,2,3,2,2,3,2,2,3,3,3,,1,,1810,97,18,,,5,693.451.407.830.464
609992,1,2,5,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,650000,1,,3,,11,40,,.,40,,,2,,,,,,,,,3,2,,,,2,,,,1,,,,,1,,,,,1,1,9,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,3,1,2,3,3,5,,1,,1810,33,18,,,5,704.738.350.998.276
609992,1,3,5,60,1,2,1,,1,1,,2,1,1,63,1,,1,,850000,2,,,1,144000,2,,2,,2,,,,16000,,2,,,2,1,,2,2,2,,,2,,,,600000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,22,6,2,,,,,,9,7,,,,1,1,1,5,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,4,4,5,,1,,1810,79,18,,,5,704.738.350.998.276
609992,1,4,5,60,1,2,2,4,2,1,,2,1,2,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,612000,1,,3,,12,48,,.,48,,,2,,,,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,1,18,1,,2,,,,,12,2,,,,,,,,,,,,,1,,,,,,,,10,,,,1,40,1,1,1,1,2,2,2,1,2,2,2,2,1,YA NO TRABAJA,1,1,,2,2,2,2,3,2,2,2,2,8,,1,7491,5521,53,55,7491,74,5,704.738.350.998.276
609993,1,1,5,60,1,2,1,,1,1,,2,1,1,48,1,,1,,946000,2,,,1,52000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,946000,2,2,1,2,,,,,,,,,,,12,40,,.,40,,,1,8,15,2,,,,,,7,7,,,,1,1,1,9,1,1,,,,,,,,,1,1,24,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,10,2,1,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,8043,13,80,,,5,749.027.013.287.594
609993,1,2,5,60,1,1,,,1,1,,2,1,1,36,1,,1,,550000,2,,,2,,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,420000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,9,19,2,,,,,,2,7,,,,3,,,,,,,,,,,,,,1,1,60,5,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,1,QUIERE TENER NEGOCIO PROPIO,1,1,,2,2,2,2,2,2,2,2,3,10,DE LA PENSION,1,,5139,45,51,,,5,749.027.013.287.594
609994,1,1,5,60,1,2,1,,1,1,,2,1,1,432,1,,1,,1360000,2,,,1,300000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,1200000,2,2,1,2,,,,,,,,,,,11,48,,.,48,,,2,,,,,,,,,9,7,,,,1,2,1,36,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,20,2,1,2,,,,,,,,,,,,,,,1,3,2,1,1,2,1,3,4,4,,1,,1710,75,17,,,5,106.493.092.143.921
609994,1,5,5,60,2,,,,,,,,,,384,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,,3,,12,60,,.,60,,,2,,,,,,,,,6,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,1,2,2,2,2,2,2,,2,1,,2,3,2,3,3,2,2,3,3,3,,1,,5020,84,50,,,5,106.493.092.143.921
609995,1,4,5,60,1,1,,,1,1,,2,1,1,48,1,,1,,461500,1,150000,2,2,,2,,2,,2,,,50800,16000,,2,2,,1,1,,2,2,1,100000,2,2,,,,433700,2,2,1,2,,,,,,,,,,,12,50,,.,50,,,1,8,18,2,,,,,,4,7,,,,1,2,1,4,1,1,,,,,,,,,1,1,1,4,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,3,3,6,,1,,5020,84,50,,,5,107.112.785.106.876
609996,1,1,5,60,2,,,,,,,,,,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,0,1,,1,,9,48,,.,48,,,1,6,18,2,,,,,,3,1,,,,2,,,,1,,,,,1,,,,,2,1,108,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,1,2007,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,5,,1,,1810,21,18,,,5,105.712.214.561.182
609996,1,2,5,60,2,,,,,,,,,,72,1,,1,,130000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,9,24,2,,24,,,2,,,,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,1810,79,18,,,5,105.712.214.561.182
609996,1,3,5,60,2,,,,,,,,,,72,1,,1,,461500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,9,48,,.,48,,,1,7,16,2,,,,,,3,1,,,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,1810,79,18,,,5,105.712.214.561.182
