DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
2009215;1;2;1;70;76;8;54;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;76;808,361177893785
2009218;1;3;1;70;76;2;48;1; ;2;52;1; ;6;9;DE SU BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;18;1;1;1810;76;831,096160390983
2009219;1;2;1;70;76;4;48;1; ;2;39;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;1;5234;76;954,774716884177
2009222;1;5;1;70;76;8;48;1; ;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;76;743,252741618164
2009223;1;2;1;70;76;52;48;1; ;2;8;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;2;4521;76;941,039252439
2009224;1;2;1;70;76;39;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;76;843,709460074265
2009226;1;2;1;70;76;13;48;1; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;97;63;1;1;6310;76;794,337288428432
2009227;1;5;1;70;76;17;60;1; ;2;17;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;76;1206,5112349493
2009230;1;2;1;70;76;5;30;4; ;2;2;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;1;9302;76;916,30554154591
2009232;1;2;1;70;76;13;30;1; ;2;13;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8512;76;997,714683474786
2009237;1;1;1;70;76;3;48;1; ;2;4;1; ;6;9;PARTICULAR; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;77;51;1;1;5125;76;899,946005300167
2009239;1;5;1;70;76;4;56;1; ;2;6;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;70;1;1;7020;76;1122,85642137559
2009241;2;1;2;70;76;1;56;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;15;1;1;1551;76;1314,3720537616
2009255;1;1;1;70;76;8;48;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;74;1;1;7412;76;1169,53779659977
2009260;1;3;1;70;76;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;17; ; ;1;1; ;76;769,83317196303
2009262;1;2;1;70;76;8;48;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;76;582,267555241318
2009262;2;1;2;70;76;12;48;1; ;2;16;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;17;1;1;1743;76;582,267555241318
2009262;2;2;2;70;76;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;76;582,267555241318
2009609;1;3;1;70;50;4;48;1; ;2;4;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;45;45;52;1;1;5233;50;38,8836261531863
2009646;1;2;1;70;73;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;73;274,579221856113
2013136;1;1;1;70;05;52;48;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;98;60;1;2;6022;05;1070,50048204199
2013138;1;1;1;70;05;10;60;4; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;51;1;1;5125;05;1030,04639377126
2013139;1;2;1;70;05;32;48;1; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;59;54;95;1;2;9500;05;1143,71423637357
2013143;1;2;1;70;05;24;96;1; ;2;24;2; ;9;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;03;03;75;1;2;7512;05;1206,66851765302
2013143;1;3;1;70;05;24;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;74;1;2;7499;05;1206,66851765302
2013144;1;2;1;70;05;52;48;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4542;05;1017,5874164644
2013178;1;3;1;70;05;104;60;4; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;11;74;1;2;7412;05;1366,01985260821
2013179;1;2;1;70;05;11;48;1; ;2;11;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;05;241,32756225179
2013182;1;2;1;70;05;4;48;1; ;2;4;2; ;9;5; ; ; ; ;1; ;1; ; ; ; ;1;620000;2;07;07;85;1;1;8512;05;1403,49561895022
2013182;1;3;1;70;05;28;24;1; ;2;28;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;83;29;1;2;2923;05;1403,49561895022
2013189;1;3;1;70;05;208;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;05;263,681988007359
2013199;1;1;1;70;05;144;60;1; ;2;144;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1921;05;939,618276290484
2013200;1;5;1;70;05;16;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;74;1;2;7499;05;1161,14989357874
2013206;1;3;1;70;05;24;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;89;26;1;2;2610;05;1198,54122959704
2013209;1;2;1;70;05;3;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;370000;2;45;39;74;1;1;7412;05;951,618564400751
2013212;1;2;1;70;05;12;48;1; ;2;12;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;33;33;65;1;1;6512;05;1226,87349506846
2013214;1;1;1;70;05;16;48;4; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5155;05;934,886846966106
2013221;1;2;1;70;05;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;690,352510821107
2013221;1;5;1;70;05;2;48;1; ;2;2;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;05;690,352510821107
2013226;1;3;1;70;13;104;48;1; ;2;98;1; ;4;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;32;32;51;1;2;5139;13;411,73572759566
2013232;1;4;1;70;13;4;56;1; ;2;48;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;13;417,927292331828
2013285;1;1;1;70;17;4;48;1; ;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;79;54;95;1;1;9500;17;174,862098003898
2013285;1;3;1;70;17;2;48;1; ;2;48;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;45;52;1;1;5233;17;174,862098003898
2013286;1;3;1;70;17;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;45;45;52;1;1;5244;17;165,779924407819
2013288;1;1;1;70;17;12;48;3; ;2;12;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ;2; ;2;54;54;95;1;1;9500;17;163,565614323982
2013297;1;4;1;70;17;4;48;3; ;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;54;54;95;1;1;9500;17;126,591972968152
2013298;1;2;1;70;17;32;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;17;127,907427768192
2013300;1;3;1;70;17;4;48;1; ;2;4;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;177000;2;58;58;75;1;1;7524;17;203,0683922497
2013437;3;1;3;70;23;3;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;54;54;95;1;1;9500;23;163,474052348358
2013438;1;3;1;70;23;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;23;97,0985065178373
2013443;1;3;1;70;23;40;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;40;52;1;2;5261;23;115,060893668927
2013747;1;2;1;70;50;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;50;190,810102428941
2013750;1;1;1;70;50;2;60;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;45;1;1;4521;50;222,541378098084
2013751;1;3;1;70;50;12;48;4; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;24000;2;54;55;95;1;1;9500;50;101,934235347754
2013756;1;2;1;70;50;1;48;3; ;2;52;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;58;62;1;1;6211;50;248,829525826761
2013762;1;2;1;70;52;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;58;95;45;1;1;4521;52;125,518534523358
2013762;1;3;1;70;52;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;52;125,518534523358
2013764;1;2;1;70;52;4;48;1; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;45;77;55;1;1;5522;52;143,660010546097
2013772;1;2;1;70;52;104;25;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;52;124,404990628398
2013773;1;5;1;70;52;1;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;151,912522994779
2013778;1;4;1;70;52;52;48;4; ;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;10000;2;19;45;52;1;2;5233;52;178,472429378161
2013779;1;2;1;70;52;52;48;1; ;2;34;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;52;166,997260416839
2013781;1;1;1;70;52;52;48;1; ;2;52;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;60;1;2;6022;52;152,140481299649
2013781;1;2;1;70;52;52;25;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;60;1;2;6022;52;152,140481299649
2013782;1;1;1;70;52;8;48;1; ;2;13;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;40;18;1;1;1810;52;162,712365434954
2013789;1;5;1;70;52;6;48;1; ;2;17;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;52;180,131120623471
2013793;1;2;1;70;52;5;24;4; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;85;85;45;1;1;4542;52;144,79885103538
2013804;1;2;1;70;52;52;48;4; ;2;16;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;75;1;2;7512;52;159,645511515388
2013807;1;1;1;70;52;6;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;174,872979554606
2013807;1;5;1;70;52;32;48;1; ;2;12;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;52;1;2;5211;52;174,872979554606
2013814;1;1;1;70;52;6;48;1; ;2;6;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;33;85;45;1;1;4542;52;160,890665651196
2013816;1;1;1;70;54;8;50;1; ;2;16;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;54;416,092331212381
2013817;1;5;1;70;54;2;50;1; ;2;96;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;54;493,981572726015
2013819;1;2;1;70;54;2;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;54;257,789051971366
2013826;1;1;1;70;54;8;48;2; ;2;8;1; ;6;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;02;50;80;1;1;8060;54;258,853225403538
2013829;1;2;1;70;54;24;48;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;54;198,554639445097
2013829;1;3;1;70;54;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;54;198,554639445097
2013837;1;3;1;70;54;4;48;1; ;2;12;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;18;1;1;1810;54;307,935172425299
2013840;1;1;1;70;54;6;48;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ;1; ;LA PENSION;2; ;1;98;98;60;1;1;6021;54;262,666738125363
2013846;1;3;1;70;54;4;48;1; ;2;20;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;1;5211;54;441,170624269367
2013846;1;7;1;70;54;4;48;1; ;2;4;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;95;45;1;1;4521;54;441,170624269367
2013859;1;7;1;70;54;96;48;1; ;2;96;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;95;26;1;2;2693;54;598,190899371539
2013865;1;2;1;70;54;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;54;342,246932655913
2013865;1;7;1;70;54;1;50;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;79;79;18;1;1;1810;54;342,246932655913
2013867;1;1;1;70;54;52;50;4; ;2;104;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2893;54;415,623615132513
2013874;1;3;1;70;54;18;30;2; ;2;2;1; ;8;1; ; ; ;1; ; ; ; ; ; ; ;1;690000;2;13;13;80;1;2;8043;54;410,745928978516
2013877;1;3;1;70;54;2;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;45;45;50;1;1;5030;54;546,585221354174
2013878;1;4;1;70;54;4;48;1; ;2;28;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;80;1;1;8043;54;365,47749467858
2013892;1;4;1;70;54;4;56;1; ;2;6;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;55;1;1;5530;54;484,991785147387
2013893;1;3;1;70;54;1;48;1; ;2;26;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;60;1;1;6042;54;456,275136786093
2013908;1;1;1;70;54;2;60;4; ;2;2;4; ;1;9;EL SISBEN; ; ; ; ; ; ; ; ;1; ;1;500000;2;45;45;52;1;1;5262;54;528,811841222221
2013911;1;2;1;70;54;32;60;4; ;2;38;1; ;2;9;EL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6041;54;553,222801321333
2013911;1;3;1;70;54;24;48;1; ;2;25;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;52;1;2;5233;54;553,222801321333
2013913;1;2;1;70;54;96;48;4; ;2;96;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;52;1;2;5211;54;438,89677864696
2013913;1;3;1;70;54;12;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;54;438,89677864696
2013921;1;1;1;70;54;108;60;1; ;2;108;1; ;9;9;EL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;54;363,196871468795
2013927;1;2;1;70;54;8;56;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5211;54;397,266699651332
2013963;1;7;1;70;66;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;147,434694281419
2013965;1;3;1;70;66;2;48;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;95;95;45;1;1;4521;66;306,455398821957
2013966;1;2;1;70;66;52;48;3; ;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;274,196013630593
2013969;1;4;1;70;66;20;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;50;1;2;5020;66;339,922639505779
2013971;1;2;1;70;66;12;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;52;1;1;5225;66;240,220942030466
2013972;1;3;1;70;66;26;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;66;271,330160055683
2013973;1;2;1;70;66;30;60;1; ;2;30;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;66;283,153494446363
2013974;1;4;1;70;66;17;70;1; ;2;17;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;2;0111;66;238,450926709796
2013976;1;2;1;70;66;13;60;1; ;2;13;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;66;320,03912544571
2013976;1;3;1;70;66;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5522;66;320,03912544571
2013977;1;1;1;70;66;21;60;3; ;2;21;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;301,081247488994
2013980;1;2;1;70;66;8;60;4; ;2;26;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5521;66;329,738958480707
2013982;1;2;1;70;66;8;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;66;298,095432348991
2013983;1;1;1;70;66;8;55;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;66;285,95856820185
2013985;1;3;1;70;66;24;55;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;99;50;1;2;5020;66;264,799426044816
2013986;1;3;1;70;66;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;66;261,13454560886
2013991;1;1;1;70;66;16;48;1; ;2;24;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;66;1;2;6601;66;261,026517465517
2013994;1;3;1;70;66;12;60;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;66;207,544703193846
2013995;1;2;1;70;66;8;50;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;79;18;1;1;1810;66;317,207574500029
2013995;1;4;1;70;66;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;317,207574500029
2013998;1;2;1;70;66;24;40;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;66;267,665279619727
2014000;1;3;1;70;66;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;66;296,442952176533
2014004;1;1;1;70;66;3;72;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;58;81;36;1;1;3611;66;273,05136437444
2014006;1;6;1;70;66;20;40;1; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;66;250,274261100476
2014007;1;2;1;70;66;1;48;1; ;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;95;95;45;1;1;4521;66;306,872171780244
2014023;1;1;1;70;66;120;40;4; ;2;120;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;52;1;2;5271;66;306,164086794487
2014025;1;1;1;70;66;57;48;1; ;2;57;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;66;289,206675679519
2014025;1;2;1;70;66;53;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;289,206675679519
2014026;1;4;1;70;66;75;48;1; ;2;75;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;66;296,527459995795
2014033;1;2;1;70;68;8;48;1; ;2;8;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;68;477,750213652103
2014044;1;3;1;70;68;36;48;1; ;2;156;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;39;75;1;2;7523;68;583,620812764321
2014045;1;1;1;70;68;24;48;1; ;2;98;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;64;1;2;6421;68;543,030457217872
2014050;1;3;1;70;68;1;48;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5245;68;459,868711605025
2014053;1;3;1;70;68;3;48;2; ;2;3;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;372000;2;09;09;63;1;1;6390;68;549,180964832581
2014057;1;2;1;70;68;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;68;473,49492347039
2014060;1;5;1;70;68;48;48;1; ;2;28;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;68;397,363007553999
2014065;1;2;1;70;68;60;48;1; ;2;60;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5232;68;553,436255014294
2014065;1;3;1;70;68;16;48;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;2;5135;68;553,436255014294
2014066;1;2;1;70;68;12;60;2; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7522;68;468,11061350777
2014076;1;3;1;70;73;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;73;321,90263354011
2014088;1;2;1;70;73;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;73;251,612948261777
2014105;1;3;1;70;73;4;48;1; ;2;105;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;39;75;1;1;7512;73;262,086975061639
2014124;1;4;1;70;73;8;48;1; ;2;96;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5139;73;258,5854508522
2014129;1;2;1;70;73;28;30;1; ;2;28;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;73;349,841686956733
2014131;1;2;1;70;73;2;6;1; ;2;6;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;170000;2;39;39;15;1;1;1530;73;246,57150208396
2014143;2;2;2;70;76;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;76;742,859064429896
2014146;1;1;1;70;76;16;56;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;95;45;1;2;4521;76;1027,86575861802
2014169;1;5;1;70;05;104;48;1; ;2;98;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;52;1;2;5233;05;1304,27030626345
2014176;1;4;1;70;05;20;25;1; ;2;208;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;54;95;1;2;9500;05;860,778836113853
2014179;1;7;1;70;05;13;48;1; ;2;13;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;83;28;1;1;2893;05;503,69833076358
2014179;1;10;1;70;05;4;25;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;503,69833076358
2014183;1;3;1;70;05;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;05;690,352510821107
2014188;1;6;1;70;05;12;50;1; ;2;12;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;05;305,399262199904
2014199;1;6;1;70;05;12;84;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;50;1;1;5051;05;1333,83029929131
2014206;1;2;1;70;05;10;48;1; ;2;52;1; ;4;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;21;93;1;1;9309;05;1033,91939382555
2014215;1;4;1;70;05;2;48;1; ;2;2;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;79;39;18;1;1;1810;05;656,323524596203
2014219;1;3;1;70;05;12;48;4; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8060;05;1415,70490877893
2014221;1;2;1;70;05;3;48;1; ;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;05;801,575598594756
2014226;1;3;1;70;05;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;05;875,635489858899
2014233;1;2;1;70;05;20;48;1; ;2;21;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;31;75;1;2;7523;05;1127,32583323505
2014233;1;3;1;70;05;5;24;1; ;2;24;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;92;1;1;9213;05;1127,32583323505
2014239;1;3;1;70;05;1;48;4; ;2;2;8; ;3;3; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;41;62;01;1;1;0111;05;1277,42522481841
2014244;1;2;1;70;11;24;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;72;1;2;7230;11;2321,10360986147
2014248;1;4;1;70;11;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;37;51;1;1;5125;11;2240,12811582741
2014250;1;4;1;70;11;24;48;1; ;2;24;1;343;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;90;92;34;1;2;3430;11;2518,40189287162
2014251;1;1;1;70;11;5;72;1; ;2;5;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4521;11;2465,61440280821
