Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
308674;2;3;70;35;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;70;70;121,705970063062
308674;2;6;70;8;48;1; ;1;1;2;52;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;70;70;121,705970063062
308678;2;2;70;16;48;1; ;1;1;2;156;1; ;9;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;55;54;8532;85;70;70;82,6392536013269
308680;2;1;70;3;48;4; ;1;1;2;3;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;1;300000;1;3000000;1;95;95;4521;45;70;70;96,3607502217396
308688;2;1;70;2;48;4; ;1;1;2;2;4; ;3;1; ;.;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;95;16;7430;74;70;70;114,483523157514
308694;2;3;70;12;40;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;70;70;108,101674598589
308697;2;2;70;48;56;3; ;1;1;2;96;3; ;1;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;70;70;92,2534067339228
308698;2;3;70;12;40;1; ;2;2;2;16;1; ;7;1; ;.;1; ;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1;2500000;1;32;32;5239;52;70;70;90,0684973090485
308699;2;3;70;36;56;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;85; ; ; ;70;70;108,007443671642
308701;2;1;70;2;40;4; ;1;1;2;3;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;1734800;1;98;98;6421;64;70;70;94,3282099044329
308737;2;3;70;5;48;1; ;1;1;2;16;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;150000;1;5000000;1;37;75;1720;17;05;05;779,399527308071
308737;2;4;70;999;48;1; ;1;1;2;432;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5219;52;05;05;779,399527308071
308737;2;8;70;24;48;1; ;1;1;2;36;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5233;52;05;05;779,399527308071
308737;2;9;70;16;48;1; ;1;1;2;16;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;37;92;2231;22;05;05;779,399527308071
308737;2;11;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;05;779,399527308071
308737;2;12;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;05;05;779,399527308071
308744;2;3;70;104;48;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;11;NO TIENE PLATA; ; ; ; ; ; ; ; ;1; ;1;250000;2; ;1;93;93;4521;45;05;05;836,670638408613
308745;2;1;70;52;48;1; ;1;1;2;52;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;45000;1;45000;1;89;89;3320;33;05;05;836,670638408613
308750;2;3;70;12;48;1; ;1;1;2;288;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5211;52;05;05;679,547194685999
308753;2;3;70;28;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;05;05;725,246991782823
308764;2;1;70;192;48;1; ;1;1;2;192;9;CONTRATO DE PRESTACION DE SERVICIOS;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;9242;92;05;05;846,046139036589
308764;2;4;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;05;05;846,046139036589
308771;2;4;70;52;48;1; ;2;2;2;104;1; ;3;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;7411;74;08;08;438,010138081252
308774;2;3;70;24;48;1; ;2;2;2;24;1; ;4;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;58;58;7020;70;08;08;586,390899659102
308784;2;1;70;52;48;1; ;1;1;2;48;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;33;7010;70;11;11;1874,73251823883
308785;2;1;70;52;40;1; ;2;2;2;52;1; ;8;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;2899;28;11;11;2008,89163047698
308791;2;2;70;52;48;1; ;1;1;2;52;1; ;4;2;4; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;250000;1;32;39;7020;70;11;11;1981,56838291649
308791;2;3;70;24;48;2; ;1;1;2;260;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;58;7524;75;11;11;1981,56838291649
308804;2;2;70;8;24;1; ;1;1;2;72;1; ;6;2;4; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;92;92;5244;52;11;11;2359,72177139449
308823;2;4;70;4;48;1; ;1;1;2;96;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;19;6512;65;11;11;2403,80499138559
308825;2;3;70;15;40;1; ;2;2;2;24;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;84;32;3311;33;11;11;2544,41616330185
308827;2;2;70;100;60;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;11;11;2171,22195912228
308827;2;3;70;30;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;11;11;2171,22195912228
308829;2;2;70;4;60;1; ;1;1;2;20;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;62;62;0112;01;11;11;2183,8827165124
308835;2;2;70;16;48;1; ;1;1;2;48;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;9242;92;11;11;2618,11922956961
308835;2;7;70;12;48;1; ;1;1;2;20;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;08;6601;66;11;11;2618,11922956961
308836;2;2;70;250;40;1; ;1;2;2;416;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7430;74;11;11;1669,98182507997
308845;2;1;70;24;48;1; ;1;1;2;24;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;98;6041;60;11;11;3104,27242516584
308845;2;5;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;11;3104,27242516584
308847;2;3;70;24;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;11;11;2222,79298639035
308853;2;3;70;6;40;1; ;1;1;2;1;1; ;2;2;12;ERAUN TRABAJO TEMPORAL;1; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;37;37;5020;50;25;98;2583,58197130903
308859;2;1;70;1;72;5; ;1;1;2;1;1; ;7;2;12;ESTABA  COTIZANDO  EN SU SEGUNDO EMPLEO;1; ;2;11;COTIZABA EN SU SEGUNDO TRABAJO A PENSION; ; ; ; ; ; ; ; ;1; ;1;1000000;1;12000000;1;51;11;5211;52;25;98;2366,35477093309
308860;2;2;70;3;40;3; ;1;1;2;36;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;62;0121;01;25;98;2746,12096461778
308860;2;4;70;1;40;1; ;1;1;2;2;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;97;54;9500;95;25;98;2746,12096461778
308860;2;6;70;12;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;25;98;2746,12096461778
308871;2;1;70;2;48;1; ;2;1;2;4;1; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;4180000;1;71;50;5530;55;25;98;2125,1216702603
308874;2;2;70;8;48;1; ;2;2;2;32;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;53;53;5521;55;25;98;3352,12304714189
308874;2;3;70;12;48;1; ;2;1;2;12;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;71;71;1411;14;25;98;3352,12304714189
308877;2;2;70;52;48;3; ;1;1;2;13;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;54;54;9500;95;25;98;3172,61886339056
308877;3;2;70;12;48;1; ;2;2;2;12;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;53;54;9500;95;25;98;3172,61886339056
308877;4;1;70;5;48;1; ;1;2;2;17;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5239;52;25;98;3172,61886339056
308878;2;4;70;4;48;1; ;2;2;2;12;1; ;3;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;2300000;1;53;45;5051;50;25;98;3022,67618239204
308884;2;3;70;57;50;1; ;1;1;2;53;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;97;6041;60;25;98;3008,82933121676
308885;2;1;70;4;48;4; ;1;1;2;10;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;45;45;5233;52;25;98;3221,32054256436
308893;2;1;70;2;48;4; ;1;1;2;2;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;5400000;1;98;98;6041;60;25;98;3616,95398287641
308917;2;1;70;12;56;1; ;2;2;2;16;1; ;6;1; ;.;1; ;2;11;EL TRABAJO  ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;300000;1;1800000;1;39;36;1411;14;25;98;4791,10793440846
308918;2;3;70;12;56;1; ;2;2;2;156;1; ;4;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;97;5211;52;25;98;4534,47205270483
308921;2;2;70;4;35;4; ;1;1;2;2;1; ;9;2;2; ;2; ;2;11;ERA TEMPORAL EL  TRABAJO; ; ; ; ; ; ; ; ;1; ;1;200000;1;1600000;1;41;39;8012;80;25;98;4063,60166236675
308925;2;1;70;15;56;2; ;1;1;2;288;2; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;11;32;7512;75;25;98;4753,30956216423
308928;2;2;70;36;48;1; ;1;2;2;208;1; ;8;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;6331;63;25;98;4629,72432006137
308935;2;1;70;4;48;1; ;2;2;2;4;1; ;5;1; ;.;6; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;5300000;1;87;87;2899;28;25;98;4641,95346849353
308942;2;4;70;104;48;1; ;2;1;2;156;1; ;5;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;53;39;6310;63;13;13;378,5865424426
308942;2;5;70;52;48;3; ;1;1;2;104;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;13;378,5865424426
308952;2;1;70;12;48;1; ;1;1;2;12;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4950000;1;58;58;7010;70;13;13;623,700249377077
308953;2;3;70;20;48;1; ;1;1;2;20;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;750000;1;45;32;5272;52;13;13;416,161663229192
308957;2;4;70;52;24;1; ;1;1;2;52;1; ;3;2;5; ;2; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;37;40;5241;52;13;13;147,851036781589
308957;2;5;70;11;48;1; ;1;1;2;11;2; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ;1; ; ; ;2; ;1;10500000;1;06;06;7512;75;13;13;147,851036781589
308960;2;4;70;52;24;1; ;1;1;2;18;1; ;5;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;2; ;1;34;59;9309;93;13;13;421,694914018489
308960;2;6;70;100;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;13;421,694914018489
308967;2;1;70;84;48;1; ;2;2;2;84;2; ;8;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;7512;75;15;15;84,5415517697893
308967;2;5;70;12;48;2; ;2;2;2;12;4; ;1;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;41;5243;52;15;15;84,5415517697893
308968;2;2;70;48;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;15;15;63,2363238737513
308968;2;3;70;48;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;15;15;63,2363238737513
308969;2;2;70;6;48;4; ;1;1;2;6;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;83;83;2811;28;15;15;76,5614619843172
308970;2;3;70;52;40;2; ;2;1;2;52;5; ;4;2;7; ;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4530;45;15;15;53,3411379533753
308972;2;2;70;4;20;1; ;1;1;2;60;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5522;55;15;15;88,8217226359642
308972;2;4;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;15;15;88,8217226359642
308979;2;1;70;48;48;1; ;1;1;2;116;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;8512;85;15;15;92,4653457292563
308979;2;4;70;8;48;2; ;2;2;2;8;2; ;9;1; ;.;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;58;58;7524;75;15;15;92,4653457292563
308982;2;2;70;12;40;4; ;1;1;2;12;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;56;56;9500;95;15;15;88,0367283466873
308984;2;4;70;4;48;2; ;1;1;2;4;1; ;1;2;2; ;2; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;05;7310;73;15;15;85,808059209183
308987;2;1;70;12;50;4; ;2;2;2;52;4; ;1;1; ;.;1; ;2;7; ; ; ; ; ;1; ;1; ; ; ;2; ;2; ;1;41;41;5222;52;15;15;82,660534649925
308988;2;1;70;24;48;1; ;1;1;2;25;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ;1; ;CONSEGUIR UN NUEVO EMPLEO PARA TERMINAR DE COTIZAR LAS SEMANAS  RESTANTES;2; ;1;300000;1;03;03;7512;75;15;15;66,9697572031013
308992;2;2;70;96;40;1; ;1;1;2;96;1; ;2;2;2; ;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;32;6421;64;15;15;71,6667814376717
308996;2;7;70;8;45;1; ;1;1;2;144;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;18;18;36,9067538663767
309003;2;1;70;3;48;1; ;1;1;2;3;1; ;3;2;7; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;2700000;1;45;53;5521;55;18;18;53,7694286817934
309009;2;1;70;8;48;1; ;2;1;2;6;4; ;1;1; ;.;3; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;98;6031;60;18;18;65,7066582927578
309009;2;6;70;12;48;1; ;1;1;2;32;2; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;58;7512;75;18;18;65,7066582927578
309010;2;2;70;6;6;4; ;2;2;2;8;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;55;0121;01;18;18;58,4616090018255
309012;3;1;70;48;48;1; ;1;1;2;48;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;45;5221;52;19;19;134,280503301453
309013;2;2;70;48;25;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;19;19;95,8098947028229
309019;2;2;70;96;48;1; ;2;2;2;96;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;45;1720;17;19;19;87,128286723394
309027;2;2;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;20;20;132,078685914762
309030;2;5;70;28;56;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;20;20;161,892152182197
309039;2;2;70;24;48;1; ;2;2;2;96;2; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;32;13;8012;80;20;20;168,756463139694
309040;2;1;70;16;40;1; ;1;1;2;48;1; ;3;2;5; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;53;5521;55;20;20;202,710977988287
309046;2;2;70;98;44;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;20;20;250,491963572512
309053;2;5;70;8;48;3; ;1;1;2;96;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;9500;95;20;20;115,653872335726
309057;2;1;70;2;1;1; ;1;1;2;7;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;58;92;2212;22;20;20;142,386798006291
309063;2;2;70;4;48;1; ;1;1;2;5;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;45;5231;52;41;41;114,956757212795
309066;2;3;70;4;48;1; ;1;1;2;20;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;59;59;8513;85;41;41;115,875443730386
309071;2;1;70;2;24;1; ;1;1;2;25;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;550000;1;54;54;9500;95;41;41;126,912639749502
309073;2;2;70;52;48;2; ;2;1;2;52;3; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;41;41;123,629051600646
309076;2;5;70;2;48;1; ;1;2;2;2;1; ;2;2;2; ;1; ;2;2; ; ; ; ;1; ; ; ; ; ; ;1;200000;1;1000000;1;36;53;5530;55;41;41;96,7631746662779
309078;2;2;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;41;41;125,520819958671
309080;2;2;70;52;84;4; ;1;1;2;1;4; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;2800000;1;95;95;4521;45;41;41;117,853655008108
309097;2;1;70;16;40;1; ;1;1;2;20;4; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;62;62;0116;01;44;44;64,5280696645559
309100;2;4;70;2;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;44;44;93,8552965199849
309105;2;1;70;36;50;8; ;1;1;2;60;1; ;5;2;2; ;1; ;2;11;TRABAJADOR POR DIAS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;95;4530;45;44;44;79,6096506628445
309109;2;2;70;15;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;44;44;58,9418498902489
309114;2;1;70;4;48;4; ;1;1;2;5;4; ;2;2;9; ;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;44;44;57,2213987483242
309123;2;2;70;24;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;44;44;56,3627004582744
309123;2;4;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;44;44;56,3627004582744
309134;2;1;70;48;40;3; ;2;2;2;64;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;53;5529;55;44;44;60,8686863144192
309139;2;1;70;96;48;1; ;1;1;2;96;1; ;6;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7492;74;44;44;50,9724938429399
309141;2;2;70;16;48;1; ;1;1;2;16;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5233;52;44;44;53,7473129651001
309142;2;2;70;51;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;44;44;54,5845803489532
309142;2;3;70;16;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;44;44;54,5845803489532
309144;2;2;70;10;48;1; ;1;1;2;12;1; ;2;2;11; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;81;60;0111;01;47;47;94,4852361738223
309144;2;3;70;10;48;1; ;1;1;2;14;6; ;2;2;11; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;33;0111;01;47;47;94,4852361738223
309146;2;4;70;4;60;1; ;1;1;2;4;1; ;4;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;400000;1;87;95;4521;45;47;47;129,940885389977
309146;2;6;70;8;60;1; ;1;1;2;8;1; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;55;95;4521;45;47;47;129,940885389977
309148;2;3;70;192;48;1; ;1;1;2;48;1; ;2;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;98;33;5211;52;47;47;156,589391374634
309149;2;3;70;12;48;4; ;1;1;2;1;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;55;95;4521;45;47;47;124,681859130826
309153;2;2;70;84;48;1; ;2;1;2;520;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;32;34;5011;50;47;47;118,293680364566
309158;2;1;70;2;44;1; ;2;2;2;2;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ;1; ; ; ;1;185000;1;4000000;1;21;39;5511;55;47;47;123,631733245456
309159;2;3;70;4;44;1; ;2;2;2;12;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;44;44;7494;74;47;47;119,800652391069
309165;2;6;70;36;48;2; ;1;1;2;36;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;1900000;1;21;30;9303;93;47;47;115,662201846336
309165;2;7;70;180;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;115,662201846336
309169;2;2;70;60;40;1; ;1;1;2;156;1; ;2;2;5; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;45;5222;52;50;50;142,362078938581
309174;2;2;70;4;40;1; ;1;1;2;104;1; ;2;2;5; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;50;50;115,96857057669
309200;2;2;70;8;48;1; ;1;1;2;8;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;93;4521;45;52;52;104,378818524406
309206;2;3;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;52;52;112,464511997279
309228;2;2;70;52;40;2; ;1;1;2;4;2; ;6;2;12;TIPO  DE CONTRATO;9;PORQUE  ESTABA  AFILIADA  COMO INDEPENDIENTE;2;11;TIPO DE  CONTRATO; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;21;21;8511;85;52;52;115,82070238653
309236;2;3;70;10;50;1; ;2;2;2;80;1; ;6;2;12;TRABAJO EN VENEZUELA;1; ;2;11;TRABAJO EN VENEZUELA; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;37;1922;19;54;54;364,234983944957
309236;2;4;70;10;50;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;54;54;364,234983944957
309237;2;2;70;8;55;1; ;1;1;2;12;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;55;41;5219;52;54;54;426,034864104359
