Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
328703;2;3;70;4;24;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;979,171296477218
328709;2;4;70;15;48;1; ;1;1;2;13;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1188000;2;58;58;7524;75;08;1785,07842523557
328711;2;4;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;32; ; ; ;08;1211,53712944371
328712;2;3;70;152;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;08; ; ; ;08;1823,4613101288
328724;2;2;70;52;48;1; ;1;1;2;108;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;32;32;8060;80;08;1418,07920523138
328730;2;1;70;52;48;4; ;1;1;2;3;1; ;4;2;4; ;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;3000000;2;95;84;5127;51;25;2774,94280889622
328732;2;3;70;16;40;1; ;2;2;2;208;1; ;9;2;8; ;4; ;2;11;SOLO DURO 8 DIAS  TRABAJANDO Y NO LA ALCANZARON A AFILIAR; ; ; ; ; ; ; ; ;1; ;2; ;1;128000;2;45;45;5139;51;25;1225,84307048603
328737;2;3;70;8;48;1; ;1;1;2;6;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1500000;2;45;36;6022;60;25;1826,41946390541
328755;2;5;70;24;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;13;1860,0827804555
328760;2;1;70;108;40;1; ;1;1;2;500;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;55;55;9000;90;13;1209,17056782515
328761;2;1;70;8;40;1; ;1;1;2;104;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;100000;1;98;2;13;54;8532;85;13;1784,36141576356
328763;2;2;70;12;40;1; ;1;1;2;12;2; ;9;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;2;97;53;8531;85;13;1879,96988684585
328765;2;1;70;40;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;18;288,61054487913
328802;2;2;70;3;40;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;2;54;79;1810;18;18;225,249866854866
328811;2;2;70;8;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;18;408,998731030622
328814;2;2;70;24;35;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;13; ; ; ;18;419,598841676108
328825;2;2;70;8;1;8; ;1;1;2;8;8; ;2;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0121;01;18;278,226337165371
328825;2;3;70;16;40;3; ;1;2;2;20;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;2;55;45;1551;15;18;278,226337165371
328825;2;4;70;24;40;1; ;1;1;2;28;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;2;45;53;5529;55;18;278,226337165371
328825;2;5;70;48;40;3; ;1;1;2;48;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;18;278,226337165371
328827;2;3;70;20;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;18;402,233456254257
328829;2;2;70;2;20;3; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;18;371,175807479592
328845;3;1;70;8;50;3; ;1;1;2;9;3; ;1;2;5; ;4; ;2;6; ; ; ; ;1; ; ; ; ; ; ;2; ;1;1200000;2;54;54;9500;95;18;194,068470292133
328848;2;2;70;8;30;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;18;428,15950713216
328865;2;1;70;3;48;3; ;1;1;2;10;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;2;54;54;9500;95;18;365,44495502971
328872;2;7;70;4;40;1; ;1;1;2;48;4; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;58;95;4521;45;20;2148,7603770477
328875;2;3;70;8;40;8; ;1;1;2;16;8; ;6;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;2;62;62;0121;01;23;1288,63694556081
328877;2;2;70;60;40;4; ;1;1;2;64;4; ;9;1; ;.;4; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;75000;2;54;54;8532;85;23;1266,89436120013
328882;2;4;70;4;30;4; ;1;1;2;25;4; ;1;2;7; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;2;57;57;9302;93;23;830,198169363794
328886;2;3;70;12;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;34; ; ; ;23;1114,24233461308
328889;2;2;70;12;40;1; ;2;1;2;480;4; ;9;2;4; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;2;32;32;7512;75;23;1350,6470599969
328892;2;1;70;2;48;4; ;1;1;2;2;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;78000;1;700000;2;61;61;0140;01;23;1125,71993625829
328912;2;4;70;10;40;2; ;2;2;2;30;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;2;11;30;7530;75;23;1142,17924335489
328934;2;3;70;24;40;1; ;1;1;2;64;3; ;1;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;45;54;9500;95;41;1196,49787919261
328943;2;3;70;40;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;32; ; ; ;41;1124,48404488697
328945;2;1;70;2;48;8; ;1;1;2;3;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;2;62;62;0111;01;41;1174,76787694476
328957;2;1;70;8;40;4; ;1;1;2;8;4; ;9;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;2;62;62;0113;01;44;1881,15316765513
328962;2;2;70;24;40;4; ;2;2;2;156;4; ;1;2;2; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;41;61;0111;01;52;5326,09353124767
328967;2;2;70;24;56;1; ;1;1;2;4;4; ;1;2;7; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;720000;2;45;61;0140;01;52;4735,73268401846
328987;2;5;70;8;48;3; ;1;1;2;8;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;2;54;54;9500;95;54;116,323064524012
328987;2;6;70;9;40;3; ;1;1;2;9;3; ;1;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;560000;2;54;54;9500;95;54;116,323064524012
328988;2;4;70;4;48;1; ;1;1;2;4;1; ;2;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;2;53;53;0115;01;54;100,774607949657
328989;2;2;70;12;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;54;130,709949895283
328993;2;1;70;2;48;1; ;1;1;2;2;1; ;8;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;3600000;2;97;97;9199;91;54;86,9569612660615
328998;2;4;70;40;40;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;66;633,752613466224
329002;2;3;70;25;50;1; ;1;1;2;28;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;95;95;4521;45;66;677,239497665791
329006;2;2;70;16;50;1; ;1;1;2;16;1; ;7;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;5320000;2;59;59;8511;85;66;660,130743075156
329025;2;3;70;4;50;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;66;341,866622566751
329028;2;4;70;15;50;1; ;1;1;2;15;1; ;2;2;2; ;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;2;45;45;5233;52;66;177,748100940631
329061;2;2;70;2;48;3; ;1;1;2;56;3; ;1;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;20;2932,42936676346
329071;2;3;70;16;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;57; ; ; ;20;2652,42700682831
329073;2;1;70;48;48;4; ;1;1;2;144;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;2;41;41;5223;52;20;2840,12234686186
329073;2;3;70;15;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;20;2840,12234686186
329078;2;3;70;4;72;3; ;1;1;2;2;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;40000;2;53;56;9500;95;20;2321,09210833703
329086;2;5;70;12;60;8; ;1;1;2;2;8; ;2;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;40000;2;62;62;0140;01;20;3337,8552152986
329108;2;2;70;20;40;2; ;1;1;2;20;2; ;9;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;3425000;2;13;13;8012;80;13;2007,15943077737
329121;2;3;70;13;40;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;13;3714,72863499037
329125;2;3;70;30;50;2; ;1;1;2;104;4; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;59;54;8532;85;13;2176,36599680475
329166;2;2;70;32;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;13; ; ; ;70;371,929448666879
329170;2;3;70;4;48;1; ;1;1;2;6;1; ;2;2;8; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;90000;2;45;45;5211;52;70;528,734343269535
329172;2;1;70;8;42;3; ;1;1;2;48;3; ;1;2;3; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;70;564,135676656161
329181;2;3;70;4;48;1; ;1;1;2;24;1; ;4;2;3; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;95;95;4521;45;70;576,765703861737
329183;2;1;70;4;48;8; ;1;1;2;8;8; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;2;62;62;0118;01;70;615,934626402203
329195;2;3;70;12;40;2; ;1;1;2;12;4; ;9;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;32;39;7512;75;73;1560,14073269426
329199;2;3;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;73;1511,87609638302
329203;2;3;70;12;50;1; ;1;1;2;64;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;45;45;5233;52;73;1726,40192728414
329218;2;2;70;3;40;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;2;54;79;1810;18;18;225,249866854866
