Directorio;Area;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Dpto;Orden;Fex_c_2011
307919;54;2;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;335,748768660173
307920;54;2;2;1;1;1;1;1;1;4;1; ; ;98;100000; ;2;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;01;54;1;267,526907108213
307921;54;2;4;1;3;2;3;1;1;4;4; ; ; ;98; ;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;2;2;01;54;1;397,079124056045
307922;54;2;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;2;2;01;54;1;318,768116299984
307923;54;2;3;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;2;01;54;1;325,804662820275
307924;54;2;6;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;54;1;274,983776333197
307925;54;2;4;3;1;1;1;1;1;3;1; ; ;98;150000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;196,551571808766
307926;54;2;4;2;1;1;1;1;1;4;1; ; ;12000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;246,510247220233
307927;54;2;5;1;1;1;1;1;1;4;1; ; ;14000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;315,880945526585
307928;54;2;2;1;1;2;1;1;1;3;4; ; ; ;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;54;1;327,08719660058
307928;54;3;4;2;1;2;1;1;1;4;1; ; ;18000000;250000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;1;327,08719660058
307929;54;2;3;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;1;410,304738947193
307930;54;2;3;2;1;1;1;1;1;3;1; ; ;18000000;180000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;54;1;267,526907108213
307931;54;2;3;3;1;1;1;1;1;3;1; ; ;15000000;180000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;1;509,12439561376
307932;54;2;1;1;1;1;1;1;6; ;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;373,022550656075
307933;54;2;2;1;1;1;1;1;2;4;4; ; ; ;60000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;357,673373684112
307934;54;2;4;3;1;1;1;1;1;4;1; ; ;16000000;120000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;1;229,789346276878
307935;54;2;3;2;1;1;1;1;1;4;3; ; ; ; ;219000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;181,435307858506
307936;54;2;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;385,010752214504
307937;54;2;5;4;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;54;1;381,716833213778
307938;54;2;4;3;1;1;1;1;1;1;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;377,045872012047
307939;54;2;4;2;1;1;1;1;1;4;3; ; ; ; ;430000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;305,042008421032
307941;54;2;2;1;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;357,673373684112
307942;54;2;3;2;1;1;1;1;1;4;1; ; ;8000000;150000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;1;2;2;01;54;1;308,081921933022
307943;54;2;5;1;1;1;1;10;1;4;3; ; ; ; ;470000;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;1;1;2;2;1;2;1;2;1;4;1;2;1;1;1;4;2;2;01;54;1;267,526907108213
307945;54;2;1;1;1;2;1;1;1;2;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;2;01;54;1;380,580682631205
307946;54;2;4;3;1;2;1;1;1;4;5; ; ; ;150000; ;1;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;181,435307858506
307948;54;2;4;2;1;1;1;1;3;3;3; ; ; ; ;200000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;54;1;418,909741005741
307949;54;2;5;2;2;2;1;1;1;3;1; ; ;15000000;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;2;01;54;1;271,187712378897
307950;54;2;1;1;1;1;1;1;6; ;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;305,042008421032
307951;54;2;2;1;1;1;1;1;4;4;1; ; ;10000000;80000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;229,154392602937
307952;54;2;2;2;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;412,09412525616
307953;54;2;3;2;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;54;1;481,718829051248
307953;54;3;2;1;1;2;1;1;1;4;4; ; ; ;30000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;1;481,718829051248
307954;54;2;4;2;1;1;1;1;3;4;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;3;2;01;54;1;312,346134907426
307955;54;2;4;1;1;1;1;1;1;4;2; ;400000;80000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;1;2;1;2;1;4;1;2;1;1;1;4;3;2;01;54;1;259,968775133082
307956;54;2;5;3;1;1;1;1;1;3;1; ; ;40000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;304,286806023663
307957;54;2;5;3;1;1;1;1;1;3;1; ; ;15000000;150000; ;2;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;339,562316669448
307958;54;2;4;2;1;1;1;1;1;4;5; ; ; ;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;337,69792825952
307959;54;2;5;3;1;1;1;1;1;3;2; ;500000;30000000;170000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;369,648461372237
307960;54;2;5;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;254,842013692648
307961;54;2;2;1;1;1;1;1;1;3;1; ; ;98;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;01;54;1;273,847625750625
307962;54;2;5;4;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;4;3;2;01;54;1;293,855781673327
307963;54;2;2;1;1;1;1;1;1;3;3; ; ; ; ;140000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;01;54;1;259,968775133082
307964;54;2;5;2;1;1;1;10;1;4;3; ; ; ; ;460000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;238,952115245102
307965;54;2;5;2;1;1;1;1;1;4;1; ; ;25000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;2;01;54;1;467,585972944969
307966;54;2;5;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;2;01;54;1;225,493587332253
307967;54;2;3;1;1;2;1;1;1;3;1; ; ;98;350000; ;1;1;2;2;2;1;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;387,038893876518
307967;54;3;2;2;1;2;1;1;1;3;3; ; ; ; ;90000;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;54;1;387,038893876518
307968;54;2;5;3;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;54;1;352,802922938416
307969;54;2;4;1;1;1;1;1;1;3;3; ; ; ; ;365000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;54;1;259,968775133082
307970;54;2;5;4;1;1;1;1;1;3;1; ; ;80000000;700000; ;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;2;1;1;1;5;1;1;1;1;1;4;3;2;01;54;1;330,622007219739
307971;54;2;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;353,396046839404
307972;54;2;2;1;1;1;1;1;3;4;3; ; ; ; ;130000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;2;1;2;1;1;1;2;3;2;01;54;1;462,915011743238
307973;54;2;4;3;1;1;1;1;1;3;2; ;400000;70000000;370000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;4;3;2;01;54;1;378,436028083356
307974;54;2;2;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;315,880945526585
307975;54;2;2;2;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;2;01;54;1;271,956976691512
307976;54;2;5;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;2;01;54;1;202,451967746486
307977;54;2;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;340,920926770536
307978;54;2;3;2;1;1;1;1;1;3;4; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;2;2;01;54;1;426,582867606593
307979;54;2;5;2;1;1;1;1;1;4;1; ; ;12000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;2;01;54;1;181,435307858506
307980;54;2;3;2;1;1;1;2;1;4;1; ; ;30000000;200000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;2;2;2; ;01;54;1;376,907049628968
307981;54;2;9;5;1;1;1;1;1;4;1; ; ;250000000;1200000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;5;1;2;1;1;1;5;7;1;01;54;1;244,711734334508
307981;54;3;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;54;1;244,711734334508
307981;54;4;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;54;1;244,711734334508
307981;54;5;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ;1;01;54;1;244,711734334508
307981;54;6;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;5; ; ; ; ; ; ; ; ; ; ;1;01;54;1;244,711734334508
307981;54;7;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;6; ; ; ; ; ; ; ; ; ; ;1;01;54;1;244,711734334508
307982;54;2;5;4;1;1;1;1;1;4;1; ; ;25000000;200000; ;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;403,77054779611
307983;54;2;2;1;1;1;1;1;5;4;1; ; ;15000000;140000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;3;2;2;01;54;1;414,560973324866
307984;54;2;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;54;1;164,454655498317
307985;54;2;1;1;1;1;1;1;1;4;3; ; ; ; ;60000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;2;01;54;1;325,804662820275
307986;54;2;1;1;2;1;1;1;2;4;3; ; ; ; ;30000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;1;1;2;1;1;1;2;3;2;01;54;1;435,323627724109
307987;54;2;1;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;2;01;54;1;393,798318925623
307988;54;2;3;1;1;1;1;1;1;3;1; ; ;98;200000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;01;54;1;332,226644212833
307989;54;2;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;54;1;381,729947084082
307990;54;2;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;54;1;446,569313056989
307991;54;2;4;1;1;1;1;1;1;4;3; ; ; ; ;460000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;5;3;1;01;54;1;271,187712378897
307992;54;2;3;3;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;54;1;422,119105299997
307993;54;2;3;2;1;1;1;1;1;3;1; ; ;12000000;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;1;278,745844354028
307994;54;2;4;2;1;1;1;1;1;3;1; ; ;28000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;255,932767605291
307995;54;2;4;1;1;1;1;1;1;4;1; ; ;50000000;400000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;267,151704851106
307996;54;2;4;2;1;1;1;1;1;4;3; ; ; ; ;380000;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;378,436028083356
307997;54;2;4;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;54;1;202,451967746486
307998;54;2;4;2;1;1;1;10;1;4;3; ; ; ; ;300000;2;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;312,346134907426
307999;54;2;5;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;54;1;299,141612483313
308000;54;2;6;3;1;1;1;1;1;3;3; ; ; ; ;60000;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;1;321,294422953865
308001;54;2;4;3;1;1;1;1;1;3;3; ; ; ; ;380000;1;2;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;54;1;403,995638335856
308002;54;2;5;2;1;1;1;1;1;4;1; ; ;60000000;450000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;217,935455357122
308003;54;2;5;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;2;1;2;1;1;2;2;1;1;2;2;2;1;1;2;2;1;2;1;2;1;4;1;2;1;1;1;4;3;1;01;54;1;332,226644212833
308004;54;2;5;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;54;1;357,673373684112
308005;54;2;3;1;1;1;1;10;1;4;3; ; ; ; ;250000;1;1;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;2;01;54;1;311,209984324854
308006;54;2;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;2;01;54;1;267,526907108213
308155;66;2;1;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;66;1;257,942519706556
308156;66;2;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;1;2;1;01;66;1;305,982102778524
308157;66;2;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;331,825135092176
308158;66;2;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;1;2;2;1;1;1;1;2;1;2;1;1;1;2;2;1;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;295,400624957446
308159;66;2;4;3;1;1;1;1;1;3;1; ; ;12000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;255,467735482505
308160;66;2;4;1;1;1;1;1;1;3;1; ; ;11000000;150000; ;1;2;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;280,86153831808
308161;66;2;3;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;197,016359801328
308162;66;2;5;4;1;1;1;1;1;3;1; ; ;45000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;4;1;1;1;1;1;3;2;1;01;66;1;318,676508276669
308163;66;2;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;66;1;257,942519706556
308164;66;2;4;2;1;1;1;1;1;4;3; ; ; ; ;215000;1;1;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;66;1;268,472880047961
308165;66;2;3;2;1;1;1;1;1;3;2; ;120000;16000000;150000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;189,790243031263
308166;66;2;5;4;1;1;1;1;1;3;1; ; ;2000000;150000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;251,223933719958
308167;66;2;4;3;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;1;1;2;1;4;1;1;1;1;1;3;2;1;01;66;1;304,404132172268
308168;66;2;7;5;1;1;1;1;1;4;4; ; ; ;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;66;1;267,030937212878
308169;66;2;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;297,401216055669
308170;66;2;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;1;284,258100911305
308171;66;2;3;2;1;1;1;1;1;3;1; ; ;35000000;180000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;3;2;1;01;66;1;286,023616544941
308172;66;2;5;4;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;2;1;01;66;1;277,03198414124
308173;66;2;3;2;1;1;1;1;1;4;4; ; ; ;120000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;66;1;292,805330193463
308174;66;2;2;1;1;1;1;1;1;4;3; ; ; ; ;160000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;66;1;246,950296204631
308175;66;2;6;3;1;1;1;1;1;3;1; ; ;45000000;250000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;283,36966019977
308176;66;2;2;1;1;1;1;1;6; ;4; ; ; ;120000; ;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;3;1;1;1;1;1;1;2;1;01;66;1;286,669437690374
308177;66;2;2;2;1;1;1;1;1;3;1; ; ;99;180000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;01;66;1;261,246763277896
308178;66;2;3;2;1;1;1;1;1;3;1; ; ;18000000;200000; ;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;1;2;1;01;66;1;232,519845294077
308179;66;2;4;3;1;1;1;1;1;4;3; ; ; ; ;320000;1;2;2;1;1;1;1;1;2;2;1;2;1;1;1;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;66;1;268,028476926418
