Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
2972372;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;4; ; ; ; ; ; ;11;2825,13956599891;06;11
2972373;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;3039,81765855966;06;11
2972373;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;3039,81765855966;06;11
2972373;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;10; ; ; ; ; ; ;11;3039,81765855966;06;11
2972374;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;5; ; ; ; ; ; ;11;2888,88407552564;06;11
2972374;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;2888,88407552564;06;11
2972376;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;1991,9481631531;06;11
2972376;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;1991,9481631531;06;11
2972377;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;1920,79615866217;06;11
2972377;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;1920,79615866217;06;11
2972377;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;1920,79615866217;06;11
2972378;1;1;1;90; ;2;2;2;1;1;2;2;2;2;2; ; ; ;21;8; ; ; ; ; ;11;2376,15644085401;06;11
2972378;1;2;1;90; ;2;1;2;1;2;1;2;2;2;2; ;28; ;42; ;2; ; ; ; ;11;2376,15644085401;06;11
2972378;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;2376,15644085401;06;11
2972378;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;11;2376,15644085401;06;11
2972379;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2122,08189119197;06;11
2972379;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;11;2122,08189119197;06;11
2972379;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;2122,08189119197;06;11
2972379;1;4;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;6;11;2122,08189119197;06;11
2972379;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2122,08189119197;06;11
2972380;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;2407,28582677589;06;11
2972380;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2407,28582677589;06;11
2972380;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;22; ; ; ;11;2407,28582677589;06;11
2972381;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;3058,01358042713;06;11
2972381;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;11;3058,01358042713;06;11
2972382;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;11;2646,86302284858;06;11
2972383;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;1; ; ; ;11;2367,19092776387;06;11
2972384;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;11;2634,80952586361;06;11
2972384;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;36; ; ; ; ; ; ;11;2634,80952586361;06;11
2972384;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2634,80952586361;06;11
2972385;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972385;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972386;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2927,56613984845;06;11
2972386;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;11;2927,56613984845;06;11
2972386;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2927,56613984845;06;11
2972387;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;1733,29507814351;06;11
2972387;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;1733,29507814351;06;11
2972387;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;1733,29507814351;06;11
2972388;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972388;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972389;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2679,28487876993;06;11
2972390;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2211,64126713899;06;11
2972390;1;2;1;90; ;2;1;2;1;2;1;2;2;2;2; ;30; ;3; ;8; ; ; ; ;11;2211,64126713899;06;11
2972390;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2211,64126713899;06;11
2972390;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;2211,64126713899;06;11
2972391;1;1;1;90; ;2;2;2;1;2;2;1;2;2;2; ; ; ;18; ; ;12; ; ; ;11;2856,46221960429;06;11
2972391;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;11;2856,46221960429;06;11
2972392;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;14; ; ; ; ; ; ;11;2444,60857877898;06;11
2972392;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;11;2444,60857877898;06;11
2972392;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;11;2444,60857877898;06;11
2972393;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972393;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972394;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;8;11;2239,48458771279;06;11
2972394;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972394;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972394;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972395;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2166,5572440983;06;11
2972395;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;2166,5572440983;06;11
2972395;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;11;2166,5572440983;06;11
2972396;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;11;2989,55499629916;06;11
2972397;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;2283,14692369948;06;11
2972397;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2283,14692369948;06;11
2972397;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2283,14692369948;06;11
2972398;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2763,52684028373;06;11
2972398;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;2763,52684028373;06;11
2972399;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2246,02271281514;06;11
2972400;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2989,55499629916;06;11
2972401;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2577,60314143921;06;11
2972402;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;2577,60314143921;06;11
2972403;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2396,45593539166;06;11
2972403;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2396,45593539166;06;11
2972403;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;2396,45593539166;06;11
2972404;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;2; ; ; ; ; ; ;11;2565,38727867334;06;11
2972404;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;11;2565,38727867334;06;11
2972404;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2565,38727867334;06;11
2972405;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;2541,80000870907;06;11
2972405;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;2541,80000870907;06;11
2972406;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;3007,3958026383;06;11
2972406;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;3007,3958026383;06;11
2972406;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;20; ; ; ; ; ; ;11;3007,3958026383;06;11
2972407;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2690,59949666925;06;11
2972411;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972411;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972412;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;12; ; ; ;11;2504,87375527414;06;11
2972412;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;11;2504,87375527414;06;11
2972412;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2504,87375527414;06;11
2972413;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;15; ; ; ; ; ; ;11;2387,27310130391;06;11
2972414;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;10; ; ; ; ; ; ;11;2614,44116692723;06;11
2972415;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;19; ; ; ; ; ; ;11;2387,27310130391;06;11
2972416;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;2989,55499629916;06;11
2972417;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;2367,19092776387;06;11
2972418;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;1;11;2577,60314143921;06;11
2972419;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2429,00161092845;06;11
2972419;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;15; ; ; ; ; ; ;11;2429,00161092845;06;11
2972419;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;11;2429,00161092845;06;11
2972419;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;11;2429,00161092845;06;11
2972419;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2429,00161092845;06;11
2972420;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2650,5304850537;06;11
2972420;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2650,5304850537;06;11
2972421;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2371,57790550646;06;11
2972421;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;21; ; ; ;15; ; ; ; ;11;2371,57790550646;06;11
2972421;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2371,57790550646;06;11
2972421;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2371,57790550646;06;11
2972422;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;2161,97870875075;06;11
2972422;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2161,97870875075;06;11
2972422;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;2161,97870875075;06;11
2972423;1;1;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;40; ; ; ; ; ;11;2711,24252375373;06;11
2972423;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2711,24252375373;06;11
2972424;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;3; ; ; ; ; ; ;11;2976,98319863326;06;11
2972425;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;11;2287,72545904703;06;11
2972425;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;10; ; ; ; ; ; ;11;2287,72545904703;06;11
2972425;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2287,72545904703;06;11
2972428;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2419,81877684071;06;11
2972428;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;11;2419,81877684071;06;11
2972428;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2419,81877684071;06;11
2972431;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972431;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972431;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972431;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972431;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972431;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972431;2;3;2;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2692,43118873501;06;11
2972433;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2367,19092776387;06;11
2972434;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;2420,63179376034;06;11
2972434;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2420,63179376034;06;11
2972435;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2643,6797034892;06;11
2972435;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;4; ; ; ;11;2643,6797034892;06;11
2972435;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2643,6797034892;06;11
2972435;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2643,6797034892;06;11
2972435;3;1;3;90; ;2;1;1;2;1;2;2;2;2;2; ;12;2; ;2; ; ; ; ; ;11;2643,6797034892;06;11
2972436;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2634,80952586361;06;11
2972436;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;30; ; ; ; ; ; ;11;2634,80952586361;06;11
2972436;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;11;2634,80952586361;06;11
2972437;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2436,52494700721;06;11
2972437;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2436,52494700721;06;11
2972438;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972438;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972438;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;3; ; ; ;11;2239,48458771279;06;11
2972438;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972439;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2577,60314143921;06;11
2972443;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972443;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972443;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972443;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972444;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2553,11462660838;06;11
2972444;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;11;2553,11462660838;06;11
2972445;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;3042,38591844881;06;11
2972445;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;3042,38591844881;06;11
2972445;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;15; ; ; ; ; ; ;11;3042,38591844881;06;11
2972446;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;15; ; ; ; ; ; ;4; ;11;3139,03274611412;06;11
2972447;1;1;1;90; ;1;1;1;2;2;2;2;2;2;1;20;12;24; ; ; ; ; ; ;6;11;2469,070622544;06;11
2972447;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;3; ; ; ;11;2469,070622544;06;11
2972447;1;3;1;90; ;2;2;2;2;2;2;1;2;1;2; ; ; ; ; ; ;5; ;6; ;11;2469,070622544;06;11
2972447;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2469,070622544;06;11
2972448;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;2727,72370755359;06;11
2972448;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;2727,72370755359;06;11
2972448;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2727,72370755359;06;11
2972449;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2577,60314143921;06;11
2972450;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;12; ; ;11;2239,48458771279;06;11
2972450;1;2;1;90; ;2;1;1;2;1;2;2;1;2;2; ;30;10; ;10; ; ;4; ; ;11;2239,48458771279;06;11
2972450;1;3;1;90; ;2;1;2;1;2;2;2;2;2;1; ;9; ;4; ; ; ; ; ;1;11;2239,48458771279;06;11
2972450;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;2239,48458771279;06;11
2972451;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2727,72370755359;06;11
2972451;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2727,72370755359;06;11
2972451;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;11;2727,72370755359;06;11
2972452;1;1;1;90; ;2;1;1;1;2;2;2;2;2;1; ;10;5;50; ; ; ; ; ;5;11;2687,36851054171;06;11
2972452;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;7;3;30; ; ; ; ; ; ;11;2687,36851054171;06;11
2972453;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2577,60314143921;06;11
2972454;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;15; ; ; ; ; ; ;11;2096,19816037297;06;11
2972454;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;28; ;35; ; ;2; ; ; ;11;2096,19816037297;06;11
2972455;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;25; ; ; ; ; ; ;11;2920,20672913103;06;11
2972456;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;2614,72735232356;06;11
2972456;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;15; ; ; ;3; ; ; ; ;11;2614,72735232356;06;11
2972456;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2614,72735232356;06;11
2972460;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;14; ;28; ;1; ; ; ; ;11;1907,90415908871;06;11
2972460;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;12; ; ; ; ;30; ; ; ;11;1907,90415908871;06;11
2972460;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;1907,90415908871;06;11
2972460;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;11;1907,90415908871;06;11
2972461;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;6; ; ; ;11;1957,56671747695;06;11
2972461;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;30; ; ; ; ; ; ;11;1957,56671747695;06;11
2972461;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;3; ; ; ; ; ; ; ;6;11;1957,56671747695;06;11
2972461;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;11;1957,56671747695;06;11
2972461;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;1957,56671747695;06;11
2972462;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;11;2166,5572440983;06;11
2972462;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2166,5572440983;06;11
2972462;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;2166,5572440983;06;11
2972463;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;25; ; ; ; ; ; ;11;3159,02634772444;06;11
2972463;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;36;10;25; ; ; ; ; ; ;11;3159,02634772444;06;11
2972463;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;6; ; ; ;11;3159,02634772444;06;11
2972463;1;5;1;90; ;2;1;2;2;2;2;2;2;1;2; ;5; ; ; ; ; ; ;7; ;11;3159,02634772444;06;11
2972464;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;3063,71563192668;06;11
2972464;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;11;3063,71563192668;06;11
2972464;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;3063,71563192668;06;11
2972465;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;15; ;15; ; ; ; ; ;2;11;2424,39731218826;06;11
2972465;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;5; ; ; ;11;2424,39731218826;06;11
2972465;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;11;2424,39731218826;06;11
2972466;1;1;1;90; ;1;1;2;1;2;2;2;2;2;1;6;28; ;30; ; ; ; ; ;6;11;1903,32562374116;06;11
2972466;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;1903,32562374116;06;11
2972466;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;1903,32562374116;06;11
2972466;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;1903,32562374116;06;11
2972467;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;11;2679,28487876993;06;11
2972468;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
2972468;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;11;2752,21222238442;06;11
