Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3431733;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;100000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;50;12;2; ;12; ; ;1;1; ;2; ; ; ;1; ; ;1; ; ;1; ; ; ;2;1;12;1; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;2;1;53;55;1;4;5521; ; ;100000;03;50;1050,94239193365
3431735;1;1;1;60;2;1;1; ; ;1;1; ;1;1;1;2; ;1; ;600000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;62; ;.;62; ; ;3;8; ;1;1;3;6;1; ; ; ; ; ; ; ;1; ;1;1;14;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;62;01;1;8;0121; ; ;700000;03;50;1050,94239193365
3431735;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;5200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;50;35;2; ;35; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;14;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;1;2;1;2;3; ;1;1;53;55;1;4;5521; ; ;500000;03;50;1050,94239193365
3431736;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;5; ;1; ;320000;2; ; ;1;150000;1;80000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;11; ; ;2;2; ; ; ;2; ; ; ; ; ;50;48; ;.;48; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;8; ;2; ; ; ; ;1;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;2;1;62;01;1;8;0121; ; ;550000;03;50;1002,62987786876
3431737;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;750000;1;8500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;75; ;.;75; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;3;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;61;01;1;4;0121; ; ;750000;03;50;1002,62987786876
3431738;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;600; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;1000000;1;12000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;54; ;.;10;7;VIAJANDO;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;1;61;01;1;4;0121; ; ;1000000;03;50;1026,19511686979
3431740;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;1200000;1;12000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;50;72; ;.;72; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;38;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;2; ;1;1;61;01;1;4;0121; ; ;1200000;03;50;1002,62987786876
3431741;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;300000;2; ; ;2; ;1;200000;2; ;1;200000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;10;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;1;1;62;01;1;8;0118; ; ;500000;03;50;1026,19511686979
3431742;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;123; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;800000;1;3500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;54; ;.;54; ; ;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;68;8; ;2; ; ; ; ;0;2; ;4; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;1; ;1;2;1;2;2; ;1;1;61;01;1;4;0121; ; ;800000;03;50;862,053114270963
3431743;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;350000;1;4100000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;120;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;1; ;1;1;1;1;2; ;2;1;61;01;1;4;0115; ; ;350000;03;50;775,321510626486
3431745;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;350000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;70; ;.;70; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;120;8; ;2; ; ; ; ;0;2; ;7; ; ; ; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1; ;1;2;1;2;3; ;2;1;61;01;1;4;0118; ; ;350000;03;50;1002,62987786876
3431747;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;14; ;1; ;700000;2; ; ;2; ;1;300000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ;700000; ;2;1;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;70; ;.;70; ; ;1;8; ;1;1;3;2;1; ; ; ; ; ;1; ; ; ;1;1;6;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;2; ;1;1;1;1;1; ;1;1;62;01;1;8;0121; ; ;1000000;03;50;986,484596273158
3431747;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;120000;1;120000;1; ;1; ; ; ; ; ; ; ; ; ; ; ;3; ;50;18;2; ;18; ; ;1;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;62;1; ;2; ; ; ; ;24;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;53;55;1;4;5521; ; ;120000;03;50;986,484596273158
3431749;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;0; ;1; ;350000;2; ; ;1;68000;1;80000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;10; ; ;2;2; ; ; ;2; ; ; ; ; ;50;40; ;.;40; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;1; ;2; ; ; ; ;2;2; ;2; ; ; ; ;1;12;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1; ;1;2;1;1;3; ;2;1;54;95;1;3;9500; ; ;498000;03;50;842,195288169061
3431750;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;0; ;1; ;80000;2; ; ;1;135000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;4; ; ;2;2; ; ; ;2; ; ; ; ; ;50;52; ;.;52; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;8;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;2; ;2;2;2;2;5; ;2;1;62;01;1;8;0121; ; ;215000;03;50;823,457136762873
3431752;1;1;1;60;2;1;2;2;3;1;1; ;1;1;1;2; ;1; ;900000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;63; ;.;63; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;5;1; ;2; ; ; ; ;0;2; ;4; ; ; ; ;1;15;2;2;1;1;1;1;2;2;2;2;2;2;2; ;1;1; ;1;1;1;2;2; ;2;1;62;01;1;8;0121; ; ;1000000;03;50;892,923784116037
3431753;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;5; ;1; ;450000;2; ; ;1;300000;1;100000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;14;8; ;2; ; ; ; ;0;2; ;4; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1; ;1;2;1;2;2; ;2;1;62;01;1;8;0121; ; ;850000;03;50;1002,62987786876
3431762;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;108; ;1; ;300000;2; ; ;1;270000;2; ;2; ;1;100000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;66; ;.;66; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;62;01;1;8;0121; ; ;570000;03;50;1544,86855473131
3431764;1;1;1;60;2;1;2;2;12;2;1; ;1;1;1;108; ;1; ;700000;2; ; ;2; ;2; ;2; ;2; ; ; ;1200000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;ARQUIDIOCESIS DE GRANADA; ;2; ; ; ; ; ;50;30;2; ;30; ; ;9;7; ;1;1;1;9;1; ; ; ; ; ; ; ;1; ;1;1;86;2; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;13;80;1;1;8041;7491;74;700000;03;50;1596,29773280254
3431765;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;70; ;.;70; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;8; ;2; ; ; ; ;0;2;SOLO SISBEN;12; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;41;52;1;4;5223; ; ;250000;03;50;1026,19511686979
3431766;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;500000;2; ; ;1;360000;1;450000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;8; ; ;2;2; ; ; ;2; ; ; ; ; ;50;56; ;.;56; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;1;2; ;2; ; ; ; ;1;48;2;1;1;1;2;1;2;1;2;1;1;1;2; ;1;1; ;1;2;2;2;3; ;2;1;62;01;1;8;0115; ; ;1310000;03;50;1002,62987786876
3431767;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2;2;50;98; ;.;98; ; ;1;7; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;84;4; ;1;8;4; ;100000;0;2; ;1; ;1;1;50;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;6; ;1;1;41;52;1;4;5211; ; ;600000;03;50;842,195288169061
3431791;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;250000;2; ; ;2; ;2; ;2; ;1;100000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;45; ;.;45; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;0;2; ;10; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1; ;2;1;1;2;2; ;2;1;63;01;1;8;0121; ; ;250000;03;50;1006,45999268012
3431792;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;60; ;1; ;600000;2; ; ;1;300000;1;50000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;84; ;.;84; ; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;3;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;1;1;1;2;2; ;1;1;62;01;1;8;0121; ; ;950000;03;50;1002,62987786876
3431793;1;1;1;60;2;1;1; ; ;1;1; ;1;1;1;13; ;1; ;1200000;2; ; ;1;360000;1;50000;2; ;1;120000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;600000;600000;600000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;48; ;.;48; ; ;3;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;12;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;2;62;01;1;8;0121; ; ;1610000;03;50;1002,62987786876
3431794;1;1;1;60;2;1;1; ; ;1;1; ;1;1;1;48; ;1; ;650000;2; ; ;1;150000;1;70000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;375000;375000;375000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;48; ;.;48; ; ;3;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;3;8; ;2; ; ; ; ;0;2; ;10; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;2;62;01;1;8;0121; ; ;870000;03;50;1002,62987786876
3431799;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;0; ;1; ;900000;2; ; ;2; ;1;50000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;45; ;.;45; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;240;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;2;62;01;1;8;0121; ; ;950000;03;50;1002,62987786876
3431804;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;0;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;45; ;.;45; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;180;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;61;01;1;5;0117; ; ;0;03;50;1002,62987786876
3431805;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;500000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;36;2; ;36; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;48;4; ;2; ; ; ; ;0;2; ;4; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;2;61;01;1;4;0121; ; ;500000;03;50;1026,19511686979
3431806;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;8; ;1; ;550000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ;2;2;2;150000;2;1;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;54; ;.;54; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;320;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;2;62;01;1;8;0121; ; ;650000;03;50;1026,19511686979
3431808;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;240;4; ;2; ; ; ; ;72;2; ;4; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;61;01;1;4;0121; ; ;200000;03;50;775,321510626486
3431810;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;36; ;1; ;300000;2; ; ;2; ;1;50000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;444;8; ;1;16;4; ;0;0;2; ;2; ;1;8;50;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;2;2;62;01;1;8;0121; ; ;350000;03;50;1026,19511686979
3431811;1;1;1;60;2;1;1; ; ;1;1; ;1;1;1;35; ;1; ;650000;2; ; ;2; ;1;200000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;325000;325000;325000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;54; ;.;54; ; ;1;8; ;1;1;3;3;1; ; ; ; ; ; ; ;1; ;1;1;24;8; ;2; ; ; ; ;1;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;2;1;62;01;1;8;0121; ; ;850000;03;50;1167,84398329894
3431811;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;35; ;1; ;250000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;15;2; ;15; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;3; ;2; ; ; ; ;24;2; ;3; ; ; ; ;1;35;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;2;1;55;74;1;1;7493; ; ;250000;03;50;1167,84398329894
3431812;1;1;1;60;2;1;1; ; ;1;1; ;1;1;1;3; ;1; ;800000;2; ; ;2; ;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;50;49; ;.;49; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;12;1; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;62;01;1;8;0121; ; ;950000;03;50;1050,94239193365
3431817;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;0; ;1; ;75000;2; ; ;1;90000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;4; ; ;2;2; ; ; ;2; ; ; ; ; ;50;45; ;.;27;6; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;1;2; ;2; ; ; ; ;1;27;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;2;8; ;2;1;62;01;1;8;0121; ; ;165000;03;50;1652,2119683707
3431820;2;1;2;60;2;1;1; ; ;1;2; ;2;2;2;0; ;1; ;120000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;5; ; ;2;2; ; ; ;2; ; ; ; ; ;50;45; ;.;32;6; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;1;2; ;2; ; ; ; ;1;20;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;1;2;8; ;2;2;62;01;1;8;0121; ; ;120000;03;50;1610,7226773747
3431821;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;1500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;28;1; ;28; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;72;4; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;8; ;2;2;54;55;1;4;5512; ; ;100000;03;50;1078,92462446014
3431822;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;50;84; ;.;84; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;11; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;8; ;2;1;77;15;1;4;1551; ; ;150000;03;50;1393,37468941627
