Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3418458;1;4;2;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;03;54;358,854551371385;54
3418459;1;4;2;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;2;01;1;03;54;385,681047073151;54
3418460;1;3;1;1;1;1;1;1;4;1; ; ;98;98; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;2;01;1;03;54;369,784920565184;54
3418461;1;1;1;1;1;1;1;1;4;3; ; ; ; ;175000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;2;01;1;03;54;366,23464267605;54
3418462;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;2;01;1;03;54;415,453300028132;54
3418463;1;1;1;1;2;1;1;1;4;1; ; ;98;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;3;1;2;1;2;1;1;1;1;3;2;01;1;03;54;449,580390875545;54
3418464;1;7;2;1;1;1;10;1;4;1; ; ;350000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;5;3;2;01;1;03;54;415,453300028132;54
3418465;1;4;1;1;1;1;1;1;4;1; ; ;180000000;700000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;2;01;1;03;54;449,580390875545;54
3418466;1;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;1;2;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;03;54;432,214585133879;54
3418467;1;4;2;1;1;1;1;6; ;4; ; ; ;400000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;4;4;1;1;1;1;1;2;3;2;01;1;03;54;385,076526437231;54
3418469;1;3;2;1;1;1;1;3;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;6;1;2;1;4;1;1;1;1;1;2;3;2;01;1;03;54;502,978605341148;54
3418470;1;3;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;1;1;4;1;1;1;2;1;1;1;1;1;2;3;2;01;1;03;54;351,957092262783;54
3418471;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;2;01;1;03;54;449,506156518887;54
3418472;1;3;2;1;1;1;1;1;4;3; ; ; ; ;340000;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;2;3;2;01;1;03;54;415,453300028132;54
3418473;1;4;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;1;2;2;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;2;01;1;03;54;312,335944501655;54
3418474;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;1;03;54;318,166860413602;54
3418475;1;3;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;2;01;1;03;54;479,000853641297;54
3418476;1;1;1;1;1;1;1;6; ;5; ; ; ;300000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;1;1;2;3;2;01;1;03;54;366,23464267605;54
3418477;1;3;1;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;2;01;1;03;54;369,784920565184;54
3418478;1;2;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;2;3;2;01;1;03;54;329,097229607401;54
3418479;1;4;3;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;8;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;63;193,105942194246;63
3418480;1;3;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;63;87,8560647103633;63
3418481;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;63;143,800311866311;63
3418482;1;4;3;1;1;1;1;1;3;3; ; ; ; ;220000;1;1;1;2;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;03;63;167,980111505027;63
3418483;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;5;2;2; ;5;1;2;1;4;1;2;1;1;1;3;3;1;01;1;03;63;156,644868728497;63
3418484;1;3;1;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;03;63;115,272154591414;63
3418485;1;6;5;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;6;2;2; ;6;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;65,2342139377651;63
3418487;1;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;1;7;1;01;1;03;63;131,21307913147;63
3418489;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;2;1;2;1;2;1;1;1;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;63;97,2203085112996;63
3418490;1;4;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;03;63;101,149348753068;63
3418491;1;4;1;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;03;63;108,510067275624;63
3418492;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;2;3;1;01;1;03;63;129,862912604634;63
3418493;1;4;3;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;03;63;115,997430893634;63
3418494;1;4;3;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;63;98,0529810751974;63
3418495;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;1;03;66;282,353874386284;66
3418496;1;1;1;1;1;1;1;1;4;3; ; ; ; ;275000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;03;66;247,515793677224;66
3418497;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;2;1;01;1;03;66;710,98993133115;66
3418498;1;3;2;1;1;1;1;1;3;1; ; ;25000000;150000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;1;1;1;1;1;2;1;01;1;03;66;612,673974908315;66
3418499;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;1;03;66;282,353874386284;66
3418500;1;3;2;1;1;1;1;1;3;1; ; ;10000000;400000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;4;2;1;1;1;1;1;3;2;1;01;1;03;66;234,409758161387;66
3418501;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;1;2;1;01;1;03;66;764,091634276014;66
3418502;1;4;3;1;1;1;1;1;3;2; ;248000;40000000;180000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;2;1;01;1;03;66;779,340996933279;66
3418503;1;4;3;1;1;1;1;1;3;2; ;250000;1500000;500000; ;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;425,012140369463;66
3418504;1;3;2;1;1;1;1;1;4;3; ; ; ; ;370000;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;03;66;248,282702285306;66
3418505;1;2;1;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;2;1;01;1;03;66;744,848106855919;66
3418506;1;3;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;2;1;01;1;03;66;1058,19278938726;66
3418507;1;1;1;1;2;1;1;6; ;3; ; ; ; ;180000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;3;3;4;1;2;1;1;1;3;2;1;01;1;03;66;282,353874386284;66
3418508;1;4;2;1;1;1;1;1;3;3; ; ; ; ;210000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;03;66;234,862706995321;66
3418509;1;4;3;1;1;1;1;1;3;3; ; ; ; ;280000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;251,468282407856;66
3418510;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;03;66;267,573465323689;66
3418511;1;5;4;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;5;1;1;1;1;1;2;2;1;01;1;03;66;237,87222319381;66
3418512;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;03;66;249,872897675401;66
3418513;1;4;1;1;1;1;1;1;1;1; ; ;120000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;03;66;254,884871048318;66
3418514;1;3;2;1;1;1;1;1;3;2; ;250000;70000000;250000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;66;275,751705623273;66
3418515;1;3;1;1;1;1;1;1;3;3; ; ; ; ;330000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;03;66;249,872897675401;66
3418516;1;6;5;1;1;1;1;1;3;3; ; ; ; ;530000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;5;2;2; ;9;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;66;210,323782609978;66
3418517;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;201,058391376104;66
3418518;1;1;1;1;1;1;1;2;4;3; ; ; ; ;150000;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;03;66;267,990906564155;66
3418519;1;4;2;1;1;1;1;1;3;2; ;200000;45000000;300000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;66;492,757094242127;66
3418520;1;4;2;1;1;1;1;1;3;2; ;160000;40000000;250000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;66;666,505014268779;66
3418521;1;5;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;2;1;2;2;2;1;2;1;1;2;2;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;267,343683706203;66
3418522;1;2;1;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;03;66;261,388737801144;66
3418523;1;4;1;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;2;1;01;1;03;66;236,766862159564;66
3418524;1;6;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;03;66;352,730929795752;66
3418525;1;3;2;1;1;1;1;1;3;1; ; ;60000000;150000; ;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;2;1;01;1;03;66;273,84755045903;66
3418526;1;4;2;1;1;1;1;1;3;3; ; ; ; ;420000;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;248,282702285306;66
3418527;1;5;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;247,515793677224;66
3418528;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;03;66;261,388737801144;66
3418529;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;03;66;523,757522998706;66
3418530;1;5;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;03;66;252,333493026123;66
3418531;1;6;4;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;2;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;03;66;274,790522991173;66
3418532;1;3;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;76;978,455298942236;76
3418533;1;2;1;1;1;1;1;1;4;4; ; ; ;100000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;2;1;1;1;2;3;1;01;1;03;76;865,612807192137;76
3418534;1;3;2;1;1;1;1;1;1;4; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;2;4;1;2;1;1;1;1;3;1;01;1;03;76;984,088594779427;76
3418535;1;1;1;1;2;1;1;2;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;3;1;01;1;03;76;1030,49699567185;76
3418536;1;3;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;76;939,075143650592;76
3418537;1;10;3;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;1;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;76;757,997330423727;76
3418538;1;5;2;1;1;1;1;1;4;1; ; ;100000000;800000; ;1;2;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;1;03;76;673,79636578948;76
3418539;1;1;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;4;1;3;1;1;1;1;1;3;3;1;01;1;03;76;1063,6095439032;76
3418540;1;2;2;1;1;1;1;1;3;3; ; ; ; ;98;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;4;1;3;1;1;1;1;1;3;3;1;01;1;03;76;1136,10574690626;76
3418541;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;1;3;1;01;1;03;76;961,311460901374;76
3418542;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;1;01;1;03;76;826,226178686578;76
3418543;1;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;76;1057,44863796979;76
3418544;1;3;2;1;1;1;1;1;3;1; ; ;40000000;200000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;03;76;857,111392664549;76
3418545;1;2;1;1;1;1;1;6; ;1; ; ;35000000;250000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;1;3;1;01;1;03;76;1060,41904992828;76
3418546;1;4;3;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;03;76;1136,10574690626;76
3418547;1;2;1;1;1;1;1;1;4;3; ; ; ; ;310000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;3;1;01;1;03;76;1021,03242142272;76
3418547;2;1;1;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;2;2;1;4;1;2;1;1;1;5;3;1;01;1;03;76;1021,03242142272;76
3418547;3;1;1;1;2;1;1;6; ;3; ; ; ; ;250000;2;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;3;2;1;4;1;2;1;1;1;5;3;1;01;1;03;76;1021,03242142272;76
3418548;1;2;1;1;1;1;1;6; ;3; ; ; ; ;200000;1;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;1;03;76;921,924832395815;76
3418548;2;1;1;1;2;1;1;1;3;3; ; ; ; ;280000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;2;2;1;4;1;1;1;1;1;5;3;1;01;1;03;76;921,924832395815;76
3418548;3;1;1;1;2;1;1;1;3;3; ; ; ; ;180000;1;2;1;2;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;3;2;1;4;1;1;1;1;1;5;3;1;01;1;03;76;921,924832395815;76
3418549;1;4;2;1;1;1;1;1;3;2; ;190000;120000000;500000; ;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;03;76;805,069695934937;76
3418550;1;5;4;1;1;1;1;1;4;1; ; ;98;680000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;4;2;2; ;7;1;1;1;4;1;2;1;1;1;2;3;1;01;1;03;76;1381,88388631583;76
3418551;1;5;4;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;5;1;1;1;1;1;3;3;1;01;1;03;76;1094,78282530689;76
3418570;1;5;3;1;1;1;1;1;3;4; ; ; ;350000; ;1;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;63;147,531934449205;63
3418571;1;5;2;1;1;1;1;1;3;2; ;1150000;100000000;700000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;1;03;63;291,660925533899;63
3418572;1;3;1;1;1;1;1;1;4;1; ; ;98000000;750000; ;1;1;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;7;1;01;1;03;63;95,2167832329198;63
3418573;1;4;1;1;1;1;1;1;4;3; ; ; ; ;660000;2;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;7;1;01;1;03;63;115,272154591414;63
3418573;2;1;1;1;1;1;1;6; ;3; ; ; ; ;250000;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2; ;1;2;2;1;4;1;2;1;1;1;4;7;1;01;1;03;63;115,272154591414;63
3418574;1;5;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;03;63;410,0907524133;63
3418575;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;03;63;453,483091166602;63
3418576;1;6;5;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;03;63;383,578161978763;63
3418577;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;2;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;4;3;1;01;1;03;63;149,264925211585;63
