DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,DSCY,OFICIO1,OFICIO2,RAMA2D_D,RAMA4D_D,DPTO,fex_c_2011
817894,1,3,1,70,73,12,24,4,,2,48,1,,9,4,,,,,,,,,,1,,2,,2,1,1,13,97,18,1810,73,470.060.002.413.756
817897,1,1,1,70,73,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,73,415.214.457.599.278
817905,1,3,1,70,73,24,40,1,,2,154,1,,9,2,,,,,,,,,,1,,2,,2,1,2,32,45,21,2109,73,206.693.923.577.434
817908,1,3,1,70,73,99,36,1,,2,9,4,,9,4,,,,,,,,,,1,,2,,2,1,2,45,54,85,8532,73,260.954.996.287.902
817913,2,2,2,70,73,104,48,1,,2,32,1,,3,4,,,,,,,,,,1,,2,,2,1,2,84,81,36,3611,73,600.246.924.616.681
817916,1,2,1,70,73,208,24,4,,2,250,1,,2,4,,,,,,,,,,1,,2,,2,1,2,45,53,55,5522,73,223.323.231.715.912
817919,1,3,1,70,73,8,48,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,1,1,43,43,52,5237,73,336.797.072.333.244
817921,1,2,1,70,73,156,48,4,,2,520,2,,7,2,,,,,,,,,,1,,2,,2,1,2,41,33,75,7512,73,151.433.288.410.848
817921,1,3,1,70,73,12,48,1,,2,8,1,,4,8,,,,,,,,,,1,,1,450000,2,1,1,37,37,55,5521,73,151.433.288.410.848
817927,1,3,1,70,73,156,48,1,,2,156,3,,1,1,,,,,,,,,,1,,2,,2,1,2,79,54,95,9500,73,101.897.527.242.247
817941,2,1,2,70,73,15,48,1,,2,4,1,,3,2,,,,,,,,,,1,,1,490000,2,1,2,95,77,15,1551,73,463.474.735.912.293
817941,2,2,2,70,73,156,48,1,,2,3,4,,1,2,,,,,,,,,,1,,2,,2,1,2,55,41,52,5221,73,463.474.735.912.293
817941,2,4,2,70,73,24,48,1,,2,12,1,,2,8,,,,,,,,,,1,,2,,2,1,2,45,97,51,5125,73,463.474.735.912.293
817960,1,2,1,70,11,2,48,1,,2,4,1,,4,2,,,,,,,,,,1,,1,461500,2,1,1,55,55,70,7010,11,263.014.921.354.599
817978,1,6,1,70,11,32,48,1,,2,32,1,,3,2,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,11,307.214.632.034.089
818002,1,3,1,70,11,48,48,1,,2,48,1,,4,8,,,,,,,,,,1,,2,,2,1,2,34,92,22,2220,11,205.468.275.636.643
818072,1,3,1,70,11,2,15,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,33,52,5211,11,25.311.597.701.536
818092,1,1,1,70,11,15,50,1,,2,15,1,,3,4,,,,,1,,,,,,,2,,2,1,2,45,45,52,5261,11,232.254.898.997.199
818095,1,2,1,70,11,84,60,3,,2,84,3,,1,4,,,,,,,,1,,,,2,,2,1,2,54,54,95,9500,11,200.056.957.668.796
818096,1,1,1,70,11,10,50,1,,2,10,1,,3,7,,,,,1,,,,,,,1,500000,2,1,1,98,95,20,2090,11,266.390.352.185.114
818102,1,2,1,70,11,12,40,1,,2,24,1,,6,1,,,,,,,,,,1,,2,,2,1,1,32,13,80,8045,11,23.650.517.687.808
818102,1,3,1,70,11,4,48,1,,2,104,1,,9,4,,,,,,,,,,1,,2,,2,1,1,39,39,52,5237,11,23.650.517.687.808
818102,1,5,1,70,11,78,48,1,,2,78,2,,9,1,,,,,,,,,,1,,2,,2,1,2,39,39,75,7512,11,23.650.517.687.808
818123,1,2,1,70,17,32,48,1,,2,14,1,,4,1,,,,,,,,,,1,,2,,2,1,2,39,50,55,5522,17,204.761.413.394.923
820598,1,1,1,70,5,20,48,1,,2,20,1,,9,4,,,,,,,,,,1,,2,,2,1,2,11,44,75,7530,5,569.493.045.874.832
820619,1,1,1,70,5,2,50,4,,2,2,4,,2,1,,,,,,,,,,1,,1,150000,2,1,1,79,79,18,1810,5,728.189.404.958.014
820619,1,2,1,70,5,2,2,4,,2,2,4,,2,1,,,,,,,,,,1,,1,150000,2,1,1,79,79,18,1810,5,728.189.404.958.014
820619,1,3,1,70,5,52,50,1,,2,26,1,,3,1,,,,,,,,,,1,,2,,2,1,2,50,95,45,4521,5,728.189.404.958.014
820626,1,2,1,70,5,4,48,1,,2,5,1,,5,4,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,5,700.791.623.357.968
820628,1,3,1,70,5,4,48,1,,2,4,1,,6,1,,,,,,,,,,1,,1,320000,2,1,1,53,53,55,5521,5,677.254.573.724.297
820630,1,3,1,70,5,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,85,85,64,6421,5,747.954.940.833.656
820651,1,5,1,70,5,2,60,1,,2,4,1,,9,7,,,,,,,,,,1,,1,80000,2,1,1,55,39,51,5133,5,367.804.565.658.867
820654,1,1,1,70,5,4,48,4,,2,4,4,,1,1,,,,,,,,,,1,,1,5000,2,1,1,16,16,74,7494,5,692.222.929.945.549
820658,1,7,1,70,5,152,48,4,,2,152,1,,9,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,5,790.063.478.535.656
820667,1,3,1,70,5,48,48,3,,2,48,1,,4,1,,,,,,,,,,1,,2,,2,1,2,54,45,52,5233,5,117.387.454.472.721
820678,1,3,1,70,5,36,48,1,,2,36,1,,6,1,,,,,,,,,,1,,2,,2,1,2,98,98,52,5244,5,6.754.505.572.055
820684,1,4,1,70,5,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,5,781.543.289.690.055
820687,1,3,1,70,5,54,48,1,,2,54,1,,7,2,,,,,,,,,,1,,2,,2,1,2,58,58,51,5125,5,714.074.260.214.372
820695,1,2,1,70,5,2,48,4,,2,2,4,,1,2,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,5,642.490.458.721.526
820712,1,2,1,70,5,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,2,55,45,52,5211,5,84.422.817.848.213
820712,1,5,1,70,5,8,48,1,,2,8,2,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,45,4530,5,84.422.817.848.213
820720,1,3,1,70,5,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,5,833.079.777.432.875
820730,1,2,1,70,5,12,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,5,780.388.076.586.176
820732,1,2,1,70,5,16,48,1,,2,16,4,,1,4,,,,,,,,,,1,,2,,2,1,2,55,45,52,5262,5,706.224.567.456.494
820738,1,2,1,70,5,36,48,1,,2,36,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,45,51,5131,5,670.258.092.444.028
820759,1,2,1,70,5,36,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,2,55,55,19,1931,5,104.640.632.725.728
820759,1,3,1,70,5,2,48,1,,2,6,6,,3,1,,,,,,,,,,1,,2,,2,1,1,92,92,18,1810,5,104.640.632.725.728
820760,1,1,1,70,5,52,48,4,,2,52,4,,1,3,,,,,1,,,,,,,2,,2,1,2,16,16,45,4521,5,886.345.587.916.843
820762,1,3,1,70,5,6,48,1,,2,4,1,,2,3,,,,,,,,,,1,,1,800000,2,1,1,34,32,45,4530,5,783.830.665.564.006
820770,1,2,1,70,5,1,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,883.957.855.050.243
820801,1,1,1,70,5,5,48,1,,2,12,1,,3,1,,,,,,,,,,1,,1,200000,2,1,1,95,95,45,4511,5,821.399.512.461.648
820808,1,5,1,70,5,5,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,5,808.204.949.853.317
820822,1,3,1,70,5,32,40,1,,2,32,1,,3,1,,,1,,,,,,,,,2,,2,1,2,21,50,55,5521,5,873.062.951.060.439
820825,1,2,1,70,5,12,24,1,,2,24,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,45,52,5237,5,675.529.024.743.039
820845,1,2,1,70,5,2,40,4,,2,2,4,,1,1,,,,,,,,,,1,,1,30000,2,1,1,79,79,52,5271,5,701.470.991.178.403
820851,1,3,1,70,5,20,48,1,,2,5,4,,1,1,,,,,,,,,,1,,2,,2,1,2,45,45,55,5521,5,757.024.177.536.322
820856,1,1,1,70,5,28,48,1,,2,8,4,,1,7,,,,,,,,,,1,,2,,2,1,2,2,2,45,4530,5,920.350.935.801.512
820858,1,1,1,70,5,24,48,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,2,45,53,55,5521,5,706.651.173.195.298
820863,1,1,1,70,5,50,48,1,,2,52,1,,5,1,,,,,,,,,,1,,2,,2,1,2,53,74,18,1810,5,775.060.390.670.816
820868,1,3,1,70,5,3,40,2,,2,3,1,,9,7,,,,,,,,,,1,,1,400000,2,1,1,13,13,80,8043,5,869.394.390.646.605
820896,1,2,1,70,5,16,48,1,,2,96,1,,7,2,,,,,,,,,,1,,2,,2,1,2,21,21,26,2695,5,813.976.425.442.574
820963,1,1,1,70,5,14,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,2,,,,5,705.022.207.446.799
820971,1,3,1,70,5,8,50,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,1,1,39,39,1,123,5,759.490.377.940.462
820972,1,3,1,70,5,24,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,34,,,,5,69.930.748.547.389
820979,1,1,1,70,5,210,50,1,,2,2,1,,9,8,,,,,,,,,,1,,2,,2,1,2,44,44,85,8515,5,711.326.281.935.849
820981,1,4,1,70,5,9,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,98,98,60,6031,5,819.797.140.576.471
820984,1,5,1,70,5,9,48,1,,2,9,1,,6,4,,,,,,,,,,1,,2,,2,1,1,84,84,18,1810,5,68.020.413.348.359
820987,1,2,1,70,5,12,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,5,76.495.233.783.174
820992,1,2,1,70,5,9,50,1,,2,68,1,,4,2,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,5,850.369.506.193.844
820993,1,2,1,70,5,29,50,1,,2,28,1,,8,1,,,,,,,,,,1,,2,,2,1,2,95,93,80,8050,5,63.666.974.358.763
820998,1,5,1,70,5,9,48,1,,2,14,1,,4,4,,,,,,,,,,1,,2,,2,1,1,32,79,18,1810,5,922.559.844.137.924
821001,1,4,1,70,5,9,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,454.715.478.615.582
821002,1,3,1,70,5,54,48,1,,2,54,1,,7,4,,,,,,,,,,1,,2,,2,1,2,32,88,36,3691,5,723.435.828.679.924
821020,1,1,1,70,5,2,48,1,,2,2,1,,9,1,,,,,,1,,,,,,1,1200000,2,1,1,2,70,26,2691,5,920.350.935.801.512
821023,1,2,1,70,5,2,48,1,,2,2,1,,6,2,,,,,,,,,,1,,1,460000,2,1,1,79,79,18,1810,5,697.493.862.244.559
821023,1,3,1,70,5,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,5,697.493.862.244.559
821040,1,1,1,70,5,52,48,1,,2,100,1,,9,2,,,,,,,,,,1,,2,,2,1,2,58,58,74,7492,5,833.079.777.432.875
821042,1,1,1,70,5,250,48,4,,2,250,1,,4,1,,,,,,,,,,1,,2,,2,1,2,85,85,50,5020,5,813.976.425.442.574
821102,1,3,1,70,5,32,48,1,,2,32,2,,3,1,,,,,,,,,,1,,2,,2,1,2,13,13,80,8011,5,6.754.505.572.055
821111,1,2,1,70,5,34,60,1,,2,34,1,,6,4,,,,,,,,,,1,,2,,2,1,2,33,33,52,5235,5,830.613.577.028.735
821111,1,3,1,70,5,8,60,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,39,37,55,5521,5,830.613.577.028.735
821118,1,1,1,70,5,48,60,1,,2,96,4,,1,6,,,,,,,,,,1,,1,100000,2,1,2,92,92,19,1921,5,792.011.587.941.054
821127,1,3,1,70,5,30,48,1,,2,30,1,,9,1,,,,,,,,,,1,,2,,2,1,2,39,37,15,1594,5,661.505.736.463.754
821135,2,3,2,70,5,2,48,4,,2,2,3,,1,1,,,,,,,,,,1,,1,80000,2,1,1,54,54,95,9500,5,6.089.901.841.132
821141,1,1,1,70,5,150,30,1,,2,200,1,,3,1,,,,,,,,,,1,,2,,2,1,2,83,83,28,2899,5,852.757.239.060.444
821141,1,2,1,70,5,70,24,1,,2,140,4,,5,1,,,,,,,,,,1,,2,,2,1,2,79,79,18,1810,5,852.757.239.060.444
821167,1,4,1,70,5,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,58,,,,5,749.758.957.352.454
821185,1,1,1,70,5,21,48,4,,2,21,1,,5,2,,,1,,,,,,,,,2,,2,1,2,62,95,45,4521,5,845.615.929.915.754
821204,1,6,1,70,5,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,5,753.775.655.967.553
821210,1,3,1,70,5,32,12,1,,2,32,1,,3,4,,,,,,,,,,1,,1,25000,2,1,2,45,50,55,5530,5,750.185.563.091.258
821210,1,4,1,70,5,36,28,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,85,,,,5,750.185.563.091.258
821216,1,4,1,70,5,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,5,711.326.281.935.849
821228,1,3,1,70,5,6,48,1,,2,108,1,,7,4,,,,,,,,,,1,,2,,2,1,1,0,83,35,3591,5,833.079.777.432.875
821242,1,1,1,70,8,12,48,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,1,87,87,45,4541,8,41.808.997.510.227
821274,1,4,1,70,8,24,48,1,,2,24,1,,8,4,,,,,,,,,,1,,2,,2,1,2,39,39,85,8511,8,294.811.392.248.561
821278,1,3,1,70,8,24,48,1,,2,24,1,,4,9,arriendo de la moto,,,,1,,,,,,,2,,2,1,2,33,33,65,6599,8,472.425.731.648.769
821284,1,4,1,70,8,56,48,1,,2,58,1,,7,7,,,,,,,,,,1,,2,,2,1,2,45,45,22,2212,8,409.039.544.514.106
821286,1,1,1,70,8,52,48,1,,2,52,1,,4,2,,,,,,,,,,1,,2,,2,1,2,53,53,55,5530,8,415.311.655.515.997
821319,1,3,1,70,8,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,97,,,,8,433.267.540.134.137
821319,2,2,2,70,8,24,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,13,,,,8,433.267.540.134.137
821335,1,1,1,70,8,15,50,3,,2,16,3,,1,8,,,,,,,,,,1,,2,,2,1,2,54,54,95,9500,8,502.775.263.795.318
821351,1,2,1,70,8,16,60,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,2,58,58,85,8511,8,490.368.000.860.464
821394,1,4,1,70,11,8,48,1,,2,9,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5233,11,294.137.308.079.279
821418,1,3,1,70,11,20,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,11,189.767.264.148.667
821436,1,3,1,70,11,24,48,1,,2,35,1,,3,2,,,,,,,,,,1,,2,,2,1,2,45,45,52,5241,11,307.448.497.567.348
821439,1,1,1,70,11,24,48,1,,2,36,1,,8,1,,,1,,,,,,,,,2,,2,1,2,45,45,19,1931,11,237.075.048.324.739
821441,1,2,1,70,11,24,48,1,,2,30,1,,3,1,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,11,248.031.554.086.547
821453,1,2,1,70,11,2,48,1,,2,2,1,,9,2,,,,,,,,,,1,,1,480000,2,1,1,55,59,1,112,11,287.945.731.893.497
821460,1,4,1,70,11,24,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,11,25.311.597.701.536
821461,1,4,1,70,11,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,37,,,,11,192.206.619.876.298
821469,1,1,1,70,11,48,48,1,,2,49,1,,7,2,,,,,,,,,,1,,2,,2,1,2,16,44,66,6601,11,170.658.464.549.773
821496,1,2,1,70,11,3,48,1,,2,3,1,,8,4,,,1,,,,,,,,,1,312000,2,1,1,39,38,74,7492,11,188.336.569.559.522
821509,1,5,1,70,11,1,48,1,,2,1,1,,6,1,,,,,,,,,,1,,1,570000,2,1,1,95,95,74,7421,11,255.858.363.627.019
821509,1,6,1,70,11,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,11,255.858.363.627.019
821512,1,2,1,70,11,5,48,1,,2,4,1,,2,4,,,,,,,,,,1,,1,98,2,1,1,55,53,52,5211,11,251.842.475.809.937
821514,1,2,1,70,11,4,48,1,,2,144,1,,4,2,,,,,,,,,,1,,2,,2,1,1,53,53,55,5529,11,278.072.549.477.298
821526,1,3,1,70,11,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,11,23.950.038.014.449
821530,1,2,1,70,11,4,48,1,,2,72,1,,9,4,,,,,,,,,,1,,2,,2,1,1,3,39,64,6425,11,229.091.684.057.729
821536,1,5,1,70,11,240,60,1,,2,240,1,,9,8,,,,,,,,,,1,,2,,2,1,2,40,11,65,6512,11,217.504.414.039.352
821561,1,4,1,70,11,16,48,4,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,2,44,37,92,9241,11,156.633.247.717.379
821564,1,4,1,70,11,12,48,1,,2,12,1,,9,9,CARTA,,,,,,,,,1,,2,,2,1,1,32,45,15,1594,11,279.430.861.821.608
821622,1,2,1,70,11,48,48,4,,2,60,1,,3,3,,,,,1,,,,,,,2,,2,1,2,53,32,74,7411,11,234.997.285.608.858
821627,1,3,1,70,11,30,48,1,,2,30,1,,8,1,,,,,1,,1,,,,,2,,2,1,2,21,21,24,2424,11,133.883.973.430.268
821627,1,4,1,70,11,48,60,1,,2,48,1,,2,1,,,,,1,,,,,,,2,,2,1,2,36,36,60,6021,11,133.883.973.430.268
821648,1,2,1,70,11,4,20,1,,2,260,1,,2,4,,,,,,,,,,1,,2,,2,1,1,85,3,72,7250,11,240.355.105.030.426
821651,1,1,1,70,11,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,1,461500,2,1,1,96,75,17,1720,11,206.095.440.954.155
821694,1,3,1,70,11,6,48,1,,2,6,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,84,25,2529,11,201.538.509.387.429
821694,1,4,1,70,11,12,20,4,,2,12,1,,5,1,,,,,,,,,,1,,2,,2,1,1,54,59,52,5211,11,201.538.509.387.429
821702,1,4,1,70,13,48,52,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,45,,,,13,23.801.409.976.423
821707,1,2,1,70,13,26,48,4,,2,26,1,,5,1,,,,,,,,,,1,,2,,2,1,2,98,98,60,6041,13,292.344.569.820.333
821707,2,2,2,70,13,13,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,13,292.344.569.820.333
821713,1,3,1,70,13,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,33,,,,13,201.127.815.767.726
821715,1,2,1,70,13,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,2,,,,13,285.423.103.045.401
821717,1,4,1,70,13,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,7,,,,13,324.604.424.528.836
821735,1,1,1,70,13,24,48,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,1,2,39,40,52,5244,13,290.192.777.201.036
821782,1,3,1,70,13,48,48,1,,2,50,1,,9,1,,,,,,,,,,1,,2,,2,1,2,39,39,85,8512,13,293.268.712.711.805
821787,1,2,1,70,13,30,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,84,,,,13,265.141.374.012.424
821847,1,3,1,70,17,3,48,1,,2,12,1,,6,1,,,,,,,,,,1,,2,,2,1,1,99,99,45,4521,17,173.974.312.317.678
821850,1,1,1,70,17,6,48,1,,2,6,1,,4,2,,,,,,,,,,1,,2,,2,1,1,79,79,18,1810,17,200.270.282.465.862
821857,1,2,1,70,17,48,48,1,,2,480,1,,9,1,,,,,,,,,,1,,2,,2,1,2,79,97,26,2691,17,153.740.943.321.821
821860,1,1,1,70,17,48,48,1,,2,48,1,,9,1,,,,,,,,,,1,,2,,2,1,2,45,79,18,1810,17,177.212.665.680.277
821860,1,2,1,70,17,1,48,1,,2,1,1,,9,3,,,,,,,,,,1,,2,,2,1,1,39,39,18,1810,17,177.212.665.680.277
822651,1,2,1,70,50,3,48,4,,2,3,4,,1,4,,,,,,,,,,1,,1,450000,2,1,1,98,98,60,6031,50,115.692.430.809.341
822651,1,4,1,70,50,4,48,1,,2,5,1,,2,1,,,,,,,,,,1,,1,500000,2,1,1,37,45,51,5125,50,115.692.430.809.341
822655,1,2,1,70,50,52,48,1,,2,52,4,,1,4,,,,,,,,,,1,,2,,2,1,2,9,41,52,5211,50,157.074.852.318.172
822655,1,4,1,70,50,52,48,1,,2,52,1,,9,1,,,,,,,,,1,,ESTUDIANDO,2,,2,1,2,0,30,64,6421,50,157.074.852.318.172
822669,1,4,1,70,50,30,54,1,,2,4,1,,3,1,,,,,,,,,,1,,1,90000,2,1,2,95,95,45,4521,50,901.592.659.070.772
822681,1,1,1,70,50,10,40,1,,2,10,1,,3,3,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,50,215.405.545.227.759
822686,1,1,1,70,50,50,50,1,,2,72,1,,7,1,,,,,,,,,,1,,2,,2,1,2,98,84,50,5020,50,223.507.534.029.214
822696,2,3,2,70,50,20,48,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,2,45,45,52,5233,50,159.232.017.970.513
822699,1,3,1,70,50,2,50,1,,2,2,1,,2,4,,,,,,,,,,1,,1,80000,2,1,1,84,84,50,5020,50,19.956.585.478.756
822713,1,2,1,70,50,34,48,1,,2,34,4,,6,1,,,,,,,,,,1,,2,,2,1,2,0,31,75,7512,50,212.712.117.376.676
822728,1,3,1,70,50,8,48,1,,2,8,1,,3,8,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,50,247.069.616.514.413
822728,2,5,2,70,50,12,48,1,,2,12,1,,2,8,,,,,,,,,,1,,2,,2,1,1,95,95,45,4521,50,247.069.616.514.413
822747,1,4,1,70,50,3,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5211,50,194.018.254.454.654
822773,1,1,1,70,50,32,48,4,,2,32,4,,1,2,,,,,,,,,,1,,2,,2,1,2,98,98,60,6031,50,19.613.303.563.404
822778,1,3,1,70,50,28,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,2,32,,,,50,183.262.617.352.496
822782,2,1,2,70,50,5,48,1,,2,8,1,,5,2,,,,,,,,,,1,,2,,2,1,1,45,45,50,5040,50,901.592.659.070.772
822815,1,2,1,70,50,156,48,1,,2,156,1,,2,1,,,,,,,,,,1,,2,,2,1,2,55,55,70,7020,50,901.592.659.070.772
822834,1,1,1,70,50,4,48,1,,2,8,1,,9,3,,,,,1,,,,,,,2,,2,1,1,45,39,1,112,50,179.034.461.853.091
822848,1,1,1,70,50,156,48,2,,2,156,1,,2,1,,,,,,,,,,1,,2,,2,1,2,97,98,60,6022,50,174.420.346.535.137
822853,1,3,1,70,50,3,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,50,222.159.063.121.434
822855,2,1,2,70,50,3,24,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,50,215.405.545.227.759
822857,1,3,1,70,50,75,48,1,,2,150,1,,2,1,,,,,,,,,,1,,2,,2,1,2,45,95,45,4521,50,132.558.538.027.863
822858,1,2,1,70,50,4,48,1,,2,6,1,,6,4,,,,,,,,,,1,,1,98,2,1,1,45,45,51,5121,50,111.479.447.727.915
822862,1,3,1,70,54,52,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,2,33,45,52,5261,54,258.267.637.549.751
822866,1,3,1,70,54,8,50,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,45,52,5225,54,277.008.975.874.575
822901,1,3,1,70,68,4,50,2,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,58,95,45,4521,68,368.022.545.601.818
822905,1,1,1,70,68,6,70,5,,2,7,8,,3,6,,,,,,,,,,1,,2,,2,1,1,61,62,1,121,68,354.024.216.944.218
822924,1,2,1,70,68,96,48,1,,2,122,4,,9,6,,,,,,,,,,1,,2,,2,1,2,32,39,75,7512,68,336.066.212.395.638
822927,1,1,1,70,68,72,48,1,,2,120,1,,4,6,,,,,,,,,,1,,2,,2,1,2,13,13,80,8041,68,39.860.031.139.671
822935,1,3,1,70,68,6,48,1,,2,2,1,,6,4,,,,,,,,,,1,,2,,2,1,1,45,45,52,5231,68,332.563.935.496.489
822945,1,2,1,70,68,2,48,1,,2,2,4,,5,1,,,,,,,,,,1,,1,500000,2,1,1,3,39,52,5239,68,478.704.240.560.481
822949,1,1,1,70,68,144,24,1,,2,240,1,,5,2,,,,,,,,,,1,,2,,2,1,2,32,13,80,8060,68,455.873.229.894.637
822951,1,2,1,70,68,40,48,1,,2,40,1,,7,1,,,,,,,,,,1,,2,,2,1,2,7,7,85,8512,68,363.907.823.906.701
822951,1,4,1,70,68,8,40,1,,2,8,1,,7,2,,,,,,,,,,1,,2,,2,1,1,59,59,85,8511,68,363.907.823.906.701
822951,1,5,1,70,68,12,24,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,1,53,53,55,5521,68,363.907.823.906.701
822957,1,4,1,70,68,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,68,368.022.545.601.818
822958,1,4,1,70,68,16,20,1,,2,24,1,,4,4,,,,,,,,,,1,,2,,2,1,2,53,53,55,5530,68,334.581.120.536.845
822961,1,1,1,70,68,6,48,1,,2,6,1,,3,1,,,,,,,,,,1,,1,200000,2,1,1,45,45,52,5234,68,39.860.031.139.671
822962,1,2,1,70,68,8,40,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,95,9500,68,329.382.978.759.902
822962,1,3,1,70,68,24,40,1,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,2,58,58,75,7522,68,329.382.978.759.902
822970,1,3,1,70,68,8,48,1,,2,8,1,,4,2,,,,,,,,,,1,,2,,2,1,1,98,98,51,5125,68,364.893.312.508.703
822974,1,3,1,70,68,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,32,32,52,5241,68,313.478.679.303.211
822976,2,1,2,70,68,2,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,600000,2,1,1,88,88,36,3691,68,355.330.816.281.952
822981,1,1,1,70,68,28,48,1,,2,108,1,,2,3,,,,,,,,,,1,,2,,2,1,2,13,21,92,9242,68,345.815.158.399.933
822984,1,2,1,70,68,12,48,1,,2,54,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,98,60,6041,68,445.111.604.313.153
822986,1,1,1,70,68,60,60,1,,2,12,1,,5,1,,,,,,,,,,1,,2,,2,1,2,5,0,0,0,68,345.462.412.911.408
822992,1,1,1,70,68,24,48,4,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,1,2,93,93,45,4552,68,354.972.976.067.856
822995,1,3,1,70,68,12,48,1,,2,24,2,,9,4,,,,,,,,,,1,,2,,2,1,1,33,39,85,8511,68,370.103.651.095.724
