Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3499481;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;232; ;1; ;100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;30;1; ;30; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;53;92;1;1;9249; ; ;100000;06;05;1236,26154155612
3499481;1;4;1;60;2;1;2;1; ;1;1; ;2;1;1;7; ;1; ;620000;1;120000;2;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;7; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;9;7; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;79;17;1;1;1720; ; ;620000;06;05;1236,26154155612
3499482;1;1;1;60;2;1;1; ; ;1;2; ;2;2;2;9; ;1; ;200000;2; ; ;1;440000;1;100000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;2;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;8; ;2; ; ; ; ;0;2; ;10; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;92;1;1;9249; ; ;740000;06;05;1293,42345872953
3499498;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;6; ;1; ;616000;1;44800;2;2; ;1;60000;2; ;1;72000; ; ;98; ;2; ; ;2;1; ;2;2;1;45000;2; ;2; ; ; ;336000;2;2;1;1; ; ; ; ; ; ; ; ;12; ;13;2;2; ; ; ;2; ; ; ; ; ;5;96; ;.;109; ; ;6;8; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;8;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;2;62;01;1;8;0121; ; ;676000;06;05;3158,26026219377
3499498;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ;200000;1;900000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;3;1; ;3; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;1;24;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;45;52;1;4;5261; ; ;200000;06;05;3158,26026219377
3499499;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;24; ;1; ;616000;1;50000;2;2; ;1;150000;2; ;1;72000; ; ;26000; ;2; ; ;2;1; ;2;2;1;200000;2; ;2;100000; ; ;735000;1;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;96; ;.;96; ; ;5;8; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;36;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;62;01;1;8;0121; ; ;766000;06;05;3769,62551521834
3499500;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;6; ;1; ;670000;2; ; ;2; ;1;80000;2; ;1;96000; ; ;69000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ;800000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;96; ;.;96; ; ;7;8; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;1;60;8; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;62;01;1;8;0121; ; ;750000;06;05;3771,62556301808
3499501;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;50; ;.;50; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;180;1; ;2; ; ; ; ;18;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;45;51;1;4;5155; ; ;400000;06;05;655,43682359738
3499501;1;4;1;60;2;1;2;2;12;2;2; ;2;1;1;12; ;1; ;616000;2; ; ;1;190000;2; ;2; ;2; ; ;72500;22000; ;2;2; ;1;1; ;2;2;2; ; ; ;2;120000; ; ;650000;1;2;1;2; ;.; ; ; ; ; ;.;12;1; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;9;7; ;1;1;1;13;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;1;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;2;1;94;36;1;1;3699;7491;74;806000;06;05;655,43682359738
3499501;1;5;1;60;2;1;2;1; ;1;1; ;2;1;1;108; ;1; ;616000;1;98;2;2; ;2; ;2; ;2; ; ;72500;46000; ;2;2; ;1;1; ;2;2;2; ; ; ;2;98; ; ;700000;1;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;5;7; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;79;17;1;1;1749; ; ;616000;06;05;655,43682359738
3499503;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;70; ;.;70; ; ;1;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;180;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;61;01;1;4;0122; ; ;0;06;05;1203,96854128157
3499504;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;288; ;2; ;800000;2; ; ;1;200000;2; ;2; ;2; ; ;72500; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ;900000;800000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;9;7; ;1;2;1;24;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;89;26;1;1;2692; ; ;1000000;06;05;983,24867190886
3499504;1;3;1;60;2;1;2;1; ;1;1; ;2;1;1;0; ;2; ;700000;2; ; ;1;50000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;1; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;5;7; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;53;55;1;1;5521; ; ;750000;06;05;983,24867190886
3499521;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;12; ;1; ;590000;2; ; ;2; ;1;200000;2; ;1;2000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;84; ;.;84; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;8; ;2; ; ; ; ;2;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;8;0121; ; ;790000;06;05;3853,01792517457
3499522;1;1;1;60;2;1;2;2;12;1;1; ;2;1;1;144; ;1; ;708000;2; ; ;2; ;1;100000;2; ;1;4000; ; ;25000; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ;50000;650000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;5;8; ;1;1;1;12;1;1; ; ; ; ; ; ; ; ;1;1;48;1; ;2; ; ; ; ;1;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;62;01;1;8;0121; ; ;808000;06;05;3996,43020601206
3499523;1;1;1;60;2;1;1; ; ;1;1; ;2;1;1;144; ;1; ;950000;2; ; ;2; ;1;150000;2; ;1;90000; ; ;57700; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ;100000;850000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;84; ;.;84; ; ;5;8; ;1;1;1;12;1;1; ; ; ; ; ; ; ; ;1;1;48;8; ;2; ; ; ; ;2;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;60;01;1;8;0121; ; ;1100000;06;05;3730,61686536592
3499523;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;6; ;1; ;82000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;6; ; ;2;2; ; ; ;2; ; ; ; ; ;5;6;2; ;6; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;1; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;62;01;1;8;0121; ; ;82000;06;05;3730,61686536592
3499526;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;12; ;1; ;476000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;45; ;.;45; ; ;7;8; ;1;1;2;1;1;1; ; ; ; ; ; ; ; ;2;1;4;8; ;2; ; ; ; ;24;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;1;2;2; ;2;1; ;1;1;1;2;3; ;2;1;62;01;1;1;0113; ; ;476000;06;05;3843,68817457991
3499527;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;36; ;1; ;300000;2; ; ;1;72000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;42; ;.;19;7;LEY SECA;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;2;2;1;1;1;2; ;2;1; ;1;2;2;2;7; ;1;1;45;52;1;1;5225; ; ;372000;06;05;2597,91561082119
3499528;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;50000;1;600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;20;2; ;20; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;4;0113; ; ;50000;06;05;3324,33891560641
3499529;1;1;1;60;2;1;2;1; ;1;2; ;2;2;2;24; ;1; ;450000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;60; ;.;60; ; ;9;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;8; ;1;20;6; ; ;12;2; ;4; ;2;7;5;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;1; ;1;1;1;2;8; ;2;1;62;01;1;8;0113; ; ;450000;06;05;3666,5465544142
3499529;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;3500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;40; ;.;40; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;72;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;51;55;1;4;5530; ; ;400000;06;05;3666,5465544142
3499530;1;1;1;60;2;1;2;2;12;1;2; ;2;1;1;8; ;1; ;900000;2; ; ;2; ;2; ;2; ;2; ; ; ;50000; ;2; ; ;2;1; ;2;2;2; ; ; ;2;50000; ; ;840000;1;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;8;8; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;72;8; ;2; ; ; ; ;5;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;8; ;1;1;62;01;1;8;0113; ; ;900000;06;05;4723,52888841611
3499530;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;80000;1;80000;1; ;1; ; ; ; ; ; ; ; ; ; ; ;2; ;5;4;2; ;4; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;15;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;77;15;1;4;1551; ; ;80000;06;05;4723,52888841611
3499532;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;7; ;1; ;560000;2; ; ;2; ;1;200000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;10; ; ;2;2; ; ; ;2; ; ; ; ; ;5;70; ;.;70; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;8;1; ;2; ; ; ; ;2;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;8; ;1;1;62;01;1;8;0121; ; ;760000;06;05;1329,77692269243
3499532;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;7; ;1; ;50000;2; ; ;1; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;7; ; ;2;2; ; ; ;2; ; ; ; ; ;5;5;2; ;5; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;54;95;1;3;9500; ; ;50000;06;05;1329,77692269243
3499532;1;3;1;60;2;1;2;1; ;1;1; ;2;1;1;6; ;1; ;616000;2; ; ;2; ;2; ;2; ;2; ; ;72000; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;48; ; ;4;8; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;9;1;24;1; ;2; ; ; ; ;0;1; ;1; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;1;1;1;2;3; ;1;1;62;01;1;8;0112; ; ;616000;06;05;1329,77692269243
3499533;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;98;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;5;72; ;.;36;6; ;2;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;180;8; ;1;15;1; ;0;6;2; ;4; ;1;8;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;7; ;2;2;95;45;1;5;4521; ; ;500000;06;05;1274,49623297805
3499533;1;3;1;60;2;1;1; ; ;1;2; ;2;2;2;12; ;1; ;300000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;72; ;.;36;6; ;2;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;9;1; ;2; ; ; ; ;3;2; ;4; ; ; ; ;2; ; ; ;1;1;1;1;1;1;2;1;1;1;2; ;2;1; ;2;2;2;2;9; ;2;1;95;45;1;1;4521; ; ;300000;06;05;1274,49623297805
3499534;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;35; ;1; ;700000;2; ; ;2; ;1;400000;2; ;1;48000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ;100000;6000000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;78; ;.;78; ; ;1;8; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;36;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;62;01;1;8;0121; ; ;1100000;06;05;1198,02685013418
3499536;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;24; ;1; ;616000;2; ; ;1;100000;2; ;2; ;2; ; ; ;21000; ;2; ; ;9;1; ;2;2;2; ; ; ;2; ; ; ;650000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;5;50; ;.;50; ; ;9;7; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;1;16;1; ;120000;0;1; ;1; ;3;7;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;85;31;1;1;3190; ; ;836000;06;05;1543,45855176569
3499725;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;4500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;20;2; ;20; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;6; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;61;01;1;4;0114; ; ;400000;06;68;1185,05339934461
3499725;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;40; ;.;40; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;18;8; ;1;9;8; ;130000;0;2; ;2; ;2;8;68;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;62;01;1;6;0114; ; ;130000;06;68;1185,05339934461
3499725;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;490000;2; ; ;1;150000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;63; ;.;63; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;8;0111; ; ;640000;06;68;1185,05339934461
3499725;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;35;2; ;35; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0114; ; ; ;06;68;1185,05339934461
3499737;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;5; ;1; ;620000;2; ; ;2; ;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;63; ;.;63; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;1;1;60;01;1;1;0121; ; ;770000;06;68;1938,1079564204
3499737;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;300000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;24;2; ;24; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;90;6; ;1;14;7; ; ;0;2; ;2; ;2;8;68;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;53;55;1;4;5529; ; ;300000;06;68;1938,1079564204
3499738;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;450000;2; ; ;1;180000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;54; ;.;54; ; ;2;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;360;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;2;1;95;45;1;1;4521; ; ;630000;06;68;1400,22103291953
3499739;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;3; ;1; ;650000;2; ; ;2; ;1;150000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;63; ;.;63; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;2;1;60;01;1;1;0121; ; ;800000;06;68;1232,96005829856
