DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4529647;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;710,94840928817
4529647;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;710,94840928817
4529647;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;710,94840928817
4529648;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;676,208324791706
4529648;1;3;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;66;676,208324791706
4529648;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;01;66;676,208324791706
4529649;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;66;637,775140020856
4529649;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;637,775140020856
4529650;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;419,002818191755
4529651;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;678,754065665181
4529652;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;709,852690257514
4529652;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;709,852690257514
4529653;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;483,751878004243
4529654;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;632,703296264826
4529655;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;734,550011614574
4529656;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;650,671660214714
4529657;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;66;517,6404454256
4529657;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;517,6404454256
4529657;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;517,6404454256
4529659;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;794,826760688029
4529659;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;794,826760688029
4529659;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;794,826760688029
4529660;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;638,870859051512
4529661;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;764,523271164768
4529663;1;2;1;80;2;1;1;8; ;2; ; ;6; ;2; ;2; ;1;48;700000;2;1;01;66;406,846685967104
4529664;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;609,698804324736
4529667;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;419,002818191755
4529668;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;2; ;600000;2;1;01;66;961,140905780674
4529668;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;961,140905780674
4529668;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;961,140905780674
4529669;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;439,330123795429
4529670;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;419,002818191755
4529671;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;678,754065665181
4529672;1;1;1;80;2;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;66;637,775140020856
4529672;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;637,775140020856
4529673;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;01;66;474,741019670066
4529673;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;474,741019670066
4529674;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;650,671660214714
4529675;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;704,780846501483
4529676;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;685,722833275286
4529677;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;406,356569707793
4529677;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;406,356569707793
4529678;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;340,091251196374
4529678;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;340,091251196374
4529679;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;378,531900102968
4529679;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;378,531900102968
4529679;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;378,531900102968
4529680;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;524,724733894221
4529681;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;672,51522451732
4529682;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;66;497,313139821926
4529683;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;66;411,674327767585
4529683;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;411,674327767585
4529684;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;563,15791866507
4529685;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;638,870859051512
4529686;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;650,671660214714
4529688;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;298,868123596499
4529688;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;298,868123596499
4529690;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;645,103630445026
4529692;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;782000;2;1;01;66;637,781209775203
4529693;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;66;732,26200658674
4529693;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;732,26200658674
4529693;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;732,26200658674
4529693;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;732,26200658674
4529694;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;334,279019471136
4529694;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;334,279019471136
4529696;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;782000;2;1;01;66;721,659561175063
4529697;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;399,028079283624
4529697;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;399,028079283624
4529697;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;399,028079283624
4529698;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;747,686342011365
4529699;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;566,793308814854
4529700;1;2;1;80;2;1;4;8; ;2; ; ;6; ;2; ;2; ;1;48;600000;2;1;01;66;678,99826762073
4529702;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;554,147060330893
4529702;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;66;554,147060330893
4529702;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;554,147060330893
4529703;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;507,006641654229
4529703;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;507,006641654229
4529704;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;411,674327767585
4529705;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;525,820452924877
4529706;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;66;531,809022362841
4529707;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;524,724733894221
4529709;1;2;1;80;2;1;4;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;01;66;566,793308814854
4529710;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;66;699,799665459965
4529711;1;2;1;80;2;1;1;4; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;66;871,287550144236
4529712;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;963,935375186283
4529713;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;66;781,143567968279
4529713;1;2;1;80;2;1;2;3; ;2; ; ;9; ;1;1;2; ;1;48;1000000;1;1;01;66;781,143567968279
4529715;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;1495,91601826353
4529717;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1001,79854033777
4529717;1;5;1;80;2;1;1;4; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;66;1001,79854033777
4529718;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;66;670,927173691832
4529718;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;670,927173691832
4529718;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;670,927173691832
4529719;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;963,935375186283
4529720;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;66;1201,17820791607
4529721;1;3;1;80;2;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;66;1239,04137306755
4529721;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1239,04137306755
4529725;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;781,143567968279
4529725;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;781,143567968279
4529726;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;1481,47467094657
4529727;1;1;1;80;2;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;66;1969,06729338729
4529727;1;2;1;80;2;1;1;8; ;2; ; ;12;ESTA DESCANSANDO;2; ;2; ;1;50;782000;2;1;01;66;1969,06729338729
4529729;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1128,76568378317
4529730;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1425,63004183344
4529731;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;713,409005151168
4529731;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;66;713,409005151168
4529732;1;2;1;80;2;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;1393,47319235087
4529733;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;1743,63076590129
4529734;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1032,82774801503
4529734;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1032,82774801503
4529736;1;2;1;80;2;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;66;1451,29168322394
4529737;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;66;1650,24424374613
4529737;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;1650,24424374613
4529738;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;48;700000;2;1;01;66;1620,63305486488
4529738;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1620,63305486488
4529739;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1833,45516386265
4529739;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1833,45516386265
4529740;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;1128,76568378317
4529741;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;66;1523,54759237318
4529742;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;66;1861,0867379723
4529785;1;4;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;25;781242;2;1;01;73;2437,57165947826
4529786;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;01;73;2213,74620067144
4529786;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;2213,74620067144
4529786;1;4;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;01;73;2213,74620067144
4529793;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;1000000;2;1;01;73;2507,48644648409
4529796;1;2;1;80;2;1;1;7; ;2; ; ;1; ;2; ;2; ;1;40;600000;2;1;01;73;2713,68461968907
4529796;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;01;73;2713,68461968907
4529799;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;1;24;600000;2;1;01;73;1728,40015478191
4529799;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;1728,40015478191
4529800;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;73;3109,34526945437
4529802;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;1000000;2;1;01;73;1399,5747962071
4529809;1;2;1;80;2;1;3;1; ;2; ; ;6; ;1; ;2; ;1;30;1000000;2;1;01;73;3231,37656735031
4529825;1;1;1;80;2;1;1;6; ;2; ; ;8; ;2; ;2; ;2; ;800000;2;1;01;73;2512,72252635807
4529825;1;2;1;80;2;2; ; ; ; ;1;2;8; ;2; ;2; ;2; ;800000;2;1;01;73;2512,72252635807
4529828;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;01;73;2165,41453200077
4529828;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;2165,41453200077
4529831;1;1;1;80;2;1;4;6; ;2; ; ;8; ;3; ;2; ;1;40;700000;3;1;01;73;2541,33992464247
4529833;1;2;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;73;2648,08604089707
4529833;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;2648,08604089707
4529834;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;73;1836,26487259148
4529835;1;1;1;80;2;1;4;6; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;01;73;2541,33992464247
4529876;1;2;1;80;2;1;4;3; ;2; ; ;9; ;9; ;2; ;2; ;781242;2;1;01;73;3989,97060289136
4529876;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;3989,97060289136
4529876;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;3989,97060289136
4529881;1;2;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;01;73;3472,63903071062
4529882;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;01;73;2002,27627894945
4529882;1;2;1;80;2;1;4;7; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;01;73;2002,27627894945
4529883;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;600000;2;1;01;73;3453,78011050501
4529884;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;2992,52088194771
4529884;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;2992,52088194771
4529884;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;73;2992,52088194771
4529887;1;2;1;80;2;1;4;6; ;2; ; ;4; ;2; ;2; ;1;48;800000;2;1;01;73;1967,25584018451
4529888;1;1;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;73;1525,32968392615
4529888;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;73;1525,32968392615
4529888;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;700000;2;1;01;73;1525,32968392615
4529925;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;76;1696,7149568376
4529925;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;76;1696,7149568376
4529927;1;2;1;80;2;1;1;9;ES TRABAJADOR FAMILIAR SIN REMUNERACION DE P01 LA SEMANA PASADA NO AYUDO;2; ; ;12;ESTA DE VIAJE DE VACACIONES; ; ;2; ; ; ; ; ;1;01;76;1535,34937634718
4529928;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;76;905,193285691994
4529928;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;76;905,193285691994
4529929;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;76;2352,52753861278
4529929;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;76;2352,52753861278
4529930;1;3;1;80;2;1;1;8; ;2; ; ;8; ; ; ;2; ; ; ; ; ;1;01;76;1988,70643945223
4529947;1;1;1;80;2;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;76;405,075195520801
4529947;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;76;405,075195520801
4529951;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;76;405,075195520801
4529951;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;76;405,075195520801
4529956;1;2;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;01;76;357,449123108463
4529957;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;76;526,947502560472
4529957;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;76;526,947502560472
4529958;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;98;2;1;01;76;671,323173205318
4529958;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;76;671,323173205318
4529997;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;2346,92580467057
4529997;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;2346,92580467057
4529998;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;05;4406,03048395568
4529999;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5936,8691599588
4530000;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5232,31989506027
4530000;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5232,31989506027
4530001;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;01;05;5390,80581449044
4530002;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;4992,65303010354
4530002;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;1;500000; ; ; ;2;1;01;05;4992,65303010354
4530002;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;4992,65303010354
4530003;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3292,00378963622
4530003;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3292,00378963622
4530003;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;3292,00378963622
4530004;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;3698,53730606808
4530005;1;1;1;80;2;1;1;8; ;2; ; ;9; ;2; ;1;680000; ; ; ;2;1;01;05;3654,47975320137
4530005;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;1;680000; ; ; ;2;1;01;05;3654,47975320137
4530006;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530008;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3698,53730606808
4530009;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530011;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;3471,43262371475
4530012;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;01;05;5936,8691599588
4530013;1;2;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;01;05;4061,58962310011
4530013;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;1;100000; ; ; ;2;1;01;05;4061,58962310011
4530013;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;4061,58962310011
4530014;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530015;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;700000;2;1;01;05;4640,7160392767
4530016;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3700,56051593317
4530016;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3700,56051593317
4530017;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;4695,87481920624
4530018;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530020;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;5293,0363380924
4530021;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;2415,40187740955
4530021;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;1;90000;2; ;700000;2;1;01;05;2415,40187740955
4530021;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;2415,40187740955
4530022;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;3698,53730606808
4530023;1;1;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;3698,53730606808
4530024;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530025;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;5035,26372657204
4530025;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;01;05;5035,26372657204
4530025;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;700000;2;1;01;05;5035,26372657204
4530026;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;2346,92580467057
4530026;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;2346,92580467057
4530026;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;2346,92580467057
4530047;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;4406,03048395568
4530049;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;3698,53730606808
4530050;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;5234,93364517379
4530050;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;5234,93364517379
4530051;1;2;1;80;2;2; ; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;01;05;5293,0363380924
4530051;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;5293,0363380924
4530052;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;3410,71618068261
4530054;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;4893,400596257
