DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4522162;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;173,683611530639;23
4522163;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;165,730971591066;23
4522164;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;23;132,561214104523;23
4522165;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;01;23;127,01135950798;23
4522166;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;01;23;136,806302895484;23
4522166;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;136,806302895484;23
4522168;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;377,171493010128;23
4522168;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;377,171493010128;23
4522169;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;345,657030095385;23
4522170;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;296,636891123789;23
4522170;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;296,636891123789;23
4522172;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;194,133247782513;23
4522172;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;194,133247782513;23
4522172;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;194,133247782513;23
4522173;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;01;23;148,318445561894;23
4522173;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;148,318445561894;23
4522174;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;236,930422564205;23
4522174;1;3;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;23;236,930422564205;23
4522174;1;5;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;236,930422564205;23
4522174;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;236,930422564205;23
4522175;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;254,022719015959;23
4522176;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;183,050669770603;23
4522177;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;222,788207713662;23
4522177;1;10;1;80;1;1;3;4; ;1; ;3;4; ;2; ;2; ; ; ; ;2;1;01;23;222,788207713662;23
4522178;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;102,951633156952;23
4522178;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;102,951633156952;23
4522180;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;276,605766540577;23
4522182;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;23;137,683857365661;23
4522183;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;331,718872915336;23
4522183;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;331,718872915336;23
4522183;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;331,718872915336;23
4522184;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;187,809903448113;23
4522184;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;187,809903448113;23
4522185;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;01;23;148,510260131116;23
4522186;1;2;1;80;1;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;23;375,889985781852;23
4522189;1;3;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;23;103,920514015663;23
4522191;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;23;144,202592820915;23
4522193;1;1;1;80;1;1;3;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;23;177,515593036143;23
4522194;1;1;1;80;1;1;2;1; ;2; ; ;6; ;2; ;2; ;2; ;900000;2;1;01;23;161,379048271767;23
4522195;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;141,79971010664;23
4522196;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;142,433436296199;23
4522196;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;142,433436296199;23
4522198;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;124,815166596254;23
4522198;1;4;1;80;1;1;3;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;23;124,815166596254;23
4522200;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;23;77,8260297984201;23
4522200;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;77,8260297984201;23
4522201;1;1;1;80;1;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;01;23;126,234390589735;23
4522201;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;23;126,234390589735;23
4522202;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;01;23;161,187136331301;23
4522203;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;185,088919668712;23
4522203;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;185,088919668712;23
4522203;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;185,088919668712;23
4522205;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;144,202592820915;23
4522207;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;170,52193936344;23
4522210;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;302,555356580624;23
4522210;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;302,555356580624;23
4522212;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;158,426815909041;23
4522214;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;150,087427138214;23
4522214;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;150,087427138214;23
4522230;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;33,4438607276601;27
4522230;1;2;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;27;33,4438607276601;27
4522230;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522230;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522232;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;59,2118479451298;27
4522232;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;59,2118479451298;27
4522233;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;86,9910139444884;27
4522235;1;1;1;80;1;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522237;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;49,7343154464843;27
4522238;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;68,8496305875708;27
4522239;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522240;1;1;1;80;1;1;1;8; ;2; ; ;1; ;2; ;1;98;1;40;2000000;2;1;01;27;33,4438607276601;27
4522243;1;1;1;80;1;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;43,7181468844128;27
4522243;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;43,7181468844128;27
4522245;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;59,3629798107358;27
4522245;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;59,3629798107358;27
4522246;1;2;1;80;1;1;1;7; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;01;27;37,1633859863205;27
4522247;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;72,3465159340626;27
4522248;1;2;1;80;1;1;1;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522248;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522249;1;1;1;80;1;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;63,8647225762654;27
4522249;1;2;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;27;63,8647225762654;27
4522249;1;3;1;80;1;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;27;63,8647225762654;27
4522250;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522252;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522253;1;1;1;80;1;1;4;8; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;33,4438607276601;27
4522253;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522254;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;133,77544291064;27
4522256;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;122,17414389223;27
4522257;1;1;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;105,542590556806;27
4522257;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;105,542590556806;27
4522257;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;105,542590556806;27
4522259;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;62,3248811221254;27
4522260;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;87,5441349895269;27
4522260;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;87,5441349895269;27
4522260;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;87,5441349895269;27
4522262;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522262;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522263;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;103,524179631939;27
4522263;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;103,524179631939;27
4522266;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;34,2314961075779;27
4522267;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522267;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522267;1;4;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522267;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522269;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522269;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522269;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522270;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522271;1;2;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522271;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522273;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;93,5590466126182;27
4522277;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;68,8496305875708;27
4522278;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522279;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522280;1;2;1;80;1;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;59,7859616910684;27
4522281;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;133,77544291064;27
4522281;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;133,77544291064;27
4522284;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522284;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522285;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;33,4438607276601;27
4522285;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522286;1;2;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;72,3465159340626;27
4522286;1;3;1;80;1;1;1;2; ;2; ; ;12;REDUCION DE LA ACTIVIDAD ECONOMICA; ; ;2; ; ; ; ; ;1;01;27;72,3465159340626;27
4522287;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;85,3300520573893;27
4522288;1;1;1;80;1;1;1;8; ;2; ; ;3; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522288;1;3;1;80;1;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522289;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;101,97974240275;27
4522289;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;101,97974240275;27
4522290;1;2;1;80;1;1;3;8; ;2; ; ;12;PROBLEMAS MENTALES;2; ;2; ; ; ; ;2;1;01;27;53,769793128997;27
4522291;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522291;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522291;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522292;1;1;1;80;1;1;1;8; ;1; ;1;1; ;2; ;2; ; ; ;1600000;2;1;01;27;33,4438607276601;27
4522294;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;65,8021302531398;27
4522294;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;65,8021302531398;27
4522294;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;35;500000;2;1;01;27;65,8021302531398;27
4522296;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;42,3093587972007;27
4522296;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;42,3093587972007;27
4522297;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522297;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522297;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522297;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522298;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;75,9826587234497;27
4522298;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;75,9826587234497;27
4522299;1;1;1;80;1;1;1;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;01;27;59,3629798107358;27
4522299;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;27;59,3629798107358;27
4522299;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;59,3629798107358;27
4522299;1;4;1;80;1;1;1;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;01;27;59,3629798107358;27
4522300;1;1;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522300;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522301;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;68,8496305875708;27
4522303;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;52,2732348775413;27
4522304;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;52,2732348775413;27
4522305;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522305;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;33,4438607276601;27
4522305;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;33,4438607276601;27
4522306;1;2;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;60,8728098322289;27
4522306;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;60,8728098322289;27
4522306;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;60,8728098322289;27
4522346;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;110,779108977057;41
4522347;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;41;162,515091217856;41
4522347;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;162,515091217856;41
4522347;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;162,515091217856;41
4522347;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;162,515091217856;41
4522349;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;41;116,677595198865;41
4522349;1;2;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;41;116,677595198865;41
4522356;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;41;177,463123834144;41
4522364;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;167,507468792389;41
4522365;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;148,934596465803;41
4522370;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;171,564637612336;41
4522371;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;110,779108977057;41
4522372;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;101,930930450177;41
4522373;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;41;71,1209370532505;41
4522374;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;137,974639367549;41
4522375;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;157,443243637547;41
4522376;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;41;137,804951910338;41
4522381;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;41;130,798989173654;41
4522382;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;41;149,473745807077;41
4522383;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;317,780503015116;41
4522384;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;293,666279979131;41
4522384;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;293,666279979131;41
4522385;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;41;338,616038463075;41
4522385;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;338,616038463075;41
4522386;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;184,876421076338;41
4522386;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;184,876421076338;41
4522387;1;1;1;80;1;1;1;9;VACACIONES;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;366,723220111905;41
4522388;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;292,760224161833;41
4522389;1;1;1;80;1;1;3;2; ;2; ; ;9; ;2; ;2; ;1;48;1300000;2;1;01;41;289,537715065538;41
4522393;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;101,362603276576;41
4522395;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;75,1103027228228;41
4522396;1;3;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;41;261,597978347308;41
4522396;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;261,597978347308;41
4522397;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;269,762011282777;41
4522397;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;269,762011282777;41
4522399;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;216,872738327267;41
4522399;1;5;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;216,872738327267;41
4522400;1;2;1;80;1;1;3;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;41;166,399992277514;41
4522404;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;781242;2;1;01;41;217,546686663964;41
4522404;1;3;1;80;1;1;3;8; ;1; ;1;1; ;2; ;2; ;1;24;781242;2;1;01;41;217,546686663964;41
4522404;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;01;41;217,546686663964;41
4522408;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;166,399992277514;41
4522409;1;1;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;01;41;141,052510219498;41
4522409;1;5;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;41;141,052510219498;41
4522410;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;41;150,545851013951;41
4522410;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;150,545851013951;41
4522412;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;41;136,697475395462;41
4522412;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;41;136,697475395462;41
4522413;1;1;1;80;1;1;1;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;41;157,619616901009;41
4522413;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;40;737717;2;1;01;41;157,619616901009;41
4522413;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;41;157,619616901009;41
4522414;1;1;1;80;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;41;150,735146904952;41
4522415;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;750000;2;1;01;41;98,7537324781796;41
4522415;1;7;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;41;98,7537324781796;41
4522418;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;41;128,559423818607;41
4522418;1;5;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;01;41;128,559423818607;41
4522420;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;41;94,9249677134936;41
4522423;1;1;1;80;1;1;2;8; ;2; ; ;8; ;2; ;2; ;1;48;700000;2;1;01;41;269,030672973851;41
