DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4688228;1;2;1;50;20;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;20;157,253370076836
4688228;1;3;1;50;20;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;20;157,253370076836
4688229;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;117,892034546233
4688229;1;2;1;50;20;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;117,892034546233
4688229;1;4;1;50;20;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;117,892034546233
4688229;1;5;1;50;20;1;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;20;117,892034546233
4688229;1;6;1;50;20;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;117,892034546233
4688229;1;8;1;50;20;1; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;117,892034546233
4688229;1;9;1;50;20;1; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;117,892034546233
4688230;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;185,04831440638
4688231;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;182,797416237625
4688231;1;2;1;50;20;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;182,797416237625
4688232;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;188,926315112387
4688232;1;2;1;50;20;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;20;188,926315112387
4688232;1;3;1;50;20;1; ; ;2;6;OCIO;2;2;2;2;1;8; ;1;2; ; ; ;08;1;1;20;188,926315112387
4688232;1;4;1;50;20;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;188,926315112387
4688232;1;5;1;50;20;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;188,926315112387
4688234;1;1;1;50;20;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;20;164,563521940194
4688234;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;2;1;20;164,563521940194
4688235;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;166,649669707793
4688236;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;174,567435293297
4688236;1;2;1;50;20;1; ; ;2;6;INCAPACITADA POR EMBARAZO DE ALTO RIESGO;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;174,567435293297
4688237;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;169,362114851968
4688237;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;08;1;1;20;169,362114851968
4688237;1;3;1;50;20;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;169,362114851968
4688238;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;164,826065471912
4688238;1;2;1;50;20;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;20;164,826065471912
4688239;1;1;1;50;20;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;161,279764028177
4688239;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;1;13;EMBARAZO; ; ; ; ; ;08;2;1;20;161,279764028177
4688240;1;1;1;50;20;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;164,826065471912
4688240;1;2;1;50;20;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;164,826065471912
4688241;1;1;1;50;20;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;146,427420773325
4688241;1;2;1;50;20;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;146,427420773325
4688242;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;175,75042582379
4688242;1;2;1;50;20;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;175,75042582379
4688242;1;3;1;50;20;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;175,75042582379
4688243;1;1;1;50;20;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;20;169,723234594921
4688243;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;169,723234594921
4688243;1;3;1;50;20;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;169,723234594921
4688244;1;1;1;50;20;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;152,735839188342
4688244;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;1;8; ;2; ;2; ; ;08;1;1;20;152,735839188342
4688244;1;3;1;50;20;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;20;152,735839188342
4688246;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;135,346973637764
4688247;1;1;1;50;23;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;180,954745267763
4688247;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;180,954745267763
4688248;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;148,304286610626
4688248;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;148,304286610626
4688248;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;148,304286610626
4688248;1;5;1;50;23;1; ; ;5;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;148,304286610626
4688249;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;179,489496260253
4688249;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;179,489496260253
4688250;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;152,626468586114
4688250;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;152,626468586114
4688251;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;174,275240977825
4688251;1;2;1;50;23;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;174,275240977825
4688251;1;3;1;50;23;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;174,275240977825
4688252;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;180,954745267763
4688252;1;2;1;50;23;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;180,954745267763
4688253;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;170,0890088023
4688253;1;2;1;50;23;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;170,0890088023
4688254;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;180,71962091441
4688254;1;2;1;50;23;1; ; ;1;6;DE VIAJE;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;180,71962091441
4688254;1;3;1;50;23;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;180,71962091441
4688255;1;1;1;50;23;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;177,880738651024
4688255;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;177,880738651024
4688255;1;3;1;50;23;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;177,880738651024
4688255;1;4;1;50;23;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;177,880738651024
4688256;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;08;2;1;23;165,86757807062
4688256;1;2;1;50;23;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;165,86757807062
4688257;1;1;1;50;23;1; ; ;1;6;ESTABA ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;130,55454295557
4688257;1;2;1;50;23;1; ; ;2;6;DESCANSANDO POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;130,55454295557
4688257;1;3;1;50;23;1;3; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;23;130,55454295557
4688257;1;4;1;50;23;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;130,55454295557
4688257;1;5;1;50;23;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;130,55454295557
4688258;1;1;1;50;23;1; ; ;1;6;ACTIVIDADES RELIGIOSAS;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;109,504658406583
4688258;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;109,504658406583
4688258;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;109,504658406583
4688258;1;4;1;50;23;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;109,504658406583
4688258;1;5;1;50;23;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;109,504658406583
4688259;1;1;1;50;23;1;5; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;23;173,28024067702
4688260;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;174,789252531276
4688260;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;174,789252531276
4688261;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;107,000646251523
4688261;1;2;1;50;23;1; ; ;2;6;ESTABA ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;107,000646251523
4688262;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;173,045116323668
4688262;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;173,045116323668
4688263;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;23;174,275240977825
4688263;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;174,275240977825
4688263;1;3;1;50;23;1; ; ;2;6;OYENDO MUSICA;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;23;174,275240977825
4688267;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;40,7747566786716
4688267;1;2;1;50;27;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;40,7747566786716
4688268;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688269;1;1;1;50;27;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;32,6211849192113
4688270;1;1;1;50;27;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688271;1;1;1;50;27;1; ; ;1;3; ;2;1; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688271;1;2;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688272;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;3;1;50;27;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;156,581687612214
4688272;1;4;1;50;27;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;5;1;50;27;1;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;156,581687612214
4688272;1;6;1;50;27;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;8;1;50;27;1; ; ;8;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;11;1;50;27;1;1; ;11;3; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;156,581687612214
4688272;1;12;1;50;27;1; ; ;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;14;1;50;27;1; ; ;14;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688272;1;15;1;50;27;1; ; ;15;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688273;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;138,912752594365
4688273;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;138,912752594365
4688273;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;138,912752594365
4688274;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688274;1;2;1;50;27;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688275;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688275;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688275;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688276;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688276;1;2;1;50;27;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;32,6211849192113
4688276;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688277;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688277;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688277;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688277;1;4;1;50;27;1; ; ;4;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688277;1;5;1;50;27;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688277;1;6;1;50;27;1;2; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;32,6211849192113
4688277;1;7;1;50;27;1;1; ;7;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;32,6211849192113
4688277;1;10;1;50;27;1; ; ;10;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688278;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688279;1;1;1;50;27;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;156,581687612214
4688279;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;156,581687612214
4688280;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688280;1;3;1;50;27;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688280;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688281;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688281;1;2;1;50;27;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;27;32,6211849192113
4688282;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688282;1;2;1;50;27;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;32,6211849192113
4688283;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;136,798526434253
4688283;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;27;136,798526434253
4688283;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;136,798526434253
4688283;1;6;1;50;27;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;27;136,798526434253
4688284;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;153,322752578944
4688284;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;153,322752578944
4688285;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;152,442588412875
4688286;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;157,301892314763
4688286;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;157,301892314763
4688286;1;3;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;157,301892314763
4688287;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;164,733689057538
4688287;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;164,733689057538
4688287;1;3;1;50;41;1; ; ;3;4; ;2;2;2;2;1;11; ; ; ; ; ; ;08;2;1;41;164,733689057538
4688287;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;164,733689057538
4688288;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;142,880880655114
4688288;1;2;1;50;41;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;41;142,880880655114
4688288;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;2;1;41;142,880880655114
4688288;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;142,880880655114
4688289;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;179,815920620175
4688289;1;2;1;50;41;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;41;179,815920620175
4688289;1;3;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;179,815920620175
4688289;1;4;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;179,815920620175
4688290;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;126,110484583271
4688291;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;95,6250659371772
4688291;1;2;1;50;41;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;95,6250659371772
4688291;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;95,6250659371772
4688291;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;95,6250659371772
4688292;1;1;1;50;41;1; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;108,204302281289
4688292;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;108,204302281289
4688293;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;139,395710012781
4688293;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;08;2;1;41;139,395710012781
4688293;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;139,395710012781
4688293;1;4;1;50;41;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;139,395710012781
4688294;1;1;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;139,019799919598
4688294;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;139,019799919598
4688295;1;1;1;50;41;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;2;1;41;90,4735410061377
4688295;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;08;2;1;41;90,4735410061377
4688295;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;90,4735410061377
4688296;1;1;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;137,471711227742
4688296;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;137,471711227742
4688296;1;3;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;137,471711227742
4688296;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;137,471711227742
4688296;1;5;1;50;41;1;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;08; ;1;41;137,471711227742
4688297;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;135,74130494149
4688297;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;135,74130494149
4688298;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;143,323674319946
4688298;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;143,323674319946
4688299;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;126,285905610102
4688300;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;126,110484583271
4688301;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;54,3543814753609
4688301;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;54,3543814753609
4688301;1;3;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;54,3543814753609
4688301;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;54,3543814753609
4688301;1;5;1;50;41;1; ; ;5;3; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;54,3543814753609
4688301;1;6;1;50;41;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;54,3543814753609
4688302;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;302,663327251417
4688302;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;302,663327251417
4688303;1;1;1;50;41;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;56,0040104951384
4688303;1;2;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;56,0040104951384
4688303;1;3;1;50;41;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;56,0040104951384
4688304;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;324,155014305239
4688304;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;324,155014305239
4688305;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;270,833140553923
4688305;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;270,833140553923
4688305;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;270,833140553923
4688306;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;268,721970168122
4688306;1;2;1;50;41;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;268,721970168122
4688307;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;76,2212942064374
4688308;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;08; ;1;41;63,0552422916355
4688309;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;262,874861082284
4688309;1;2;1;50;41;1; ; ;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ;08; ;1;41;262,874861082284
4688310;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;252,571811220205
4688311;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;160,9051219574
4688311;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;08; ;1;41;160,9051219574
