DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4698303;1;1;1;10;1;1;11;1960;57;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;47;1406,57403274139
4698303;1;2;1;10;2;2;4;1965;53;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;47;1406,57403274139
4698303;1;3;1;10;2;1;1;1992;26;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1406,57403274139
4698303;1;4;1;10;4;1;9;1997;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1406,57403274139
4698303;1;5;1;10;5;2;8;2000;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1406,57403274139
4698303;1;6;1;10;2;2;5;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;47;1406,57403274139
4698303;1;7;1;10;7;2;1;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;47;1406,57403274139
4698304;1;1;1;10;1;2;5;1976;42;1;4;1;4;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;47;1507,66824645193
4698304;1;2;1;10;2;1;12;2003;14;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;47;1507,66824645193
4698304;1;3;1;10;1;1;1;2010;8;3; ;2; ;1;1; ; ;2;2; ; ; ; ;1;1;1;1;3;2; ; ;2;2;08;47;1507,66824645193
4698304;1;4;1;10;1;1;8;1945;73;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;47;1507,66824645193
4698304;1;5;1;10;5;1;6;1994;24;5;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;47;1507,66824645193
4698304;1;6;1;10;1;2;9;2007;10;5;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;47;1507,66824645193
4698305;1;1;1;10;1;1;4;1951;67;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;47;1255,06004876437
4698305;1;2;1;10;2;2;8;1955;63;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;47;1255,06004876437
4698305;1;3;1;10;3;1;7;1990;28;3;6;1;1;1;2; ; ;2;1;1; ; ; ;2;1;2; ;6;1;2;2;2;12;08;47;1255,06004876437
4698305;1;4;1;10;4;2;9;1980;37;3;2;1;1;1;2;1;5;2;1;1; ; ; ;2;1;2; ;6;3;3; ;2;14;08;47;1255,06004876437
4698305;1;5;1;10;5;1;12;1985;32;9;2;2; ;2; ;1;4;2;1;1; ; ; ;2;1;2; ;6;3;3; ;2;14;08;47;1255,06004876437
4698305;1;6;1;10;4;2;6;2012;6;4; ;1;5;1;4; ; ;2;1;1; ; ; ;2;2;2; ;1;0; ; ;2;0;08;47;1255,06004876437
4698305;1;7;1;10;4;2;1;2016;2;4; ;1;5;1;4; ; ;2;1;1; ; ; ;2; ; ; ; ; ; ; ;2; ;08;47;1255,06004876437
4698306;1;1;1;10;1;1;9;1983;34;1;2;3; ;2; ;1;2;2;1;6; ; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1713,92235180347
4698306;1;2;1;10;2;2;2;1987;31;2;2;2; ;2; ;1;1;2;1;6; ; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1713,92235180347
4698306;1;3;1;10;2;2;11;2010;7;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;47;1713,92235180347
4698306;1;4;1;10;2;1;6;2017;1;3; ;1;1;1;2; ; ;2;1;6; ; ; ;2; ; ; ; ; ; ; ;2; ;08;47;1713,92235180347
4698307;1;1;1;10;1;2;5;1976;42;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;47;1798,86323110828
4698307;1;2;1;10;1;1;7;1969;49;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1798,86323110828
4698307;1;3;1;10;3;1;2;2000;18;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;47;1798,86323110828
4698307;1;4;1;10;1;2;7;2011;7;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;47;1798,86323110828
4698309;1;1;1;10;1;1;12;1995;22;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;2199,40741226378
4698309;1;2;1;10;2;2;7;2001;17;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;47;2199,40741226378
4698309;1;3;1;10;2;1;12;2016;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;47;2199,40741226378
4698310;1;1;1;10;1;2;12;1967;50;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1134,7489019521
4698310;1;2;1;10;2;1;9;1961;57;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;47;1134,7489019521
4698310;1;3;1;10;3;1;5;1995;23;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;47;1134,7489019521
4698310;1;4;1;10;4;2;1;2000;18;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1134,7489019521
4698310;1;5;1;10;5;1;5;2002;16;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;47;1134,7489019521
4698310;1;6;1;10;6;2;2;1993;25;3;4;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1134,7489019521
4698310;1;7;1;10;6;2;11;2015;2;4; ;2; ;1;6; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;47;1134,7489019521
4698313;1;1;1;10;1;1;4;1966;52;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1200,47702732002
4698313;1;2;1;10;2;2;8;1972;46;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1200,47702732002
4698315;1;1;1;10;1;2;3;1966;52;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;47;782,119789190385
4698315;1;2;1;10;2;1;2;1953;65;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;47;782,119789190385
4698315;1;3;1;10;3;2;11;1985;32;3;4;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;47;782,119789190385
4698315;1;4;1;10;2;2;12;2011;6;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;47;782,119789190385
4698315;1;5;1;10;3;2;7;2013;5;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;47;782,119789190385
4698315;1;6;1;10;3;1;3;2018;0;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;47;782,119789190385
4698315;1;7;1;10;7;1;11;1987;30;3;2;1;2;1;1;1;8;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;47;782,119789190385
4698315;1;8;1;10;7;2;1;1991;27;5;2;2; ;2; ;1;7;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;782,119789190385
4698315;1;9;1;10;7;1;5;2016;2;4; ;1;7;1;8; ; ;2;2; ; ; ; ;1; ; ; ; ; ; ; ;2; ;08;47;782,119789190385
4698336;1;1;1;10;1;1;9;1951;66;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;47;1517,44761941121
4698336;1;2;1;10;2;2;3;1992;26;3;2;1;1;3; ;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1517,44761941121
4698336;1;3;1;10;3;1;8;1993;25;9;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1517,44761941121
4698336;1;4;1;10;2;1;5;2013;5;4; ;1;3;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;47;1517,44761941121
4698336;1;5;1;10;2;2;9;2015;2;4; ;1;3;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;47;1517,44761941121
4698336;1;6;1;10;2;2;3;2018;0;4; ;1;3;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;47;1517,44761941121
4698337;1;1;1;10;1;1;1;1964;54;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;47;1200,47702732002
4698337;1;2;1;10;2;2;2;1966;52;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;47;1200,47702732002
4698348;1;1;1;10;2;1;12;1983;34;1;1;3; ;2; ;1;2;2;2; ; ; ; ;2;1;2; ;6;5;4; ;2;16;08;47;3338,55274579057
4698348;1;2;1;10;2;2;7;1995;23;2;1;2; ;2; ;1;1;2;2; ; ; ; ;2;1;2; ;5;10;1; ;2;10;08;47;3338,55274579057
4698348;1;3;1;10;2;2;5;2018;0;3; ;1;1;1;2; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;08;47;3338,55274579057
4698349;1;1;1;10;1;1;11;1939;78;1;4;3; ;3; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;08;47;1663,33519989647
4698350;1;1;1;10;1;1;11;1972;45;1;2;3; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;47;2633,51973221111
4698351;1;1;1;10;1;2;6;1990;28;1;6;2; ;2; ; ; ;2;1;20; ; ; ;2;1;2; ;6;5;4; ;2;16;08;47;1708,02163313022
4698352;1;1;1;10;1;1;3;1991;27;1;6;2; ;2; ; ; ;2;1;2; ; ; ;2;1;2; ;6;3;3; ;2;14;08;47;2633,51973221111
4698353;1;1;1;10;1;1;6;1948;70;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1395,92823157888
4698353;2;1;2;10;1;2;7;1949;69;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;47;1395,92823157888
4698354;1;1;1;10;1;1;3;1995;23;1;6;2; ;2; ; ; ;2;1;1; ; ; ;2;1;2; ;6;3;2;2;2;14;08;47;2911,53605600082
4698399;1;1;1;10;2;2;6;1957;61;1;6;3; ;2; ; ; ;1; ; ;1;1;31250;2;1;2; ;3;5; ; ;2;5;08;05;6296,04734690959
4698399;1;2;1;10;2;2;3;1984;34;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;6296,04734690959
4698399;1;3;1;10;2;2;12;2011;6;4; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;05;6296,04734690959
4698399;1;4;1;10;2;1;5;1986;32;3;6;2; ;1;1; ; ;1; ; ;1;1;31250;2;1;2; ;5;11;2; ;2;11;08;05;6296,04734690959
4698400;1;1;1;10;1;1;4;1973;45;1;3;3; ;2; ;1;2;1; ; ;1;1;36000;2;1;2; ;4;6; ; ;2;6;08;05;4211,65631779366
4698400;1;2;1;10;1;2;12;1973;44;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;05;4211,65631779366
4698400;1;3;1;10;1;1;2;1994;24;3;6;1;1;1;2; ; ;1; ; ;1;1;36000;2;1;2; ;6;2;3; ;2;13;08;05;4211,65631779366
4698400;1;4;1;10;4;2;2;1999;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;08;05;4211,65631779366
4698400;1;5;1;10;4;1;3;2002;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;2;9;08;05;4211,65631779366
4698400;1;6;1;10;4;1;11;2002;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;08;05;4211,65631779366
4698400;1;7;1;10;4;2;1;2005;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;08;05;4211,65631779366
4698400;1;8;1;10;4;2;9;2007;10;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;08;05;4211,65631779366
4698401;1;1;1;10;1;2;10;1961;56;1;4;2; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;05;6763,65772771567
4698401;1;2;1;10;1;1;10;1981;36;3;6;2; ;1;1; ; ;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;2;11;08;05;6763,65772771567
4698401;1;3;1;10;1;1;2;2006;12;4;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;05;6763,65772771567
4698402;1;1;1;10;2;1;11;1954;63;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;05;4960,08632215531
4698402;1;2;1;10;2;2;11;1958;59;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;4960,08632215531
4698402;1;3;1;10;3;1;1;1982;36;3;1;1;1;1;2;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;05;4960,08632215531
4698402;1;4;1;10;3;2;2;1982;36;5;1;2; ;2; ;1;3;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;05;4960,08632215531
4698402;1;5;1;10;3;1;2;2009;9;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;05;4960,08632215531
4698403;1;1;1;10;1;1;6;1964;54;1;2;3; ;3; ;1;2;1; ; ;1;1;36000;2;2;1;1;1;0; ; ;2;0;08;05;4813,3209614218
4698403;1;2;1;10;2;2;2;1976;42;2;2;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;4813,3209614218
4698403;1;3;1;10;2;1;3;1996;22;3;6;1;1;1;2; ; ;2;1;36; ; ; ;2;1;2; ;4;9; ; ;2;9;08;05;4813,3209614218
4698404;1;1;1;10;2;1;11;1978;39;1;2;2; ;2; ;1;2;1; ; ;1;1;31250;2;1;2; ;5;11;2; ;2;11;08;05;5605,78512648404
4698404;1;2;1;10;2;2;11;1981;36;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;1;1;6;0;2;2;2;11;08;05;5605,78512648404
4698404;1;3;1;10;2;1;10;2000;17;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;08;05;5605,78512648404
4698404;1;4;1;10;2;2;1;2003;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;08;05;5605,78512648404
4698404;1;5;1;10;2;2;5;2005;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;08;05;5605,78512648404
4698404;1;6;1;10;2;2;11;2010;7;9; ;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;08;05;5605,78512648404
4698415;1;1;1;10;1;1;4;1985;33;1;2;2; ;2; ;1;2;1; ; ;1;1;50000;2;1;2; ;6;3;3; ;2;14;08;05;6622,29079645878
4698415;1;2;1;10;2;2;10;1989;28;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;6622,29079645878
4698415;1;3;1;10;2;1;3;2011;7;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;08;05;6622,29079645878
4698416;1;1;1;10;1;1;4;1947;71;1;2;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;08;05;8898,02093144512
4698416;1;2;1;10;2;2;9;1957;60;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;7; ; ;2;7;08;05;8898,02093144512
4698416;1;3;1;10;2;2;6;2003;15;4;6;3; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;08;05;8898,02093144512
4698416;1;4;1;10;2;1;11;2011;6;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;05;8898,02093144512
4698416;1;5;1;10;2;1;5;2017;1;4; ;2; ;2; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;05;8898,02093144512
4698417;1;1;1;10;1;1;8;1954;63;1;3;3; ;3; ;1;2;1; ; ;1;1;31000;2;1;2; ;4;7; ; ;2;7;08;05;3057,02146373931
4698417;1;2;1;10;2;2;1;1960;58;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;7; ; ;2;7;08;05;3057,02146373931
4698417;1;3;1;10;3;1;1;1992;26;3;6;1;1;1;2; ; ;1; ; ;1;1;30500;2;1;2; ;6;2;3; ;2;13;08;05;3057,02146373931
4698417;1;4;1;10;4;2;9;1999;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;2;14;08;05;3057,02146373931
4698418;1;1;1;10;2;1;9;1993;24;1;3;2; ;2; ;1;2;1; ; ;1;1;31000;2;1;2; ;5;11;2; ;2;11;08;05;5776,24239783208
4698418;1;2;1;10;2;2;12;1996;21;2;3;2; ;2; ;1;1;2;1;3; ; ; ;2;1;2; ;5;11;2; ;2;11;08;05;5776,24239783208
4698419;1;1;1;10;1;2;11;1960;57;1;4;3; ;3; ; ; ;1; ; ;1;1;31250;2;1;2; ;3;5; ; ;2;5;08;05;2794,05808321364
4698419;1;2;1;10;3;1;4;1980;38;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;2794,05808321364
4698419;1;3;1;10;3;2;4;1981;37;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;2794,05808321364
4698419;1;4;1;10;3;2;9;2001;16;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;05;2794,05808321364
4698419;1;5;1;10;3;2;12;1985;32;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;2794,05808321364
4698419;1;6;1;10;3;1;7;1987;31;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;2794,05808321364
4698419;1;7;1;10;7;1;9;1989;28;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;2794,05808321364
4698420;1;1;1;10;1;2;5;1978;40;1;2;3; ;2; ;1;2;1; ; ;1;1;32000;2;1;2; ;6;1;3; ;2;12;08;05;8915,78890860688
4698420;1;2;1;10;2;1;12;1974;43;2;2;2; ;2; ;1;1;1; ; ;1;1;32000;2;1;2; ;1;0; ; ;2;0;08;05;8915,78890860688
4698420;1;3;1;10;1;1;8;1997;20;3;6;1;2;1;1; ; ;2;1;24; ; ; ;2;1;2; ;5;11;2; ;2;11;08;05;8915,78890860688
4698420;1;4;1;10;1;2;11;1999;18;3;2;1;2;1;1;1;5;1; ; ;1;1;31000;2;1;2; ;6;1;3; ;2;12;08;05;8915,78890860688
4698420;1;5;1;10;1;1;8;1995;23;5;2;2; ;2; ;1;4;1; ; ;1;5; ;2;1;1;1;6;1;2;2;2;12;08;05;8915,78890860688
4698420;1;6;1;10;1;2;4;2015;3;4; ;1;5;1;4; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;2;0;08;05;8915,78890860688
4698420;1;7;1;10;1;1;9;1996;21;9;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;08;05;8915,78890860688
4698421;1;1;1;10;2;1;2;1996;22;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;9690,58411361236
4698421;1;2;1;10;2;2;8;1996;21;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;9690,58411361236
4698421;1;3;1;10;2;2;7;2017;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;05;9690,58411361236
4698421;1;4;1;10;2;1;5;1994;24;9;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;05;9690,58411361236
4698427;1;1;1;10;1;1;10;1970;47;1;4;2; ;2; ; ; ;1; ; ;1;1;32000;2;1;2; ;5;10;1; ;2;10;08;05;5697,14304448052
4698428;1;1;1;10;1;1;9;1969;48;1;4;3; ;2; ; ; ;2;1;240; ; ; ;2;1;2; ;3;2; ; ;2;2;08;05;5697,14304448052
4698430;1;1;1;10;1;1;12;1964;53;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;05;4719,22593804278
4698430;1;2;1;10;2;2;9;2001;16;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;05;4719,22593804278
4698431;1;1;1;10;1;2;12;1972;45;1;4;2; ;2; ; ; ;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;2;11;08;05;3258,76659612473
4698431;1;2;1;10;1;2;6;2001;17;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;08;05;3258,76659612473
4698431;1;3;1;10;3;2;11;1990;27;3;4;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;3258,76659612473
4698431;1;4;1;10;3;2;9;2009;8;4; ;2; ;1;3; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;08;05;3258,76659612473
4698432;1;1;1;10;1;1;1;1946;72;1;2;3; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;05;2794,05808321364
4698432;1;2;1;10;2;2;5;1961;57;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;2794,05808321364
4698432;1;3;1;10;3;2;2;1988;30;3;6;1;1;1;2; ; ;1; ; ;1;1;30000;2;1;2; ;5;11;2; ;2;11;08;05;2794,05808321364
4698432;1;4;1;10;4;2;6;1999;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;05;2794,05808321364
4698432;1;5;1;10;5;1;8;1985;33;3;4;1;1;1;2; ; ;1; ; ;1;1;38000;2;1;2; ;5;11;2; ;2;11;08;05;2794,05808321364
4698434;1;1;1;10;2;2;8;1971;47;1;4;2; ;2; ; ; ;1; ; ;1;1;35000;2;1;2; ;4;6; ; ;2;6;08;05;2794,05808321364
4698434;1;2;1;10;1;2;8;2002;16;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;2;9;08;05;2794,05808321364
4698443;1;1;1;10;1;1;10;1961;56;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;2440,82646988977
4698443;1;2;1;10;2;2;11;1965;52;9;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;05;2440,82646988977
4698443;1;3;1;10;3;1;8;1984;34;9;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;2440,82646988977
4698444;1;1;1;10;2;1;8;1989;29;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;7987,88355790005
4698444;1;2;1;10;2;2;10;1992;25;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;7987,88355790005
4698444;1;3;1;10;2;2;6;2012;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;05;7987,88355790005
4698444;1;4;1;10;2;2;11;2014;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;7987,88355790005
4698445;1;1;1;10;2;1;5;1952;66;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;4448,21770001835
4698445;1;2;1;10;2;2;7;1959;59;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;4448,21770001835
4698445;1;3;1;10;2;1;10;1993;24;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;4448,21770001835
4698446;1;1;1;10;1;2;7;1972;46;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;5128,19509764677
4698446;1;2;1;10;1;1;9;1993;24;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;5128,19509764677
4698446;1;3;1;10;2;1;12;2003;14;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;05;5128,19509764677
4698447;1;1;1;10;2;1;9;1981;36;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;5587,03174013467
4698447;1;2;1;10;2;2;10;1987;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;5587,03174013467
4698447;1;3;1;10;2;2;1;2014;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;5587,03174013467
4698448;1;1;1;10;1;1;11;1988;29;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;8268,08007165833
4698448;1;2;1;10;2;2;5;1996;22;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;8268,08007165833
4698448;1;3;1;10;2;2;3;2014;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;8268,08007165833
4698448;1;4;1;10;2;1;9;2016;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;05;8268,08007165833
4698448;1;5;1;10;2;2;10;2003;14;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;8268,08007165833
4698449;1;1;1;10;1;1;8;1993;25;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;6803,71400493007
4698449;1;2;1;10;2;2;2;1988;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;6803,71400493007
